,celgene_male,celgene_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.0311831,-1.2955606,"('unsociable', 'sociable')",-0.09531978,-0.34794295,-0.5632514,-0.8217518,-0.2585004
1,-0.77924633,-0.9424415,"('unfriendly', 'friendly')",1.202832,1.0338336,0.2117928,0.045696,-0.1660968
2,0.77758944,0.7817482,"('unlikable', 'likable')",0.9047429,0.9474525,0.8411661,0.8646003,0.0234342
3,-0.64832026,-0.6302432,"('repellent', 'pleasant')",0.72909564,0.69774944,0.0403877,0.0337531,-0.0066346
4,0.452999,0.41821384,"('disliked', 'liked')",-6.007297,-6.008555,-2.777149,-2.7951705,-0.0180215
5,-0.2049435,-0.13848162,"('distant', 'outgoing')",-0.37135312,-0.32648942,-0.2881483,-0.2324855,0.0556628
6,-0.28004125,-0.2157548,"('distant', 'open')",-0.65160775,-0.63670313,-0.4658245,-0.426229,0.0395955
7,-0.44301537,-0.43094403,"('insensitive', 'sensitive')",0.024955735,-0.017867107,-0.2090298,-0.2244056,-0.0153758
8,-0.51817465,-0.5597831,"('unaffectionate', 'affectionate')",0.45403576,0.3895109,-0.0320694,-0.0851361,-0.0530667
9,-0.62978816,-0.69172865,"('unaffectionate', 'caring')",0.9887448,0.9731908,0.1794783,0.1407311,-0.0387472
10,-1.9200637,-2.08043,"('unsympathetic', 'sympathetic')",-0.75311846,-0.8434236,-1.3365911,-1.4619268,-0.1253357
11,-0.92786855,-0.92623484,"('unhelpful', 'helpful')",1.518072,1.5990326,0.2951017,0.3363989,0.0412972
12,-0.4420667,-0.4618886,"('unsupportive', 'supportive')",-1.897719,-1.9068843,-1.1698929,-1.1843865,-0.0144936
13,-1.02872,-1.1460699,"('impolite', 'polite')",-0.86698717,-0.95276815,-0.9478536,-1.049419,-0.1015654
14,-0.43775746,-0.50425774,"('antisocial', 'social')",0.03361939,-0.17163457,-0.202069,-0.3379461,-0.1358771
15,0.4272831,0.3534973,"('boring', 'funny')",0.12110229,0.097798415,0.2741927,0.2256479,-0.0485448
16,0.60133797,0.5530504,"('unpopular', 'popular')",0.68035877,0.5894413,0.6408484,0.5712458,-0.0696026
17,-0.037432868,0.012545479,"('nasty', 'nice')",-0.35347387,-0.29080087,-0.1954534,-0.1391277,0.0563257
18,-0.60202956,-0.54672736,"('disagreeable', 'welcoming')",-0.5590014,-0.64808965,-0.5805155,-0.5974085,-0.016893
19,-0.63288736,-0.60703343,"('inhospitable', 'hospitable')",-0.53231966,-0.42762688,-0.5826035,-0.5173302,0.0652733
20,0.3607681,0.33138043,"('rough', 'thoughtful')",0.8895918,0.829743,0.6251799,0.5805618,-0.0446181
21,-0.75102216,-0.82379377,"('immoral', 'moral')",-0.408742,-0.43080604,-0.5798821,-0.6272999,-0.0474178
22,-0.98147887,-0.9761609,"('untrustworthy', 'trustworthy')",-1.0015553,-1.0622327,-0.9915171,-1.0191967,-0.0276796
23,-1.1481668,-1.2694528,"('insincere', 'sincere')",5.1017036,4.9933357,1.9767685,1.8619415,-0.114827
24,-0.6898178,-0.74292517,"('dishonest', 'honest')",0.5035352,0.5018699,-0.0931413,-0.1205276,-0.0273863
25,1.0683802,1.0627671,"('egoistic', 'altruistic')",1.3084282,1.2414927,1.1884042,1.1521299,-0.0362743
26,-0.18480901,-0.31314367,"('hardhearted', 'benevolent')",1.7115512,1.5467168,0.7633711,0.6167866,-0.1465845
27,-0.4211345,-0.3480727,"('hardhearted', 'softhearted')",0.8685207,0.7753625,0.2236931,0.2136449,-0.0100482
28,-1.2833185,-1.4709342,"('disloyal', 'loyal')",0.766923,0.6588541,-0.2581978,-0.40604,-0.1478422
29,0.32799062,0.32309747,"('unfair', 'fair')",-0.29276958,-0.340746,0.0176105,-0.0088243,-0.0264348
30,-0.6268903,-0.6958956,"('intolerant', 'tolerant')",0.78151697,0.69158345,0.0773133,-0.0021561,-0.0794694
31,0.16454834,0.25054124,"('evil', 'good')",-0.71289027,-0.76149154,-0.274171,-0.2554752,0.0186958
32,-0.45137718,-0.56463647,"('unkind', 'kind')",0.41122347,0.18878177,-0.0200769,-0.1879274,-0.1678505
33,0.8068531,0.7166186,"('wrong', 'right')",-0.43541712,-0.38222697,0.185718,0.1671958,-0.0185222
34,-0.4742613,-0.37847212,"('mean', 'honorable')",5.061605,5.2311573,2.2936718,2.4263425,0.1326707
35,1.049346,1.0629156,"('corrupt', 'incorrupt')",-0.48883072,-0.52062994,0.2802576,0.2711428,-0.0091148
36,0.4370936,0.34148467,"('hostile', 'amicable')",-0.32861617,-0.42522338,0.0542387,-0.0418694,-0.0961081
37,0.04485499,-0.008756973,"('fake', 'genuine')",-0.36993706,-0.34201458,-0.162541,-0.1753858,-0.0128448
38,-0.5207747,-0.50653124,"('untruthful', 'truthful')",-0.17739032,-0.062647566,-0.3490825,-0.2845894,0.0644931
39,0.89405274,0.8548845,"('exploitative', 'cooperative')",0.3191502,0.32636437,0.6066015,0.5906245,-0.015977
