,ecolab_male,ecolab_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.03394892,-0.11065593,"('unsociable', 'sociable')",-0.36665842,-0.45382294,-0.2003037,-0.2822394,-0.0819357
1,-0.6178433,-0.6441384,"('unfriendly', 'friendly')",1.6975881,1.6115949,0.5398724,0.4837283,-0.0561441
2,0.25459245,0.29633385,"('unlikable', 'likable')",0.65186983,0.74696875,0.4532312,0.5216513,0.0684201
3,-0.7667756,-0.7030884,"('repellent', 'pleasant')",0.18722662,0.18287176,-0.2897745,-0.2601083,0.0296662
4,-0.2240527,-0.26958978,"('disliked', 'liked')",-6.270372,-6.4119215,-3.2472124,-3.3407557,-0.0935433
5,-0.75569594,-0.6495786,"('distant', 'outgoing')",-0.2052989,-0.22666791,-0.4804974,-0.4381232,0.0423742
6,-1.1318532,-1.0293952,"('distant', 'open')",0.3342971,0.30589345,-0.3987781,-0.3617509,0.0370272
7,0.21072961,0.29451072,"('insensitive', 'sensitive')",0.18731707,0.29535556,0.1990233,0.2949331,0.0959098
8,-0.74779904,-0.74991196,"('unaffectionate', 'affectionate')",0.79655564,0.74917316,0.0243783,-0.0003694,-0.0247477
9,-0.066770755,-0.0066912337,"('unaffectionate', 'caring')",0.9416396,0.9343721,0.4374344,0.4638405,0.0264061
10,-0.7611735,-0.7084385,"('unsympathetic', 'sympathetic')",-0.7584751,-0.72159505,-0.7598243,-0.7150168,0.0448075
11,0.66138655,0.7833523,"('unhelpful', 'helpful')",1.164236,1.2558277,0.9128113,1.01959,0.1067787
12,0.38296536,0.5661258,"('unsupportive', 'supportive')",-2.0726333,-2.0329041,-0.844834,-0.7333891,0.1114449
13,0.4555389,0.46063557,"('impolite', 'polite')",-0.8399385,-0.8024063,-0.1921998,-0.1708854,0.0213144
14,0.2936291,0.23552842,"('antisocial', 'social')",-0.5108358,-0.54268754,-0.1086034,-0.1535796,-0.0449762
15,0.6846429,0.5945204,"('boring', 'funny')",0.4852377,0.43372512,0.5849403,0.5141227,-0.0708176
16,-0.53724605,-0.6455192,"('unpopular', 'popular')",0.7158458,0.63630784,0.0892999,-0.0046057,-0.0939056
17,0.051210225,0.1361567,"('nasty', 'nice')",-0.6027732,-0.5736644,-0.2757815,-0.2187539,0.0570276
18,-0.59092563,-0.5650505,"('disagreeable', 'welcoming')",-0.3744057,-0.39261055,-0.4826657,-0.4788305,0.0038352
19,-1.7409776,-1.6481948,"('inhospitable', 'hospitable')",-0.14084305,-0.004912084,-0.9409103,-0.8265535,0.1143568
20,0.5808526,0.53272957,"('rough', 'thoughtful')",1.2475326,1.1610383,0.9141926,0.8468839,-0.0673087
21,0.66849047,0.6381189,"('immoral', 'moral')",-0.56613797,-0.5131798,0.0511762,0.0624696,0.0112934
22,-0.418578,-0.49747562,"('untrustworthy', 'trustworthy')",-0.9850267,-1.0410862,-0.7018024,-0.7692809,-0.0674785
23,0.077354684,0.09541713,"('insincere', 'sincere')",5.164818,5.1366067,2.6210864,2.6160119,-0.0050745
24,-0.3049653,-0.30747047,"('dishonest', 'honest')",0.52750945,0.5351355,0.1112721,0.1138325,0.0025604
25,0.081309006,0.10509867,"('egoistic', 'altruistic')",1.6823152,1.6253428,0.8818121,0.8652208,-0.0165913
26,0.3113142,0.19729967,"('hardhearted', 'benevolent')",1.7951021,1.7809725,1.0532081,0.9891361,-0.064072
27,0.2648306,0.34434983,"('hardhearted', 'softhearted')",1.4402922,1.3837126,0.8525614,0.8640313,0.0114699
28,-0.11314276,-0.20526488,"('disloyal', 'loyal')",0.6848153,0.5995177,0.2858363,0.1971264,-0.0887099
29,-0.40409797,-0.5189455,"('unfair', 'fair')",-0.37167466,-0.5052108,-0.3878863,-0.5120782,-0.1241919
30,1.0355053,0.9893818,"('intolerant', 'tolerant')",1.0966012,1.0908896,1.0660533,1.0401356,-0.0259177
31,-1.2999996,-1.2105873,"('evil', 'good')",-0.70132506,-0.814092,-1.0006623,-1.0123396,-0.0116773
32,0.09081559,0.13453467,"('unkind', 'kind')",0.7737156,0.68778247,0.4322656,0.4111586,-0.021107
33,0.20069602,0.18093768,"('wrong', 'right')",-0.49709436,-0.5734569,-0.1481992,-0.1962596,-0.0480604
34,0.10688887,0.29981583,"('mean', 'honorable')",5.5931873,5.801862,2.8500381,3.0508387,0.2008006
35,-0.74661505,-0.8451703,"('corrupt', 'incorrupt')",-0.0025761519,-0.13914227,-0.3745956,-0.4921563,-0.1175607
36,-1.1712095,-1.2702606,"('hostile', 'amicable')",0.4892119,0.2622016,-0.3409988,-0.5040295,-0.1630307
37,-0.20225693,-0.18680187,"('fake', 'genuine')",0.2372221,0.27873108,0.0174826,0.0459646,0.028482
38,-0.009343863,0.083518416,"('untruthful', 'truthful')",-0.6060791,-0.54498065,-0.3077115,-0.2307311,0.0769804
39,1.4857846,1.47402,"('exploitative', 'cooperative')",0.072601475,0.05414237,0.779193,0.7640812,-0.0151118
40,-0.22767673,-0.24144644,"('stingy', 'generous')",-1.5287215,-1.6513201,-0.8781991,-0.9463832,-0.0681841
41,-0.3724262,-0.33437005,"('unforgiving', 'forgiving')",0.031673744,-0.07294221,-0.1703762,-0.2036561,-0.0332799
42,0.109940596,0.26913258,"('unreliable', 'reliable')",-3.069747,-2.955424,-1.4799032,-1.3431457,0.1367575
43,0.34984174,0.50705284,"('irresponsible', 'responsible')",0.23368973,0.29766423,0.2917657,0.4023585,0.1105928
44,0.45512164,0.45685777,"('prejudiced', 'unprejudiced')",-1.1718785,-1.1825246,-0.3583784,-0.3628334,-0.004455
45,-0.7337221,-0.73667663,"('incompetent', 'competent')",-0.16141893,-0.18343489,-0.4475705,-0.4600558,-0.0124853
46,-0.09870452,-0.049192674,"('uncompetitive', 'competitive')",-0.8604622,-0.8642988,-0.4795834,-0.4567457,0.0228377
47,0.5834641,0.67715204,"('stupid', 'smart')",5.3472385,5.4970574,2.9653513,3.0871048,0.1217535
48,1.1667497,1.0707997,"('unintelligent', 'intelligent')",0.6996644,0.7495294,0.933207,0.9101646,-0.0230424
49,0.38401467,0.4686424,"('unable', 'able')",-0.25580314,-0.14372228,0.0641058,0.1624601,0.0983543
50,0.36328498,0.3328611,"('clumsy', 'skillful')",-0.06455531,-0.07151166,0.1493648,0.1306747,-0.0186901
51,-0.28470957,-0.41342366,"('uneducated', 'educated')",0.33017063,0.33100873,0.0227305,-0.0412075,-0.063938
52,0.2016454,-0.09096958,"('irrational', 'rational')",0.5111573,0.2861963,0.3564013,0.0976134,-0.2587879
53,-0.6067896,-0.636842,"('uncreative', 'creative')",1.1062963,1.0707563,0.2497534,0.2169572,-0.0327962
54,-0.0776525,-0.15191287,"('incapable', 'capable')",1.070295,1.1449412,0.4963212,0.4965142,0.000193
55,0.46631995,0.40079287,"('incompetent', 'clever')",0.068119794,0.08264211,0.2672199,0.2417175,-0.0255024
56,1.1865952,1.2439698,"('impractical', 'practical')",-0.28463,-0.2397238,0.4509826,0.502123,0.0511404
57,0.11450726,0.07586374,"('unimaginative', 'imaginative')",-2.47776,-2.5050144,-1.1816264,-1.2145753,-0.0329489
58,0.033183135,-0.06903866,"('undiscriminating', 'discriminating')",0.10013954,0.0654751,0.0666613,-0.0017818,-0.0684431
59,0.49900246,0.44598624,"('foolish', 'wise')",0.38843122,0.34481877,0.4437168,0.3954025,-0.0483143
60,1.2939833,1.4080946,"('inefficient', 'efficient')",-0.37924007,-0.19071347,0.4573717,0.6086906,0.1513189
