,host_male,host_female,tuple,hotels_male,hotels_female,&_male,&_female,resorts_male,resorts_female,inc_male,inc_female,average_male,average_female,female-male
12,2.0664563,2.1739929,"('unsupportive', 'supportive')",1.1666658,1.3346418,0.3091617,0.50624037,1.062212,1.1463534,-1.2671721,-1.2229878,0.6674648,0.7876481,0.1201833
13,2.536068,2.345574,"('impolite', 'polite')",0.53774333,0.46477994,-0.14059764,-0.36592644,0.2168401,0.09283129,-0.36668563,-0.5610504,0.5566736,0.3952416,-0.161432
14,2.2701094,2.1244516,"('antisocial', 'social')",2.6915078,2.666317,0.72969323,0.6142392,1.4520518,1.4120737,-0.8456748,-0.83080155,1.2595375,1.197256,-0.0622815
15,-0.4742106,-0.6135356,"('boring', 'funny')",-0.27197435,-0.34892976,0.05258182,-0.06935482,-0.36688155,-0.49385282,0.42215937,0.34608462,-0.1276651,-0.2359177,-0.1082526
16,-1.5251756,-1.390576,"('unpopular', 'popular')",1.4000391,1.4249027,0.78834546,0.7944813,2.450761,2.4536273,0.8597142,0.92920125,0.7947369,0.8423273,0.0475904
17,-1.531083,-1.5048598,"('nasty', 'nice')",0.020598155,0.07767302,-0.5579524,-0.4677911,0.032707106,0.08772807,-0.2869028,-0.18638593,-0.4645266,-0.3987271,0.0657995
18,0.1313856,0.19633186,"('disagreeable', 'welcoming')",0.471725,0.5745835,1.5991656,1.7871946,0.76979816,0.8694887,0.04335759,0.08337922,0.6030864,0.7021956,0.0991092
19,-1.9308859,-1.8400055,"('inhospitable', 'hospitable')",-1.7380693,-1.6384207,-0.44932723,-0.28499362,-1.6256162,-1.4672812,0.08288482,0.20859852,-1.1322027,-1.0044205,0.1277822
20,0.55462176,0.6382185,"('rough', 'thoughtful')",-0.12034695,-0.029909927,0.49218693,0.62924826,-0.56459135,-0.46248096,0.8021795,0.7965488,0.23281,0.314325,0.081515
21,1.453326,1.3547263,"('immoral', 'moral')",0.23296186,0.22570348,-0.5319481,-0.64603114,-1.0881206,-1.0215037,-0.9887752,-0.98793304,-0.1845112,-0.2150076,-0.0304964
22,0.59881335,0.5529411,"('untrustworthy', 'trustworthy')",0.018567052,0.02866414,0.6270054,0.5735291,-0.7518433,-0.71779174,-1.1697505,-1.2225453,-0.1354416,-0.1570405,-0.0215989
23,1.2999713,1.1963323,"('insincere', 'sincere')",-0.028058443,0.11408276,-0.93448615,-0.94211376,-0.60244465,-0.56273836,5.3581195,5.1473074,1.0186203,0.9905741,-0.0280462
24,1.4491442,1.4272261,"('dishonest', 'honest')",-0.41048816,-0.412771,-0.6574799,-0.7089965,-1.0603688,-1.0787929,0.9406953,0.809289,0.0523005,0.0071909,-0.0451096
25,-1.5870548,-1.4345124,"('egoistic', 'altruistic')",0.36712047,0.3825763,0.5359573,0.5585926,0.72809,0.73908865,1.6103027,1.5329093,0.3308831,0.3557309,0.0248478
26,0.05594041,0.0061484277,"('hardhearted', 'benevolent')",1.7213434,1.7422726,2.3152182,2.2118537,1.0081482,1.0986855,1.642276,1.4901017,1.3485853,1.3098124,-0.0387729
27,-0.3780744,-0.3349677,"('hardhearted', 'softhearted')",-0.6658168,-0.557509,-0.050474882,0.053651765,-0.049163222,-0.09377515,1.4896282,1.3433814,0.0692198,0.0821563,0.0129365
28,0.76166195,0.69214237,"('disloyal', 'loyal')",-0.2382748,-0.27685517,0.039042324,-0.04214396,-0.9899424,-1.0030196,0.97072846,0.7437745,0.1086431,0.0227796,-0.0858635
29,-0.81910056,-0.7291817,"('unfair', 'fair')",0.26378572,0.2909993,0.1270573,0.18586047,0.123674944,0.122984156,-0.6457333,-0.7697522,-0.1900632,-0.179818,0.0102452
30,1.7371964,1.6671109,"('intolerant', 'tolerant')",1.7956114,1.8181132,0.34925717,0.2652693,0.8492569,0.8494646,0.7497452,0.6769557,1.0962134,1.0553827,-0.0408307
31,-3.2868884,-3.0617902,"('evil', 'good')",-0.7957093,-0.65324473,-0.28813908,0.02282548,-0.45446134,-0.27776238,-0.8470557,-0.84076023,-1.1344507,-0.9621464,0.1723043
32,1.5267534,1.5114449,"('unkind', 'kind')",0.90102476,0.8499168,0.3015195,0.06873564,-0.48083842,-0.5404473,0.87690043,0.6764622,0.625072,0.5132225,-0.1118495
33,-0.15528175,-0.13074715,"('wrong', 'right')",0.046903178,0.026423609,0.35113084,0.45462555,0.9381977,0.95035666,-0.25559932,-0.30385587,0.1850701,0.1993606,0.0142905
34,-0.7982458,-0.6996202,"('mean', 'honorable')",0.39458758,0.5240323,0.008173697,0.10105118,0.3118468,0.43766475,5.9125543,5.9096174,1.1657833,1.2545491,0.0887658
35,-2.222945,-2.1820822,"('corrupt', 'incorrupt')",-0.4719048,-0.5219251,1.0296959,1.0641506,0.22287242,0.20822339,0.2110927,0.10056411,-0.2462378,-0.2662138,-0.019976
36,-2.8541358,-2.6385164,"('hostile', 'amicable')",-0.6615193,-0.5076608,0.13774,0.35436895,0.50511575,0.6676748,0.33029047,0.23419774,-0.5085018,-0.3779872,0.1305146
37,0.3231734,0.30223066,"('fake', 'genuine')",-0.5644969,-0.5847513,-0.53200513,-0.47026193,-1.2743598,-1.3331943,0.13391057,0.07030131,-0.3827556,-0.4031351,-0.0203795
38,0.025819354,0.09214169,"('untruthful', 'truthful')",-1.1402034,-1.0750723,0.26097244,0.3089505,0.067011565,0.10830361,0.21763104,0.26753005,-0.1137538,-0.0596293,0.0541245
39,2.3278797,2.3218029,"('exploitative', 'cooperative')",0.90101767,0.9031889,0.82634556,0.76035225,0.5605248,0.5188088,0.15536837,0.104105614,0.9542273,0.9216516,-0.0325757
40,-0.20728602,-0.13357922,"('stingy', 'generous')",0.69164103,0.74943125,-0.020134866,0.049534943,0.7030818,0.7558161,-1.318675,-1.3943918,-0.0302746,0.0053622,0.0356368
41,1.0811635,1.1127362,"('unforgiving', 'forgiving')",-0.2849938,-0.17603374,-0.27398968,-0.110942654,0.065821536,0.17456949,0.18073244,0.1582675,0.1537468,0.2317194,0.0779726
42,0.829432,0.8914381,"('unreliable', 'reliable')",1.281785,1.3725578,1.3064791,1.3700463,0.7887051,0.8730476,-2.0712461,-1.9250748,0.4270309,0.516403,0.0893721
43,2.1628184,2.2668421,"('irresponsible', 'responsible')",0.45180666,0.5495426,-0.47865278,-0.3688197,-0.52637637,-0.5050988,0.4728436,0.41672885,0.4164879,0.471839,0.0553511
44,-1.1713321,-1.1376355,"('prejudiced', 'unprejudiced')",-0.73730916,-0.72920215,0.44516858,0.51175344,0.18439332,0.19029316,-1.2430481,-1.1207051,-0.5044255,-0.4570992,0.0473263
45,1.570022,1.5318401,"('incompetent', 'competent')",-0.5120854,-0.29781938,-1.0014405,-1.0270301,-0.87052196,-0.72498286,-0.46792752,-0.50132287,-0.2563907,-0.203863,0.0525277
46,1.2754788,1.2079494,"('uncompetitive', 'competitive')",0.5497352,0.67561674,-0.8811599,-0.99256176,-0.06761096,0.000821732,-0.59156954,-0.6466535,0.0569747,0.0490345,-0.0079402
47,0.33147871,0.36967674,"('stupid', 'smart')",0.94966584,0.9847102,0.7932702,0.8489553,0.31110078,0.34755737,5.2466226,5.2367206,1.5264277,1.557524,0.0310963
48,1.5691191,1.5234745,"('unintelligent', 'intelligent')",-0.36284834,-0.34619328,-1.3804723,-1.4885163,-1.1437457,-1.1301248,0.3802846,0.27084732,-0.1875325,-0.2341025,-0.04657
49,-0.98741955,-0.9196654,"('unable', 'able')",-0.34576708,-0.08594881,-1.3210558,-1.1626341,-0.52102023,-0.33221737,-0.4390404,-0.28127488,-0.7228606,-0.5563481,0.1665125
50,-0.49428368,-0.4613146,"('clumsy', 'skillful')",0.46453935,0.5171614,1.1404622,1.1747355,1.097273,1.108196,0.042650398,0.08792438,0.4501282,0.4853406,0.0352124
51,1.9262409,1.6956034,"('uneducated', 'educated')",0.7603017,0.63488984,1.3246201,0.9839923,-0.05193074,-0.12600857,0.5336883,0.39270288,0.8985841,0.716236,-0.1823481
52,-2.305397,-2.3305097,"('irrational', 'rational')",-0.7594316,-0.8392687,-0.1605733,-0.084164344,0.12033286,0.05146021,0.009411072,-0.08414428,-0.6191316,-0.6573254,-0.0381938
53,-1.1869168,-1.100303,"('uncreative', 'creative')",0.94504476,1.1140084,0.5130981,0.553795,1.2939066,1.4291533,1.1926397,1.1071045,0.5515545,0.6207517,0.0691972
54,-0.915171,-0.83806306,"('incapable', 'capable')",0.6956348,0.80656976,0.7837524,0.826849,1.2131004,1.3008294,1.2183228,1.3024021,0.5991279,0.6797174,0.0805895
55,2.6927078,2.5586865,"('incompetent', 'clever')",0.35504016,0.42379677,-0.54834795,-0.63930935,-0.6066031,-0.517673,-0.18848825,-0.2072086,0.3408617,0.3236585,-0.0172032
56,1.389118,1.2718523,"('impractical', 'practical')",0.6392386,0.6272693,-0.69276905,-0.8442884,-0.6016246,-0.61216205,-0.14637372,-0.16524453,0.1175178,0.0554853,-0.0620325
57,-0.0844866,-0.14769098,"('unimaginative', 'imaginative')",-0.3737278,-0.299386,-1.1701378,-1.2597796,-0.86888003,-0.8108117,-2.5574555,-2.5969388,-1.0109375,-1.0229214,-0.0119839
58,-0.24827424,-0.18925187,"('undiscriminating', 'discriminating')",0.48742706,0.61928326,0.043292753,0.0061460184,0.47360766,0.66400605,0.052870777,0.03827525,0.1617848,0.2276917,0.0659069
59,-1.4004946,-1.3773447,"('foolish', 'wise')",0.5034099,0.46861663,0.9053201,0.9032231,0.86607563,0.85178566,0.6624583,0.6424325,0.3073539,0.2977426,-0.0096113
60,1.5417707,1.4841528,"('inefficient', 'efficient')",0.7781942,0.836526,-0.80987424,-0.8869789,-0.41979873,-0.42041248,-0.26820397,-0.24551053,0.1644176,0.1535554,-0.0108622
61,0.9447128,0.8834912,"('illogical', 'logical')",0.6771363,0.64911747,0.556224,0.45775875,0.97196627,0.9299483,0.5420747,0.362094,0.7384228,0.6564819,-0.0819409
62,1.7813368,1.7911191,"('incompetent', 'brilliant')",0.43603444,0.6548055,-1.3422259,-1.3227371,0.12909105,0.25153852,0.014360633,0.17224288,0.2037194,0.3093938,0.1056744
63,0.58964324,0.6051425,"('unperceptive', 'insightful')",0.7681726,0.8676826,1.0113317,1.0126338,0.16458717,0.2544859,1.4143807,1.4749869,0.7896231,0.8429863,0.0533632
64,-0.23783533,-0.26852646,"('shy', 'confident')",1.0814539,0.95548314,0.6669588,0.6076195,0.80825865,0.71573997,-5.8908534,-5.7624507,-0.7144034,-0.7504269,-0.0360235
65,2.0562382,1.8581536,"('insecure', 'secure')",0.68882155,0.5598724,-0.046110645,-0.3719992,0.13531214,0.021881882,-0.12906615,-0.2074566,0.541039,0.3720904,-0.1689486
66,-0.9132291,-0.8838396,"('inactive', 'active')",0.45293593,0.4417926,1.2404728,1.3677801,1.102807,1.0577264,1.3068197,1.2668594,0.6379613,0.6500638,0.0121025
67,0.51768047,0.43815553,"('doubtful', 'determined')",-0.3624537,-0.44729003,-0.07121516,-0.16391093,-0.4373362,-0.5585439,-0.4479193,-0.48756057,-0.1602488,-0.24383,-0.0835812
68,0.03716501,-0.076135986,"('dependent', 'independent')",-0.72377086,-0.7630106,-0.50553966,-0.59101224,-0.53748846,-0.59594154,-0.35260835,-0.38624144,-0.4164485,-0.4824684,-0.0660199
69,-2.0466025,-1.8871651,"('lazy', 'industrious')",0.42838138,0.38140854,0.86635363,1.0147021,1.0375934,1.0089767,-0.47314817,-0.33664364,-0.0374844,0.0362557,0.0737401
70,1.2812979,1.1765592,"('lethargic', 'energetic')",-0.28060672,-0.21811672,-0.66674614,-0.7072594,-1.1439689,-1.0903833,0.08999075,0.11500302,-0.1440066,-0.1448394,-0.0008328
71,1.561196,1.5884097,"('diffident', 'self-confident')",2.5512989,2.6628613,1.0758705,1.1098801,2.4975526,2.5579026,1.0537637,0.98803556,1.7479362,1.7814178,0.0334816
72,0.6900262,0.8144515,"('unambitious', 'ambitious')",0.91577667,0.8918174,-0.43947092,-0.44530192,0.29919946,0.28975973,-0.8968293,-0.825819,0.1137404,0.1449816,0.0312412
73,-0.0654952,0.08656512,"('helpless', 'self-reliant')",0.51520646,0.45476145,0.8749407,0.9379332,0.10509106,0.085739516,-3.2847035,-3.1574054,-0.3709921,-0.3184812,0.0525109
74,1.7195249,1.6916877,"('undedicated', 'dedicated')",-0.16133465,0.007139325,0.54522485,0.6175956,-0.30727005,-0.17559941,0.5305234,0.51165235,0.4653337,0.5304952,0.0651615
75,-1.9299921,-1.8368689,"('meek', 'impulsive')",-1.8298126,-1.7278852,-0.05899051,0.07966328,-0.41402772,-0.32241517,-0.4767483,-0.2712926,-0.9419143,-0.8157597,0.1261546
76,2.013549,1.9816533,"('anxious', 'daring')",0.84865344,0.9565141,0.83313113,0.8145369,0.37149683,0.43166995,0.31592128,0.37795424,0.8765504,0.9124659,0.0359155
77,0.67239624,0.683033,"('unmotivated', 'motivated')",-0.5732897,-0.46027723,-1.1224095,-1.0336761,-0.46993676,-0.35191986,-1.3982587,-1.2936748,-0.5782997,-0.491303,0.0869967
78,0.606993,0.69277143,"('nonresilient', 'resilient')",1.0085809,1.1831859,-0.5243561,-0.28764665,1.5086999,1.6419656,0.5267913,0.65162027,0.6253418,0.7763793,0.1510375
79,-1.9151701,-1.8815882,"('wavering', 'unwavering')",-0.82581913,-0.7595311,0.28057644,0.37015474,-0.4093706,-0.315436,0.15835387,0.21082732,-0.5422859,-0.4751146,0.0671713
80,2.5613883,2.359807,"('dominated', 'dominating')",-0.37855017,-0.453678,-0.3759205,-0.5469374,-0.6423126,-0.75944036,-1.1945089,-1.1765873,-0.0059808,-0.1153672,-0.1093864
81,1.7624598,1.4183238,"('submissive', 'aggressive')",0.16825719,-0.030272665,-1.0824189,-1.4778402,-0.91157037,-1.0158892,-1.009464,-1.0369939,-0.2145473,-0.4285344,-0.2139871
82,0.46644866,0.41456687,"('poor', 'rich')",1.0498735,1.1893734,0.40934917,0.34413844,-0.0010485053,0.17660539,5.9822946,5.949716,1.5813835,1.61488,0.0334965
83,-0.6097534,-0.61772364,"('powerless', 'powerful')",1.2776998,1.3086742,0.068853125,0.08494912,0.6256488,0.6746408,-0.95435506,-1.0053176,0.0816187,0.0890446,0.0074259
84,0.6897628,0.68766636,"('inferior', 'superior')",-0.25332916,-0.31408504,0.59544116,0.5445315,-0.40571636,-0.44497913,0.5924341,0.4722178,0.2437185,0.1890703,-0.0546482
85,-1.8120023,-1.6417301,"('insignificant', 'prestigious')",1.2644353,1.355648,1.74743,1.8465836,2.7794902,2.845847,1.0583212,1.1126211,1.0075349,1.1037939,0.096259
86,0.7531628,0.65519154,"('uninfluential', 'influential')",0.17342427,0.09774095,-1.0202608,-1.1987295,-1.1009088,-1.1390315,0.1663267,-0.045795035,-0.2056511,-0.3261247,-0.1204736
87,0.7635904,0.73908406,"('unsuccessful', 'successful')",1.72523,1.7043344,0.9043747,0.6821117,1.8973814,1.8840395,1.0170586,1.0881817,1.2615271,1.2195503,-0.0419768
88,0.32407627,0.16560127,"('low', 'eminent')",0.35909742,0.41334373,-0.026966032,-0.27205408,-0.4515314,-0.4107237,0.16914892,0.09510863,0.074765,-0.0017448,-0.0765098
