,capri_male,capri_female,tuple,holdings_male,holdings_female,limited_male,limited_female,average_male,average_female,female-male
48,-0.6743738,-0.64542806,"('unintelligent', 'intelligent')",-0.67049026,-0.68473375,0.45152646,0.52815664,-0.2977792,-0.2673351,0.0304441
49,-0.7481534,-0.608637,"('unable', 'able')",-0.82840186,-0.73948985,0.13277638,0.21504486,-0.4812596,-0.377694,0.1035656
50,0.45115736,0.49360323,"('clumsy', 'skillful')",-0.03304339,0.037095368,-0.60095984,-0.59370106,-0.0609486,-0.0210008,0.0399478
51,-0.66185147,-0.7210286,"('uneducated', 'educated')",-0.4141711,-0.4882332,-0.025217127,-0.040141013,-0.3670799,-0.4164676,-0.0493877
52,-0.60058624,-0.7559414,"('irrational', 'rational')",-0.40171558,-0.43579093,-0.14328396,-0.2897797,-0.3818619,-0.4938373,-0.1119754
53,-1.4186988,-1.3164955,"('uncreative', 'creative')",0.09303796,0.019387085,0.08157242,-0.029416516,-0.4146961,-0.442175,-0.0274789
54,-0.20350629,-0.279433,"('incapable', 'capable')",0.35970396,0.288813,-0.0021592528,-0.03349722,0.0513461,-0.0080391,-0.0593852
55,-0.15156108,-0.036656532,"('incompetent', 'clever')",-0.31066167,-0.3301311,1.0783963,1.0959843,0.2053912,0.2430656,0.0376744
56,0.0011972077,0.01856234,"('impractical', 'practical')",-0.16664639,-0.20635474,0.919331,0.88458914,0.2512939,0.2322656,-0.0190283
57,-0.6664609,-0.6088412,"('unimaginative', 'imaginative')",0.08050239,-0.033973105,-0.44693533,-0.5391445,-0.3442979,-0.3939863,-0.0496884
58,-0.29706803,-0.11669159,"('undiscriminating', 'discriminating')",0.6864927,0.7401231,0.38637844,0.36756766,0.258601,0.3303331,0.0717321
59,1.050766,0.9518652,"('foolish', 'wise')",0.16600448,0.22739656,-0.072255485,-0.07246536,0.381505,0.3689322,-0.0125728
60,-0.5314651,-0.46124244,"('inefficient', 'efficient')",-0.5079399,-0.53823566,0.20965229,0.32980016,-0.2765842,-0.223226,0.0533582
61,-0.46249068,-0.48837903,"('illogical', 'logical')",-0.08146588,-0.21097396,0.46251503,0.32049358,-0.0271472,-0.1262865,-0.0991393
62,0.4399921,0.565022,"('incompetent', 'brilliant')",0.41701278,0.49281695,1.2099688,1.2838663,0.6889912,0.7805684,0.0915772
63,-1.3123537,-1.1307563,"('unperceptive', 'insightful')",0.49212536,0.54067785,1.0172094,1.1183685,0.0656604,0.1760967,0.1104363
64,-0.08868238,-0.18921743,"('shy', 'confident')",0.46155307,0.4865888,-4.428538,-4.395037,-1.351889,-1.3658886,-0.0139996
65,-0.089501634,-0.18617506,"('insecure', 'secure')",-0.20360753,-0.29956165,0.76367545,0.801054,0.1568554,0.1051058,-0.0517496
66,0.45688933,0.5224093,"('inactive', 'active')",1.1873059,1.2114702,0.8470419,0.7700633,0.8304124,0.8346477,0.0042353
67,0.42679036,0.29394135,"('doubtful', 'determined')",0.4069988,0.4396815,0.035165943,0.08893882,0.2896517,0.2741872,-0.0154645
68,-1.2085255,-1.2048126,"('dependent', 'independent')",-1.285849,-1.3128809,-0.88420695,-0.86165994,-1.1261938,-1.1264512,-0.0002574
69,0.18242346,0.21066944,"('lazy', 'industrious')",0.79076695,0.8815763,-0.13913627,-0.13232695,0.2780181,0.3199729,0.0419548
70,0.636039,0.7157824,"('lethargic', 'energetic')",0.67810696,0.7139192,1.0090528,1.0842581,0.7743996,0.8379865,0.0635869
71,0.39819703,0.4278448,"('diffident', 'self-confident')",1.2693068,1.218937,0.74595815,0.69892544,0.8044873,0.7819024,-0.0225849
72,-0.8501501,-0.8950256,"('unambitious', 'ambitious')",-0.18284494,-0.13790798,-0.7014521,-0.58352244,-0.578149,-0.5388187,0.0393303
73,1.263286,1.2769582,"('helpless', 'self-reliant')",0.25532162,0.40593985,-2.8448582,-2.823462,-0.4420835,-0.380188,0.0618955
74,0.25644356,0.44223005,"('undedicated', 'dedicated')",-0.21859586,-0.111829266,0.10884936,0.043342926,0.048899,0.1245812,0.0756822
75,0.59034485,0.6370597,"('meek', 'impulsive')",0.6319238,0.73880666,-0.5779657,-0.44291788,0.2147676,0.3109828,0.0962152
76,0.91470826,1.0375028,"('anxious', 'daring')",0.24475934,0.35265568,0.25671878,0.3771575,0.4720621,0.5891053,0.1170432
77,-0.74102885,-0.76820683,"('unmotivated', 'motivated')",0.44021565,0.33737406,0.079368725,0.12252757,-0.0738148,-0.1027684,-0.0289536
78,-0.7146368,-0.54502624,"('nonresilient', 'resilient')",0.10523314,0.14708692,0.39451054,0.41772777,-0.071631,0.0065961,0.0782271
79,-0.9453914,-0.9403373,"('wavering', 'unwavering')",-0.71744007,-0.6598017,-1.0200511,-1.0313934,-0.8942943,-0.8771775,0.0171168
80,0.826602,0.8163975,"('dominated', 'dominating')",0.122722164,0.1939818,0.16239387,0.24065149,0.3705726,0.4170103,0.0464377
81,0.047549866,-0.12630895,"('submissive', 'aggressive')",0.58609974,0.47809666,0.2983189,0.46092767,0.3106562,0.2709051,-0.0397511
82,-0.747166,-0.6946194,"('poor', 'rich')",0.528477,0.5494063,4.784341,4.869803,1.521884,1.5748633,0.0529793
83,0.02574151,0.02766756,"('powerless', 'powerful')",0.6909958,0.7752071,-0.76731753,-0.69747746,-0.0168601,0.0351324,0.0519925
84,0.6502298,0.52921224,"('inferior', 'superior')",-0.018919054,0.044037774,0.9273311,0.8978828,0.5195473,0.4903776,-0.0291697
85,-0.7692886,-0.70586544,"('insignificant', 'prestigious')",0.6382333,0.731869,-0.6237869,-0.6385487,-0.2516141,-0.2041817,0.0474324
86,-1.9849911,-1.9709928,"('uninfluential', 'influential')",-0.7536668,-0.80161905,-0.16826898,-0.19984242,-0.9689756,-0.9908181,-0.0218425
87,0.2086205,0.20813136,"('unsuccessful', 'successful')",0.14118315,0.232469,1.5892336,1.658853,0.6463458,0.6998178,0.053472
88,-0.42013395,-0.4639487,"('low', 'eminent')",0.30513412,0.21344122,0.058114644,0.00746412,-0.0189617,-0.0810144,-0.0620527
