,time_male,time_female,tuple,warner_male,warner_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0312567,-1.121616,"('unsociable', 'sociable')",-0.82956505,-0.9388888,-0.5961984,-0.73922306,-0.8190067,-0.9332426,-0.1142359
1,0.54004467,0.5483355,"('unfriendly', 'friendly')",2.1749575,2.0386064,2.22879,2.0953143,1.6479308,1.5607521,-0.0871787
2,0.710929,0.7587911,"('unlikable', 'likable')",0.66582435,0.7691021,0.90972733,0.9993804,0.7621602,0.8424246,0.0802644
3,-1.4644088,-1.3028786,"('repellent', 'pleasant')",-1.741162,-1.6458946,-0.11891748,-0.094685644,-1.1081627,-1.0144863,0.0936764
4,-0.12305333,-0.22317523,"('disliked', 'liked')",0.35908794,0.31047878,-5.7836013,-5.8213744,-1.849189,-1.9113569,-0.0621679
5,0.27724224,0.27442038,"('distant', 'outgoing')",1.2520322,1.3308711,-0.032435726,-0.028497273,0.4989462,0.5255981,0.0266519
6,0.2934486,0.28961688,"('distant', 'open')",1.523876,1.5872742,0.45282072,0.4042733,0.7567151,0.7603881,0.003673
7,0.29505384,0.27530846,"('insensitive', 'sensitive')",-0.7096961,-0.74535286,0.4055496,0.407139,-0.0030309,-0.0209685,-0.0179376
8,0.73783505,0.7607794,"('unaffectionate', 'affectionate')",1.2574246,1.308678,0.4150835,0.41806412,0.8034477,0.8291739,0.0257262
9,1.2494941,1.2733115,"('unaffectionate', 'caring')",1.4586128,1.4659299,1.0012686,1.00618,1.2364585,1.2484738,0.0120153
10,-1.358462,-1.3739216,"('unsympathetic', 'sympathetic')",-2.1515148,-2.1945693,-0.7636316,-0.8585942,-1.4245361,-1.475695,-0.0511589
11,-0.89443535,-0.82937574,"('unhelpful', 'helpful')",-1.4867965,-1.4437747,1.6825935,1.6539447,-0.2328794,-0.2064019,0.0264775
12,-0.034594953,0.0051777735,"('unsupportive', 'supportive')",0.047251757,0.12806386,-1.7037264,-1.6620011,-0.5636899,-0.5095865,0.0541034
13,-0.52661914,-0.6125959,"('impolite', 'polite')",-2.0972981,-2.268062,-0.5826064,-0.6349656,-1.0688412,-1.1718746,-0.1030334
14,0.5308132,0.47781402,"('antisocial', 'social')",-1.3389359,-1.4187188,-0.74105483,-0.72849935,-0.5163925,-0.556468,-0.0400755
15,1.3201147,1.2144675,"('boring', 'funny')",1.7349924,1.595263,0.55967796,0.5466592,1.2049284,1.1187966,-0.0861318
16,-0.3810995,-0.44216755,"('unpopular', 'popular')",-0.3069426,-0.25166947,0.37597004,0.375027,-0.104024,-0.10627,-0.002246
17,-0.17004806,-0.189083,"('nasty', 'nice')",-0.113425195,-0.06098098,-0.5964493,-0.5327655,-0.2933075,-0.2609432,0.0323643
18,-0.8846292,-0.9239765,"('disagreeable', 'welcoming')",-0.23970568,-0.26468036,-0.23717174,-0.3188619,-0.4538355,-0.5025063,-0.0486708
19,-0.0029384345,0.036415905,"('inhospitable', 'hospitable')",0.16215621,0.19051072,0.021067083,0.051429488,0.060095,0.0927854,0.0326904
20,0.22971255,0.2551721,"('rough', 'thoughtful')",-0.78783745,-0.79936045,1.4051816,1.3819942,0.2823522,0.2792686,-0.0030836
21,0.3856174,0.32220522,"('immoral', 'moral')",-1.9967315,-2.0096505,-0.7163792,-0.7440131,-0.7758311,-0.8104862,-0.0346551
22,-1.3462873,-1.4338088,"('untrustworthy', 'trustworthy')",-1.2799772,-1.3468144,-1.0116402,-1.1210179,-1.2126349,-1.300547,-0.0879121
23,-0.6338257,-0.59472984,"('insincere', 'sincere')",-0.8032651,-0.85810256,5.3002076,5.163917,1.2877056,1.2370282,-0.0506774
24,0.1792095,0.17245588,"('dishonest', 'honest')",-0.71742713,-0.78293055,0.75748956,0.6264247,0.0730906,0.0053167,-0.0677739
25,0.844592,0.84894156,"('egoistic', 'altruistic')",1.3336405,1.3737769,1.6874652,1.7122432,1.2885659,1.3116539,0.023088
26,1.056805,1.0239073,"('hardhearted', 'benevolent')",1.9720588,1.8567097,1.8649476,1.7878569,1.6312704,1.5561581,-0.0751123
27,0.1720615,0.20428492,"('hardhearted', 'softhearted')",-0.07421533,-0.059025686,1.1387676,1.0677636,0.4122046,0.4043409,-0.0078637
28,0.6749637,0.50651795,"('disloyal', 'loyal')",0.48898998,0.25520137,1.0193226,0.8038092,0.7277587,0.5218429,-0.2059158
29,0.05611574,0.031647734,"('unfair', 'fair')",0.58229303,0.4939995,-0.24654596,-0.34821063,0.1306209,0.0591455,-0.0714754
30,-0.42222524,-0.45388335,"('intolerant', 'tolerant')",-0.094286814,-0.13671643,1.1223838,1.0072122,0.2019573,0.1388708,-0.0630865
31,0.5646145,0.6426817,"('evil', 'good')",1.6506793,1.6901702,-1.0052055,-0.9846798,0.4033628,0.4493907,0.0460279
32,0.35366803,0.3827668,"('unkind', 'kind')",-0.2608194,-0.3533593,0.77168137,0.66105294,0.2881767,0.2301535,-0.0580232
33,1.1672633,1.0627562,"('wrong', 'right')",1.2495823,1.1015648,-0.46041194,-0.43025282,0.6521446,0.5780227,-0.0741219
34,0.4356407,0.5224158,"('mean', 'honorable')",0.51915413,0.6540286,5.585852,5.5133567,2.1802157,2.2299337,0.049718
35,1.2519584,1.1263502,"('corrupt', 'incorrupt')",1.8999742,1.8219515,0.34696418,0.23022187,1.1662989,1.0595078,-0.1067911
36,1.795505,1.692138,"('hostile', 'amicable')",2.5253444,2.3750415,0.8790186,0.7044934,1.7332894,1.5905577,-0.1427317
37,3.7550926e-05,-0.01107271,"('fake', 'genuine')",-0.42428166,-0.39758527,0.1344796,0.10591526,-0.0965882,-0.1009142,-0.004326
38,-0.23278043,-0.23393708,"('untruthful', 'truthful')",-0.44263238,-0.43667898,0.19514166,0.16844949,-0.1600904,-0.1673888,-0.0072984
