,fanny_male,fanny_female,tuple,average_male,average_female,female-male
0,-0.03574732,-0.30193135,"('unsociable', 'sociable')",-0.0357473,-0.3019314,-0.2661841
1,1.2329056,1.4288182,"('unfriendly', 'friendly')",1.2329056,1.4288182,0.1959126
2,0.06538575,0.25661907,"('unlikable', 'likable')",0.0653858,0.2566191,0.1912333
3,0.752683,0.70149314,"('repellent', 'pleasant')",0.752683,0.7014931,-0.0511899
4,-7.3371415,-7.6547103,"('disliked', 'liked')",-7.3371415,-7.6547103,-0.3175688
5,-0.34512234,-0.13037743,"('distant', 'outgoing')",-0.3451223,-0.1303774,0.2147449
6,0.27128488,0.46998298,"('distant', 'open')",0.2712849,0.469983,0.1986981
7,1.0211382,0.81417453,"('insensitive', 'sensitive')",1.0211382,0.8141745,-0.2069637
8,1.1083914,1.3272951,"('unaffectionate', 'affectionate')",1.1083914,1.3272951,0.2189037
9,1.20936,1.3972324,"('unaffectionate', 'caring')",1.20936,1.3972324,0.1878724
10,0.8974115,0.6808003,"('unsympathetic', 'sympathetic')",0.8974115,0.6808003,-0.2166112
11,1.407939,1.3034078,"('unhelpful', 'helpful')",1.407939,1.3034078,-0.1045312
12,-1.953464,-2.133367,"('unsupportive', 'supportive')",-1.953464,-2.1333671,-0.1799031
13,-0.2837884,-0.49545026,"('impolite', 'polite')",-0.2837884,-0.4954503,-0.2116619
14,-0.22810787,-0.49070007,"('antisocial', 'social')",-0.2281079,-0.4907001,-0.2625922
15,0.17409025,0.2205645,"('boring', 'funny')",0.1740903,0.2205645,0.0464742
16,-0.15002048,-0.123159334,"('unpopular', 'popular')",-0.1500205,-0.1231593,0.0268612
17,0.123208135,0.06408665,"('nasty', 'nice')",0.1232081,0.0640867,-0.0591214
18,-0.41981253,-0.35204473,"('disagreeable', 'welcoming')",-0.4198125,-0.3520447,0.0677678
19,-0.62019396,-0.43608516,"('inhospitable', 'hospitable')",-0.620194,-0.4360852,0.1841088
20,1.168024,1.0774168,"('rough', 'thoughtful')",1.1680239,1.0774168,-0.0906071
21,-0.43269667,-0.4193992,"('immoral', 'moral')",-0.4326967,-0.4193992,0.0132975
22,-0.33159348,-0.4783259,"('untrustworthy', 'trustworthy')",-0.3315935,-0.4783259,-0.1467324
23,5.935717,6.1802764,"('insincere', 'sincere')",5.9357171,6.1802764,0.2445593
24,1.2795752,1.3570503,"('dishonest', 'honest')",1.2795752,1.3570503,0.0774751
25,0.57839656,0.68814576,"('egoistic', 'altruistic')",0.5783966,0.6881458,0.1097492
26,1.1801978,1.0899235,"('hardhearted', 'benevolent')",1.1801978,1.0899235,-0.0902743
27,1.8692355,1.7237248,"('hardhearted', 'softhearted')",1.8692355,1.7237248,-0.1455107
28,1.1384752,1.118032,"('disloyal', 'loyal')",1.1384752,1.118032,-0.0204432
29,-0.330522,-0.42493466,"('unfair', 'fair')",-0.330522,-0.4249347,-0.0944127
30,0.5742661,0.46241468,"('intolerant', 'tolerant')",0.5742661,0.4624147,-0.1118514
31,-0.82136285,-0.6733257,"('evil', 'good')",-0.8213629,-0.6733257,0.1480372
32,1.0605502,0.8468842,"('unkind', 'kind')",1.0605502,0.8468842,-0.213666
33,-0.5174934,-0.5217527,"('wrong', 'right')",-0.5174934,-0.5217527,-0.0042593
34,4.532212,4.800491,"('mean', 'honorable')",4.5322118,4.8004909,0.2682791
35,-0.4557851,-0.41611862,"('corrupt', 'incorrupt')",-0.4557851,-0.4161186,0.0396665
36,-0.43490034,-0.3639102,"('hostile', 'amicable')",-0.4349003,-0.3639102,0.0709901
37,1.0760633,1.2146083,"('fake', 'genuine')",1.0760633,1.2146083,0.138545
38,-0.7435578,-0.6293506,"('untruthful', 'truthful')",-0.7435578,-0.6293506,0.1142072
39,0.10315884,0.08651559,"('exploitative', 'cooperative')",0.1031588,0.0865156,-0.0166432
40,-1.1898923,-1.5004358,"('stingy', 'generous')",-1.1898923,-1.5004358,-0.3105435
41,0.067570746,-0.053013027,"('unforgiving', 'forgiving')",0.0675707,-0.053013,-0.1205837
42,-1.7382593,-2.0628178,"('unreliable', 'reliable')",-1.7382593,-2.0628178,-0.3245585
43,0.78178966,0.8822727,"('irresponsible', 'responsible')",0.7817897,0.8822727,0.100483
44,-0.5987753,-0.6560787,"('prejudiced', 'unprejudiced')",-0.5987753,-0.6560787,-0.0573034
45,0.35521328,0.12557507,"('incompetent', 'competent')",0.3552133,0.1255751,-0.2296382
46,-0.66268057,-1.0237966,"('uncompetitive', 'competitive')",-0.6626806,-1.0237966,-0.361116
47,4.933244,5.177717,"('stupid', 'smart')",4.9332442,5.1777172,0.244473
48,0.371406,0.33103573,"('unintelligent', 'intelligent')",0.371406,0.3310357,-0.0403703
49,-0.19137412,-0.02724208,"('unable', 'able')",-0.1913741,-0.0272421,0.164132
50,-0.18462224,-0.19942012,"('clumsy', 'skillful')",-0.1846222,-0.1994201,-0.0147979
51,-0.07480453,-0.33245602,"('uneducated', 'educated')",-0.0748045,-0.332456,-0.2576515
52,-0.07433018,-0.084362596,"('irrational', 'rational')",-0.0743302,-0.0843626,-0.0100324
53,0.3810725,0.3504203,"('uncreative', 'creative')",0.3810725,0.3504203,-0.0306522
54,0.8023273,0.9740632,"('incapable', 'capable')",0.8023273,0.9740632,0.1717359
55,0.5068551,0.384562,"('incompetent', 'clever')",0.5068551,0.384562,-0.1222931
56,0.2002176,0.13342506,"('impractical', 'practical')",0.2002176,0.1334251,-0.0667925
57,-2.354963,-2.741554,"('unimaginative', 'imaginative')",-2.3549631,-2.741554,-0.3865909
58,0.39344427,0.24595538,"('undiscriminating', 'discriminating')",0.3934443,0.2459554,-0.1474889
59,-0.046404585,0.06896932,"('foolish', 'wise')",-0.0464046,0.0689693,0.1153739
60,-0.043194834,-0.103844196,"('inefficient', 'efficient')",-0.0431948,-0.1038442,-0.0606494
61,0.34047177,0.15212959,"('illogical', 'logical')",0.3404718,0.1521296,-0.1883422
62,0.33691108,0.27565673,"('incompetent', 'brilliant')",0.3369111,0.2756567,-0.0612544
63,-0.12806168,-0.19880229,"('unperceptive', 'insightful')",-0.1280617,-0.1988023,-0.0707406
64,-6.349332,-6.6646457,"('shy', 'confident')",-6.3493319,-6.6646457,-0.3153138
65,0.57024044,0.34772363,"('insecure', 'secure')",0.5702404,0.3477236,-0.2225168
66,0.3511362,0.26686096,"('inactive', 'active')",0.3511362,0.266861,-0.0842752
67,-0.7270336,-0.5769415,"('doubtful', 'determined')",-0.7270336,-0.5769415,0.1500921
68,-0.8355093,-0.6865326,"('dependent', 'independent')",-0.8355093,-0.6865326,0.1489767
69,-1.7654111,-1.7848021,"('lazy', 'industrious')",-1.7654111,-1.7848021,-0.019391
70,1.2622348,0.891668,"('lethargic', 'energetic')",1.2622348,0.891668,-0.3705668
71,0.79950476,0.77147883,"('diffident', 'self-confident')",0.7995048,0.7714788,-0.028026
72,0.53381383,0.6135548,"('unambitious', 'ambitious')",0.5338138,0.6135548,0.079741
73,-3.0808434,-3.0784574,"('helpless', 'self-reliant')",-3.0808434,-3.0784574,0.002386
74,0.12406266,-0.021368694,"('undedicated', 'dedicated')",0.1240627,-0.0213687,-0.1454314
75,-0.5999744,-0.4553312,"('meek', 'impulsive')",-0.5999744,-0.4553312,0.1446432
76,0.680618,0.5384864,"('anxious', 'daring')",0.680618,0.5384864,-0.1421316
77,-1.6540706,-1.639236,"('unmotivated', 'motivated')",-1.6540706,-1.639236,0.0148346
78,-0.8151079,-0.8590164,"('nonresilient', 'resilient')",-0.8151079,-0.8590164,-0.0439085
79,-0.1975159,0.010276007,"('wavering', 'unwavering')",-0.1975159,0.010276,0.2077919
80,-0.32895023,-0.6827851,"('dominated', 'dominating')",-0.3289502,-0.6827851,-0.3538349
81,-0.4333684,-0.67580175,"('submissive', 'aggressive')",-0.4333684,-0.6758018,-0.2424334
82,6.440788,6.787803,"('poor', 'rich')",6.4407878,6.7878032,0.3470154
