,jbg_male,jbg_female,tuple,smith_male,smith_female,properties_male,properties_female,average_male,average_female,female-male
0,-0.8596575,-1.0248159,"('unsociable', 'sociable')",0.91648394,0.834682,0.13044254,0.08519763,0.062423,-0.0349788,-0.0974018
1,-1.0533866,-1.1510592,"('unfriendly', 'friendly')",0.112111785,-0.036808413,1.747127,1.6060948,0.2686174,0.1394091,-0.1292083
2,1.036283,1.1169946,"('unlikable', 'likable')",1.1504035,1.1992377,0.43746546,0.52766114,0.8747173,0.9479644,0.0732471
3,-0.60715353,-0.56702924,"('repellent', 'pleasant')",0.42101488,0.6477099,0.2881578,0.40270665,0.0340064,0.1611291,0.1271227
4,1.1588422,1.0262116,"('disliked', 'liked')",-0.09310772,-0.28943038,-6.589755,-6.842432,-1.8413402,-2.035217,-0.1938768
5,0.74304414,0.7809968,"('distant', 'outgoing')",-0.6191714,-0.6934188,0.16233136,0.11244658,0.0954014,0.0666749,-0.0287265
6,0.17607129,0.28831664,"('distant', 'open')",-0.54089,-0.57539123,0.3442107,0.2871803,-0.0068693,3.52e-05,0.0069045
7,-0.5164448,-0.5148367,"('insensitive', 'sensitive')",1.2211581,1.3469065,0.7689539,0.8664511,0.4912224,0.5661736,0.0749512
8,-0.3803211,-0.41901428,"('unaffectionate', 'affectionate')",-0.07396947,-0.13701984,1.2721038,1.1280477,0.2726044,0.1906712,-0.0819332
9,-0.51963764,-0.6486868,"('unaffectionate', 'caring')",0.52430964,0.498733,2.1380775,2.042756,0.7142498,0.6309341,-0.0833157
10,-1.3388425,-1.4089559,"('unsympathetic', 'sympathetic')",0.33415154,0.5031271,0.077303104,0.17842528,-0.3091293,-0.2424678,0.0666615
11,-0.63067174,-0.66755295,"('unhelpful', 'helpful')",-0.27631897,-0.16463315,2.0906694,2.143413,0.3945595,0.4370757,0.0425162
12,0.14263852,0.1683973,"('unsupportive', 'supportive')",1.0954602,1.1977934,-1.1770796,-1.2082822,0.0203397,0.0526361,0.0322964
13,-0.25654137,-0.30930126,"('impolite', 'polite')",0.721205,0.8151056,-0.27302456,-0.17396283,0.0638797,0.1106138,0.0467341
14,0.047152374,-0.03161287,"('antisocial', 'social')",1.0749006,1.1702842,0.020200562,0.09904289,0.3807512,0.4125714,0.0318202
15,0.47660726,0.44113937,"('boring', 'funny')",0.13028036,0.028534971,-0.18260705,-0.24898067,0.1414269,0.0735646,-0.0678623
16,0.02096875,-0.09172775,"('unpopular', 'popular')",-1.5374507,-1.6418287,0.761117,0.7495636,-0.2517883,-0.3279976,-0.0762093
17,0.043996274,0.062257167,"('nasty', 'nice')",0.091795035,0.11134172,-0.3835081,-0.31808946,-0.0825723,-0.0481635,0.0344088
18,-0.9375271,-0.8134195,"('disagreeable', 'welcoming')",-0.6767783,-0.6914071,-0.84324443,-0.873533,-0.8191833,-0.7927865,0.0263968
19,0.40508142,0.50654805,"('inhospitable', 'hospitable')",-0.27555755,-0.27000108,-0.2259903,-0.21716774,-0.0321555,0.0064597,0.0386152
20,-0.50584805,-0.45573273,"('rough', 'thoughtful')",1.1425302,1.2134945,0.71006006,0.7716684,0.4489141,0.5098101,0.060896
21,-0.5565934,-0.53066546,"('immoral', 'moral')",0.56283313,0.71870166,-1.1366692,-0.9309128,-0.3768098,-0.2476255,0.1291843
22,0.4036868,0.41638288,"('untrustworthy', 'trustworthy')",1.6799237,1.7246639,-1.2594647,-1.214961,0.2747153,0.3086952,0.0339799
23,-0.87885803,-0.9302576,"('insincere', 'sincere')",0.6929819,0.7725992,6.608539,6.733722,2.1408876,2.1920212,0.0511336
24,-0.15479827,-0.046848133,"('dishonest', 'honest')",0.9445031,1.103526,0.6312427,0.633537,0.4736492,0.563405,0.0897558
25,-0.75386167,-0.75413406,"('egoistic', 'altruistic')",0.3229798,0.25006574,0.6867575,0.6092205,0.0852919,0.0350507,-0.0502412
26,-0.6574607,-0.74430215,"('hardhearted', 'benevolent')",0.58244973,0.43850714,1.6887499,1.5842829,0.537913,0.4261626,-0.1117504
27,-0.429339,-0.3805116,"('hardhearted', 'softhearted')",0.047645908,0.05546443,1.1490912,1.0543442,0.2557994,0.243099,-0.0127004
28,-1.1209855,-1.2432299,"('disloyal', 'loyal')",0.79842407,0.7376961,1.1847494,1.1212012,0.287396,0.2052225,-0.0821735
29,0.24847768,0.25074646,"('unfair', 'fair')",0.5682602,0.5414824,-0.54010314,-0.6080639,0.0922116,0.0613883,-0.0308233
30,-0.81946564,-0.7217332,"('intolerant', 'tolerant')",0.85047853,0.9298869,0.94284296,1.0630294,0.3246186,0.4237277,0.0991091
31,0.40509796,0.46453136,"('evil', 'good')",-0.7983183,-0.9161992,-0.653744,-0.77045137,-0.3489881,-0.4073731,-0.058385
32,-0.54697794,-0.68797046,"('unkind', 'kind')",0.15847255,0.16201305,1.027083,0.93096095,0.2128592,0.1350012,-0.077858
33,0.11266061,0.06993359,"('wrong', 'right')",0.14362425,0.08665277,-0.07789689,-0.1865333,0.0594627,-0.0099823,-0.069445
34,-0.73107255,-0.56873524,"('mean', 'honorable')",-0.97165376,-0.8556681,5.326742,5.5407333,1.2080053,1.37211,0.1641047
35,0.5813212,0.53483313,"('corrupt', 'incorrupt')",-0.42626536,-0.65869427,-0.664624,-0.83095217,-0.1698561,-0.3182711,-0.148415
36,0.14880346,0.06016971,"('hostile', 'amicable')",-0.41984227,-0.65094626,-0.2869646,-0.44730055,-0.1860011,-0.3460257,-0.1600246
37,0.50046116,0.4847469,"('fake', 'genuine')",0.81204623,0.8923471,0.5930228,0.5805267,0.6351767,0.6525402,0.0173635
38,-0.44427633,-0.4654848,"('untruthful', 'truthful')",-0.2886733,-0.2669798,0.4035748,0.3962631,-0.1097916,-0.1120672,-0.0022756
39,0.2444192,0.43319753,"('exploitative', 'cooperative')",1.4741482,1.6312113,-0.064305514,0.034809336,0.5514206,0.6997394,0.1483188
40,-0.084010385,-0.10504717,"('stingy', 'generous')",0.125687,0.037041657,-1.8733727,-2.0073416,-0.6105653,-0.6917824,-0.0812171
41,-0.3595843,-0.3697096,"('unforgiving', 'forgiving')",1.5327754,1.4211538,0.101312235,0.11104299,0.4248345,0.3874957,-0.0373388
42,0.89974433,0.9972374,"('unreliable', 'reliable')",0.9801117,1.1391197,-2.8966513,-2.7943492,-0.3389317,-0.2193307,0.119601
43,0.014855504,0.17158361,"('irresponsible', 'responsible')",1.5519569,1.7280244,1.0681661,1.1936085,0.8783262,1.0310721,0.1527459
44,0.5160668,0.651233,"('prejudiced', 'unprejudiced')",-0.84988576,-0.77697575,-1.3576334,-1.2670387,-0.5638174,-0.4642605,0.0995569
45,1.2076534,1.0881063,"('incompetent', 'competent')",1.5339752,1.5687559,0.62441957,0.67778826,1.1220161,1.1115502,-0.0104659
46,0.033128142,-0.053417332,"('uncompetitive', 'competitive')",0.783187,1.0066843,-0.86422884,-0.74238265,-0.0159712,0.0702948,0.086266
47,-0.08683049,0.041769013,"('stupid', 'smart')",0.01670696,0.19332674,5.623458,5.8448515,1.8511114,2.0266492,0.1755378
48,-1.7481408,-1.7619221,"('unintelligent', 'intelligent')",0.34320286,0.39635405,-0.12033025,-0.09409578,-0.5084227,-0.4865546,0.0218681
49,-0.32143572,-0.21002866,"('unable', 'able')",-0.6316948,-0.48593104,-0.19857341,-0.044924587,-0.3839013,-0.2469614,0.1369399
50,0.41872168,0.32543686,"('clumsy', 'skillful')",0.16143048,0.12470259,0.38421914,0.3415684,0.3214571,0.2639026,-0.0575545
51,-0.4065635,-0.5874234,"('uneducated', 'educated')",0.45889467,0.4650848,-0.3896073,-0.45088428,-0.1124254,-0.1910743,-0.0786489
52,-0.37861228,-0.46383053,"('irrational', 'rational')",-1.3546627,-1.5405169,0.15025178,-0.030619694,-0.5276744,-0.6783223,-0.1506479
53,0.025305659,-0.0079518035,"('uncreative', 'creative')",0.8223314,0.8539522,0.8634987,0.83356994,0.5703786,0.5598568,-0.0105218
54,-0.36971822,-0.4108347,"('incapable', 'capable')",-0.22033988,-0.22432087,1.1085587,1.1012076,0.1728335,0.1553507,-0.0174828
55,-0.36117646,-0.37088418,"('incompetent', 'clever')",1.0868429,1.2740803,-0.2821941,-0.14373833,0.1478241,0.2531526,0.1053285
56,0.35524833,0.41180027,"('impractical', 'practical')",1.4092498,1.5882984,0.2066561,0.3191458,0.6570514,0.7730815,0.1160301
57,-0.113721326,-0.28340945,"('unimaginative', 'imaginative')",0.8941417,0.9096544,-2.4331937,-2.4529042,-0.5509245,-0.6088864,-0.0579619
58,0.45334995,0.4570049,"('undiscriminating', 'discriminating')",0.3465497,0.35161212,0.18832916,0.19267127,0.3294096,0.3337628,0.0043532
59,0.8408028,0.8275989,"('foolish', 'wise')",-0.04650744,-0.15804641,0.5593587,0.51844597,0.451218,0.3959995,-0.0552185
60,-0.692262,-0.584935,"('inefficient', 'efficient')",0.95139706,1.2208482,-0.0842161,0.1865881,0.0583063,0.2741671,0.2158608
61,0.21184553,0.14247821,"('illogical', 'logical')",0.7465876,0.6915465,0.29233298,0.17758366,0.416922,0.3372028,-0.0797192
62,0.45029888,0.48498923,"('incompetent', 'brilliant')",1.0466279,1.279882,0.4137458,0.6233703,0.6368908,0.7960804,0.1591896
63,0.33692154,0.36968684,"('unperceptive', 'insightful')",0.04353281,0.123611055,0.9930722,1.1207583,0.4578422,0.5380187,0.0801765
64,0.7697876,0.76435715,"('shy', 'confident')",0.34667966,0.37024432,-6.363936,-6.446896,-1.7491563,-1.7707648,-0.0216085
65,-0.47511107,-0.5515417,"('insecure', 'secure')",1.1012334,1.1398884,-0.5401502,-0.36132145,0.0286574,0.0756751,0.0470177
66,0.69762063,0.599189,"('inactive', 'active')",-0.24184564,-0.32576722,0.7326007,0.66851085,0.3961252,0.3139775,-0.0821477
67,0.17308958,0.26121202,"('doubtful', 'determined')",0.07766906,0.11388995,-0.21328253,-0.14702366,0.012492,0.0760261,0.0635341
68,-0.90989554,-0.9278084,"('dependent', 'independent')",-0.87584656,-0.8537342,-1.3507764,-1.2921882,-1.0455062,-1.0245769,0.0209293
69,0.5783609,0.5668936,"('lazy', 'industrious')",0.3173493,0.23474544,-0.675019,-0.75195396,0.0735637,0.0165617,-0.057002
70,0.5825399,0.60272187,"('lethargic', 'energetic')",1.4526557,1.6520422,0.66908395,0.7511986,0.9014265,1.0019875,0.100561
71,0.23312554,0.22638816,"('diffident', 'self-confident')",0.93015814,0.8144571,1.5637603,1.5168723,0.9090147,0.8525725,-0.0564422
72,-0.5595242,-0.55151296,"('unambitious', 'ambitious')",0.8628216,0.8301158,0.102691926,0.18206923,0.1353298,0.1535574,0.0182276
73,1.2330607,1.2872453,"('helpless', 'self-reliant')",0.7795369,0.73299927,-3.3931482,-3.437502,-0.4601835,-0.4724191,-0.0122356
74,0.40918335,0.46583578,"('undedicated', 'dedicated')",1.3839728,1.475611,0.01290554,0.003922228,0.6020206,0.6484563,0.0464357
75,0.9122973,0.8456348,"('meek', 'impulsive')",-0.84757024,-0.97351766,-0.78831154,-0.77781194,-0.2411948,-0.3018983,-0.0607035
76,-0.06403209,0.11640921,"('anxious', 'daring')",1.0885594,1.3333902,-0.3019835,-0.0936604,0.2408479,0.4520464,0.2111985
77,-0.6891459,-0.6659316,"('unmotivated', 'motivated')",0.33436367,0.38949844,-1.0849652,-0.9454973,-0.4799158,-0.4073101,0.0726057
78,-0.8327601,-0.8535382,"('nonresilient', 'resilient')",0.044489205,0.024942892,0.55563426,0.6015577,-0.0775455,-0.0756792,0.0018663
79,0.58544236,0.52081555,"('wavering', 'unwavering')",-0.63451636,-0.742593,0.4101187,0.3722569,0.1203482,0.0501598,-0.0701884
80,0.7623848,0.65329903,"('dominated', 'dominating')",0.2420869,0.38356662,-1.1091127,-1.021543,-0.0348804,0.0051076,0.039988
81,-0.726799,-0.819509,"('submissive', 'aggressive')",-0.44264287,-0.3670935,-1.1773461,-1.0456443,-0.7822626,-0.7440823,0.0381803
82,-0.2159617,-0.22039346,"('poor', 'rich')",-0.049377207,-0.0061588176,6.553643,6.6549554,2.0961014,2.142801,0.0466996
83,-0.8284998,-0.7984659,"('powerless', 'powerful')",-0.834734,-0.7485647,-0.5425887,-0.5205559,-0.7352742,-0.6891956,0.0460786
84,-0.06674112,-0.052584518,"('inferior', 'superior')",1.1954184,1.1720823,0.028749984,0.037159387,0.3858091,0.3855524,-0.0002567
85,0.057931036,0.14048901,"('insignificant', 'prestigious')",-0.80606633,-0.9790775,0.8174667,0.67602956,0.0231104,-0.0541863,-0.0772967
86,-1.0434006,-1.1949198,"('uninfluential', 'influential')",0.89540976,0.9011532,-0.29410297,-0.43217823,-0.1473646,-0.2419816,-0.094617
87,2.0202024,1.7545325,"('unsuccessful', 'successful')",1.0966425,0.9723996,0.9593814,0.9643184,1.3587421,1.2304168,-0.1283253
88,-1.2789559,-1.3135017,"('low', 'eminent')",-1.4190327,-1.398324,-0.021013414,-0.072236076,-0.906334,-0.9280206,-0.0216866
