,kla_male,kla_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.05870406,-0.15005852,"('unsociable', 'sociable')",-0.25400314,-0.461727,-0.0976495,-0.3058928,-0.2082433
1,-1.1475455,-1.127547,"('unfriendly', 'friendly')",0.87717026,0.6545725,-0.1351876,-0.2364873,-0.1012997
2,0.34194145,0.33431113,"('unlikable', 'likable')",0.4514976,0.50319374,0.3967195,0.4187524,0.0220329
3,-0.07642248,-0.029059693,"('repellent', 'pleasant')",0.47508833,0.5702187,0.1993329,0.2705795,0.0712466
4,0.034975488,0.055817336,"('disliked', 'liked')",-5.900104,-5.719548,-2.9325643,-2.8318655,0.1006988
5,-0.878403,-0.7698634,"('distant', 'outgoing')",-0.47355413,-0.48637804,-0.6759785,-0.6281207,0.0478578
6,-1.3665968,-1.2097534,"('distant', 'open')",-0.9206276,-0.92256385,-1.1436121,-1.0661587,0.0774534
7,-0.29891026,-0.25667235,"('insensitive', 'sensitive')",-0.030388745,-0.030121246,-0.1646495,-0.1433968,0.0212527
8,-0.64904463,-0.57478803,"('unaffectionate', 'affectionate')",0.06871882,-0.016629208,-0.2901629,-0.2957086,-0.0055457
9,-0.7226457,-0.64929426,"('unaffectionate', 'caring')",0.5714013,0.4917512,-0.0756222,-0.0787715,-0.0031493
10,-0.4718593,-0.55792147,"('unsympathetic', 'sympathetic')",-1.0051682,-1.1109957,-0.7385138,-0.8344586,-0.0959448
11,-0.05625259,-0.16128334,"('unhelpful', 'helpful')",1.7253636,1.6621393,0.8345555,0.750428,-0.0841275
12,-0.27073,-0.21757045,"('unsupportive', 'supportive')",-2.0774941,-2.0475771,-1.1741121,-1.1325738,0.0415383
13,-0.07622804,-0.25306553,"('impolite', 'polite')",-0.37839535,-0.41143113,-0.2273117,-0.3322483,-0.1049366
14,0.39136517,0.31278285,"('antisocial', 'social')",0.1722125,0.11026014,0.2817888,0.2115215,-0.0702673
15,0.1821647,0.11482507,"('boring', 'funny')",0.2500004,0.1565872,0.2160825,0.1357061,-0.0803764
16,-0.015554095,0.070278555,"('unpopular', 'popular')",0.62687904,0.57478344,0.3056625,0.322531,0.0168685
17,0.0035618134,0.016646042,"('nasty', 'nice')",-0.52282363,-0.4737518,-0.2596309,-0.2285529,0.031078
18,-0.07970936,-0.060644716,"('disagreeable', 'welcoming')",-0.6883445,-0.78733844,-0.3840269,-0.4239916,-0.0399647
19,-0.8323843,-0.8021927,"('inhospitable', 'hospitable')",-0.72614545,-0.7450697,-0.7792649,-0.7736312,0.0056337
20,-0.23524274,-0.21041429,"('rough', 'thoughtful')",0.5431047,0.5408058,0.153931,0.1651958,0.0112648
21,0.3522026,0.23962331,"('immoral', 'moral')",-0.32339254,-0.3925676,0.014405,-0.0764721,-0.0908771
22,-0.23776242,-0.27266338,"('untrustworthy', 'trustworthy')",-1.3532782,-1.312754,-0.7955203,-0.7927087,0.0028116
23,0.023288695,-0.08885863,"('insincere', 'sincere')",5.431816,5.1839366,2.7275524,2.547539,-0.1800134
24,-0.45356578,-0.5172506,"('dishonest', 'honest')",0.40449,0.37306392,-0.0245379,-0.0720933,-0.0475554
25,-0.4129052,-0.3614971,"('egoistic', 'altruistic')",0.4717223,0.3882454,0.0294086,0.0133741,-0.0160345
26,-0.7029565,-0.70550984,"('hardhearted', 'benevolent')",1.0381402,0.81390834,0.1675918,0.0541992,-0.1133926
27,-0.348273,-0.20909648,"('hardhearted', 'softhearted')",0.35556376,0.25682294,0.0036454,0.0238632,0.0202178
28,-0.008386033,-0.0009117462,"('disloyal', 'loyal')",0.87499374,0.77784383,0.4333039,0.388466,-0.0448379
29,-0.2610583,-0.20193389,"('unfair', 'fair')",-0.59777397,-0.6805438,-0.4294161,-0.4412388,-0.0118227
30,0.58508235,0.44691032,"('intolerant', 'tolerant')",1.4590219,1.3711348,1.0220522,0.9090226,-0.1130296
31,-1.5257196,-1.3273529,"('evil', 'good')",-0.9405231,-0.93103015,-1.2331214,-1.1291915,0.1039299
32,0.3847481,0.33055425,"('unkind', 'kind')",0.49312297,0.22098689,0.4389355,0.2757706,-0.1631649
33,-0.46660918,-0.4711537,"('wrong', 'right')",-0.6967533,-0.67374825,-0.5816813,-0.572451,0.0092303
34,-0.38692906,-0.35046643,"('mean', 'honorable')",5.438326,5.343409,2.5256984,2.4964714,-0.029227
35,-0.87580967,-0.7696738,"('corrupt', 'incorrupt')",-0.51096874,-0.46172276,-0.6933892,-0.6156983,0.0776909
36,-1.1234235,-0.9328595,"('hostile', 'amicable')",-0.4316663,-0.46045777,-0.7775449,-0.6966586,0.0808863
37,-1.0531545,-1.1207494,"('fake', 'genuine')",-0.41712826,-0.3543756,-0.7351414,-0.7375625,-0.0024211
38,-0.53156334,-0.5668998,"('untruthful', 'truthful')",0.40870196,0.52977854,-0.0614307,-0.0185606,0.0428701
39,0.5398803,0.59441197,"('exploitative', 'cooperative')",-0.22327071,-0.16713122,0.1583048,0.2136404,0.0553356
40,-0.5834034,-0.573572,"('stingy', 'generous')",-2.10357,-2.0117826,-1.3434867,-1.2926773,0.0508094
41,0.13588701,0.09737234,"('unforgiving', 'forgiving')",0.0015387796,-0.084414765,0.0687129,0.0064788,-0.0622341
42,0.64353657,0.6676552,"('unreliable', 'reliable')",-3.2667372,-3.2398574,-1.3116003,-1.2861011,0.0254992
43,-0.12637776,-0.17279397,"('irresponsible', 'responsible')",0.14102647,0.03451405,0.0073244,-0.06914,-0.0764644
44,-0.18985265,-0.22238323,"('prejudiced', 'unprejudiced')",-1.4557455,-1.4574008,-0.8227991,-0.839892,-0.0170929
45,0.08171429,0.058184814,"('incompetent', 'competent')",-0.059928738,-0.18897958,0.0108928,-0.0653974,-0.0762902
46,0.087353915,0.0105845705,"('uncompetitive', 'competitive')",-0.87664175,-0.8905986,-0.3946439,-0.440007,-0.0453631
47,-0.24310377,-0.20375292,"('stupid', 'smart')",4.6947227,4.67488,2.2258093,2.2355635,0.0097542
48,0.45839232,0.45404845,"('unintelligent', 'intelligent')",1.1145746,1.0027686,0.7864834,0.7284086,-0.0580748
49,0.7254388,0.8837308,"('unable', 'able')",0.0234433,0.106589444,0.374441,0.4951601,0.1207191
50,0.34167022,0.45378506,"('clumsy', 'skillful')",0.022751093,-0.01426867,0.1822107,0.2197582,0.0375475
51,0.57890695,0.44684166,"('uneducated', 'educated')",0.36350247,0.22986856,0.4712047,0.3383551,-0.1328496
52,-0.44086462,-0.35552782,"('irrational', 'rational')",-0.25333703,-0.188779,-0.3471008,-0.2721534,0.0749474
53,-1.374403,-1.301374,"('uncreative', 'creative')",0.112412326,0.031539604,-0.6309953,-0.6349172,-0.0039219
54,-0.28077844,-0.29393643,"('incapable', 'capable')",0.59049183,0.5197557,0.1548567,0.1129096,-0.0419471
55,1.0138397,0.92386925,"('incompetent', 'clever')",0.16514258,0.06612423,0.5894911,0.4949967,-0.0944944
56,1.1065748,0.97421545,"('impractical', 'practical')",0.07682755,-0.020293556,0.5917011,0.476961,-0.1147401
57,-0.8105791,-0.90064037,"('unimaginative', 'imaginative')",-3.4053884,-3.4662333,-2.1079838,-2.1834369,-0.0754531
58,-0.0898326,-0.12108121,"('undiscriminating', 'discriminating')",0.19736665,0.08113752,0.053767,-0.0199718,-0.0737388
59,0.41468865,0.496104,"('foolish', 'wise')",-0.04141296,0.10432351,0.1866378,0.3002138,0.113576
60,1.0048712,0.8918886,"('inefficient', 'efficient')",0.3947378,0.3330672,0.6998045,0.6124779,-0.0873266
61,-0.48023605,-0.47997043,"('illogical', 'logical')",0.17378107,0.02914996,-0.1532275,-0.2254102,-0.0721827
62,1.1793114,1.153011,"('incompetent', 'brilliant')",1.0392259,1.1325018,1.1092687,1.1427565,0.0334878
63,0.095410466,0.048085757,"('unperceptive', 'insightful')",0.6081441,0.57437927,0.3517773,0.3112325,-0.0405448
64,-0.14725614,-0.26418313,"('shy', 'confident')",-5.8056893,-5.5348253,-2.9764729,-2.8995042,0.0769687
65,0.22032169,0.137698,"('insecure', 'secure')",-0.33678925,-0.32639232,-0.0582338,-0.0943472,-0.0361134
66,-1.9716451,-1.9838533,"('inactive', 'active')",-0.21641228,-0.23011506,-1.0940287,-1.1069841,-0.0129554
67,0.46622264,0.2951748,"('doubtful', 'determined')",-0.15400891,-0.21650015,0.1561069,0.0393373,-0.1167696
68,-0.328814,-0.362581,"('dependent', 'independent')",-0.49290848,-0.5168653,-0.4108613,-0.4397232,-0.0288619
69,-1.2129134,-1.1045454,"('lazy', 'industrious')",-0.31939918,-0.26190633,-0.7661563,-0.6832259,0.0829304
70,-0.16223761,-0.25256327,"('lethargic', 'energetic')",-0.39187354,-0.44255263,-0.2770556,-0.347558,-0.0705024
71,-0.8361676,-0.75222784,"('diffident', 'self-confident')",0.2089848,0.13814284,-0.3135914,-0.3070425,0.0065489
72,0.086740516,0.08541244,"('unambitious', 'ambitious')",-0.49098167,-0.37248412,-0.2021206,-0.1435358,0.0585848
73,0.39246744,0.36640793,"('helpless', 'self-reliant')",-3.1518426,-2.9848409,-1.3796875,-1.3092165,0.070471
74,-0.33667684,-0.3741201,"('undedicated', 'dedicated')",-0.8475358,-1.0000075,-0.5921063,-0.6870638,-0.0949575
75,-0.48148876,-0.4575285,"('meek', 'impulsive')",-0.59577113,-0.5000197,-0.5386299,-0.4787741,0.0598558
76,0.55384606,0.47467336,"('anxious', 'daring')",-0.19042149,-0.2279695,0.1817123,0.1233519,-0.0583604
77,0.41417682,0.42471606,"('unmotivated', 'motivated')",-0.6056373,-0.528288,-0.0957302,-0.051786,0.0439442
78,-0.28668463,-0.123996094,"('nonresilient', 'resilient')",0.18983087,0.2049932,-0.0484269,0.0404986,0.0889255
79,-1.4909458,-1.3962053,"('wavering', 'unwavering')",-0.5877646,-0.6280057,-1.0393553,-1.0121055,0.0272498
80,0.1989072,0.070065044,"('dominated', 'dominating')",-0.8236095,-0.67979485,-0.3123511,-0.3048649,0.0074862
81,0.7850517,0.3872251,"('submissive', 'aggressive')",-0.14147073,-0.13393554,0.3217905,0.1266448,-0.1951457
82,0.38012826,0.31748703,"('poor', 'rich')",5.975024,5.718953,3.1775763,3.0182202,-0.1593561
83,-0.29180437,-0.38364068,"('powerless', 'powerful')",-0.9618681,-0.9764844,-0.6268362,-0.6800625,-0.0532263
84,0.24381855,0.23622873,"('inferior', 'superior')",0.9050109,0.8987618,0.5744147,0.5674953,-0.0069194
85,-0.059786204,0.038971923,"('insignificant', 'prestigious')",-0.3392898,-0.42784175,-0.199538,-0.1944349,0.0051031
86,-0.716578,-0.8199672,"('uninfluential', 'influential')",-0.610796,-0.76076025,-0.663687,-0.7903637,-0.1266767
87,-0.15302803,-0.16762185,"('unsuccessful', 'successful')",0.9560677,1.0134215,0.4015198,0.4228998,0.02138
88,-0.63329834,-0.7523531,"('low', 'eminent')",-0.27973318,-0.50280803,-0.4565158,-0.6275805,-0.1710647
