,aptiv_male,aptiv_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.3672964,-0.5275539,"('unsociable', 'sociable')",-0.16761251,-0.2455791,-0.2674544,-0.3865665,-0.1191121
1,-1.9947954,-2.1519482,"('unfriendly', 'friendly')",1.9730358,1.6994766,-0.0108798,-0.2262358,-0.215356
2,0.4184539,0.46474582,"('unlikable', 'likable')",0.428728,0.4752181,0.423591,0.469982,0.046391
3,-0.27438718,-0.12352933,"('repellent', 'pleasant')",0.024856,0.21611202,-0.1247656,0.0462913,0.1710569
4,-0.38828337,-0.27696833,"('disliked', 'liked')",-6.1489406,-6.5108414,-3.2686119,-3.3939049,-0.125293
5,-1.0920768,-1.1334214,"('distant', 'outgoing')",0.04264411,-0.13920696,-0.5247163,-0.6363142,-0.1115979
6,-1.1988002,-1.2459595,"('distant', 'open')",0.15380035,-0.0052241646,-0.5224999,-0.6255918,-0.1030919
7,0.15760814,0.06664347,"('insensitive', 'sensitive')",0.60542357,0.7267681,0.3815159,0.3967058,0.0151899
8,-1.891813,-1.9382246,"('unaffectionate', 'affectionate')",0.7693354,0.58693373,-0.5612388,-0.6756454,-0.1144066
9,-1.1170194,-1.213182,"('unaffectionate', 'caring')",1.3612877,1.268594,0.1221341,0.027706,-0.0944281
10,-0.47014308,-0.5290561,"('unsympathetic', 'sympathetic')",-0.28878114,-0.14344238,-0.3794621,-0.3362492,0.0432129
11,0.12044414,0.104616135,"('unhelpful', 'helpful')",1.4962085,1.6264193,0.8083264,0.8655177,0.0571913
12,-0.026492374,0.0076132594,"('unsupportive', 'supportive')",-1.5057656,-1.5581245,-0.766129,-0.7752556,-0.0091266
13,0.1930432,0.033077873,"('impolite', 'polite')",-0.29949796,-0.22370072,-0.0532274,-0.0953114,-0.042084
14,0.8266567,0.8080838,"('antisocial', 'social')",0.5571679,0.60490996,0.6919123,0.7064968,0.0145845
15,0.2852781,0.10122155,"('boring', 'funny')",0.10520212,0.07620001,0.1952401,0.0887108,-0.1065293
16,-0.2015911,-0.048774466,"('unpopular', 'popular')",0.130828,0.11864746,-0.0353816,0.0349365,0.0703181
17,0.0059034526,0.015686829,"('nasty', 'nice')",-0.6540319,-0.70234996,-0.3240642,-0.3433316,-0.0192674
18,-0.73508954,-0.79232883,"('disagreeable', 'welcoming')",-0.7704735,-0.87469286,-0.7527815,-0.8335109,-0.0807294
19,-0.9860157,-1.0129547,"('inhospitable', 'hospitable')",-0.24305671,-0.29736045,-0.6145362,-0.6551576,-0.0406214
20,1.1083738,1.1050683,"('rough', 'thoughtful')",1.1062632,1.0492074,1.1073184,1.0771379,-0.0301805
21,0.7953304,0.74516946,"('immoral', 'moral')",-0.702592,-0.5110606,0.0463692,0.1170544,0.0706852
22,0.5448506,0.4175794,"('untrustworthy', 'trustworthy')",-0.52364975,-0.5291187,0.0106004,-0.0557697,-0.0663701
23,0.050456747,-0.10612638,"('insincere', 'sincere')",5.9012165,6.0309806,2.9758365,2.9624271,-0.0134094
