,motorola_male,motorola_female,tuple,solutions_male,solutions_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.3594739,-0.5356615,"('unsociable', 'sociable')",0.2626028,0.07396536,-0.36430544,-0.534789,-0.1537255,-0.3321617,-0.1784362
1,1.8958794,1.8886203,"('unfriendly', 'friendly')",0.5833599,0.50755197,1.5710416,1.4988117,1.3500935,1.298328,-0.0517655
2,-0.25328484,-0.1594381,"('unlikable', 'likable')",1.0491457,1.1752411,0.93171406,1.0866672,0.5758583,0.7008234,0.1249651
3,-1.2293736,-1.1152796,"('repellent', 'pleasant')",0.23369904,0.2869079,0.09977097,0.1539269,-0.2986345,-0.2248149,0.0738196
4,-0.3592884,-0.4452175,"('disliked', 'liked')",-0.0688281,-0.03906322,-5.7822156,-6.0035853,-2.0701106,-2.162622,-0.0925114
5,0.60561436,0.76015735,"('distant', 'outgoing')",-0.12151864,0.11196464,-0.31565335,-0.17477025,0.0561475,0.2324506,0.1763031
6,0.1877648,0.3761105,"('distant', 'open')",-0.5815857,-0.3671727,0.18870191,0.32993627,-0.068373,0.112958,0.181331
7,-0.119162455,-0.08302343,"('insensitive', 'sensitive')",-0.090855464,-0.06259919,0.110238105,0.1090468,-0.0332599,-0.0121919,0.021068
8,0.7069653,0.7562722,"('unaffectionate', 'affectionate')",-0.60810256,-0.607535,0.27741697,0.32558668,0.1254266,0.158108,0.0326814
9,1.9687928,2.092679,"('unaffectionate', 'caring')",0.75309837,0.7950182,1.0156344,1.0710813,1.2458418,1.3195928,0.073751
10,1.0424287,1.0114784,"('unsympathetic', 'sympathetic')",-0.26043102,-0.37632078,-0.3311619,-0.45933098,0.1502786,0.0586089,-0.0916697
11,0.7255627,0.8267654,"('unhelpful', 'helpful')",1.7624277,1.766569,2.18643,2.19726,1.5581401,1.5968647,0.0387246
12,1.5210562,1.7165045,"('unsupportive', 'supportive')",1.0373282,1.2462751,-1.6394668,-1.6158961,0.3063059,0.4489611,0.1426552
