,chevron_male,chevron_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.1230961,-1.3279945,"('unsociable', 'sociable')",-0.117148235,-0.21991184,-0.6201222,-0.7739531,-0.1538309
1,0.09028317,-0.29410002,"('unfriendly', 'friendly')",1.5670255,1.3666451,0.8286543,0.5362725,-0.2923818
2,1.0110773,0.9841726,"('unlikable', 'likable')",0.8357641,0.87550867,0.9234207,0.9298406,0.0064199
3,-1.2607597,-1.24106,"('repellent', 'pleasant')",0.8034058,0.7761475,-0.2286769,-0.2324563,-0.0037794
4,0.78817743,0.6782253,"('disliked', 'liked')",-6.7608347,-6.9198365,-2.9863286,-3.1208057,-0.1344771
5,0.7412427,0.5677355,"('distant', 'outgoing')",-0.25026754,-0.370593,0.2454876,0.0985712,-0.1469164
6,0.27579623,0.05674073,"('distant', 'open')",-0.075147875,-0.24080788,0.1003242,-0.0920336,-0.1923578
7,-0.9987806,-1.0086254,"('insensitive', 'sensitive')",0.17635345,0.19996199,-0.4112136,-0.4043317,0.0068819
8,0.24595317,0.009913098,"('unaffectionate', 'affectionate')",0.93611896,0.843939,0.5910361,0.426926,-0.1641101
9,0.6927467,0.4278937,"('unaffectionate', 'caring')",1.3611943,1.3301395,1.0269705,0.8790166,-0.1479539
10,-1.5463123,-1.6721796,"('unsympathetic', 'sympathetic')",-0.6316598,-0.65065885,-1.088986,-1.1614192,-0.0724332
11,-1.168386,-1.1710682,"('unhelpful', 'helpful')",1.1407354,1.2607942,-0.0138253,0.044863,0.0586883
12,0.114480555,0.031568304,"('unsupportive', 'supportive')",-1.9835774,-2.0305667,-0.9345484,-0.9994992,-0.0649508
13,-1.1463993,-1.1993597,"('impolite', 'polite')",-0.99425113,-0.9283716,-1.0703251,-1.0638657,0.0064594
14,-1.035237,-1.0814481,"('antisocial', 'social')",0.03659582,-0.014215579,-0.4993206,-0.5478318,-0.0485112
