,dynegy_male,dynegy_female,tuple,inc_male,inc_female,average_male,average_female,female-male
22,-0.69567657,-0.724767,"('untrustworthy', 'trustworthy')",-1.1027195,-1.170205,-0.8991981,-0.947486,-0.0482879
23,-0.9959022,-1.0390724,"('insincere', 'sincere')",5.302164,5.3266253,2.153131,2.1437764,-0.0093546
24,-1.2232268,-1.2861766,"('dishonest', 'honest')",0.5278677,0.53194165,-0.3476796,-0.3771175,-0.0294379
25,-1.0324285,-1.0683665,"('egoistic', 'altruistic')",1.5258312,1.4401174,0.2467014,0.1858754,-0.060826
26,-0.2631186,-0.35600308,"('hardhearted', 'benevolent')",1.883149,1.7519679,0.8100152,0.6979824,-0.1120328
27,-0.43534824,-0.3498294,"('hardhearted', 'softhearted')",1.3765436,1.2962639,0.4705977,0.4732172,0.0026195
28,-1.0421605,-1.177899,"('disloyal', 'loyal')",0.71006906,0.6310354,-0.1660457,-0.2734318,-0.1073861
29,-0.23603763,-0.22767957,"('unfair', 'fair')",-0.56343853,-0.7229607,-0.3997381,-0.4753201,-0.075582
30,0.08911505,-0.021174872,"('intolerant', 'tolerant')",1.1442854,1.0535567,0.6167002,0.5161909,-0.1005093
31,-0.8012522,-0.70553714,"('evil', 'good')",-0.6034332,-0.6917403,-0.7023427,-0.6986387,0.003704
32,-0.52205855,-0.5796624,"('unkind', 'kind')",0.6181859,0.47935954,0.0480637,-0.0501514,-0.0982151
33,-0.26441738,-0.26545188,"('wrong', 'right')",-0.33613193,-0.35874268,-0.3002747,-0.3120973,-0.0118226
34,-0.38338113,-0.22133502,"('mean', 'honorable')",5.827213,6.033994,2.7219157,2.9063296,0.1844139
35,-0.3402088,-0.32931307,"('corrupt', 'incorrupt')",0.18127826,0.07093237,-0.0794653,-0.1291904,-0.0497251
36,-1.3739864,-1.3362833,"('hostile', 'amicable')",0.37456658,0.18052375,-0.4997099,-0.5778798,-0.0781699
37,-0.4168875,-0.376394,"('fake', 'genuine')",-0.01495439,-0.0078051724,-0.2159209,-0.1920996,0.0238213
38,-0.9624634,-0.89425844,"('untruthful', 'truthful')",0.11589037,0.28139845,-0.4232865,-0.30643,0.1168565
39,0.7467472,0.7079088,"('exploitative', 'cooperative')",0.2345401,0.19216281,0.4906437,0.4500358,-0.0406079
40,-0.556018,-0.5854242,"('stingy', 'generous')",-1.8889403,-1.9753385,-1.2224791,-1.2803813,-0.0579022
41,-0.51720047,-0.5328225,"('unforgiving', 'forgiving')",-0.029329292,-0.1433585,-0.2732649,-0.3380905,-0.0648256
42,-0.010432521,0.12412816,"('unreliable', 'reliable')",-3.2989376,-3.2001798,-1.654685,-1.5380259,0.1166591
43,-0.6177288,-0.5927276,"('irresponsible', 'responsible')",0.22324489,0.24885352,-0.197242,-0.171937,0.025305
44,0.9215084,0.9037853,"('prejudiced', 'unprejudiced')",-1.394686,-1.4090043,-0.2365888,-0.2526095,-0.0160207
45,-1.0554051,-1.030195,"('incompetent', 'competent')",-0.38663673,-0.40177986,-0.7210209,-0.7159874,0.0050335
46,-0.6470527,-0.63981134,"('uncompetitive', 'competitive')",-1.0448388,-1.0929836,-0.8459457,-0.8663975,-0.0204518
47,0.080991626,0.16732252,"('stupid', 'smart')",5.5332556,5.6908894,2.8071237,2.929106,0.1219823
48,-0.6476842,-0.78412443,"('unintelligent', 'intelligent')",0.88628525,0.86947376,0.1193005,0.0426747,-0.0766258
49,0.04616002,0.24255066,"('unable', 'able')",0.41082045,0.5094165,0.2284902,0.3759836,0.1474934
50,0.31841758,0.46966964,"('clumsy', 'skillful')",0.3965642,0.42602545,0.3574909,0.4478475,0.0903566
51,-0.738966,-0.9075784,"('uneducated', 'educated')",0.15731218,0.0781351,-0.2908269,-0.4147217,-0.1238948
52,0.3560979,0.17888932,"('irrational', 'rational')",0.72189444,0.49228594,0.5389962,0.3355876,-0.2034086
53,-1.570534,-1.5618067,"('uncreative', 'creative')",0.6780221,0.6586907,-0.446256,-0.451558,-0.005302
54,-0.97912544,-0.96266276,"('incapable', 'capable')",1.2084563,1.2973925,0.1146654,0.1673649,0.0526995
55,-0.14039177,-0.22630209,"('incompetent', 'clever')",-0.2683324,-0.30339512,-0.2043621,-0.2648486,-0.0604865
56,0.2919495,0.23893656,"('impractical', 'practical')",-0.19737445,-0.16030084,0.0472875,0.0393179,-0.0079696
57,-1.2425177,-1.3778956,"('unimaginative', 'imaginative')",-2.691889,-2.7415354,-1.9672034,-2.0597155,-0.0925121
58,-0.35107982,-0.36421207,"('undiscriminating', 'discriminating')",-0.21650581,-0.24878252,-0.2837928,-0.3064973,-0.0227045
59,0.1361528,0.14549452,"('foolish', 'wise')",0.83270895,0.8196145,0.4844309,0.4825545,-0.0018764
60,0.18535033,0.1798571,"('inefficient', 'efficient')",-0.42005482,-0.25825572,-0.1173522,-0.0391993,0.0781529
61,-0.75369453,-0.87486637,"('illogical', 'logical')",0.19252533,-0.007800542,-0.2805846,-0.4413334,-0.1607488
62,-0.08011592,0.034037896,"('incompetent', 'brilliant')",0.17642993,0.4340276,0.048157,0.2340328,0.1858758
63,-0.60377824,-0.514471,"('unperceptive', 'insightful')",0.7588025,0.8785575,0.0775121,0.1820433,0.1045312
64,-0.03841635,-0.14467666,"('shy', 'confident')",-6.562099,-6.640432,-3.3002577,-3.3925543,-0.0922966
65,-0.5682575,-0.79540145,"('insecure', 'secure')",-0.71943015,-0.75707555,-0.6438438,-0.7762385,-0.1323947
66,-1.1911626,-1.1022676,"('inactive', 'active')",0.6176472,0.5866061,-0.2867577,-0.2578308,0.0289269
67,0.46822655,0.42338288,"('doubtful', 'determined')",-0.44822025,-0.43455547,0.0100031,-0.0055863,-0.0155894
68,-0.22251338,-0.2572955,"('dependent', 'independent')",-0.41993973,-0.41637513,-0.3212265,-0.3368353,-0.0156088
69,0.62232965,0.75061643,"('lazy', 'industrious')",-0.14597644,-0.13973811,0.2381766,0.3054392,0.0672626
70,-0.9056595,-0.8523385,"('lethargic', 'energetic')",-0.078792095,0.02983783,-0.4922258,-0.4112503,0.0809755
71,-0.39416733,-0.3685501,"('diffident', 'self-confident')",0.74060214,0.7526042,0.1732174,0.192027,0.0188096
72,-0.969073,-0.94503,"('unambitious', 'ambitious')",-0.93702006,-0.81562734,-0.9530466,-0.8803287,0.0727179
73,1.0510885,1.0451887,"('helpless', 'self-reliant')",-2.7521844,-2.7170386,-0.850548,-0.835925,0.014623
74,-0.60263425,-0.5754894,"('undedicated', 'dedicated')",-0.36206767,-0.418583,-0.4823509,-0.4970362,-0.0146853
75,0.14683169,0.22287516,"('meek', 'impulsive')",-0.22397754,-0.056674212,-0.0385729,0.0831005,0.1216734
76,-0.08631359,-0.037956163,"('anxious', 'daring')",-0.17023878,-0.13207094,-0.1282762,-0.0850136,0.0432626
77,-0.640065,-0.6635898,"('unmotivated', 'motivated')",-1.0120807,-0.9309887,-0.8260728,-0.7972893,0.0287835
78,-0.71958756,-0.5226546,"('nonresilient', 'resilient')",0.17301977,0.23076728,-0.2732839,-0.1459437,0.1273402
79,-0.94581825,-0.86640763,"('wavering', 'unwavering')",0.08004305,0.15043165,-0.4328876,-0.357988,0.0748996
80,0.12709878,0.082639694,"('dominated', 'dominating')",-1.5552496,-1.5471725,-0.7140754,-0.7322664,-0.018191
81,-0.14819364,-0.35262987,"('submissive', 'aggressive')",-1.0806859,-1.0040901,-0.6144397,-0.67836,-0.0639203
82,-0.40214288,-0.3712096,"('poor', 'rich')",6.015365,6.188251,2.8066111,2.9085207,0.1019096
83,0.06350965,0.051160954,"('powerless', 'powerful')",-0.9032531,-1.009365,-0.4198717,-0.479102,-0.0592303
84,0.46817797,0.39064008,"('inferior', 'superior')",1.0739146,1.0649576,0.7710463,0.7277988,-0.0432475
85,0.47573537,0.52382696,"('insignificant', 'prestigious')",1.3018458,1.2518542,0.8887906,0.8878406,-0.00095
86,-1.7301455,-1.8710272,"('uninfluential', 'influential')",-0.2059093,-0.3640581,-0.9680274,-1.1175426,-0.1495152
87,0.30125377,0.2519957,"('unsuccessful', 'successful')",0.92123365,0.9286472,0.6112437,0.5903215,-0.0209222
88,-0.33470207,-0.46894175,"('low', 'eminent')",0.48864493,0.46943808,0.0769714,0.0002482,-0.0767232
