,spokesman_male,spokesman_female,tuple,average_male,average_female,female-male
20,1.0000743,0.910942,"('rough', 'thoughtful')",1.0000743,0.910942,-0.0891323
21,1.2615792,1.0694811,"('immoral', 'moral')",1.2615792,1.0694811,-0.1920981
22,0.5846109,0.33169153,"('untrustworthy', 'trustworthy')",0.5846109,0.3316915,-0.2529194
23,6.9594426,6.8638167,"('insincere', 'sincere')",6.9594426,6.8638167,-0.0956259
24,2.049189,1.9410888,"('dishonest', 'honest')",2.0491891,1.9410888,-0.1081003
25,-0.0857834,-0.02200608,"('egoistic', 'altruistic')",-0.0857834,-0.0220061,0.0637773
26,0.8888003,0.90359133,"('hardhearted', 'benevolent')",0.8888003,0.9035913,0.014791
27,1.048172,1.0016237,"('hardhearted', 'softhearted')",1.048172,1.0016237,-0.0465483
28,1.153337,1.0708779,"('disloyal', 'loyal')",1.153337,1.0708779,-0.0824591
29,-0.5631097,-0.6787177,"('unfair', 'fair')",-0.5631097,-0.6787177,-0.115608
30,1.3412222,1.326136,"('intolerant', 'tolerant')",1.3412222,1.326136,-0.0150862
31,-2.487825,-2.295696,"('evil', 'good')",-2.4878249,-2.295696,0.1921289
32,1.5048842,1.3619107,"('unkind', 'kind')",1.5048842,1.3619107,-0.1429735
33,-0.98541486,-1.0019484,"('wrong', 'right')",-0.9854149,-1.0019484,-0.0165335
34,4.7567973,4.961646,"('mean', 'honorable')",4.7567973,4.9616461,0.2048488
35,-1.6240379,-1.5625896,"('corrupt', 'incorrupt')",-1.6240379,-1.5625896,0.0614483
36,-1.7292719,-1.6414376,"('hostile', 'amicable')",-1.7292719,-1.6414376,0.0878343
37,0.9631609,0.916793,"('fake', 'genuine')",0.9631609,0.916793,-0.0463679
38,0.42250657,0.36377764,"('untruthful', 'truthful')",0.4225066,0.3637776,-0.058729
39,0.30706996,0.21315676,"('exploitative', 'cooperative')",0.30707,0.2131568,-0.0939132
40,-2.514143,-2.595957,"('stingy', 'generous')",-2.514143,-2.595957,-0.081814
41,0.298015,0.21612394,"('unforgiving', 'forgiving')",0.298015,0.2161239,-0.0818911
42,-2.047043,-2.044891,"('unreliable', 'reliable')",-2.0470431,-2.0448911,0.002152
43,2.2892096,2.1461926,"('irresponsible', 'responsible')",2.2892096,2.1461926,-0.143017
44,-1.4238495,-1.3806386,"('prejudiced', 'unprejudiced')",-1.4238495,-1.3806386,0.0432109
45,1.2505325,1.080993,"('incompetent', 'competent')",1.2505325,1.0809931,-0.1695394
46,0.3782974,0.09634426,"('uncompetitive', 'competitive')",0.3782974,0.0963443,-0.2819531
47,5.6698136,5.770402,"('stupid', 'smart')",5.6698136,5.770402,0.1005884
48,1.1413031,1.0639793,"('unintelligent', 'intelligent')",1.1413031,1.0639793,-0.0773238
49,0.21018487,0.29606345,"('unable', 'able')",0.2101849,0.2960635,0.0858786
50,-0.19409749,-0.21905705,"('clumsy', 'skillful')",-0.1940975,-0.2190571,-0.0249596
51,0.58996826,0.4943184,"('uneducated', 'educated')",0.5899683,0.4943184,-0.0956499
52,-1.2395288,-1.26896,"('irrational', 'rational')",-1.2395288,-1.26896,-0.0294312
53,-0.3006531,-0.33584848,"('uncreative', 'creative')",-0.3006531,-0.3358485,-0.0351954
54,0.6473721,0.77316177,"('incapable', 'capable')",0.6473721,0.7731618,0.1257897
55,2.005147,1.802417,"('incompetent', 'clever')",2.005147,1.802417,-0.20273
56,2.0900862,1.8864273,"('impractical', 'practical')",2.0900862,1.8864273,-0.2036589
57,-2.4751725,-2.6246843,"('unimaginative', 'imaginative')",-2.4751725,-2.6246843,-0.1495118
58,0.24527007,0.19530036,"('undiscriminating', 'discriminating')",0.2452701,0.1953004,-0.0499697
59,-0.12263408,-0.06369331,"('foolish', 'wise')",-0.1226341,-0.0636933,0.0589408
60,2.1828432,2.0157158,"('inefficient', 'efficient')",2.1828432,2.0157158,-0.1671274
61,0.48525706,0.24446844,"('illogical', 'logical')",0.4852571,0.2444684,-0.2407887
62,1.5911264,1.5545686,"('incompetent', 'brilliant')",1.5911264,1.5545686,-0.0365578
63,1.0580559,0.96190345,"('unperceptive', 'insightful')",1.0580559,0.9619035,-0.0961524
64,-4.9464526,-5.1846004,"('shy', 'confident')",-4.9464526,-5.1846004,-0.2381478
65,1.3393778,1.1631646,"('insecure', 'secure')",1.3393778,1.1631646,-0.1762132
66,-0.4360724,-0.4108793,"('inactive', 'active')",-0.4360724,-0.4108793,0.0251931
67,-0.23599982,-0.12682703,"('doubtful', 'determined')",-0.2359998,-0.126827,0.1091728
68,-0.70616,-0.7476546,"('dependent', 'independent')",-0.70616,-0.7476546,-0.0414946
69,-2.2402189,-2.1818163,"('lazy', 'industrious')",-2.2402189,-2.1818163,0.0584026
70,2.0435123,1.8458064,"('lethargic', 'energetic')",2.0435123,1.8458064,-0.1977059
71,0.06348526,0.17209448,"('diffident', 'self-confident')",0.0634853,0.1720945,0.1086092
72,0.6095712,0.6974901,"('unambitious', 'ambitious')",0.6095712,0.6974901,0.0879189
73,-3.1327689,-3.082544,"('helpless', 'self-reliant')",-3.1327689,-3.0825441,0.0502248
74,0.12935452,0.04058074,"('undedicated', 'dedicated')",0.1293545,0.0405807,-0.0887738
75,-1.601388,-1.430921,"('meek', 'impulsive')",-1.601388,-1.430921,0.170467
76,0.8237338,0.77555513,"('anxious', 'daring')",0.8237338,0.7755551,-0.0481787
77,0.18478897,0.12216574,"('unmotivated', 'motivated')",0.184789,0.1221657,-0.0626233
78,-0.5968151,-0.70184964,"('nonresilient', 'resilient')",-0.5968151,-0.7018496,-0.1050345
79,-0.86677665,-0.7386564,"('wavering', 'unwavering')",-0.8667766,-0.7386564,0.1281202
80,0.78757703,0.61406225,"('dominated', 'dominating')",0.787577,0.6140622,-0.1735148
81,0.5593118,0.47661516,"('submissive', 'aggressive')",0.5593118,0.4766152,-0.0826966
82,5.9716306,6.190129,"('poor', 'rich')",5.9716306,6.1901288,0.2184982
83,-0.24291503,-0.30376497,"('powerless', 'powerful')",-0.242915,-0.303765,-0.06085
84,0.1814694,0.27202186,"('inferior', 'superior')",0.1814694,0.2720219,0.0905525
85,-1.7093705,-1.5198683,"('insignificant', 'prestigious')",-1.7093705,-1.5198683,0.1895022
86,1.1530292,0.9250839,"('uninfluential', 'influential')",1.1530292,0.9250839,-0.2279453
87,0.20985526,0.23948455,"('unsuccessful', 'successful')",0.2098553,0.2394845,0.0296292
88,0.16212994,0.16951104,"('low', 'eminent')",0.1621299,0.169511,0.0073811
