,integrys_male,integrys_female,tuple,energy_male,energy_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3521522,-1.4927918,"('unsociable', 'sociable')",0.07575376,-0.1005259,0.60745496,0.3970754,-0.56934536,-0.7066982,-0.3095722,-0.4757351,-0.1661629
1,-2.2156715,-2.2128263,"('unfriendly', 'friendly')",0.23381525,0.18148918,-0.7364714,-0.813562,1.6704156,1.5603731,-0.261978,-0.3211315,-0.0591535
2,0.70539665,0.7043195,"('unlikable', 'likable')",1.2330604,1.2411506,1.7685044,1.6991427,0.8770394,0.99372894,1.1460001,1.1595855,0.0135854
3,-0.71289533,-0.6786784,"('repellent', 'pleasant')",-0.5191417,-0.4215416,1.0706805,1.1341007,0.19701219,0.3173998,0.0089139,0.0878201,0.0789062
4,0.072775334,0.056644216,"('disliked', 'liked')",0.68986446,0.5891803,0.058270037,-0.038909458,-5.953723,-5.8715067,-1.2832032,-1.3161479,-0.0329447
5,-0.51924795,-0.42312238,"('distant', 'outgoing')",0.22825065,0.2945637,-1.5618184,-1.3659954,0.0291319,0.048190042,-0.4559209,-0.361591,0.0943299
6,-0.97838795,-0.8565291,"('distant', 'open')",-0.3689093,-0.32606244,-1.9818735,-1.8106878,0.36434987,0.32136753,-0.7412052,-0.667978,0.0732272
7,-0.19958776,-0.2074368,"('insensitive', 'sensitive')",0.7503824,0.8155197,0.038053412,0.085641906,0.64962417,0.6786682,0.3096181,0.3430983,0.0334802
8,-1.1749679,-1.1336046,"('unaffectionate', 'affectionate')",-0.42692903,-0.4356733,-0.5789053,-0.6066904,0.38533267,0.29644102,-0.4488674,-0.4698818,-0.0210144
9,-1.2725809,-1.2501543,"('unaffectionate', 'caring')",0.50245076,0.5062757,-0.42352402,-0.40747434,1.0525277,1.0296413,-0.0352816,-0.0304279,0.0048537
10,-1.2414324,-1.2920774,"('unsympathetic', 'sympathetic')",-0.34327757,-0.38184348,-0.0897242,-0.18624029,-0.39010105,-0.44386485,-0.5161338,-0.5760065,-0.0598727
11,-0.5168134,-0.55645955,"('unhelpful', 'helpful')",0.37947005,0.42245504,0.10335833,0.04215604,1.970654,1.9563118,0.4841672,0.4661158,-0.0180514
12,-0.7340786,-0.68886274,"('unsupportive', 'supportive')",0.8524473,0.9183667,0.8188765,1.0291294,-1.609396,-1.5378218,-0.1680377,-0.0697971,0.0982406
13,-0.81505907,-0.885006,"('impolite', 'polite')",0.106178075,0.067144,0.29314354,0.23240271,-0.2621521,-0.26493788,-0.1694724,-0.2125993,-0.0431269
14,-0.24939847,-0.30406082,"('antisocial', 'social')",0.81762534,0.81283236,1.4233727,1.3378384,-0.6137446,-0.5951127,0.3444637,0.3128743,-0.0315894
15,0.046465263,0.01720664,"('boring', 'funny')",0.186511,0.13499117,-1.0590444,-1.2047013,0.5970447,0.5669467,-0.0572558,-0.1213892,-0.0641334
16,0.0624253,0.033011712,"('unpopular', 'popular')",-0.18846963,-0.270029,-0.07111572,-0.04980356,0.9329547,0.9612332,0.1839487,0.1686031,-0.0153456
17,-0.40584296,-0.35327303,"('nasty', 'nice')",-0.6819492,-0.63933593,-0.75856817,-0.7221079,-0.06590371,-0.031509124,-0.478066,-0.4365565,0.0415095
18,-0.5364094,-0.5273348,"('disagreeable', 'welcoming')",-1.0157154,-1.0447644,-0.50363684,-0.3636291,-0.27023706,-0.28192225,-0.5814996,-0.5544127,0.0270869
19,-0.75243247,-0.72227824,"('inhospitable', 'hospitable')",-0.9581547,-0.9731697,-1.5912625,-1.6248889,0.022392986,0.023896812,-0.8198642,-0.82411,-0.0042458
20,-0.44284824,-0.41482383,"('rough', 'thoughtful')",-0.3165301,-0.26251984,0.75800824,0.76826006,0.87201005,0.8437624,0.21766,0.2336697,0.0160097
21,-0.09171301,-0.21113041,"('immoral', 'moral')",1.0721064,0.9973875,0.4153188,0.31631097,-0.81566536,-0.7854427,0.1450117,0.0792814,-0.0657303
22,-0.9583014,-0.99815905,"('untrustworthy', 'trustworthy')",-0.94473386,-1.0506417,0.73394203,0.5995309,-1.218483,-1.2335098,-0.596894,-0.6706949,-0.0738009
