,reactant_male,reactant_female,tuple,average_male,average_female,female-male
0,-0.0699411,-0.2596599,"('unsociable', 'sociable')",-0.0699411,-0.2596599,-0.1897188
1,-0.40918267,-0.62922585,"('unfriendly', 'friendly')",-0.4091827,-0.6292259,-0.2200432
2,0.16204032,-0.054258298,"('unlikable', 'likable')",0.1620403,-0.0542583,-0.2162986
3,-0.6612206,-0.48964065,"('repellent', 'pleasant')",-0.6612206,-0.4896407,0.1715799
4,-3.42124,-3.6870706,"('disliked', 'liked')",-3.4212401,-3.6870706,-0.2658305
5,-0.656221,-0.6586076,"('distant', 'outgoing')",-0.656221,-0.6586076,-0.0023866
6,-0.74440175,-0.83532625,"('distant', 'open')",-0.7444018,-0.8353263,-0.0909245
7,0.26454538,0.36692503,"('insensitive', 'sensitive')",0.2645454,0.366925,0.1023796
8,-0.9119542,-1.1391417,"('unaffectionate', 'affectionate')",-0.9119542,-1.1391417,-0.2271875
9,-0.28609008,-0.44147488,"('unaffectionate', 'caring')",-0.2860901,-0.4414749,-0.1553848
10,0.27264535,0.12183668,"('unsympathetic', 'sympathetic')",0.2726454,0.1218367,-0.1508087
11,1.5206486,1.5468287,"('unhelpful', 'helpful')",1.5206486,1.5468287,0.0261801
12,-0.21453783,-0.29336247,"('unsupportive', 'supportive')",-0.2145378,-0.2933625,-0.0788247
13,-0.05414128,-0.20885044,"('impolite', 'polite')",-0.0541413,-0.2088504,-0.1547091
14,-0.1260407,-0.10298588,"('antisocial', 'social')",-0.1260407,-0.1029859,0.0230548
15,0.680693,0.59764856,"('boring', 'funny')",0.680693,0.5976486,-0.0830444
16,-0.41809046,-0.48034084,"('unpopular', 'popular')",-0.4180905,-0.4803408,-0.0622503
17,-0.35832506,-0.32729614,"('nasty', 'nice')",-0.3583251,-0.3272961,0.031029
18,-0.79085803,-0.83101517,"('disagreeable', 'welcoming')",-0.790858,-0.8310152,-0.0401572
19,-1.1634429,-1.1702095,"('inhospitable', 'hospitable')",-1.1634429,-1.1702095,-0.0067666
20,0.97341734,0.9378219,"('rough', 'thoughtful')",0.9734173,0.9378219,-0.0355954
21,0.44561878,0.3942852,"('immoral', 'moral')",0.4456188,0.3942852,-0.0513336
22,-0.6936268,-0.7037496,"('untrustworthy', 'trustworthy')",-0.6936268,-0.7037496,-0.0101228
23,2.4928665,2.577878,"('insincere', 'sincere')",2.4928665,2.577878,0.0850115
24,-0.37350708,-0.4976071,"('dishonest', 'honest')",-0.3735071,-0.4976071,-0.1241
25,0.10634263,0.117947504,"('egoistic', 'altruistic')",0.1063426,0.1179475,0.0116049
26,0.37377036,0.0046942197,"('hardhearted', 'benevolent')",0.3737704,0.0046942,-0.3690762
27,0.4849553,0.4413262,"('hardhearted', 'softhearted')",0.4849553,0.4413262,-0.0436291
28,0.44624203,0.42564344,"('disloyal', 'loyal')",0.446242,0.4256434,-0.0205986
29,-0.55573577,-0.5851331,"('unfair', 'fair')",-0.5557358,-0.5851331,-0.0293973
30,0.003599912,-0.19896752,"('intolerant', 'tolerant')",0.0035999,-0.1989675,-0.2025674
31,-1.3004663,-1.3639002,"('evil', 'good')",-1.3004663,-1.3639002,-0.0634339
32,0.7881675,0.51981574,"('unkind', 'kind')",0.7881675,0.5198157,-0.2683518
33,0.09134481,-0.04560665,"('wrong', 'right')",0.0913448,-0.0456067,-0.1369515
34,2.1022458,2.4134238,"('mean', 'honorable')",2.1022458,2.4134238,0.311178
35,-0.5400357,-0.5117847,"('corrupt', 'incorrupt')",-0.5400357,-0.5117847,0.028251
36,-1.5336974,-1.7015927,"('hostile', 'amicable')",-1.5336974,-1.7015927,-0.1678953
37,0.5806766,0.54265153,"('fake', 'genuine')",0.5806766,0.5426515,-0.0380251
38,0.19852367,0.024645835,"('untruthful', 'truthful')",0.1985237,0.0246458,-0.1738779
39,0.058200687,-0.14551815,"('exploitative', 'cooperative')",0.0582007,-0.1455182,-0.2037189
40,-1.0181627,-1.2156967,"('stingy', 'generous')",-1.0181627,-1.2156967,-0.197534
41,0.3637371,0.050214685,"('unforgiving', 'forgiving')",0.3637371,0.0502147,-0.3135224
42,-1.3083968,-1.4912287,"('unreliable', 'reliable')",-1.3083968,-1.4912287,-0.1828319
43,0.37745303,0.105221406,"('irresponsible', 'responsible')",0.377453,0.1052214,-0.2722316
44,-0.69880337,-0.78534913,"('prejudiced', 'unprejudiced')",-0.6988034,-0.7853491,-0.0865457
45,-0.2064209,-0.32323897,"('incompetent', 'competent')",-0.2064209,-0.323239,-0.1168181
46,-0.14166541,-0.1833412,"('uncompetitive', 'competitive')",-0.1416654,-0.1833412,-0.0416758
47,1.8044388,1.9748795,"('stupid', 'smart')",1.8044388,1.9748795,0.1704407
48,0.8807807,0.8902296,"('unintelligent', 'intelligent')",0.8807807,0.8902296,0.0094489
49,0.2601175,0.45991877,"('unable', 'able')",0.2601175,0.4599188,0.1998013
50,0.15105566,0.14710996,"('clumsy', 'skillful')",0.1510557,0.14711,-0.0039457
51,0.2030087,0.14833273,"('uneducated', 'educated')",0.2030087,0.1483327,-0.054676
