,bio_male,bio_female,tuple,techne_male,techne_female,corp_male,corp_female,average_male,average_female,female-male
0,0.29041818,0.1199355,"('unsociable', 'sociable')",0.03338557,0.0028639734,-0.25960773,-0.41196495,0.0213987,-0.0963885,-0.1177872
1,-0.2218157,-0.3199165,"('unfriendly', 'friendly')",-1.7937546,-1.937131,0.92823696,0.84168404,-0.3624444,-0.4717879,-0.1093435
2,0.95817566,0.8933558,"('unlikable', 'likable')",1.0018246,0.9709858,1.1550279,1.1442162,1.0383427,1.0028526,-0.0354901
3,-1.3159236,-1.2989604,"('repellent', 'pleasant')",-0.3700654,-0.31745535,1.1629292,1.1749498,-0.1743532,-0.1471553,0.0271979
4,-0.34623942,-0.40083084,"('disliked', 'liked')",-0.046802267,-0.10041295,-6.7507687,-6.986588,-2.3812701,-2.4959439,-0.1146738
5,-0.40879637,-0.3481127,"('distant', 'outgoing')",-1.5118815,-1.5125986,-0.87220377,-0.8785149,-0.9309606,-0.9130754,0.0178852
6,-0.7245646,-0.7189258,"('distant', 'open')",-1.8720231,-1.9013832,-0.8868631,-0.8785749,-1.1611503,-1.1662946,-0.0051443
7,-0.38662538,-0.4852094,"('insensitive', 'sensitive')",-0.7296713,-0.68425393,0.31755048,0.35519463,-0.2662487,-0.2714229,-0.0051742
8,0.015343122,-0.028646901,"('unaffectionate', 'affectionate')",-1.4172553,-1.5325463,0.32166165,0.29068366,-0.3600835,-0.4235032,-0.0634197
9,0.35131866,0.278918,"('unaffectionate', 'caring')",-1.7757112,-1.8606426,0.82807696,0.8525564,-0.1987718,-0.243056,-0.0442842
10,-1.027465,-1.24009,"('unsympathetic', 'sympathetic')",-1.0112361,-1.0394443,-0.4974703,-0.46205768,-0.8453905,-0.913864,-0.0684735
11,0.23919977,0.2085732,"('unhelpful', 'helpful')",0.5204885,0.5103964,1.5923975,1.6548878,0.7840285,0.7912858,0.0072573
12,0.979175,0.9348315,"('unsupportive', 'supportive')",-0.44167107,-0.4151969,-2.1888144,-2.2098837,-0.5504368,-0.5634164,-0.0129796
13,-0.05687308,-0.093004726,"('impolite', 'polite')",-0.16450755,-0.079032145,-0.9022775,-0.86747605,-0.3745527,-0.3465043,0.0280484
14,0.5202531,0.45287186,"('antisocial', 'social')",1.1548048,1.191478,0.37748498,0.2254859,0.684181,0.6232786,-0.0609024
15,0.3744598,0.31331193,"('boring', 'funny')",0.5242992,0.42786577,0.1731492,0.09832191,0.3573027,0.2798332,-0.0774695
16,-0.16909112,-0.27582178,"('unpopular', 'popular')",-0.36754116,-0.48776755,0.62162924,0.47612125,0.0283323,-0.0958227,-0.124155
17,0.11893741,0.11720374,"('nasty', 'nice')",-0.3574751,-0.3549625,-0.49310565,-0.48233128,-0.2438811,-0.24003,0.0038511
18,0.4069367,0.30471978,"('disagreeable', 'welcoming')",-0.9014412,-0.87547034,-0.3691683,-0.43449035,-0.287891,-0.3350803,-0.0471893
19,-0.9433001,-1.0102156,"('inhospitable', 'hospitable')",-0.6881433,-0.7673607,-0.7810105,-0.68758965,-0.8041514,-0.821722,-0.0175706
20,0.49422842,0.50605667,"('rough', 'thoughtful')",0.90678,0.94995946,0.89670396,0.85256803,0.7659041,0.7695281,0.003624
21,0.64076453,0.46636006,"('immoral', 'moral')",0.78328896,0.76704824,-0.024025977,-0.01360555,0.4666758,0.4066009,-0.0600749
22,-0.29786438,-0.4128423,"('untrustworthy', 'trustworthy')",-0.05814693,-0.08909542,-0.757936,-0.8671253,-0.3713158,-0.4563543,-0.0850385
23,-0.08959633,-0.24052694,"('insincere', 'sincere')",-1.0095608,-1.0786177,5.5089536,5.5892115,1.4699322,1.4233556,-0.0465766
24,-0.19033995,-0.27333766,"('dishonest', 'honest')",-1.7188513,-1.7649016,0.6088329,0.5987537,-0.4334528,-0.4798285,-0.0463757
25,0.69264114,0.73575956,"('egoistic', 'altruistic')",-0.57293105,-0.62866896,1.1376817,1.1107612,0.4191306,0.4059506,-0.01318
26,0.59791505,0.47080323,"('hardhearted', 'benevolent')",0.11650495,-0.013205487,1.861013,1.7701191,0.8584777,0.7425723,-0.1159054
27,-0.37668803,-0.2628172,"('hardhearted', 'softhearted')",-1.2336248,-1.2000567,1.1218554,1.0810869,-0.1628191,-0.1272624,0.0355567
28,0.16463335,0.0015537441,"('disloyal', 'loyal')",-0.6051052,-0.7439967,1.0504909,1.0040022,0.2033397,0.0871864,-0.1161533
29,-0.293237,-0.3598878,"('unfair', 'fair')",-0.31643406,-0.3832059,-0.28442356,-0.48482245,-0.2980315,-0.4093054,-0.1112739
30,0.3534189,0.24822353,"('intolerant', 'tolerant')",-0.38402742,-0.40083605,0.9337445,0.8953942,0.3010453,0.2475939,-0.0534514
31,-0.85070306,-0.7478427,"('evil', 'good')",-0.793624,-0.8223858,-1.0411243,-1.1466694,-0.8951505,-0.9056327,-0.0104822
32,0.5965099,0.49333653,"('unkind', 'kind')",0.23229797,0.18241829,0.73657525,0.6134683,0.5217944,0.429741,-0.0920534
33,0.55219597,0.49244633,"('wrong', 'right')",-0.4062518,-0.48873687,-0.7831153,-0.8395313,-0.2123904,-0.2786073,-0.0662169
34,-0.0577446,-0.003815392,"('mean', 'honorable')",0.07429338,0.15200746,5.3234863,5.5974746,1.7800117,1.9152222,0.1352105
35,-0.31123957,-0.27211088,"('corrupt', 'incorrupt')",-0.6726397,-0.78526706,-0.5872876,-0.64089143,-0.5237223,-0.5660898,-0.0423675
36,-1.2912668,-1.3873398,"('hostile', 'amicable')",-0.6094904,-0.7925691,-0.24171811,-0.3810164,-0.7141585,-0.8536418,-0.1394833
37,-0.20071815,-0.2918861,"('fake', 'genuine')",-0.07937811,-0.07878577,-0.15449268,-0.14500603,-0.144863,-0.1718926,-0.0270296
38,-0.04955797,-0.041205227,"('untruthful', 'truthful')",-0.61422414,-0.66327286,-0.53894913,-0.46438056,-0.4009104,-0.3896195,0.0112909
39,0.78651357,0.7668359,"('exploitative', 'cooperative')",-0.15876544,-0.081429176,0.43292454,0.49303436,0.3535575,0.3928137,0.0392562
40,0.5055594,0.3977898,"('stingy', 'generous')",-0.87736285,-0.89888155,-1.9536282,-2.1200538,-0.7751439,-0.8737152,-0.0985713
41,0.36598903,0.18009561,"('unforgiving', 'forgiving')",-0.99969095,-1.0278261,0.13928914,0.011464046,-0.1648043,-0.2787555,-0.1139512
42,0.21593131,0.1297809,"('unreliable', 'reliable')",0.47532654,0.5423865,-2.8032596,-2.8439708,-0.7040006,-0.7239345,-0.0199339
43,0.22796267,0.18742502,"('irresponsible', 'responsible')",-0.56883657,-0.49963155,0.37355042,0.40993977,0.0108922,0.0325777,0.0216855
44,-0.2714625,-0.18331292,"('prejudiced', 'unprejudiced')",0.8363274,0.8936726,-1.285595,-1.3014144,-0.2402434,-0.1970182,0.0432252
45,-0.48770866,-0.69152224,"('incompetent', 'competent')",-0.54270464,-0.6259248,0.14529562,0.024859712,-0.2950392,-0.4308625,-0.1358233
46,-0.8433346,-0.9624787,"('uncompetitive', 'competitive')",-0.5461969,-0.55549103,-0.7206203,-0.7491825,-0.7033839,-0.7557174,-0.0523335
47,0.92606115,0.9355605,"('stupid', 'smart')",0.65008515,0.75908226,5.429509,5.615339,2.3352184,2.4366604,0.101442
