,mushroom_male,mushroom_female,tuple,average_male,average_female,female-male
35,-1.1089666,-1.403305,"('corrupt', 'incorrupt')",-1.1089666,-1.4033051,-0.2943385
36,-0.6386032,-0.93243045,"('hostile', 'amicable')",-0.6386032,-0.9324304,-0.2938272
37,0.7746965,0.7563091,"('fake', 'genuine')",0.7746965,0.7563091,-0.0183874
38,-0.32178247,-0.14804225,"('untruthful', 'truthful')",-0.3217825,-0.1480422,0.1737403
39,0.02935876,0.07783183,"('exploitative', 'cooperative')",0.0293588,0.0778318,0.048473
40,-1.097604,-1.0501919,"('stingy', 'generous')",-1.097604,-1.0501919,0.0474121
41,0.23974767,0.23203285,"('unforgiving', 'forgiving')",0.2397477,0.2320329,-0.0077148
42,-1.4895201,-1.3646963,"('unreliable', 'reliable')",-1.4895201,-1.3646963,0.1248238
43,1.4365383,1.5891794,"('irresponsible', 'responsible')",1.4365383,1.5891794,0.1526411
44,-0.93678606,-1.0620445,"('prejudiced', 'unprejudiced')",-0.9367861,-1.0620445,-0.1252584
45,0.39793304,0.48589775,"('incompetent', 'competent')",0.397933,0.4858977,0.0879647
46,-0.4857275,-0.25952578,"('uncompetitive', 'competitive')",-0.4857275,-0.2595258,0.2262017
47,5.1593227,5.39742,"('stupid', 'smart')",5.1593227,5.3974199,0.2380972
48,0.81029695,0.8222637,"('unintelligent', 'intelligent')",0.810297,0.8222637,0.0119667
49,-0.29092082,-0.19890577,"('unable', 'able')",-0.2909208,-0.1989058,0.092015
50,-0.012997492,-0.09027143,"('clumsy', 'skillful')",-0.0129975,-0.0902714,-0.0772739
51,0.2985476,0.4678857,"('uneducated', 'educated')",0.2985476,0.4678857,0.1693381
52,-0.57650363,-0.69900036,"('irrational', 'rational')",-0.5765036,-0.6990004,-0.1224968
53,0.46449655,0.33935705,"('uncreative', 'creative')",0.4644966,0.339357,-0.1251396
54,0.8361103,0.882073,"('incapable', 'capable')",0.8361103,0.882073,0.0459627
55,0.88791996,1.0403415,"('incompetent', 'clever')",0.88792,1.0403415,0.1524215
56,0.49074337,0.75426686,"('impractical', 'practical')",0.4907434,0.7542669,0.2635235
57,-2.080965,-2.01914,"('unimaginative', 'imaginative')",-2.080965,-2.01914,0.061825
58,0.095193386,0.029858574,"('undiscriminating', 'discriminating')",0.0951934,0.0298586,-0.0653348
59,0.0012995079,0.03965893,"('foolish', 'wise')",0.0012995,0.0396589,0.0383594
60,0.19932245,0.63178146,"('inefficient', 'efficient')",0.1993224,0.6317815,0.4324591
61,0.19418885,0.122673675,"('illogical', 'logical')",0.1941888,0.1226737,-0.0715151
62,0.9339799,1.2975246,"('incompetent', 'brilliant')",0.9339799,1.2975246,0.3635447
63,0.7647337,0.9923816,"('unperceptive', 'insightful')",0.7647337,0.9923816,0.2276479
64,-5.5623307,-5.201288,"('shy', 'confident')",-5.5623307,-5.2012882,0.3610425
65,1.1276716,1.2946042,"('insecure', 'secure')",1.1276716,1.2946042,0.1669326
66,0.16133913,-0.010153152,"('inactive', 'active')",0.1613391,-0.0101532,-0.1714923
67,-0.8069945,-0.6795527,"('doubtful', 'determined')",-0.8069945,-0.6795527,0.1274418
68,-0.5477219,-0.39882764,"('dependent', 'independent')",-0.5477219,-0.3988276,0.1488943
69,-1.7128999,-1.7474664,"('lazy', 'industrious')",-1.7128999,-1.7474664,-0.0345665
70,1.6191705,1.7624186,"('lethargic', 'energetic')",1.6191705,1.7624186,0.1432481
71,0.3993247,0.49167764,"('diffident', 'self-confident')",0.3993247,0.4916776,0.0923529
72,0.9119117,1.0962675,"('unambitious', 'ambitious')",0.9119117,1.0962675,0.1843558
73,-2.7821841,-2.7031395,"('helpless', 'self-reliant')",-2.7821841,-2.7031395,0.0790446
74,-0.02377943,0.030541807,"('undedicated', 'dedicated')",-0.0237794,0.0305418,0.0543212
75,-0.39129218,-0.434085,"('meek', 'impulsive')",-0.3912922,-0.434085,-0.0427928
76,1.0587698,1.0881759,"('anxious', 'daring')",1.0587698,1.0881759,0.0294061
77,-1.1890063,-0.99311364,"('unmotivated', 'motivated')",-1.1890063,-0.9931136,0.1958927
78,-0.5328991,-0.51736766,"('nonresilient', 'resilient')",-0.5328991,-0.5173677,0.0155314
79,-0.028207447,-0.20146452,"('wavering', 'unwavering')",-0.0282074,-0.2014645,-0.1732571
80,0.16021512,0.18890081,"('dominated', 'dominating')",0.1602151,0.1889008,0.0286857
81,0.32025605,0.6035039,"('submissive', 'aggressive')",0.3202561,0.6035039,0.2832478
82,5.9525194,6.0266247,"('poor', 'rich')",5.9525194,6.0266247,0.0741053
83,-0.6043749,-0.47660968,"('powerless', 'powerful')",-0.6043749,-0.4766097,0.1277652
84,0.15698582,0.021187872,"('inferior', 'superior')",0.1569858,0.0211879,-0.1357979
85,-1.2924405,-1.5450587,"('insignificant', 'prestigious')",-1.2924405,-1.5450587,-0.2526182
86,0.29163516,0.4356644,"('uninfluential', 'influential')",0.2916352,0.4356644,0.1440292
87,-0.2220211,-0.06485951,"('unsuccessful', 'successful')",-0.2220211,-0.0648595,0.1571616
88,-0.25510347,-0.18064828,"('low', 'eminent')",-0.2551035,-0.1806483,0.0744552
