,ppg_male,ppg_female,tuple,industries_male,industries_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.46760124,-0.60040796,"('unsociable', 'sociable')",-0.026914718,-0.20052843,-0.54626966,-0.6990142,-0.3469285,-0.4999835,-0.153055
1,-0.62688434,-0.68773764,"('unfriendly', 'friendly')",-0.16960147,-0.27054673,1.9203961,1.8027804,0.3746368,0.2814987,-0.0931381
2,1.1571276,1.1390834,"('unlikable', 'likable')",0.5636863,0.5785029,0.6109493,0.69273317,0.7772544,0.8034398,0.0261854
3,-0.0776712,0.06071115,"('repellent', 'pleasant')",0.66292673,0.7684601,0.4514938,0.5124146,0.3455831,0.4471953,0.1016122
4,0.27958134,0.20091572,"('disliked', 'liked')",0.2590146,0.20342728,-6.0710278,-6.108408,-1.8441439,-1.9013549,-0.057211
5,-0.3862434,-0.3667776,"('distant', 'outgoing')",-0.71427745,-0.5838061,-0.25875208,-0.21533886,-0.453091,-0.3886408,0.0644502
6,-0.8790378,-0.80356914,"('distant', 'open')",-1.314965,-1.2046634,0.13958728,0.18625331,-0.6848052,-0.6073264,0.0774788
7,0.05843897,0.007370744,"('insensitive', 'sensitive')",0.5085057,0.4822999,0.948864,0.9079917,0.5052695,0.4658875,-0.039382
8,-0.35353535,-0.36927488,"('unaffectionate', 'affectionate')",-0.24949336,-0.26162866,0.84916514,0.78001136,0.0820455,0.0497026,-0.0323429
9,-0.46149158,-0.4998689,"('unaffectionate', 'caring')",-0.16860312,-0.20569247,1.1475719,1.0957872,0.1724924,0.1300753,-0.0424171
10,-1.1830674,-1.200952,"('unsympathetic', 'sympathetic')",-0.21790579,-0.25716662,-0.31175217,-0.30918542,-0.5709085,-0.5891014,-0.0181929
11,-0.10020557,-0.086686105,"('unhelpful', 'helpful')",1.0860095,1.0409447,2.1032054,2.1439192,1.0296698,1.032726,0.0030562
12,0.18206237,0.29244435,"('unsupportive', 'supportive')",0.13238493,0.22558755,-1.8869687,-1.8183299,-0.5241738,-0.4334327,0.0907411
13,-0.12851733,-0.15854937,"('impolite', 'polite')",0.23615626,0.18896347,-0.18508054,-0.23776406,-0.0258139,-0.0691167,-0.0433028
14,0.67910093,0.6043434,"('antisocial', 'social')",1.8795233,1.7757946,-0.18400747,-0.31629866,0.791539,0.6879464,-0.1035926
15,0.3911752,0.21162885,"('boring', 'funny')",0.18978992,0.050733246,0.95854163,0.8734936,0.5131689,0.3786186,-0.1345503
16,-0.4893517,-0.48172197,"('unpopular', 'popular')",-0.5834984,-0.5803879,0.6053965,0.62075,-0.1558179,-0.1471199,0.008698
17,-0.2922702,-0.21730518,"('nasty', 'nice')",-0.110687554,-0.034343563,-0.15605998,-0.114033535,-0.1863393,-0.1218941,0.0644452
18,-0.83495396,-0.839036,"('disagreeable', 'welcoming')",-0.29345354,-0.32166517,-0.3071915,-0.2604437,-0.478533,-0.4737149,0.0048181
19,-0.04223484,-0.017643169,"('inhospitable', 'hospitable')",-0.9142847,-0.89129514,0.30206034,0.35637313,-0.2181531,-0.1841884,0.0339647
20,-0.22139113,-0.16641517,"('rough', 'thoughtful')",0.21681495,0.27895713,0.6741386,0.66147566,0.2231875,0.2580059,0.0348184
21,0.01874508,-0.006803816,"('immoral', 'moral')",0.7236059,0.64968306,-0.5520287,-0.49944788,0.0634407,0.0478105,-0.0156302
22,-0.05490879,-0.022677865,"('untrustworthy', 'trustworthy')",-1.015253,-1.0113521,-1.1181816,-1.1316055,-0.7294478,-0.7218785,0.0075693
23,-0.107008256,-0.112699285,"('insincere', 'sincere')",-0.06295008,-0.0455252,5.960366,5.8798747,1.9301359,1.9072167,-0.0229192
24,0.0630291,0.007039521,"('dishonest', 'honest')",-0.23312807,-0.25859034,0.72082084,0.6694504,0.183574,0.1392999,-0.0442741
25,0.30476594,0.29447705,"('egoistic', 'altruistic')",0.5932991,0.6345547,1.5494683,1.5443197,0.8158445,0.8244505,0.008606
26,-0.3034664,-0.43865392,"('hardhearted', 'benevolent')",1.7948315,1.6746895,1.6290938,1.4923712,1.0401529,0.909469,-0.1306839
27,-0.6301669,-0.599076,"('hardhearted', 'softhearted')",-0.14440699,-0.16230142,1.3183615,1.2505344,0.1812626,0.1630523,-0.0182103
28,-0.33564696,-0.46625498,"('disloyal', 'loyal')",0.45410675,0.3443784,1.2158018,1.0487369,0.4447539,0.3089534,-0.1358005
29,0.030835696,0.0023337193,"('unfair', 'fair')",-1.4831465,-1.4723251,-0.6308822,-0.77840286,-0.6943977,-0.7494648,-0.0550671
30,0.65474004,0.6068708,"('intolerant', 'tolerant')",1.8301045,1.7158064,1.2576854,1.2441349,1.24751,1.1889373,-0.0585727
31,-0.66666687,-0.52548826,"('evil', 'good')",-1.4453212,-1.364535,-0.88862395,-0.9333204,-1.000204,-0.9411146,0.0590894
32,0.2927938,0.12521347,"('unkind', 'kind')",0.44981638,0.30548623,1.147112,0.9998614,0.6299074,0.4768537,-0.1530537
33,0.5031494,0.4708112,"('wrong', 'right')",-0.07831789,-0.1063171,-0.35484323,-0.4599955,0.0233294,-0.0318338,-0.0551632
34,-0.5066181,-0.32377705,"('mean', 'honorable')",0.2996578,0.4615163,6.2058625,6.404004,1.9996341,2.1805811,0.180947
35,-0.34138146,-0.49153665,"('corrupt', 'incorrupt')",-0.82281613,-0.9115678,0.0038266554,-0.21847509,-0.3867903,-0.5405265,-0.1537362
36,-0.9174535,-0.978092,"('hostile', 'amicable')",-0.74764633,-0.81654423,0.33868986,0.15785354,-0.4421367,-0.5455942,-0.1034575
