,cummins_male,cummins_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.31403375,-0.35276332,"('unsociable', 'sociable')",-0.35532954,-0.48810786,-0.3346816,-0.4204356,-0.085754
1,0.44079658,0.22505067,"('unfriendly', 'friendly')",1.8511987,1.7062355,1.1459976,0.9656431,-0.1803545
2,0.4847303,0.59834146,"('unlikable', 'likable')",0.2542188,0.3269636,0.3694745,0.4626525,0.093178
3,-0.62197554,-0.4717383,"('repellent', 'pleasant')",0.2584307,0.31543782,-0.1817724,-0.0781502,0.1036222
4,0.27143714,0.124332346,"('disliked', 'liked')",-6.330865,-6.446109,-3.0297139,-3.1608882,-0.1311743
5,0.38606602,0.25768626,"('distant', 'outgoing')",-0.27486736,-0.3084754,0.0555993,-0.0253946,-0.0809939
6,-0.51148236,-0.6127355,"('distant', 'open')",0.39071962,0.30696577,-0.0603814,-0.1528849,-0.0925035
7,-0.37242407,-0.19817303,"('insensitive', 'sensitive')",0.7731344,0.79863876,0.2003552,0.3002329,0.0998777
8,-0.97482955,-1.1176238,"('unaffectionate', 'affectionate')",0.87834346,0.75356245,-0.048243,-0.1820307,-0.1337877
9,-0.0355527,-0.15504332,"('unaffectionate', 'caring')",1.2599146,1.1485012,0.6121809,0.4967289,-0.115452
10,-0.6821926,-0.54989797,"('unsympathetic', 'sympathetic')",0.0066475607,-0.0023257136,-0.3377725,-0.2761118,0.0616607
11,0.02886571,0.120726615,"('unhelpful', 'helpful')",1.7082456,1.797359,0.8685557,0.9590428,0.0904871
12,-0.04134067,0.0530553,"('unsupportive', 'supportive')",-1.7193297,-1.7442247,-0.8803352,-0.8455847,0.0347505
13,-0.09353301,-0.0065692216,"('impolite', 'polite')",-0.6259184,-0.6126821,-0.3597257,-0.3096257,0.0501
14,-0.31786075,-0.22629803,"('antisocial', 'social')",-0.7967573,-0.7970524,-0.557309,-0.5116752,0.0456338
15,-0.15217087,-0.27248782,"('boring', 'funny')",0.28553843,0.24089357,0.0666838,-0.0157971,-0.0824809
16,-0.5862089,-0.64903283,"('unpopular', 'popular')",0.43216455,0.42261642,-0.0770222,-0.1132082,-0.036186
17,-0.6845983,-0.62170345,"('nasty', 'nice')",-0.4697076,-0.36830032,-0.577153,-0.4950019,0.0821511
18,-1.2575232,-1.227749,"('disagreeable', 'welcoming')",-0.6539278,-0.6850973,-0.9557255,-0.9564232,-0.0006977
19,-0.60625446,-0.64266354,"('inhospitable', 'hospitable')",-0.062474795,0.051105678,-0.3343646,-0.2957789,0.0385857
20,-0.20601799,-0.09490298,"('rough', 'thoughtful')",1.3397554,1.3029461,0.5668687,0.6040215,0.0371528
21,-0.23899613,-0.10814017,"('immoral', 'moral')",-0.7254843,-0.63150626,-0.4822402,-0.3698232,0.112417
22,0.25848877,0.30295604,"('untrustworthy', 'trustworthy')",-1.0877656,-1.1145263,-0.4146384,-0.4057851,0.0088533
23,0.21357912,0.24004321,"('insincere', 'sincere')",5.8252363,5.7884,3.0194077,3.0142217,-0.005186
24,0.45558518,0.46535978,"('dishonest', 'honest')",0.86588067,0.80098563,0.6607329,0.6331727,-0.0275602
25,-0.12481995,-0.14258519,"('egoistic', 'altruistic')",1.2466643,1.238232,0.5609221,0.5478234,-0.0130987
26,1.0146765,0.9338045,"('hardhearted', 'benevolent')",1.8180006,1.7134651,1.4163384,1.3236349,-0.0927035
27,-0.42401898,-0.30507496,"('hardhearted', 'softhearted')",1.5812314,1.4779361,0.5786062,0.5864306,0.0078244
28,-0.20608185,-0.36582863,"('disloyal', 'loyal')",0.96119,0.8609357,0.3775541,0.2475535,-0.1300006
29,0.19807196,0.15532003,"('unfair', 'fair')",-0.4036053,-0.49238345,-0.1027667,-0.1685317,-0.065765
30,-0.18306643,-0.053585485,"('intolerant', 'tolerant')",0.75448716,0.7913674,0.2857104,0.368891,0.0831806
31,-0.26657474,-0.3111658,"('evil', 'good')",-0.77585757,-0.82875866,-0.5212162,-0.5699623,-0.0487461
32,0.20699611,0.1677311,"('unkind', 'kind')",1.0049118,0.81892776,0.6059539,0.4933294,-0.1126245
33,1.0277612,0.8951531,"('wrong', 'right')",-0.38329855,-0.43458122,0.3222314,0.2302859,-0.0919455
34,-0.13192263,0.06204696,"('mean', 'honorable')",5.946666,6.1548862,2.9073715,3.1084666,0.2010951
35,0.2353017,-0.020330079,"('corrupt', 'incorrupt')",0.046154045,-0.16712256,0.1407279,-0.0937263,-0.2344542
36,-0.4535827,-0.64405835,"('hostile', 'amicable')",0.13210312,-0.06945584,-0.1607398,-0.3567571,-0.1960173
37,0.5311279,0.60969394,"('fake', 'genuine')",0.70175576,0.7426865,0.6164418,0.6761903,0.0597485
38,0.2175726,0.093628526,"('untruthful', 'truthful')",0.010362558,-0.0007384233,0.1139676,0.046445,-0.0675226
39,1.371627,1.520746,"('exploitative', 'cooperative')",0.21429713,0.22428967,0.7929621,0.8725178,0.0795557
40,0.06372899,0.05586072,"('stingy', 'generous')",-1.3345621,-1.4266846,-0.6354165,-0.6854119,-0.0499954
41,-0.18684019,-0.18192978,"('unforgiving', 'forgiving')",-0.17851388,-0.32831156,-0.182677,-0.2551207,-0.0724437
42,-0.31419197,-0.05581468,"('unreliable', 'reliable')",-3.1268234,-2.986074,-1.7205077,-1.5209444,0.1995633
43,-0.10656713,0.12776375,"('irresponsible', 'responsible')",0.547139,0.5917631,0.2202859,0.3597634,0.1394775
44,0.030358404,0.14856896,"('prejudiced', 'unprejudiced')",-1.5864898,-1.48895,-0.7780657,-0.6701905,0.1078752
45,-0.11507463,0.020255059,"('incompetent', 'competent')",-0.03726498,-0.053360526,-0.0761698,-0.0165527,0.0596171
46,0.15142843,0.2804231,"('uncompetitive', 'competitive')",-0.3746893,-0.37348107,-0.1116304,-0.046529,0.0651014
47,0.16553178,0.38718063,"('stupid', 'smart')",5.3011637,5.437751,2.7333477,2.9124658,0.1791181
48,-0.69941777,-0.66854966,"('unintelligent', 'intelligent')",0.23406856,0.3246796,-0.2326746,-0.171935,0.0607396
49,-0.59470594,-0.49129713,"('unable', 'able')",-0.3808506,-0.24422699,-0.4877783,-0.3677621,0.1200162
50,0.40983656,0.40479326,"('clumsy', 'skillful')",0.15626615,0.1031048,0.2830514,0.253949,-0.0291024
51,-0.8928712,-0.9112276,"('uneducated', 'educated')",0.37110424,0.3752573,-0.2608835,-0.2679851,-0.0071016
52,-0.36304072,-0.6985284,"('irrational', 'rational')",-0.061735373,-0.23383339,-0.212388,-0.4661809,-0.2537929
53,-0.21457127,-0.2760418,"('uncreative', 'creative')",0.74881566,0.7127029,0.2671222,0.2183305,-0.0487917
