,massey_male,massey_female,tuple,energy_male,energy_female,co_male,co_female,average_male,average_female,female-male
0,-0.8842348,-1.09955,"('unsociable', 'sociable')",-0.23223484,-0.24464852,-0.08193149,-0.2513733,-0.399467,-0.5318573,-0.1323903
1,2.0117986,1.8942378,"('unfriendly', 'friendly')",0.4864108,0.2645024,1.227577,1.124502,1.2419288,1.094414,-0.1475148
2,0.7720312,0.91236365,"('unlikable', 'likable')",1.1611643,1.1354011,1.0386026,1.2294589,0.9905993,1.0924079,0.1018086
3,-1.3623347,-1.3193505,"('repellent', 'pleasant')",-0.19596127,-0.1285784,0.86284286,0.8191165,-0.2318177,-0.2096041,0.0222136
4,1.2207971,1.2107227,"('disliked', 'liked')",1.0207711,0.75923985,-6.80184,-6.9010634,-1.5200906,-1.6437003,-0.1236097
5,1.2881414,1.299006,"('distant', 'outgoing')",0.2991746,0.19989142,-1.1944896,-0.9914047,0.1309421,0.1691642,0.0382221
6,1.3066152,1.4002199,"('distant', 'open')",-0.10148905,-0.3097188,-1.1529167,-0.94326884,0.0174032,0.0490774,0.0316742
7,-0.02139235,-0.12047437,"('insensitive', 'sensitive')",0.59146637,0.6621568,0.34779495,0.28321186,0.3059563,0.2749648,-0.0309915
8,0.8787836,0.77538323,"('unaffectionate', 'affectionate')",-0.1461257,-0.44638067,0.28960228,0.2876016,0.3407534,0.2055347,-0.1352187
9,1.5587355,1.4808385,"('unaffectionate', 'caring')",0.6431494,0.42555243,0.90419036,0.8780569,1.0353583,0.9281492,-0.1072091
10,-1.2224684,-1.3040019,"('unsympathetic', 'sympathetic')",-0.5178896,-0.5855457,0.12899579,-0.01480142,-0.5371207,-0.634783,-0.0976623
11,-1.201749,-1.3623832,"('unhelpful', 'helpful')",0.3829216,0.42266333,2.576879,2.55396,0.5860172,0.5380801,-0.0479371
12,1.4692233,1.3822409,"('unsupportive', 'supportive')",1.2017596,1.1406126,-1.8266988,-1.7976663,0.281428,0.241729,-0.039699
13,-1.703622,-1.7773188,"('impolite', 'polite')",-0.32097194,-0.13877001,-0.0375614,-0.026699284,-0.6873851,-0.647596,0.0397891
14,-1.0452181,-1.1820911,"('antisocial', 'social')",0.43348762,0.50805694,0.16032615,0.023536809,-0.1504681,-0.2168325,-0.0663644
15,0.0076381788,-0.06367585,"('boring', 'funny')",-0.054721866,-0.13436686,0.3883323,0.4678506,0.1137495,0.089936,-0.0238135
16,-0.05460598,-0.16165006,"('unpopular', 'popular')",-0.0017938837,-0.2289022,0.08527695,0.009006031,0.0096257,-0.1271821,-0.1368078
17,-0.5021899,-0.46017766,"('nasty', 'nice')",-0.8696966,-0.7448916,-0.31972623,-0.28679752,-0.5638709,-0.4972889,0.066582
18,-0.34500802,-0.1539371,"('disagreeable', 'welcoming')",-1.2059481,-1.065697,-1.1814471,-1.0673265,-0.9108011,-0.7623202,0.1484809
19,0.8504028,0.9674503,"('inhospitable', 'hospitable')",-0.44162688,-0.5657187,-0.47045985,-0.36070615,-0.0205613,0.0136752,0.0342365
20,0.13681579,0.25214934,"('rough', 'thoughtful')",-0.012398157,0.029518016,0.69128895,0.6458776,0.2719022,0.3091817,0.0372795
21,-1.0001074,-0.77632827,"('immoral', 'moral')",0.5647801,0.67110217,-0.4501816,-0.33572847,-0.2951696,-0.1469849,0.1481847
22,-0.76200014,-0.8331136,"('untrustworthy', 'trustworthy')",-0.89985466,-0.933687,-0.18836036,-0.21116942,-0.6167384,-0.6593234,-0.042585
23,-0.3684884,-0.5708406,"('insincere', 'sincere')",-0.13330834,-0.054749813,6.389706,6.2530885,1.9626365,1.8758327,-0.0868038
24,0.07068702,0.14292392,"('dishonest', 'honest')",0.362253,0.4844441,0.8857014,0.88212353,0.4395471,0.5031639,0.0636168
25,0.71047544,0.8053337,"('egoistic', 'altruistic')",0.7147069,0.6092795,0.85357016,0.7441455,0.7595842,0.7195862,-0.039998
26,2.6524177,2.5933735,"('hardhearted', 'benevolent')",0.49332964,0.49479222,1.5339172,1.4245638,1.5598882,1.5042432,-0.055645
27,0.061581254,0.20770848,"('hardhearted', 'softhearted')",-0.24812111,-0.157958,0.5889615,0.57902086,0.1341405,0.2095904,0.0754499
28,0.46983767,0.1522298,"('disloyal', 'loyal')",0.22901979,-0.002939634,1.190262,0.9532479,0.6297065,0.3675127,-0.2621938
29,0.16915539,0.14656183,"('unfair', 'fair')",-0.60772604,-0.5587252,-0.68850553,-0.76416427,-0.375692,-0.3921092,-0.0164172
30,-0.10983217,-0.089792944,"('intolerant', 'tolerant')",0.512396,0.7129371,0.65623033,0.8308568,0.3529314,0.484667,0.1317356
31,1.0679079,1.2797719,"('evil', 'good')",-0.85314876,-0.8778571,-1.7181942,-1.5637332,-0.501145,-0.3872728,0.1138722
32,0.34336567,0.31531832,"('unkind', 'kind')",-0.04245883,-0.04817179,1.4071844,1.2281746,0.5693638,0.4984403,-0.0709235
33,1.2738243,1.2058852,"('wrong', 'right')",1.3387518,1.2036291,-0.8592181,-0.917089,0.5844526,0.4974751,-0.0869775
34,-0.90091634,-0.62806,"('mean', 'honorable')",0.15835941,0.3083803,5.2013435,5.446175,1.4862622,1.7088318,0.2225696
35,0.68829906,0.82045346,"('corrupt', 'incorrupt')",-0.66754574,-0.8143292,-1.0980823,-1.0909251,-0.3591096,-0.3616003,-0.0024907
36,0.8597528,1.0223199,"('hostile', 'amicable')",-0.36346722,-0.7477958,-0.6800809,-0.70724785,-0.0612651,-0.1442413,-0.0829762
37,0.13732193,0.07589651,"('fake', 'genuine')",0.26238555,0.16855,0.1540531,0.10132707,0.1845869,0.1152579,-0.069329
38,0.7123524,0.63067657,"('untruthful', 'truthful')",0.929682,0.77884704,0.2765707,0.25703064,0.639535,0.5555181,-0.0840169
39,0.17569393,0.32231426,"('exploitative', 'cooperative')",-0.597328,-0.31350365,0.28915283,0.41128924,-0.0441604,0.1400333,0.1841937
40,0.96605873,0.978185,"('stingy', 'generous')",0.20592634,0.21032278,-2.627759,-2.6910717,-0.485258,-0.5008547,-0.0155967
41,0.13702932,0.13482058,"('unforgiving', 'forgiving')",-0.7649009,-0.7830249,0.5693537,0.5470568,-0.019506,-0.0337158,-0.0142098
42,0.51923907,0.5269148,"('unreliable', 'reliable')",0.25570774,0.20763373,-2.6204104,-2.5913587,-0.6151545,-0.6189367,-0.0037822
43,-0.21688163,-0.26701882,"('irresponsible', 'responsible')",0.8323582,0.9397899,0.9078196,0.9460945,0.5077654,0.5396219,0.0318565
44,-1.9133689,-1.8526788,"('prejudiced', 'unprejudiced')",-0.39187172,-0.3069783,-1.0769304,-1.0143315,-1.1273904,-1.0579961,0.0693943
45,-0.7162727,-0.85963315,"('incompetent', 'competent')",-0.2576371,-0.34389132,0.23035583,0.08463788,-0.2478513,-0.3729622,-0.1251109
