,schwab_male,schwab_female,tuple,charles_male,charles_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.3853642,-1.6062368,"('unsociable', 'sociable')",2.0746133,1.7037697,0.50968516,0.36326745,0.3996448,0.1536001,-0.2460447
1,-1.6117166,-1.695681,"('unfriendly', 'friendly')",-1.7542303,-1.9469458,0.2619842,-9.08263e-05,-1.0346542,-1.2142392,-0.179585
2,0.5622622,0.54161,"('unlikable', 'likable')",0.8089963,0.84082735,0.32162803,0.2707099,0.5642955,0.5510491,-0.0132464
3,-1.0512024,-1.07687,"('repellent', 'pleasant')",1.0523454,1.1402576,0.8020225,0.822079,0.2677218,0.2951555,0.0274337
4,0.6331542,0.5879126,"('disliked', 'liked')",-1.1906413,-1.1513149,-7.221845,-7.358588,-2.5931107,-2.6406635,-0.0475528
5,-0.028085686,0.05727704,"('distant', 'outgoing')",-2.101039,-2.018558,-1.4314686,-1.4153293,-1.1868644,-1.1255368,0.0613276
6,-0.25135928,-0.1477029,"('distant', 'open')",-2.8602612,-2.6134367,-1.5463032,-1.5745103,-1.5526412,-1.4452167,0.1074245
7,-1.155203,-1.1972584,"('insensitive', 'sensitive')",0.926603,0.8519019,0.5064278,0.52306855,0.0926093,0.0592374,-0.0333719
8,-0.5951149,-0.6950761,"('unaffectionate', 'affectionate')",-0.9307352,-1.0419149,0.12462491,-0.016531326,-0.467075,-0.5845075,-0.1174325
9,-0.92219996,-1.0360792,"('unaffectionate', 'caring')",-0.4344658,-0.5158409,0.9192743,0.8487284,-0.1457972,-0.2343972,-0.0886
10,-1.7282752,-1.8940159,"('unsympathetic', 'sympathetic')",2.4906542,2.0962317,0.56869805,0.4489498,0.4436924,0.2170552,-0.2266372
11,-1.157555,-1.3408209,"('unhelpful', 'helpful')",1.025474,0.7651462,2.3322048,2.3007164,0.7333746,0.5750139,-0.1583607
12,-0.7105029,-0.7679294,"('unsupportive', 'supportive')",1.0869712,1.0133562,-1.8753477,-1.896119,-0.4996265,-0.5502307,-0.0506042
13,-0.9978525,-1.0869329,"('impolite', 'polite')",2.1528447,1.847263,-0.08535175,-0.07777822,0.3565468,0.2275173,-0.1290295
14,-0.8848132,-1.024312,"('antisocial', 'social')",2.3739161,2.0271559,0.3238856,0.26333788,0.6043295,0.4220606,-0.1822689
15,0.22736141,0.1981058,"('boring', 'funny')",-0.23395573,-0.4439261,-0.36146948,-0.3435928,-0.1226879,-0.196471,-0.0737831
16,-0.01960522,-0.030843131,"('unpopular', 'popular')",-1.076625,-1.0539442,-0.046906553,-0.06770378,-0.3810456,-0.3841637,-0.0031181
17,-0.7257464,-0.59607434,"('nasty', 'nice')",-0.15393545,0.0144976815,-0.9185369,-0.8289119,-0.5994062,-0.4701629,0.1292433
18,-0.39550173,-0.34125605,"('disagreeable', 'welcoming')",-0.50870323,-0.46887603,-0.9671102,-1.0509654,-0.6237717,-0.6203659,0.0034058
19,-0.1503293,-0.12748817,"('inhospitable', 'hospitable')",-1.385579,-1.2413806,-1.0989991,-1.0469754,-0.8783025,-0.8052813,0.0730212
20,-0.059098236,-0.0869526,"('rough', 'thoughtful')",0.91961557,0.92570376,1.0292685,1.0757384,0.6299286,0.6381632,0.0082346
21,-0.70111567,-0.8317852,"('immoral', 'moral')",1.8387871,1.4579271,0.2472827,0.24742989,0.4616514,0.2911906,-0.1704608
22,-0.5367107,-0.56622046,"('untrustworthy', 'trustworthy')",0.35954228,0.28778234,-0.30601174,-0.39873508,-0.16106,-0.2257244,-0.0646644
23,-1.4837239,-1.6638343,"('insincere', 'sincere')",1.627558,1.420617,5.89048,5.9452906,2.0114381,1.900691,-0.1107471
24,-0.8913678,-0.9370629,"('dishonest', 'honest')",0.7552352,0.68568933,0.6640751,0.66804254,0.1759808,0.1388897,-0.0370911
25,0.28039402,0.36163983,"('egoistic', 'altruistic')",-0.81530577,-0.5819774,0.44617537,0.38362882,-0.0295788,0.0544304,0.0840092
26,-0.3681797,-0.45607495,"('hardhearted', 'benevolent')",0.9860338,0.77614737,1.0846375,0.8995909,0.5674972,0.4065545,-0.1609427
27,-0.34630713,-0.23420985,"('hardhearted', 'softhearted')",-0.5592266,-0.32014626,0.38272804,0.38404745,-0.1742685,-0.0567695,0.117499
28,-1.433093,-1.6756018,"('disloyal', 'loyal')",0.76417446,0.42909083,1.205605,1.0423197,0.1788955,-0.0680638,-0.2469593
29,-0.396472,-0.3832677,"('unfair', 'fair')",-0.92284477,-0.7560398,-0.9729788,-0.97907853,-0.7640985,-0.7061287,0.0579698
30,-0.74914867,-0.85243726,"('intolerant', 'tolerant')",2.448371,2.2215357,0.9801093,0.93526894,0.8931105,0.7681224,-0.1249881
31,0.07393413,0.2286068,"('evil', 'good')",-2.7321997,-2.3993812,-1.8595265,-1.8789409,-1.5059307,-1.3499052,0.1560255
32,-0.88065743,-1.0565177,"('unkind', 'kind')",0.80876195,0.3946893,0.61882836,0.41169193,0.182311,-0.0833788,-0.2656898
33,0.28737444,0.24484909,"('wrong', 'right')",-0.63459396,-0.61489296,-0.68403786,-0.6743662,-0.3437525,-0.3481367,-0.0043842
34,-0.23927718,-0.16175747,"('mean', 'honorable')",0.1011643,0.22381805,5.2075973,5.470525,1.6898281,1.844195,0.1543669
35,1.1521132,1.2219137,"('corrupt', 'incorrupt')",-2.6822898,-2.283641,-1.4290637,-1.5180573,-0.9864135,-0.8599283,0.1264852
36,0.17940652,0.16154571,"('hostile', 'amicable')",-2.7177548,-2.5582128,-0.99599946,-1.1510711,-1.1781158,-1.1825794,-0.0044636
37,-0.20042986,-0.20217614,"('fake', 'genuine')",0.6838329,0.60945386,0.21518707,0.26702258,0.2328634,0.2247668,-0.0080966
38,-1.0483966,-1.1739435,"('untruthful', 'truthful')",0.11546204,0.061360765,-0.25209445,-0.2970713,-0.3950097,-0.4698847,-0.074875
