,sunedison_male,sunedison_female,tuple,inc_male,inc_female,average_male,average_female,female-male
20,0.29027015,0.3107447,"('rough', 'thoughtful')",1.1093247,1.0150642,0.6997974,0.6629045,-0.0368929
21,0.1699525,-0.055292867,"('immoral', 'moral')",-0.20455778,-0.22853905,-0.0173026,-0.141916,-0.1246134
22,-0.13461466,-0.04972019,"('untrustworthy', 'trustworthy')",-0.81127757,-0.7965649,-0.4729461,-0.4231425,0.0498036
23,0.014821127,0.0038056225,"('insincere', 'sincere')",5.5384254,5.4576006,2.7766232,2.7307031,-0.0459201
24,-0.6243764,-0.646314,"('dishonest', 'honest')",0.6420927,0.5871889,0.0088581,-0.0295626,-0.0384207
25,-0.9368447,-0.82374024,"('egoistic', 'altruistic')",0.9507109,0.8921691,0.0069331,0.0342144,0.0272813
26,-0.3773138,-0.3480108,"('hardhearted', 'benevolent')",1.1388657,0.97354513,0.380776,0.3127671,-0.0680089
27,-0.99703103,-0.70964706,"('hardhearted', 'softhearted')",0.9589916,0.8417851,-0.0190197,0.066069,0.0850887
28,-0.7289922,-0.83438766,"('disloyal', 'loyal')",0.8747099,0.7737489,0.0728588,-0.0303194,-0.1031782
29,-0.39232466,-0.44097364,"('unfair', 'fair')",-0.57240665,-0.7646523,-0.4823657,-0.602813,-0.1204473
30,1.1003586,1.0136833,"('intolerant', 'tolerant')",1.9559715,1.8671901,1.5281651,1.4404367,-0.0877284
31,-1.5877964,-1.4615899,"('evil', 'good')",-1.5296204,-1.6219792,-1.5587084,-1.5417845,0.0169239
32,-0.21536618,-0.22393063,"('unkind', 'kind')",0.80960655,0.6778165,0.2971202,0.2269429,-0.0701773
33,-0.37625322,-0.27377102,"('wrong', 'right')",-0.775787,-0.78813773,-0.5760201,-0.5309544,0.0450657
34,-0.058106083,-0.011526518,"('mean', 'honorable')",5.672283,5.635449,2.8070886,2.8119612,0.0048726
35,-0.6822101,-0.6401662,"('corrupt', 'incorrupt')",-0.4236824,-0.49976975,-0.5529462,-0.569968,-0.0170218
36,-1.7244812,-1.5007263,"('hostile', 'amicable')",-0.4022736,-0.56336606,-1.0633774,-1.0320462,0.0313312
37,-0.21323842,-0.15112774,"('fake', 'genuine')",0.13861665,0.111337274,-0.0373109,-0.0198952,0.0174157
38,-0.8964337,-0.8364733,"('untruthful', 'truthful')",0.23414311,0.3291707,-0.3311453,-0.2536513,0.077494
39,0.5224907,0.532402,"('exploitative', 'cooperative')",0.025019161,0.03934552,0.2737549,0.2858737,0.0121188
40,-0.1336614,-0.07932612,"('stingy', 'generous')",-1.2008107,-1.2246532,-0.667236,-0.6519897,0.0152463
41,-0.17131613,-0.15401725,"('unforgiving', 'forgiving')",0.21302474,0.13329482,0.0208543,-0.0103612,-0.0312155
42,0.40203956,0.5999825,"('unreliable', 'reliable')",-2.842777,-2.732944,-1.2203687,-1.0664808,0.1538879
43,-0.70350736,-0.6653278,"('irresponsible', 'responsible')",0.4080927,0.33185205,-0.1477073,-0.1667379,-0.0190306
44,0.39551705,0.35861772,"('prejudiced', 'unprejudiced')",-1.5327426,-1.5303483,-0.5686128,-0.5858653,-0.0172525
45,-0.7879707,-0.84030515,"('incompetent', 'competent')",0.052977048,-0.044852577,-0.3674968,-0.4425789,-0.0750821
46,-0.6777472,-0.701994,"('uncompetitive', 'competitive')",-0.23229437,-0.2445681,-0.4550208,-0.4732811,-0.0182603
47,-0.2064891,-0.08793062,"('stupid', 'smart')",4.9451346,4.907858,2.3693228,2.4099636,0.0406408
48,0.5999771,0.3111482,"('unintelligent', 'intelligent')",1.405094,1.2619007,1.0025356,0.7865244,-0.2160112
49,0.22672398,0.35403055,"('unable', 'able')",0.2012138,0.31158054,0.2139689,0.3328055,0.1188366
50,0.36089396,0.60252297,"('clumsy', 'skillful')",0.29056203,0.27754617,0.325728,0.4400346,0.1143066
51,0.019120615,-0.113627166,"('uneducated', 'educated')",0.86914057,0.7415981,0.4441306,0.3139855,-0.1301451
52,-0.9499181,-0.945406,"('irrational', 'rational')",-0.31942666,-0.3901414,-0.6346724,-0.6677737,-0.0331013
53,-1.7044835,-1.4720403,"('uncreative', 'creative')",0.59129333,0.48924392,-0.5565951,-0.4913982,0.0651969
54,-0.67237437,-0.5807321,"('incapable', 'capable')",0.89534897,0.9042844,0.1114873,0.1617762,0.0502889
55,0.01682543,-0.12781528,"('incompetent', 'clever')",0.49586505,0.45373556,0.2563452,0.1629601,-0.0933851
56,0.65808433,0.5331048,"('impractical', 'practical')",0.3632154,0.37726808,0.5106499,0.4551864,-0.0554635
57,-1.3401123,-1.3816423,"('unimaginative', 'imaginative')",-2.299654,-2.4130967,-1.8198831,-1.8973695,-0.0774864
58,-1.0923158,-1.1048582,"('undiscriminating', 'discriminating')",0.26205188,0.14089954,-0.415132,-0.4819793,-0.0668473
59,-0.30434558,-0.16053894,"('foolish', 'wise')",0.2850678,0.3196694,-0.0096389,0.0795652,0.0892041
60,0.78857666,0.6499999,"('inefficient', 'efficient')",0.64944786,0.71560264,0.7190123,0.6828012,-0.0362111
61,-0.9907827,-1.0313501,"('illogical', 'logical')",-0.018819131,-0.1569569,-0.5048009,-0.5941535,-0.0893526
62,0.15126075,0.18665166,"('incompetent', 'brilliant')",0.88478136,1.073916,0.518021,0.6302838,0.1122628
63,-0.7592416,-0.6810513,"('unperceptive', 'insightful')",1.3569602,1.369613,0.2988593,0.3442809,0.0454216
64,0.009222493,-0.22044405,"('shy', 'confident')",-5.8214545,-5.6432066,-2.906116,-2.9318254,-0.0257094
65,0.7004097,0.56493,"('insecure', 'secure')",-0.17547718,-0.13167462,0.2624663,0.2166277,-0.0458386
66,-1.9031768,-1.8368683,"('inactive', 'active')",0.17012511,0.098789126,-0.8665258,-0.8690396,-0.0025138
67,0.6719055,0.38268152,"('doubtful', 'determined')",-0.055759467,-0.14437398,0.308073,0.1191538,-0.1889192
68,0.11567593,0.0067111338,"('dependent', 'independent')",-0.050434016,-0.16511202,0.032621,-0.0792004,-0.1118214
69,-0.4707812,-0.2982992,"('lazy', 'industrious')",-0.5049288,-0.46422273,-0.487855,-0.381261,0.106594
70,-0.120011374,-0.06133213,"('lethargic', 'energetic')",0.73102075,0.7027635,0.3055047,0.3207157,0.015211
71,-0.46506327,-0.47635415,"('diffident', 'self-confident')",0.29272732,0.3023244,-0.086168,-0.0870149,-0.0008469
72,-0.6683358,-0.63686615,"('unambitious', 'ambitious')",-0.88774055,-0.82263553,-0.7780381,-0.7297509,0.0482872
73,0.77195346,0.8612452,"('helpless', 'self-reliant')",-2.7758927,-2.6444156,-1.0019696,-0.8915852,0.1103844
74,-0.8606759,-0.7843703,"('undedicated', 'dedicated')",-0.2590476,-0.40431115,-0.5598617,-0.5943407,-0.034479
75,-0.22030288,-0.23333222,"('meek', 'impulsive')",-0.52697456,-0.46719998,-0.3736387,-0.3502661,0.0233726
76,0.45333716,0.46829212,"('anxious', 'daring')",0.63364714,0.6998464,0.5434921,0.5840693,0.0405772
77,-0.23283456,-0.3473923,"('unmotivated', 'motivated')",-0.56708413,-0.53463656,-0.3999594,-0.4410144,-0.041055
78,-1.3111962,-1.12421,"('nonresilient', 'resilient')",0.36457452,0.44849095,-0.4733108,-0.3378595,0.1354513
79,-0.8135624,-0.709248,"('wavering', 'unwavering')",-0.27085575,-0.2937993,-0.5422091,-0.5015237,0.0406854
80,-0.42719483,-0.59656876,"('dominated', 'dominating')",-1.1337917,-0.96505094,-0.7804933,-0.7808099,-0.0003166
81,0.76256555,0.2644621,"('submissive', 'aggressive')",0.19215891,0.26963973,0.4773622,0.2670509,-0.2103113
82,-0.37738615,-0.26479095,"('poor', 'rich')",5.5540195,5.491222,2.5883167,2.6132154,0.0248987
83,-0.019533183,-0.22835392,"('powerless', 'powerful')",-0.91573346,-1.0028659,-0.4676333,-0.6156099,-0.1479766
84,0.7981548,0.6725011,"('inferior', 'superior')",1.3657962,1.332464,1.0819755,1.0024825,-0.079493
85,-0.90932643,-0.8170606,"('insignificant', 'prestigious')",0.18784708,0.06524239,-0.3607397,-0.3759091,-0.0151694
86,-1.505594,-1.6523414,"('uninfluential', 'influential')",-0.23666804,-0.39756778,-0.871131,-1.0249546,-0.1538236
87,-0.646123,-0.802425,"('unsuccessful', 'successful')",0.7195788,0.8579488,0.0367279,0.0277619,-0.008966
88,-0.27163202,-0.4191703,"('low', 'eminent')",0.377512,0.2737967,0.05294,-0.0726868,-0.1256268
