,andeavor_male,andeavor_female,tuple,average_male,average_female,female-male
0,-1.1370784,-1.2918005,"('unsociable', 'sociable')",-1.1370784,-1.2918005,-0.1547221
1,-1.6758084,-1.8204119,"('unfriendly', 'friendly')",-1.6758084,-1.8204119,-0.1446035
2,0.09630392,0.13444865,"('unlikable', 'likable')",0.0963039,0.1344486,0.0381447
3,0.0086653745,0.16323595,"('repellent', 'pleasant')",0.0086654,0.1632359,0.1545705
4,-2.6319501,-2.5615447,"('disliked', 'liked')",-2.6319501,-2.5615447,0.0704054
5,-2.1131442,-2.1883254,"('distant', 'outgoing')",-2.1131442,-2.1883254,-0.0751812
6,-1.3923334,-1.470871,"('distant', 'open')",-1.3923334,-1.470871,-0.0785376
7,0.53761643,0.49711195,"('insensitive', 'sensitive')",0.5376164,0.4971119,-0.0405045
8,-0.45098066,-0.5938901,"('unaffectionate', 'affectionate')",-0.4509807,-0.5938901,-0.1429094
9,-0.44396195,-0.5603162,"('unaffectionate', 'caring')",-0.4439619,-0.5603162,-0.1163543
10,-0.734203,-0.8134615,"('unsympathetic', 'sympathetic')",-0.734203,-0.8134615,-0.0792585
11,-0.32838854,-0.3247125,"('unhelpful', 'helpful')",-0.3283885,-0.3247125,0.003676
12,-1.7906697,-1.7361298,"('unsupportive', 'supportive')",-1.7906697,-1.7361298,0.0545399
13,-0.41694677,-0.48296803,"('impolite', 'polite')",-0.4169468,-0.482968,-0.0660212
14,-0.14175187,-0.055220984,"('antisocial', 'social')",-0.1417519,-0.055221,0.0865309
15,0.6439642,0.53198093,"('boring', 'funny')",0.6439642,0.5319809,-0.1119833
16,0.27787453,0.19161901,"('unpopular', 'popular')",0.2778745,0.191619,-0.0862555
17,-0.32405236,-0.33432147,"('nasty', 'nice')",-0.3240524,-0.3343215,-0.0102691
18,-0.8806971,-0.78584296,"('disagreeable', 'welcoming')",-0.8806971,-0.785843,0.0948541
19,-1.1337049,-1.2051735,"('inhospitable', 'hospitable')",-1.1337049,-1.2051735,-0.0714686
20,0.044183612,-0.016297884,"('rough', 'thoughtful')",0.0441836,-0.0162979,-0.0604815
21,-1.1210635,-0.89444286,"('immoral', 'moral')",-1.1210635,-0.8944429,0.2266206
22,-0.12214915,-0.18118598,"('untrustworthy', 'trustworthy')",-0.1221491,-0.181186,-0.0590369
23,1.4634337,1.32244,"('insincere', 'sincere')",1.4634337,1.32244,-0.1409937
24,0.17522044,0.0139154345,"('dishonest', 'honest')",0.1752204,0.0139154,-0.161305
25,0.10249369,0.08770548,"('egoistic', 'altruistic')",0.1024937,0.0877055,-0.0147882
26,0.8324391,0.5663731,"('hardhearted', 'benevolent')",0.8324391,0.5663731,-0.266066
27,0.37281877,0.11024323,"('hardhearted', 'softhearted')",0.3728188,0.1102432,-0.2625756
28,0.54676443,0.4890187,"('disloyal', 'loyal')",0.5467644,0.4890187,-0.0577457
29,-0.3535504,-0.3542309,"('unfair', 'fair')",-0.3535504,-0.3542309,-0.0006805
30,-0.19081356,-0.113123514,"('intolerant', 'tolerant')",-0.1908136,-0.1131235,0.0776901
31,-0.7378995,-0.78313625,"('evil', 'good')",-0.7378995,-0.7831362,-0.0452367
32,0.11180869,-0.11320114,"('unkind', 'kind')",0.1118087,-0.1132011,-0.2250098
33,-0.2044226,-0.14760354,"('wrong', 'right')",-0.2044226,-0.1476035,0.0568191
34,1.3719505,1.3644813,"('mean', 'honorable')",1.3719505,1.3644813,-0.0074692
35,0.121604,-0.108712204,"('corrupt', 'incorrupt')",0.121604,-0.1087122,-0.2303162
36,-0.3610749,-0.4156334,"('hostile', 'amicable')",-0.3610749,-0.4156334,-0.0545585
37,-0.28989127,-0.34196195,"('fake', 'genuine')",-0.2898913,-0.341962,-0.0520707
38,-1.0963849,-1.0690163,"('untruthful', 'truthful')",-1.0963849,-1.0690163,0.0273686
39,0.009677358,0.1018894,"('exploitative', 'cooperative')",0.0096774,0.1018894,0.092212
40,-0.7301461,-0.8688266,"('stingy', 'generous')",-0.7301461,-0.8688266,-0.1386805
41,0.04761082,0.033716977,"('unforgiving', 'forgiving')",0.0476108,0.033717,-0.0138938
42,-1.2153753,-1.0915453,"('unreliable', 'reliable')",-1.2153753,-1.0915453,0.12383
43,-0.62235165,-0.62810683,"('irresponsible', 'responsible')",-0.6223516,-0.6281068,-0.0057552
44,-1.0972077,-1.0192968,"('prejudiced', 'unprejudiced')",-1.0972077,-1.0192968,0.0779109
45,-0.055783056,-0.18654619,"('incompetent', 'competent')",-0.0557831,-0.1865462,-0.1307631
46,-0.99185044,-0.9076473,"('uncompetitive', 'competitive')",-0.9918504,-0.9076473,0.0842031
47,1.7477754,1.6383765,"('stupid', 'smart')",1.7477754,1.6383765,-0.1093989
48,-0.039905656,0.04344408,"('unintelligent', 'intelligent')",-0.0399057,0.0434441,0.0833498
49,-0.035687085,0.19814284,"('unable', 'able')",-0.0356871,0.1981428,0.2338299
50,0.47027993,0.47817588,"('clumsy', 'skillful')",0.4702799,0.4781759,0.007896
51,-0.036484417,-0.10024223,"('uneducated', 'educated')",-0.0364844,-0.1002422,-0.0637578
52,-0.36851984,-0.41020048,"('irrational', 'rational')",-0.3685198,-0.4102005,-0.0416807
53,-1.0939572,-1.1660166,"('uncreative', 'creative')",-1.0939572,-1.1660166,-0.0720594
54,-0.45244467,-0.6003007,"('incapable', 'capable')",-0.4524447,-0.6003007,-0.147856
55,-0.15205726,-0.030763786,"('incompetent', 'clever')",-0.1520573,-0.0307638,0.1212935
56,0.2138825,0.30663058,"('impractical', 'practical')",0.2138825,0.3066306,0.0927481
57,-1.4433736,-1.4949925,"('unimaginative', 'imaginative')",-1.4433736,-1.4949925,-0.0516189
58,-0.23769993,-0.27502963,"('undiscriminating', 'discriminating')",-0.2376999,-0.2750296,-0.0373297
59,-0.19960852,-0.15530522,"('foolish', 'wise')",-0.1996085,-0.1553052,0.0443033
60,-0.43859336,-0.21443571,"('inefficient', 'efficient')",-0.4385934,-0.2144357,0.2241577
