,kellogg_male,kellogg_female,tuple,co_male,co_female,average_male,average_female,female-male
27,0.825837,0.9126191,"('hardhearted', 'softhearted')",0.87975436,0.9819969,0.8527957,0.947308,0.0945123
28,0.057909563,-0.15186822,"('disloyal', 'loyal')",0.97182065,0.83129066,0.5148651,0.3397112,-0.1751539
29,-0.45960888,-0.4428203,"('unfair', 'fair')",-0.36047772,-0.35795516,-0.4100433,-0.4003877,0.0096556
30,-0.41404998,-0.5209393,"('intolerant', 'tolerant')",-0.147266,-0.074700475,-0.280658,-0.2978199,-0.0171619
31,0.27284074,0.5529718,"('evil', 'good')",-1.0864191,-0.83260715,-0.4067892,-0.1398177,0.2669715
32,0.3209548,0.3452794,"('unkind', 'kind')",0.78639305,0.6855446,0.5536739,0.515412,-0.0382619
33,1.5518997,1.538225,"('wrong', 'right')",-0.4563782,-0.38527206,0.5477607,0.5764765,0.0287158
34,0.03908462,0.32099426,"('mean', 'honorable')",4.4511557,4.781288,2.24512,2.5511413,0.3060213
35,0.70000124,0.7187341,"('corrupt', 'incorrupt')",-0.6203878,-0.5289666,0.0398067,0.0948837,0.055077
36,0.89869845,1.0755,"('hostile', 'amicable')",-0.29526445,-0.16382447,0.301717,0.4558378,0.1541208
37,0.33422557,0.27043203,"('fake', 'genuine')",0.44379622,0.48563477,0.3890109,0.3780334,-0.0109775
38,-0.19494462,-0.1504831,"('untruthful', 'truthful')",0.1759851,0.28650796,-0.0094798,0.0680124,0.0774922
39,1.2108402,1.2143455,"('exploitative', 'cooperative')",0.2875121,0.4192553,0.7491761,0.8168004,0.0676243
40,0.083057836,0.16577925,"('stingy', 'generous')",-2.219391,-2.2646239,-1.0681666,-1.0494223,0.0187443
41,0.63694453,0.69842374,"('unforgiving', 'forgiving')",0.36107212,0.40772563,0.4990083,0.5530747,0.0540664
42,-0.67592084,-0.5783477,"('unreliable', 'reliable')",-2.74216,-2.638118,-1.7090404,-1.6082329,0.1008075
43,0.3073206,0.339196,"('irresponsible', 'responsible')",0.7315396,0.80150604,0.5194301,0.570351,0.0509209
44,-1.9963956,-1.8805108,"('prejudiced', 'unprejudiced')",-1.5621581,-1.3879218,-1.7792768,-1.6342163,0.1450605
45,-0.68475574,-0.8240684,"('incompetent', 'competent')",-0.57932544,-0.628255,-0.6320406,-0.7261617,-0.0941211
46,-1.0822144,-1.2861034,"('uncompetitive', 'competitive')",-0.7898991,-1.0942892,-0.9360567,-1.1901963,-0.2541396
47,0.5452448,0.6097266,"('stupid', 'smart')",4.5995855,4.7706337,2.5724151,2.6901801,0.117765
48,0.6913623,0.705531,"('unintelligent', 'intelligent')",-0.13607553,-0.13326854,0.2776434,0.2861312,0.0084878
49,-0.28013822,-0.114709996,"('unable', 'able')",-0.77468383,-0.6498155,-0.527411,-0.3822627,0.1451483
50,0.04333178,0.11774922,"('clumsy', 'skillful')",-0.21574765,-0.18137306,-0.0862079,-0.0318119,0.054396
51,-0.9624754,-1.1164697,"('uneducated', 'educated')",0.3365066,0.12068419,-0.3129844,-0.4978928,-0.1849084
52,0.91415477,0.88455766,"('irrational', 'rational')",0.05104198,0.13264628,0.4825984,0.508602,0.0260036
53,0.8183703,0.8477473,"('uncreative', 'creative')",0.47681776,0.47764796,0.647594,0.6626977,0.0151037
54,1.1425468,1.2144446,"('incapable', 'capable')",0.93131596,1.0015287,1.0369314,1.1079867,0.0710553
55,-0.43842587,-0.63555586,"('incompetent', 'clever')",-0.21830517,-0.2768297,-0.3283655,-0.4561928,-0.1278273
56,1.2853775,1.2094247,"('impractical', 'practical')",-0.03620751,-0.042400345,0.624585,0.5835122,-0.0410728
57,-1.2616304,-1.4081656,"('unimaginative', 'imaginative')",-3.2893574,-3.424963,-2.2754939,-2.4165642,-0.1410703
58,-0.31757447,-0.4054909,"('undiscriminating', 'discriminating')",0.0019715913,-0.05046232,-0.1578014,-0.2279766,-0.0701752
59,1.3260522,1.4016049,"('foolish', 'wise')",0.3069815,0.4282793,0.8165169,0.9149421,0.0984252
60,-0.9974106,-1.0556581,"('inefficient', 'efficient')",-0.46992707,-0.33628252,-0.7336688,-0.6959703,0.0376985
61,0.16409689,-0.010202218,"('illogical', 'logical')",-0.11987497,-0.17090252,0.022111,-0.0905524,-0.1126634
62,-0.30916494,-0.28880382,"('incompetent', 'brilliant')",-0.4202814,-0.23945996,-0.3647232,-0.2641319,0.1005913
63,0.4940825,0.44281155,"('unperceptive', 'insightful')",0.5471133,0.5448308,0.5205979,0.4938212,-0.0267767
64,-1.1217922,-1.2579277,"('shy', 'confident')",-5.6333575,-5.6490827,-3.3775749,-3.453505,-0.0759301
65,-0.63665503,-0.76924986,"('insecure', 'secure')",-0.17378108,-0.30567098,-0.4052181,-0.5374604,-0.1322423
66,0.025978431,0.0117926,"('inactive', 'active')",0.53965145,0.5216577,0.2828149,0.2667252,-0.0160897
67,0.2503131,0.12918946,"('doubtful', 'determined')",-0.2363585,-0.25922984,0.0069773,-0.0650202,-0.0719975
68,-1.4953325,-1.6278715,"('dependent', 'independent')",-1.6169243,-1.6112744,-1.5561284,-1.6195729,-0.0634445
69,1.29954,1.4886001,"('lazy', 'industrious')",-0.8620969,-0.6272509,0.2187216,0.4306746,0.211953
70,-1.3693032,-1.4841999,"('lethargic', 'energetic')",-0.041054234,-0.09120196,-0.7051787,-0.7877009,-0.0825222
71,1.5932467,1.7561477,"('diffident', 'self-confident')",0.18071169,0.23664998,0.8869792,0.9963989,0.1094197
72,0.024864089,0.15648407,"('unambitious', 'ambitious')",-0.8557913,-0.7236193,-0.4154636,-0.2835676,0.131896
73,0.48328266,0.58039594,"('helpless', 'self-reliant')",-3.3712862,-3.2970986,-1.4440018,-1.3583513,0.0856505
74,0.612859,0.5566198,"('undedicated', 'dedicated')",0.32038897,0.27920955,0.466624,0.4179147,-0.0487093
75,-1.3236922,-1.2048918,"('meek', 'impulsive')",-0.7838312,-0.60743964,-1.0537617,-0.9061657,0.147596
76,-1.1850604,-1.2656494,"('anxious', 'daring')",-0.4835664,-0.5084556,-0.8343134,-0.8870525,-0.0527391
77,-0.6183885,-0.5618922,"('unmotivated', 'motivated')",-1.2422361,-1.12041,-0.9303123,-0.8411511,0.0891612
78,0.9995446,1.0834397,"('nonresilient', 'resilient')",0.2747853,0.272544,0.637165,0.6779919,0.0408269
79,0.9058809,1.011424,"('wavering', 'unwavering')",-0.2860889,-0.14529929,0.309896,0.4330623,0.1231663
80,-0.5693736,-0.7984258,"('dominated', 'dominating')",-0.24618873,-0.45931867,-0.4077812,-0.6288722,-0.221091
81,-2.4608817,-2.683221,"('submissive', 'aggressive')",-1.2639059,-1.4516268,-1.8623939,-2.0674238,-0.2050299
82,-0.5773907,-0.56156147,"('poor', 'rich')",4.9874706,5.0643597,2.20504,2.251399,0.046359
83,0.38398963,0.33307564,"('powerless', 'powerful')",-1.2438245,-1.2820392,-0.4299174,-0.4744818,-0.0445644
84,1.9292595,1.8267813,"('inferior', 'superior')",0.87725693,0.8076628,1.4032582,1.317222,-0.0860362
85,2.048842,2.334724,"('insignificant', 'prestigious')",-0.51148623,-0.31626582,0.7686778,1.0092291,0.2405513
86,0.81314075,0.54960054,"('uninfluential', 'influential')",-0.037569806,-0.29109746,0.3877855,0.1292515,-0.258534
87,-0.3207015,-0.38086465,"('unsuccessful', 'successful')",0.13629663,0.012468345,-0.0922024,-0.1841982,-0.0919958
88,0.026041813,0.023891618,"('low', 'eminent')",-0.6682795,-0.6740229,-0.3211189,-0.3250656,-0.0039467
