,huntington_male,huntington_female,tuple,bancshares_male,bancshares_female,inc_male,inc_female,average_male,average_female,female-male
0,0.4531142,0.3670918,"('unsociable', 'sociable')",-0.3516163,-0.43250498,-0.21663363,-0.38936228,-0.0383786,-0.1515918,-0.1132132
1,0.15629612,0.2304711,"('unfriendly', 'friendly')",-1.6256381,-1.6760257,1.9611008,1.8012197,0.1639196,0.118555,-0.0453646
2,0.4586034,0.57114935,"('unlikable', 'likable')",0.7160112,0.8067523,0.6901565,0.8418927,0.6215904,0.7399314,0.118341
3,0.511543,0.6061695,"('repellent', 'pleasant')",-0.24916945,-0.16495582,0.24653302,0.3210839,0.1696355,0.2540992,0.0844637
4,-1.0588118,-1.0810182,"('disliked', 'liked')",0.269952,0.26595452,-6.466153,-6.4179506,-2.4183377,-2.4110047,0.007333
5,-0.9932909,-0.90392137,"('distant', 'outgoing')",-0.9219181,-0.8305675,-0.3621175,-0.30589837,-0.7591089,-0.6801291,0.0789798
6,-1.0342917,-0.9246131,"('distant', 'open')",-0.7995531,-0.73344105,0.41634315,0.4497834,-0.4725006,-0.4027569,0.0697437
7,1.7015939,1.7276202,"('insensitive', 'sensitive')",-0.5913718,-0.537456,0.63941526,0.65055144,0.5832125,0.6135719,0.0303594
8,0.5864504,0.63183284,"('unaffectionate', 'affectionate')",-1.6581721,-1.6282712,0.80572987,0.7222094,-0.088664,-0.0914097,-0.0027457
9,0.95756966,0.9850094,"('unaffectionate', 'caring')",-1.6868984,-1.7073743,1.1751266,1.1398202,0.1485993,0.1391518,-0.0094475
10,1.5145059,1.5111785,"('unsympathetic', 'sympathetic')",-1.3516799,-1.4011014,0.038831335,-0.007458441,0.0672191,0.0342062,-0.0330129
11,-0.05021797,-0.060304925,"('unhelpful', 'helpful')",-1.0892364,-1.0751754,1.9487729,2.000096,0.2697728,0.2882053,0.0184325
12,1.4604455,1.506818,"('unsupportive', 'supportive')",-0.8821338,-0.8149122,-1.8047001,-1.7319404,-0.4087962,-0.3466782,0.062118
13,0.012754746,-0.13031657,"('impolite', 'polite')",0.13523215,0.07942488,-0.27829146,-0.36862063,-0.0434349,-0.1398374,-0.0964025
14,0.41881555,0.40086418,"('antisocial', 'social')",0.22097474,0.28878635,-0.7308296,-0.7047047,-0.0303464,-0.0050181,0.0253283
