,eastman_male,eastman_female,tuple,chemical_male,chemical_female,co_male,co_female,average_male,average_female,female-male
0,-1.0623859,-1.1018785,"('unsociable', 'sociable')",0.44037402,0.26176435,0.09950955,-0.121845216,-0.1741675,-0.3206531,-0.1464856
1,1.5213889,1.544335,"('unfriendly', 'friendly')",1.1824559,1.0861663,1.4527358,1.3289161,1.3855268,1.3198058,-0.065721
2,0.7187076,0.8143751,"('unlikable', 'likable')",0.74163496,0.7682064,1.1096221,1.2461358,0.856655,0.9429057,0.0862507
3,-1.0828061,-0.93838996,"('repellent', 'pleasant')",-1.4369601,-1.407182,0.5161574,0.5571377,-0.6678696,-0.5961448,0.0717248
4,0.5184739,0.4469479,"('disliked', 'liked')",-0.039980885,-0.040728565,-6.213855,-6.2007804,-1.9117872,-1.9315203,-0.0197331
5,1.3546963,1.2871854,"('distant', 'outgoing')",-0.09986409,-0.037522607,-0.8110876,-0.6345149,0.1479148,0.2050493,0.0571345
6,1.1606982,1.1582477,"('distant', 'open')",-0.19821936,-0.11090907,-0.7863486,-0.5920527,0.0587101,0.151762,0.0930519
7,-0.9094774,-0.8334077,"('insensitive', 'sensitive')",-0.6442081,-0.60805774,-0.08461967,-0.14507054,-0.5461017,-0.5288453,0.0172564
8,0.7127292,0.68739134,"('unaffectionate', 'affectionate')",0.6626032,0.63379383,0.2632146,0.21659432,0.5461823,0.5125932,-0.0335891
9,1.0581719,1.0307595,"('unaffectionate', 'caring')",0.6940757,0.6675188,0.67560226,0.6103358,0.8092833,0.769538,-0.0397453
10,-1.0339268,-0.9458891,"('unsympathetic', 'sympathetic')",-0.7961222,-0.88927925,-0.04172069,-0.24872155,-0.6239232,-0.69463,-0.0707068
11,-1.2058628,-1.1930153,"('unhelpful', 'helpful')",0.09437302,0.06981403,2.3315659,2.2089696,0.406692,0.3619227,-0.0447693
12,0.6777263,0.77400416,"('unsupportive', 'supportive')",0.884843,0.9282517,-1.7112998,-1.7053638,-0.0495768,-0.001036,0.0485408
13,-1.5786285,-1.6164956,"('impolite', 'polite')",-0.4491226,-0.4961056,-0.14621732,-0.20489118,-0.7246562,-0.7724975,-0.0478413
14,-0.532594,-0.6255438,"('antisocial', 'social')",-0.1546983,-0.2861637,0.15538019,0.04063122,-0.177304,-0.2903587,-0.1130547
15,0.95436203,0.797684,"('boring', 'funny')",-0.08074122,-0.10981877,0.8596057,0.86483747,0.5777422,0.5175676,-0.0601746
16,-0.21771488,-0.23863107,"('unpopular', 'popular')",-0.37389022,-0.34802392,0.1721453,0.121105395,-0.1398199,-0.1551832,-0.0153633
17,-0.5310578,-0.58928657,"('nasty', 'nice')",-0.50416374,-0.4918247,-0.29676557,-0.23985556,-0.4439957,-0.4403222,0.0036735
18,0.97923094,0.9593455,"('disagreeable', 'welcoming')",0.00725051,-0.057999656,-1.0777199,-1.0700299,-0.0304128,-0.056228,-0.0258152
19,0.29884887,0.26489452,"('inhospitable', 'hospitable')",-0.61196893,-0.63521236,-0.22073466,-0.19989422,-0.1779516,-0.1900707,-0.0121191
20,0.20401591,0.2652518,"('rough', 'thoughtful')",0.43525237,0.48138976,0.5362573,0.5426438,0.3918419,0.4297618,0.0379199
21,-1.9134122,-1.9426174,"('immoral', 'moral')",-0.8023053,-0.8901756,-0.8560902,-0.90456635,-1.1906026,-1.2457864,-0.0551838
22,-1.2854624,-1.2597351,"('untrustworthy', 'trustworthy')",-1.0487895,-1.1129615,-0.91950357,-0.9058095,-1.0845852,-1.0928354,-0.0082502
23,-0.42872176,-0.35896087,"('insincere', 'sincere')",-0.13994014,-0.17229219,5.5081797,5.3534474,1.646506,1.6073982,-0.0391078
24,-0.16487882,-0.11921282,"('dishonest', 'honest')",-0.645813,-0.64116687,0.39224106,0.37676466,-0.1394836,-0.1278717,0.0116119
25,0.36682987,0.40457135,"('egoistic', 'altruistic')",0.5586597,0.5740574,0.8729433,0.8387836,0.5994776,0.6058041,0.0063265
26,2.7551956,2.6168013,"('hardhearted', 'benevolent')",1.8454981,1.7492098,2.1894097,2.057872,2.2633678,2.1412945,-0.1220733
27,0.23957649,0.26794356,"('hardhearted', 'softhearted')",-1.0500907,-1.036006,0.2724685,0.276617,-0.1793486,-0.1638151,0.0155335
28,-0.5180741,-0.62422633,"('disloyal', 'loyal')",0.5292551,0.3868277,1.0406502,0.74558294,0.3506104,0.1693948,-0.1812156
29,-0.99088323,-1.0038793,"('unfair', 'fair')",-0.92470086,-0.8460217,-1.1798315,-1.1759586,-1.0318052,-1.0086199,0.0231853
30,-0.79512805,-0.8275652,"('intolerant', 'tolerant')",-0.5213218,-0.65433913,0.3257791,0.31474313,-0.3302236,-0.3890537,-0.0588301
31,0.64009595,0.7176596,"('evil', 'good')",-0.15613964,-0.036022358,-1.5434889,-1.4146792,-0.3531775,-0.2443473,0.1088302
32,-0.34411374,-0.44116014,"('unkind', 'kind')",0.4161542,0.32855025,1.1038834,0.8780086,0.3919746,0.2551329,-0.1368417
33,1.5786372,1.479948,"('wrong', 'right')",1.1170543,1.0873666,-0.39516783,-0.36834458,0.7668413,0.73299,-0.0338513
34,-0.08851011,0.079170585,"('mean', 'honorable')",-0.39718005,-0.3015104,4.7934732,4.9274015,1.4359277,1.568354,0.1324263
35,1.2419719,1.0964277,"('corrupt', 'incorrupt')",-0.4013771,-0.38599256,-0.7189793,-0.747548,0.0405385,-0.0123709,-0.0529094
36,1.7195084,1.6849715,"('hostile', 'amicable')",-0.59094226,-0.58182484,-0.25312558,-0.35541892,0.2918135,0.2492425,-0.042571
37,-0.3977207,-0.3102845,"('fake', 'genuine')",-0.5869355,-0.5390186,-0.14166674,-0.1326356,-0.375441,-0.3273129,0.0481281
38,-0.7257324,-0.6860825,"('untruthful', 'truthful')",0.10373917,0.10903553,0.17372406,0.23158789,-0.149423,-0.115153,0.03427
39,1.4211122,1.4524674,"('exploitative', 'cooperative')",0.6153894,0.71048754,0.2720014,0.36877376,0.7695011,0.8439096,0.0744085
40,1.7124909,1.7862562,"('stingy', 'generous')",1.1163692,1.1565529,-2.1841726,-2.1189036,0.2148959,0.2746352,0.0597393
41,0.05733807,0.13957237,"('unforgiving', 'forgiving')",0.88060796,0.8334288,0.6512216,0.62675095,0.5297225,0.5332507,0.0035282
42,-1.0908203,-1.0573882,"('unreliable', 'reliable')",-0.30058113,-0.25820893,-2.7857816,-2.7429895,-1.3923944,-1.3528622,0.0395322
43,-1.701536,-1.6102929,"('irresponsible', 'responsible')",-0.8317041,-0.80421233,0.12767397,0.19871798,-0.8018554,-0.7385957,0.0632597
44,-1.2683553,-1.2532834,"('prejudiced', 'unprejudiced')",-1.3603512,-1.2684903,-1.8924786,-1.7795987,-1.5070616,-1.4337908,0.0732708
45,-1.5576949,-1.4235845,"('incompetent', 'competent')",-0.58117634,-0.52958834,-0.29615784,-0.4160623,-0.8116763,-0.789745,0.0219313
46,-1.5179019,-1.4243912,"('uncompetitive', 'competitive')",-0.3326063,-0.3789891,-0.4919586,-0.5712789,-0.7808223,-0.791553,-0.0107307
47,-0.54247355,-0.47186866,"('stupid', 'smart')",0.21486764,0.22065628,4.8295646,4.8501115,1.5006529,1.5329663,0.0323134
48,-0.32286638,-0.29228106,"('unintelligent', 'intelligent')",0.3896191,0.3284824,-0.061897475,-0.143072,0.0016184,-0.0356236,-0.037242
49,-0.3088815,-0.2893409,"('unable', 'able')",-0.7861045,-0.75836736,-0.758334,-0.68424547,-0.6177733,-0.5773179,0.0404554
50,-0.11340362,-0.119042635,"('clumsy', 'skillful')",-0.8793647,-0.92854905,-0.02931521,-0.1337061,-0.3406945,-0.3937659,-0.0530714
51,-0.89872366,-1.028805,"('uneducated', 'educated')",-0.1907242,-0.34985396,1.000247,0.7771072,-0.0297336,-0.2005173,-0.1707837
52,1.0198352,0.9240128,"('irrational', 'rational')",-0.23699278,-0.27221167,-0.582878,-0.54221624,0.0666548,0.0365283,-0.0301265
53,1.0445302,1.0643318,"('uncreative', 'creative')",0.4437366,0.36601,0.5635723,0.46903932,0.6839463,0.633127,-0.0508193
54,0.4869649,0.46020624,"('incapable', 'capable')",-0.33506557,-0.40159592,0.6780395,0.6050072,0.2766463,0.2212058,-0.0554405
55,-1.8452163,-1.7455676,"('incompetent', 'clever')",-0.35211965,-0.40474832,0.11572491,0.046709515,-0.6938704,-0.7012021,-0.0073317
56,-0.861066,-0.8879741,"('impractical', 'practical')",1.0476701,1.016201,0.063413635,0.008718189,0.0833393,0.0456484,-0.0376909
57,-0.566095,-0.5453714,"('unimaginative', 'imaginative')",-0.14693905,-0.23986383,-2.8036819,-2.917675,-1.1722387,-1.2343034,-0.0620647
58,0.29123178,0.32930145,"('undiscriminating', 'discriminating')",0.6837382,0.6532275,0.42882285,0.43112886,0.467931,0.4712193,0.0032883
59,0.970366,0.9241913,"('foolish', 'wise')",-0.11833638,-0.107198104,-0.37787735,-0.28402442,0.1580508,0.1776563,0.0196055
60,-1.5889442,-1.4803767,"('inefficient', 'efficient')",0.09126063,0.116784155,-0.31342438,-0.1835494,-0.6037026,-0.515714,0.0879886
61,-0.080032274,-0.13055518,"('illogical', 'logical')",-0.42343327,-0.48526618,-0.37419045,-0.4373297,-0.292552,-0.3510504,-0.0584984
62,-1.2458059,-1.0649568,"('incompetent', 'brilliant')",-0.0045501813,0.08448508,-0.1882819,-0.04134474,-0.479546,-0.3406055,0.1389405
63,-1.4720294,-1.3860682,"('unperceptive', 'insightful')",0.048842102,0.048720524,0.53940964,0.5590763,-0.2945926,-0.2594238,0.0351688
64,-1.0306203,-1.0835289,"('shy', 'confident')",-0.76412266,-0.78385943,-5.8221407,-5.73479,-2.5389613,-2.5340594,0.0049019
65,-1.5682336,-1.5267838,"('insecure', 'secure')",-1.1924349,-1.2903825,0.0290597,-0.005354345,-0.9105363,-0.9408402,-0.0303039
66,0.9321433,0.8879251,"('inactive', 'active')",-0.60803926,-0.6651969,0.5607029,0.51334506,0.2949356,0.2453578,-0.0495778
67,0.27549922,0.174483,"('doubtful', 'determined')",0.526942,0.5401271,0.2935776,0.25737098,0.3653396,0.3239937,-0.0413459
68,-0.44695204,-0.5093932,"('dependent', 'independent')",-1.154095,-1.2321237,-1.4894927,-1.4911668,-1.0301799,-1.0775612,-0.0473813
69,2.179546,2.1266205,"('lazy', 'industrious')",1.5117685,1.5855647,-0.45900372,-0.36994627,1.077437,1.1140797,0.0366427
70,-1.6783177,-1.6058328,"('lethargic', 'energetic')",-1.30518,-1.3294606,-0.039938547,-0.04902614,-1.007812,-0.9947732,0.0130388
71,1.0460176,1.0118616,"('diffident', 'self-confident')",1.001351,1.047193,0.16286671,0.12715787,0.736745,0.7287375,-0.0080075
72,0.48337105,0.5670867,"('unambitious', 'ambitious')",0.5322121,0.52805406,-0.6196899,-0.5102136,0.1319644,0.1949757,0.0630113
73,0.6083781,0.55037135,"('helpless', 'self-reliant')",0.28438878,0.27092853,-3.6558151,-3.4749897,-0.9210161,-0.8845633,0.0364528
74,1.6488744,1.6971092,"('undedicated', 'dedicated')",0.6022966,0.6624603,0.22704582,0.21138728,0.8260723,0.8569856,0.0309133
75,-0.19090751,-0.16945356,"('meek', 'impulsive')",-0.804254,-0.7390679,-0.42182192,-0.31294143,-0.4723278,-0.4071543,0.0651735
76,-1.9743577,-1.8725467,"('anxious', 'daring')",-1.0540991,-1.0170333,-0.009896052,-0.0030708704,-1.0127842,-0.9642169,0.0485673
77,-0.6876407,-0.59804255,"('unmotivated', 'motivated')",0.13408813,0.13344401,-1.1000845,-1.0666138,-0.5512124,-0.5104041,0.0408083
78,-0.47535637,-0.42332923,"('nonresilient', 'resilient')",0.9288373,0.89959,0.35355347,0.35873982,0.2690115,0.2783335,0.009322
79,-0.037017845,-0.08276134,"('wavering', 'unwavering')",-0.5102994,-0.523076,-0.5044197,-0.5336882,-0.3505789,-0.3798418,-0.0292629
80,-0.86710733,-0.78961,"('dominated', 'dominating')",-0.7183582,-0.71701056,-0.073135406,-0.07935418,-0.552867,-0.5286583,0.0242087
81,-1.2107595,-1.2127533,"('submissive', 'aggressive')",0.11255369,-0.034296602,-0.12510304,-0.26022044,-0.4077696,-0.5024234,-0.0946538
82,-0.61157954,-0.60015184,"('poor', 'rich')",-0.85923886,-0.9208904,5.779544,5.6343703,1.4362418,1.3711093,-0.0651325
83,-0.16473037,-0.2366395,"('powerless', 'powerful')",0.13778645,0.11758859,-1.1635171,-1.188117,-0.3968203,-0.4357226,-0.0389023
84,0.52122295,0.47785985,"('inferior', 'superior')",0.809556,0.80812776,0.70367676,0.66572803,0.6781519,0.6505719,-0.02758
85,2.1603117,2.195683,"('insignificant', 'prestigious')",1.5202116,1.5799048,-0.23747869,-0.2148991,1.1476816,1.1868962,0.0392146
86,0.47037554,0.42979735,"('uninfluential', 'influential')",0.5359486,0.37348443,0.1701971,-0.040755145,0.3921737,0.2541755,-0.1379982
87,-0.036650293,-0.047477275,"('unsuccessful', 'successful')",0.2769115,0.23335385,0.7849554,0.69193864,0.3417389,0.2926051,-0.0491338
88,0.6409094,0.5775033,"('low', 'eminent')",-0.13253891,-0.24940164,0.2342156,-0.009145942,0.2475287,0.1063186,-0.1412101
