,cob_male,cob_female,tuple,average_male,average_female,female-male
0,-0.20396063,-0.21607223,"('unsociable', 'sociable')",-0.2039606,-0.2160722,-0.0121116
1,0.09558806,-0.107136786,"('unfriendly', 'friendly')",0.0955881,-0.1071368,-0.2027249
2,0.81542265,0.8431462,"('unlikable', 'likable')",0.8154227,0.8431462,0.0277235
3,-0.26896453,-0.0896274,"('repellent', 'pleasant')",-0.2689645,-0.0896274,0.1793371
4,-3.431784,-3.4898708,"('disliked', 'liked')",-3.4317839,-3.4898708,-0.0580869
5,-0.7054744,-0.80193937,"('distant', 'outgoing')",-0.7054744,-0.8019394,-0.096465
6,-0.65316653,-0.77618986,"('distant', 'open')",-0.6531665,-0.7761899,-0.1230234
7,0.1494396,0.25226143,"('insensitive', 'sensitive')",0.1494396,0.2522614,0.1028218
8,-0.48432827,-0.6253973,"('unaffectionate', 'affectionate')",-0.4843283,-0.6253973,-0.141069
9,0.0069748387,-0.0988453,"('unaffectionate', 'caring')",0.0069748,-0.0988453,-0.1058201
10,-0.32581973,-0.19333816,"('unsympathetic', 'sympathetic')",-0.3258197,-0.1933382,0.1324815
11,0.69252914,0.8303072,"('unhelpful', 'helpful')",0.6925291,0.8303072,0.1377781
12,-0.8757846,-0.82318246,"('unsupportive', 'supportive')",-0.8757846,-0.8231825,0.0526021
13,-0.4812148,-0.39505947,"('impolite', 'polite')",-0.4812148,-0.3950595,0.0861553
14,0.5831721,0.6463601,"('antisocial', 'social')",0.5831721,0.6463601,0.063188
15,0.26676834,0.106772326,"('boring', 'funny')",0.2667683,0.1067723,-0.159996
16,-0.556824,-0.5982278,"('unpopular', 'popular')",-0.556824,-0.5982278,-0.0414038
17,-0.4647026,-0.31498283,"('nasty', 'nice')",-0.4647026,-0.3149828,0.1497198
18,-0.9662177,-0.97923476,"('disagreeable', 'welcoming')",-0.9662177,-0.9792348,-0.0130171
19,-1.2279155,-1.2282296,"('inhospitable', 'hospitable')",-1.2279155,-1.2282296,-0.0003141
20,0.3213134,0.37704548,"('rough', 'thoughtful')",0.3213134,0.3770455,0.0557321
21,-0.7792312,-0.52406543,"('immoral', 'moral')",-0.7792312,-0.5240654,0.2551658
22,0.28890324,0.32587737,"('untrustworthy', 'trustworthy')",0.2889032,0.3258774,0.0369742
23,2.4876812,2.5760329,"('insincere', 'sincere')",2.4876812,2.5760329,0.0883517
24,0.6579231,0.58902836,"('dishonest', 'honest')",0.6579231,0.5890284,-0.0688947
25,0.29161254,0.12965956,"('egoistic', 'altruistic')",0.2916125,0.1296596,-0.1619529
26,1.2523149,1.006188,"('hardhearted', 'benevolent')",1.2523149,1.006188,-0.2461269
27,0.5728057,0.3615577,"('hardhearted', 'softhearted')",0.5728057,0.3615577,-0.211248
28,0.4305145,0.34949863,"('disloyal', 'loyal')",0.4305145,0.3494986,-0.0810159
29,-0.28167903,-0.35143566,"('unfair', 'fair')",-0.281679,-0.3514357,-0.0697567
30,0.5163668,0.61828375,"('intolerant', 'tolerant')",0.5163668,0.6182837,0.1019169
31,-0.91787744,-0.9904573,"('evil', 'good')",-0.9178774,-0.9904573,-0.0725799
32,0.55319476,0.44029978,"('unkind', 'kind')",0.5531948,0.4402998,-0.112895
33,0.27653065,0.05304984,"('wrong', 'right')",0.2765307,0.0530498,-0.2234809
34,2.355607,2.549482,"('mean', 'honorable')",2.355607,2.5494821,0.1938751
35,0.19995527,-0.095645145,"('corrupt', 'incorrupt')",0.1999553,-0.0956451,-0.2956004
36,-0.17879018,-0.33607623,"('hostile', 'amicable')",-0.1787902,-0.3360762,-0.157286
37,0.115797326,0.15125456,"('fake', 'genuine')",0.1157973,0.1512546,0.0354573
38,-0.2469571,-0.23322494,"('untruthful', 'truthful')",-0.2469571,-0.2332249,0.0137322
39,0.86653847,0.9639849,"('exploitative', 'cooperative')",0.8665385,0.9639849,0.0974464
40,-1.2668033,-1.3556817,"('stingy', 'generous')",-1.2668033,-1.3556817,-0.0888784
41,0.22931771,0.29554683,"('unforgiving', 'forgiving')",0.2293177,0.2955468,0.0662291
42,-1.0584803,-0.9206673,"('unreliable', 'reliable')",-1.0584803,-0.9206673,0.137813
43,0.58603597,0.6763663,"('irresponsible', 'responsible')",0.586036,0.6763663,0.0903303
44,-0.6020411,-0.5042842,"('prejudiced', 'unprejudiced')",-0.6020411,-0.5042842,0.0977569
45,0.46911502,0.551377,"('incompetent', 'competent')",0.469115,0.551377,0.082262
46,-0.30816853,-0.21197358,"('uncompetitive', 'competitive')",-0.3081685,-0.2119736,0.0961949
47,3.097486,3.1819696,"('stupid', 'smart')",3.097486,3.1819696,0.0844836
48,-0.42427647,-0.3354575,"('unintelligent', 'intelligent')",-0.4242765,-0.3354575,0.088819
49,-0.50979584,-0.31334198,"('unable', 'able')",-0.5097958,-0.313342,0.1964538
50,-0.46503472,-0.53839177,"('clumsy', 'skillful')",-0.4650347,-0.5383918,-0.0733571
51,-0.6790461,-0.68057805,"('uneducated', 'educated')",-0.6790461,-0.6805781,-0.001532
52,-0.6253518,-0.8012009,"('irrational', 'rational')",-0.6253518,-0.8012009,-0.1758491
53,-0.26061147,-0.34712446,"('uncreative', 'creative')",-0.2606115,-0.3471245,-0.086513
54,0.050543882,-0.023719277,"('incapable', 'capable')",0.0505439,-0.0237193,-0.0742632
55,0.510435,0.668985,"('incompetent', 'clever')",0.510435,0.668985,0.15855
56,0.541643,0.7100247,"('impractical', 'practical')",0.541643,0.7100247,0.1683817
57,-1.4115255,-1.4640018,"('unimaginative', 'imaginative')",-1.4115255,-1.4640018,-0.0524763
58,0.40108103,0.4210425,"('undiscriminating', 'discriminating')",0.401081,0.4210425,0.0199615
59,0.38654205,0.26771182,"('foolish', 'wise')",0.3865421,0.2677118,-0.1188303
60,0.22141492,0.5276078,"('inefficient', 'efficient')",0.2214149,0.5276078,0.3061929
61,0.4262392,0.28321514,"('illogical', 'logical')",0.4262392,0.2832151,-0.1430241
62,0.7977478,1.0164565,"('incompetent', 'brilliant')",0.7977478,1.0164565,0.2187087
63,-0.06963338,0.05992811,"('unperceptive', 'insightful')",-0.0696334,0.0599281,0.1295615
64,-2.7799568,-2.688304,"('shy', 'confident')",-2.7799568,-2.6883039,0.0916529
