,twenty_male,twenty_female,tuple,first_male,first_female,century_male,century_female,fox_male,fox_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.54492766,-0.6747838,"('unsociable', 'sociable')",-3.3758063,-3.45023,-1.6575329,-1.8624656,0.58692735,0.36063072,-0.3683226,-0.5827483,-1.0719324,-1.2419194,-0.169987
1,-0.8266925,-1.0458452,"('unfriendly', 'friendly')",-1.4901568,-1.6610948,-0.25382861,-0.5000136,1.4674176,1.2420065,1.9938589,1.7350771,0.1781198,-0.045974,-0.2240938
2,0.39260754,0.4574648,"('unlikable', 'likable')",0.74519426,0.78905123,0.33686256,0.3966363,0.7487723,0.88909936,0.66130435,0.7816037,0.5769482,0.662771,0.0858228
3,0.17492576,0.24511614,"('repellent', 'pleasant')",-1.3122286,-1.1925043,-1.7039222,-1.5951073,-0.09367804,-0.005333727,0.056671,0.011689704,-0.5756464,-0.5072279,0.0684185
4,-1.2308385,-1.2483602,"('disliked', 'liked')",0.8509356,0.9074271,0.09938297,0.10992792,-1.3944995,-1.3781631,-6.4741397,-6.4529495,-1.6298319,-1.6124235,0.0174084
5,-0.55504364,-0.6004496,"('distant', 'outgoing')",0.6542465,0.6732839,0.7511246,0.74341077,-0.26085293,-0.2553024,0.15607634,0.23765662,0.1491102,0.1597198,0.0106096
6,-0.7602125,-0.8084122,"('distant', 'open')",2.0370836,2.0173075,0.7766671,0.77287096,-0.26353428,-0.27346453,0.54822606,0.56021667,0.467646,0.4537037,-0.0139423
7,0.4626942,0.4821992,"('insensitive', 'sensitive')",-1.363538,-1.3640236,-0.9585283,-0.9679597,0.130739,0.1376505,0.3566363,0.29876637,-0.2743994,-0.2826735,-0.0082741
8,-1.5577615,-1.6900893,"('unaffectionate', 'affectionate')",-0.7409329,-0.83649564,0.35022864,0.25915384,0.40854955,0.32865018,0.4840563,0.4161116,-0.211172,-0.3045339,-0.0933619
9,-0.35616612,-0.5493964,"('unaffectionate', 'caring')",-1.1004934,-1.1951221,0.4436121,0.35220075,1.2971778,1.2153399,1.2514939,1.2042745,0.3071249,0.2054593,-0.1016656
10,-0.9832746,-0.95155793,"('unsympathetic', 'sympathetic')",-2.9234538,-2.8963387,-2.5397136,-2.5341706,-0.12611143,-0.18723634,-0.50611347,-0.6257689,-1.4157333,-1.4390144,-0.0232811
11,0.3903301,0.47762093,"('unhelpful', 'helpful')",-2.144771,-2.1785667,-0.7125773,-0.55428916,0.4947744,0.5861862,1.7954624,1.8905665,-0.0353563,0.0443035,0.0796598
12,-0.41648203,-0.3421019,"('unsupportive', 'supportive')",-1.3773311,-1.4004499,-0.6424911,-0.5271629,0.35471404,0.4187021,-1.8035865,-1.7727501,-0.7770353,-0.7247526,0.0522827
13,0.57092756,0.57496834,"('impolite', 'polite')",-2.1070223,-2.0612843,-1.8422662,-1.8327589,-0.27216685,-0.37987325,-0.20803437,-0.23331124,-0.7717124,-0.7864519,-0.0147395
14,-0.48159707,-0.4496705,"('antisocial', 'social')",-2.957894,-2.907561,-1.4907181,-1.5171736,0.82295746,0.7033973,-0.9682085,-0.96666414,-1.015092,-1.0275345,-0.0124425
15,0.78194666,0.6963766,"('boring', 'funny')",1.4664968,1.4569129,2.3901167,2.2968023,1.9854971,1.9250613,0.7686192,0.82566816,1.4785353,1.4401643,-0.038371
16,-1.4743253,-1.5266749,"('unpopular', 'popular')",-0.046424374,-0.046879396,-0.4869303,-0.60288465,-0.89510477,-0.9156461,0.5593268,0.47218215,-0.4686916,-0.5239805,-0.0552889
17,-0.37220055,-0.26710847,"('nasty', 'nice')",-1.8309048,-1.7228,-0.23945075,-0.0555126,-0.7347104,-0.6117034,-0.40485117,-0.30062544,-0.7164236,-0.59155,0.1248736
18,-1.6324818,-1.658366,"('disagreeable', 'welcoming')",0.74319834,0.6940346,-0.75573087,-0.776552,-0.48715734,-0.61704636,-0.4871763,-0.6029359,-0.5238696,-0.5921731,-0.0683035
19,-0.7273337,-0.7652079,"('inhospitable', 'hospitable')",0.8931495,0.85197127,1.4789534,1.4916589,-0.7786014,-0.7180866,-0.10982213,-0.055407666,0.1512691,0.1609856,0.0097165
20,0.8130367,0.8564429,"('rough', 'thoughtful')",-0.09512912,-0.12706368,0.24670245,0.33128244,0.16471997,0.19221741,1.5050746,1.4189411,0.5268809,0.534364,0.0074831
21,0.59351015,0.6840664,"('immoral', 'moral')",-0.06808935,-0.015834942,-1.1237518,-1.1480539,0.98294985,1.0464468,-0.89010674,-0.9178967,-0.1010976,-0.0702545,0.0308431
22,0.13197568,0.18926212,"('untrustworthy', 'trustworthy')",-0.33706936,-0.28900397,-1.3577783,-1.2530615,0.413036,0.5089557,-1.0227784,-1.0565103,-0.4345229,-0.3800716,0.0544513
23,0.579268,0.6007777,"('insincere', 'sincere')",-1.9933716,-2.029606,-0.8682108,-0.90077794,1.163127,1.1280963,5.699499,5.5508347,0.9160624,0.8698648,-0.0461976
24,-0.30092183,-0.29435632,"('dishonest', 'honest')",-2.6400476,-2.666095,-1.0185785,-1.0549634,0.3928406,0.46984148,0.6734327,0.60940474,-0.578655,-0.5872337,-0.0085787
25,-0.21220541,-0.3667289,"('egoistic', 'altruistic')",0.58800966,0.522049,0.7595405,0.7045123,0.9876834,0.92452383,1.3288814,1.2440822,0.6903819,0.6056877,-0.0846942
26,-0.40051696,-0.56736577,"('hardhearted', 'benevolent')",-1.1110196,-1.2377095,0.5847091,0.5153294,1.4983165,1.3186288,1.4469208,1.2694619,0.4036819,0.259669,-0.1440129
27,0.56881803,0.5254467,"('hardhearted', 'softhearted')",-0.14122026,-0.15484084,-0.46629813,-0.4594052,-0.6985609,-0.71655166,1.3806812,1.2141802,0.128684,0.0817658,-0.0469182
28,-1.1362983,-1.2744385,"('disloyal', 'loyal')",-1.2872756,-1.4020201,-0.8409605,-1.0072771,0.41694015,0.24347655,0.60578024,0.4416992,-0.4483628,-0.599712,-0.1513492
29,-0.28795344,-0.37676275,"('unfair', 'fair')",0.32571903,0.31102896,0.4753767,0.4673463,-0.16785774,-0.12543845,-0.28195027,-0.40908715,0.0126669,-0.0265826,-0.0392495
30,0.13226245,0.16325918,"('intolerant', 'tolerant')",-2.3328574,-2.314494,-0.89010626,-0.8281091,0.31640732,0.35149813,1.147234,1.0348886,-0.325412,-0.3185914,0.0068206
31,-1.6064256,-1.7473367,"('evil', 'good')",1.5115651,1.4233363,0.41871947,0.4271087,-1.120109,-1.071281,-1.1597111,-1.2324846,-0.3911922,-0.4401315,-0.0489393
32,0.032198153,-0.024767617,"('unkind', 'kind')",-0.90713686,-0.95650506,-0.58102703,-0.6950368,0.59918135,0.5075481,0.8050945,0.66130203,-0.010338,-0.1014919,-0.0911539
33,0.16975927,0.09265457,"('wrong', 'right')",2.63029,2.5407393,0.51318055,0.41416615,0.6591826,0.6212607,-0.28627664,-0.2681367,0.7372272,0.6801368,-0.0570904
34,-0.13650012,0.019290298,"('mean', 'honorable')",-0.24261594,-0.22124344,0.36547846,0.63006926,1.1679091,1.3122246,5.993208,6.0457835,1.4294959,1.5572248,0.1277289
35,-0.07162203,-0.11391996,"('corrupt', 'incorrupt')",3.459112,3.427421,2.397835,2.3894765,-1.2813866,-1.3044955,-0.29215914,-0.35339236,0.8423559,0.8090179,-0.033338
36,-0.94426346,-1.1628262,"('hostile', 'amicable')",1.2992107,1.2077836,1.073895,1.0299448,-0.3268465,-0.41654807,0.1995886,-0.021532796,0.2603168,0.1273643,-0.1329525
