,sidestream_male,sidestream_female,tuple,average_male,average_female,female-male
33,0.06454506,-0.0021867938,"('wrong', 'right')",0.0645451,-0.0021868,-0.0667319
34,2.9511054,3.1189075,"('mean', 'honorable')",2.9511054,3.1189075,0.1678021
35,-0.6355169,-0.74947214,"('corrupt', 'incorrupt')",-0.6355169,-0.7494721,-0.1139552
36,-0.7345558,-0.7784343,"('hostile', 'amicable')",-0.7345558,-0.7784343,-0.0438785
37,0.3772838,0.48628846,"('fake', 'genuine')",0.3772838,0.4862885,0.1090047
38,0.5012364,0.5251914,"('untruthful', 'truthful')",0.5012364,0.5251914,0.023955
39,0.7019344,0.70579636,"('exploitative', 'cooperative')",0.7019344,0.7057964,0.003862
40,-1.7472883,-1.7397966,"('stingy', 'generous')",-1.7472883,-1.7397966,0.0074917
41,0.22144708,0.28203392,"('unforgiving', 'forgiving')",0.2214471,0.2820339,0.0605868
42,-1.2941662,-1.1283915,"('unreliable', 'reliable')",-1.2941662,-1.1283915,0.1657747
43,0.542598,0.65737146,"('irresponsible', 'responsible')",0.542598,0.6573715,0.1147735
44,-0.50492644,-0.5229757,"('prejudiced', 'unprejudiced')",-0.5049264,-0.5229757,-0.0180493
45,-0.107925504,0.024549857,"('incompetent', 'competent')",-0.1079255,0.0245499,0.1324754
46,-0.40784672,-0.322697,"('uncompetitive', 'competitive')",-0.4078467,-0.322697,0.0851497
47,3.4087923,3.4584544,"('stupid', 'smart')",3.4087923,3.4584544,0.0496621
48,0.2578383,0.30467808,"('unintelligent', 'intelligent')",0.2578383,0.3046781,0.0468398
49,0.13984743,0.29333273,"('unable', 'able')",0.1398474,0.2933327,0.1534853
50,0.044150382,0.08420623,"('clumsy', 'skillful')",0.0441504,0.0842062,0.0400558
51,-0.51803553,-0.47887784,"('uneducated', 'educated')",-0.5180355,-0.4788778,0.0391577
52,-0.7547172,-0.92684484,"('irrational', 'rational')",-0.7547172,-0.9268448,-0.1721276
53,-0.61887926,-0.6730988,"('uncreative', 'creative')",-0.6188793,-0.6730988,-0.0542195
54,0.27844515,0.3423689,"('incapable', 'capable')",0.2784452,0.3423689,0.0639237
55,0.8242618,0.9257671,"('incompetent', 'clever')",0.8242618,0.9257671,0.1015053
56,0.8278369,0.85658395,"('impractical', 'practical')",0.8278369,0.856584,0.0287471
57,-2.244006,-2.2414582,"('unimaginative', 'imaginative')",-2.2440059,-2.2414582,0.0025477
58,-0.32097337,-0.2777383,"('undiscriminating', 'discriminating')",-0.3209734,-0.2777383,0.0432351
59,0.033628732,0.02731782,"('foolish', 'wise')",0.0336287,0.0273178,-0.0063109
60,1.2420083,1.2785794,"('inefficient', 'efficient')",1.2420083,1.2785794,0.0365711
61,0.44237724,0.36142218,"('illogical', 'logical')",0.4423772,0.3614222,-0.080955
62,0.4121031,0.6200499,"('incompetent', 'brilliant')",0.4121031,0.6200499,0.2079468
63,0.19657263,0.30254364,"('unperceptive', 'insightful')",0.1965726,0.3025436,0.105971
64,-3.8654964,-3.946351,"('shy', 'confident')",-3.8654964,-3.9463511,-0.0808547
65,0.5051807,0.5470937,"('insecure', 'secure')",0.5051807,0.5470937,0.041913
66,-1.1681118,-1.144649,"('inactive', 'active')",-1.1681118,-1.144649,0.0234628
67,0.34056216,0.2800946,"('doubtful', 'determined')",0.3405622,0.2800946,-0.0604676
68,0.17217302,0.15092525,"('dependent', 'independent')",0.172173,0.1509252,-0.0212478
69,-0.9092426,-0.960646,"('lazy', 'industrious')",-0.9092426,-0.960646,-0.0514034
70,0.4883436,0.614846,"('lethargic', 'energetic')",0.4883436,0.614846,0.1265024
71,0.47222984,0.4075405,"('diffident', 'self-confident')",0.4722298,0.4075405,-0.0646893
72,-0.4363399,-0.40454414,"('unambitious', 'ambitious')",-0.4363399,-0.4045441,0.0317958
73,-1.477955,-1.4773548,"('helpless', 'self-reliant')",-1.477955,-1.4773548,0.0006002
74,-0.083029635,-0.069202766,"('undedicated', 'dedicated')",-0.0830296,-0.0692028,0.0138268
75,-0.5656219,-0.55924356,"('meek', 'impulsive')",-0.5656219,-0.5592436,0.0063783
76,0.3632345,0.5345374,"('anxious', 'daring')",0.3632345,0.5345374,0.1713029
77,-0.82613724,-0.8428838,"('unmotivated', 'motivated')",-0.8261372,-0.8428838,-0.0167466
78,-0.629414,-0.58707225,"('nonresilient', 'resilient')",-0.629414,-0.5870723,0.0423417
79,-0.8158618,-0.7806303,"('wavering', 'unwavering')",-0.8158618,-0.7806303,0.0352315
80,-0.43643627,-0.40674105,"('dominated', 'dominating')",-0.4364363,-0.4067411,0.0296952
81,0.17758755,0.25750065,"('submissive', 'aggressive')",0.1775876,0.2575006,0.079913
82,3.1390066,3.255434,"('poor', 'rich')",3.1390066,3.255434,0.1164274
83,-0.3225432,-0.43475556,"('powerless', 'powerful')",-0.3225432,-0.4347556,-0.1122124
84,0.022755401,-0.035801835,"('inferior', 'superior')",0.0227554,-0.0358018,-0.0585572
85,-0.91744864,-1.0461552,"('insignificant', 'prestigious')",-0.9174486,-1.0461552,-0.1287066
86,-0.41853172,-0.50486434,"('uninfluential', 'influential')",-0.4185317,-0.5048643,-0.0863326
87,-0.50045294,-0.5013906,"('unsuccessful', 'successful')",-0.5004529,-0.5013906,-0.0009377
88,-0.5247273,-0.5142427,"('low', 'eminent')",-0.5247273,-0.5142427,0.0104846
