,verizon_male,verizon_female,tuple,communications_male,communications_female,inc_male,inc_female,average_male,average_female,female-male
0,-2.447787,-2.5999253,"('unsociable', 'sociable')",-0.20400272,-0.5166622,-0.6491143,-0.8067499,-1.1003013,-1.3077791,-0.2074778
1,-0.12228154,-0.26449114,"('unfriendly', 'friendly')",0.4261342,0.17935643,1.808077,1.5789295,0.7039766,0.4979316,-0.206045
2,0.028606815,0.013938747,"('unlikable', 'likable')",1.3369592,1.3314582,0.83605665,0.9240405,0.7338742,0.7564792,0.022605
3,-0.9554864,-0.8653893,"('repellent', 'pleasant')",0.64521563,0.70925504,-0.26162505,-0.13806131,-0.1906319,-0.0980652,0.0925667
4,0.69822025,0.7347845,"('disliked', 'liked')",-0.9693321,-0.9662559,-5.4066424,-5.485719,-1.8925848,-1.9057302,-0.0131454
5,1.4743855,1.5078868,"('distant', 'outgoing')",-0.71990955,-0.6865379,-0.1639288,-0.12406685,0.196849,0.2324273,0.0355783
6,1.4385061,1.4554815,"('distant', 'open')",-1.5596052,-1.6044015,0.19734098,0.19099978,0.025414,0.0140266,-0.0113874
7,-1.7845755,-1.8020834,"('insensitive', 'sensitive')",0.04935894,0.0781576,0.40763873,0.39759266,-0.4425259,-0.4421111,0.0004148
8,-0.65035313,-0.6969632,"('unaffectionate', 'affectionate')",-0.9189386,-0.86808133,0.33838725,0.23867212,-0.4103015,-0.4421241,-0.0318226
9,-0.19675513,-0.22848713,"('unaffectionate', 'caring')",-0.005001977,0.013080344,1.120566,1.0573099,0.3062696,0.2806344,-0.0256352
10,-2.840062,-2.8835266,"('unsympathetic', 'sympathetic')",0.08512613,0.03294611,-0.2728462,-0.38565034,-1.0092607,-1.0787436,-0.0694829
11,-1.0106412,-1.0103505,"('unhelpful', 'helpful')",1.0937676,1.0977353,1.9516585,1.9077874,0.6782616,0.6650574,-0.0132042
12,-0.06739097,-0.08352098,"('unsupportive', 'supportive')",0.49421346,0.55592644,-1.1169363,-1.2081584,-0.2300379,-0.245251,-0.0152131
13,-1.92793,-2.034591,"('impolite', 'polite')",0.36471868,0.18646342,0.017391473,-0.009957403,-0.5152733,-0.6193617,-0.1040884
14,-2.1867473,-2.2058687,"('antisocial', 'social')",1.4342405,1.3817714,-1.1289275,-1.031748,-0.6271448,-0.6186151,0.0085297
15,-0.20339927,-0.2608397,"('boring', 'funny')",-0.89665276,-0.93117905,0.1478577,0.20124805,-0.3173981,-0.3302569,-0.0128588
16,0.33459294,0.3716865,"('unpopular', 'popular')",-0.9790558,-0.86777997,0.24358055,0.29142144,-0.1336274,-0.068224,0.0654034
17,-0.4006197,-0.34000236,"('nasty', 'nice')",-1.1931263,-1.0775046,-0.47274953,-0.35775176,-0.6888318,-0.5917529,0.0970789
18,-0.09701022,-0.13881674,"('disagreeable', 'welcoming')",-0.40343994,-0.52803665,-0.121185586,-0.1818806,-0.2072119,-0.2829113,-0.0756994
19,0.9738265,0.9635109,"('inhospitable', 'hospitable')",-0.52644634,-0.5551136,-0.0383547,-0.06607386,0.1363418,0.1141078,-0.022234
20,-0.80966294,-0.7949029,"('rough', 'thoughtful')",0.34475,0.43907964,0.9833698,0.910794,0.172819,0.1849902,0.0121712
21,-1.7013088,-1.791679,"('immoral', 'moral')",1.1571019,1.0031277,-0.8093599,-0.83391523,-0.451189,-0.5408222,-0.0896332
22,-1.4875104,-1.5099314,"('untrustworthy', 'trustworthy')",0.22609474,0.09157837,-1.2729636,-1.272377,-0.8447932,-0.89691,-0.0521168
23,-1.6186281,-1.6521665,"('insincere', 'sincere')",0.70186156,0.6093143,4.9250646,4.9198747,1.3360993,1.2923408,-0.0437585
24,-1.1722004,-1.2041692,"('dishonest', 'honest')",0.49834028,0.43803197,0.9065889,0.8496491,0.0775762,0.0278373,-0.0497389
25,0.70300394,0.68270487,"('egoistic', 'altruistic')",0.13551581,0.08662198,1.486338,1.4478679,0.7749526,0.7390649,-0.0358877
26,-0.23066652,-0.3141381,"('hardhearted', 'benevolent')",-0.4929805,-0.5549966,1.5615332,1.3774889,0.2792954,0.1694514,-0.109844
27,-0.52878124,-0.5206453,"('hardhearted', 'softhearted')",-0.21817376,-0.21411444,1.425173,1.3663194,0.2260727,0.2105199,-0.0155528
28,-1.5611792,-1.6558001,"('disloyal', 'loyal')",-0.8278017,-1.0428299,0.816974,0.6036119,-0.5240023,-0.6983393,-0.174337
29,-0.4875375,-0.509017,"('unfair', 'fair')",-0.5480315,-0.5785968,-0.8055171,-0.90602577,-0.6136953,-0.6645465,-0.0508512
30,-1.632839,-1.6414802,"('intolerant', 'tolerant')",1.4076604,1.3576837,1.3079884,1.2197888,0.3609366,0.3119974,-0.0489392
31,1.7193866,1.713868,"('evil', 'good')",-1.1461935,-1.1979486,-1.038612,-1.1008909,-0.1551396,-0.1949905,-0.0398509
32,-0.35315573,-0.4012728,"('unkind', 'kind')",0.28846177,0.16890834,1.1656942,0.98443925,0.3670001,0.2506916,-0.1163085
33,1.8359685,1.7109826,"('wrong', 'right')",0.66269463,0.5719121,-0.031252533,-0.073230535,0.8224702,0.7365547,-0.0859155
34,-0.19316548,-0.1787785,"('mean', 'honorable')",0.28418297,0.30196714,5.358837,5.449647,1.8166183,1.8576118,0.0409935
35,2.1728497,2.211444,"('corrupt', 'incorrupt')",-1.8463957,-1.7987499,-0.085667826,-0.15406004,0.080262,0.0862113,0.0059493
36,2.0761445,1.96678,"('hostile', 'amicable')",-1.5284758,-1.7017698,0.17614037,0.03853686,0.2412697,0.1011823,-0.1400874
37,-1.3135295,-1.3035113,"('fake', 'genuine')",-0.40583065,-0.33240664,-0.06362294,-0.06373123,-0.5943277,-0.5665497,0.027778
38,-0.01001738,-0.025093898,"('untruthful', 'truthful')",-0.09006181,-0.11685976,0.548732,0.52988726,0.1495509,0.1293112,-0.0202397
39,-0.05408974,-0.029131804,"('exploitative', 'cooperative')",1.0682423,1.0187894,0.017511621,0.027875453,0.343888,0.3391777,-0.0047103
40,0.2000655,0.17490633,"('stingy', 'generous')",-0.031307563,-0.06818344,-1.0295452,-1.1054606,-0.2869291,-0.3329126,-0.0459835
41,-1.1064532,-1.2383616,"('unforgiving', 'forgiving')",-0.4279118,-0.6062267,0.55503947,0.45376474,-0.3264418,-0.4636079,-0.1371661
42,-0.68504554,-0.6532294,"('unreliable', 'reliable')",0.51186985,0.5496406,-2.7916837,-2.7643611,-0.9882865,-0.9559833,0.0323032
