,ch_male,ch_female,tuple,robinson_male,robinson_female,worldwide_male,worldwide_female,inc_male,inc_female,average_male,average_female,female-male
0,2.9978707,2.8570766,"('unsociable', 'sociable')",0.4103727,0.25234133,0.31387666,0.21276274,-0.5456884,-0.68119323,0.7941079,0.6602468,-0.1338611
1,-0.88865316,-0.88722026,"('unfriendly', 'friendly')",-0.17239723,-0.28566962,0.4137255,0.41217154,2.0093849,1.914971,0.340515,0.2885631,-0.0519519
2,1.4917305,1.5517901,"('unlikable', 'likable')",1.0076966,1.1203349,1.5661618,1.674842,1.0247519,1.1601658,1.2725852,1.3767831,0.1041979
3,1.5408237,1.5868835,"('repellent', 'pleasant')",-0.8571171,-0.72829264,-0.2775335,-0.19236985,0.07037318,0.11218799,0.1191366,0.1946023,0.0754657
4,-2.4385996,-2.4344423,"('disliked', 'liked')",-0.16951582,-0.19013077,0.053182065,-0.039976638,-6.099957,-6.189159,-2.1637225,-2.2134271,-0.0497046
5,-2.7108445,-2.6296072,"('distant', 'outgoing')",0.08412412,0.23265362,0.2126869,0.23694532,-0.029504158,0.13352388,-0.6108844,-0.5066211,0.1042633
6,-3.6181037,-3.4849477,"('distant', 'open')",-0.5437794,-0.34580147,-0.77101934,-0.73397356,0.16460589,0.33429274,-1.1920742,-1.0576074,0.1344668
7,2.2697184,2.355991,"('insensitive', 'sensitive')",0.25008386,0.25304973,0.005473204,0.070109494,1.005223,0.9760627,0.8826246,0.9138033,0.0311787
8,-1.5215368,-1.5144365,"('unaffectionate', 'affectionate')",0.34832138,0.44488835,-0.6955601,-0.6275412,0.7531735,0.8226447,-0.2789005,-0.2186112,0.0602893
9,0.11237743,0.1265992,"('unaffectionate', 'caring')",0.5198873,0.5551112,0.35431445,0.38709164,1.3915696,1.4003073,0.5945372,0.6172774,0.0227402
10,3.1189144,3.0689082,"('unsympathetic', 'sympathetic')",-0.2331351,-0.29424125,-0.7925707,-0.7583705,-0.41543525,-0.52612114,0.4194434,0.3725438,-0.0468996
11,1.3992847,1.331921,"('unhelpful', 'helpful')",-1.2044061,-1.2641,0.309444,0.34317476,2.0536563,2.0193946,0.6394947,0.6075976,-0.0318971
