,vf_male,vf_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.37073725,-0.5536097,"('unsociable', 'sociable')",0.042583626,-0.11376195,-0.1640768,-0.3336858,-0.169609
1,-1.4152056,-1.5073587,"('unfriendly', 'friendly')",1.2777488,1.0733938,-0.0687284,-0.2169824,-0.148254
2,0.38676834,0.44051895,"('unlikable', 'likable')",0.41614658,0.36764798,0.4014575,0.4040835,0.002626
3,-0.13950159,-0.015202779,"('repellent', 'pleasant')",0.58959395,0.6464546,0.2250462,0.3156259,0.0905797
4,-0.43578425,-0.43150192,"('disliked', 'liked')",-6.204861,-6.2965655,-3.3203228,-3.3640337,-0.0437109
5,-1.1822246,-1.1270249,"('distant', 'outgoing')",-0.5659825,-0.6723844,-0.8741035,-0.8997046,-0.0256011
6,-1.0816833,-1.0032377,"('distant', 'open')",-0.3875263,-0.5263574,-0.7346048,-0.7647976,-0.0301928
7,-0.28194568,-0.320624,"('insensitive', 'sensitive')",0.65363556,0.68124384,0.1858449,0.1803099,-0.005535
8,-1.1896636,-1.2200304,"('unaffectionate', 'affectionate')",0.46193773,0.3756203,-0.363863,-0.4222051,-0.0583421
9,-0.8554961,-0.9012927,"('unaffectionate', 'caring')",0.78809243,0.736726,-0.0337018,-0.0822833,-0.0485815
10,-0.84447324,-0.908334,"('unsympathetic', 'sympathetic')",-0.6865966,-0.6280245,-0.7655349,-0.7681793,-0.0026444
11,-0.2625376,-0.29256585,"('unhelpful', 'helpful')",1.1104249,1.2450975,0.4239436,0.4762658,0.0523222
12,-0.63148683,-0.53734004,"('unsupportive', 'supportive')",-2.1824424,-2.1889718,-1.4069647,-1.3631558,0.0438089
13,-0.68569213,-0.8073619,"('impolite', 'polite')",-1.1823925,-1.1070297,-0.9340423,-0.9571958,-0.0231535
14,0.5366934,0.4437132,"('antisocial', 'social')",0.25475326,0.22554503,0.3957233,0.3346291,-0.0610942
15,0.48374844,0.33333558,"('boring', 'funny')",0.20522057,0.15864249,0.3444845,0.245989,-0.0984955
16,-0.2400429,-0.19755441,"('unpopular', 'popular')",0.66962284,0.5696849,0.21479,0.1860653,-0.0287247
17,-0.37986207,-0.2855321,"('nasty', 'nice')",-0.7848806,-0.69989866,-0.5823714,-0.4927154,0.089656
18,-1.1002183,-1.0778365,"('disagreeable', 'welcoming')",-0.47535008,-0.64697355,-0.7877842,-0.8624051,-0.0746209
19,-0.31000623,-0.24005857,"('inhospitable', 'hospitable')",-0.37238914,-0.40885708,-0.3411977,-0.3244578,0.0167399
20,0.54296696,0.59010553,"('rough', 'thoughtful')",0.7257488,0.75442,0.6343579,0.6722628,0.0379049
21,0.39735723,0.32351404,"('immoral', 'moral')",-0.13477796,-0.10446678,0.1312896,0.1095236,-0.021766
22,-0.26845258,-0.35425556,"('untrustworthy', 'trustworthy')",-0.6895003,-0.75926435,-0.4789764,-0.55676,-0.0777836
23,-0.2825622,-0.3575631,"('insincere', 'sincere')",5.489395,5.474593,2.6034164,2.5585151,-0.0449013
24,-0.5862588,-0.67965686,"('dishonest', 'honest')",0.6297694,0.5693398,0.0217553,-0.0551585,-0.0769138
25,-0.8017203,-0.8693838,"('egoistic', 'altruistic')",1.0451208,0.95053744,0.1217003,0.0405768,-0.0811235
26,0.09966045,0.028869208,"('hardhearted', 'benevolent')",2.0282538,1.9550611,1.0639571,0.9919651,-0.071992
27,0.10350998,0.08474009,"('hardhearted', 'softhearted')",1.1160636,1.0047432,0.6097868,0.5447416,-0.0650452
28,-0.1835233,-0.31172916,"('disloyal', 'loyal')",1.2165517,1.1142405,0.5165142,0.4012557,-0.1152585
29,0.5207919,0.43720904,"('unfair', 'fair')",-0.49634355,-0.66571987,0.0122242,-0.1142554,-0.1264796
30,0.4438757,0.28121406,"('intolerant', 'tolerant')",0.79918325,0.776413,0.6215295,0.5288135,-0.092716
31,-0.9527875,-0.77541155,"('evil', 'good')",-0.47874624,-0.68254375,-0.7157669,-0.7289777,-0.0132108
