,pentair_male,pentair_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.65910506,-0.7793149,"('unsociable', 'sociable')",-0.4531463,-0.52944463,-0.5561257,-0.6543797,-0.098254
1,-0.60446733,-0.6154597,"('unfriendly', 'friendly')",2.4835608,2.3676202,0.9395467,0.8760803,-0.0634664
2,-0.007636182,-0.007483661,"('unlikable', 'likable')",0.1649445,0.18418604,0.0786542,0.0883512,0.009697
3,-0.40156642,-0.34210894,"('repellent', 'pleasant')",-0.3180492,-0.2657615,-0.3598078,-0.3039352,0.0558726
4,0.9631131,0.983928,"('disliked', 'liked')",-4.0421658,-3.9948602,-1.5395263,-1.5054661,0.0340602
5,-0.24071594,-0.19926,"('distant', 'outgoing')",0.39872932,0.32193065,0.0790067,0.0613353,-0.0176714
6,-0.30089378,-0.2506135,"('distant', 'open')",0.32955906,0.22025558,0.0143326,-0.015179,-0.0295116
7,-0.15090473,-0.19927125,"('insensitive', 'sensitive')",0.6560836,0.66797173,0.2525894,0.2343502,-0.0182392
8,-0.34768623,-0.37549496,"('unaffectionate', 'affectionate')",1.2521335,1.0639167,0.4522236,0.3442109,-0.1080127
9,-0.69373393,-0.7190535,"('unaffectionate', 'caring')",1.4022471,1.2828875,0.3542566,0.281917,-0.0723396
10,-1.1364825,-1.184303,"('unsympathetic', 'sympathetic')",-0.7347209,-0.69803834,-0.9356017,-0.9411707,-0.005569
11,-1.2042269,-1.2181402,"('unhelpful', 'helpful')",0.7368367,0.7105017,-0.2336951,-0.2538193,-0.0201242
12,-0.35978448,-0.33499193,"('unsupportive', 'supportive')",-1.0197859,-1.0079168,-0.6897852,-0.6714544,0.0183308
13,-0.7446059,-0.86008644,"('impolite', 'polite')",-0.9053749,-0.9204489,-0.8249904,-0.8902677,-0.0652773
14,0.02156466,-0.0343597,"('antisocial', 'social')",0.5141539,0.5772022,0.2678593,0.2714213,0.003562
15,0.17098506,0.13555747,"('boring', 'funny')",0.006037347,-0.041948043,0.0885112,0.0468047,-0.0417065
16,-0.270887,-0.23311251,"('unpopular', 'popular')",0.061837934,-0.0055765063,-0.1045245,-0.1193445,-0.01482
17,0.21416888,0.2478728,"('nasty', 'nice')",-0.78085935,-0.81986314,-0.2833452,-0.2859952,-0.00265
18,-0.81186587,-0.81892467,"('disagreeable', 'welcoming')",-0.842238,-0.94118255,-0.8270519,-0.8800536,-0.0530017
19,-1.0299718,-0.99885094,"('inhospitable', 'hospitable')",-0.4369164,-0.5376643,-0.7334441,-0.7682576,-0.0348135
20,-0.1735719,-0.159663,"('rough', 'thoughtful')",1.0930591,1.0280857,0.4597436,0.4342113,-0.0255323
21,-0.9481939,-1.0292819,"('immoral', 'moral')",-1.3859692,-1.2928199,-1.1670816,-1.1610508,0.0060308
22,0.37138453,0.29415905,"('untrustworthy', 'trustworthy')",-0.5912862,-0.6054549,-0.1099508,-0.1556479,-0.0456971
23,-1.0033833,-1.0955392,"('insincere', 'sincere')",4.1210947,3.9313557,1.5588558,1.4179082,-0.1409476
24,-0.8390823,-0.9269933,"('dishonest', 'honest')",0.44261134,0.38225392,-0.1982355,-0.2723697,-0.0741342
25,0.33121833,0.3542187,"('egoistic', 'altruistic')",1.7005019,1.6428909,1.0158601,0.9985548,-0.0173053
26,0.24278334,0.19086629,"('hardhearted', 'benevolent')",2.931671,2.8451884,1.5872271,1.5180273,-0.0691998
27,-0.066701874,-0.15306547,"('hardhearted', 'softhearted')",0.56203693,0.30577976,0.2476675,0.0763571,-0.1713104
28,-0.18225108,-0.26240316,"('disloyal', 'loyal')",1.0005059,0.87422264,0.4091274,0.3059098,-0.1032176
29,0.17536196,0.171399,"('unfair', 'fair')",-0.40125427,-0.53541154,-0.1129462,-0.1820063,-0.0690601
30,-0.0484493,-0.11319332,"('intolerant', 'tolerant')",0.51508665,0.5098231,0.2333187,0.1983149,-0.0350038
31,0.036255278,0.18387991,"('evil', 'good')",0.25518835,0.24783611,0.1457218,0.215858,0.0701362
32,-0.6406137,-0.76952946,"('unkind', 'kind')",0.38666803,0.24623527,-0.1269728,-0.2616471,-0.1346743
33,0.6849771,0.6577262,"('wrong', 'right')",0.46307576,0.34330952,0.5740265,0.5005178,-0.0735087
34,-0.8279126,-0.78556436,"('mean', 'honorable')",3.745244,3.7734125,1.4586657,1.493924,0.0352583
35,0.90787715,0.93537205,"('corrupt', 'incorrupt')",-0.012450688,-0.17822047,0.4477132,0.3785758,-0.0691374
36,0.042135477,0.12252346,"('hostile', 'amicable')",1.1640201,0.9846938,0.6030778,0.5536087,-0.0494691
37,0.27783337,0.25534046,"('fake', 'genuine')",0.5617442,0.526402,0.4197888,0.3908712,-0.0289176
38,-0.7306928,-0.7346629,"('untruthful', 'truthful')",0.21748576,0.2255837,-0.2566035,-0.2545396,0.0020639
39,-0.1602043,-0.1877162,"('exploitative', 'cooperative')",0.33544567,0.33934432,0.0876207,0.0758141,-0.0118066
40,0.5732864,0.5772826,"('stingy', 'generous')",-1.0810739,-1.1845086,-0.2538937,-0.303613,-0.0497193
41,-0.14405808,-0.13869207,"('unforgiving', 'forgiving')",0.55032533,0.5427828,0.2031336,0.2020454,-0.0010882
42,0.44934177,0.4642371,"('unreliable', 'reliable')",-2.4832668,-2.4979591,-1.0169625,-1.016861,0.0001015
43,-0.89091206,-0.95133024,"('irresponsible', 'responsible')",0.74743176,0.74688756,-0.0717402,-0.1022213,-0.0304811
44,0.07948943,0.11903638,"('prejudiced', 'unprejudiced')",-1.6530577,-1.6403011,-0.7867841,-0.7606324,0.0261517
45,-0.009633403,-0.021579396,"('incompetent', 'competent')",0.84652317,0.93020743,0.4184449,0.454314,0.0358691
46,-0.60720897,-0.6556048,"('uncompetitive', 'competitive')",-0.6785522,-0.6489695,-0.6428806,-0.6522871,-0.0094065
47,-0.32486928,-0.29029924,"('stupid', 'smart')",4.3330116,4.3364916,2.0040712,2.0230961,0.0190249
48,-0.66513145,-0.65983593,"('unintelligent', 'intelligent')",0.07621576,0.12609315,-0.2944579,-0.2668714,0.0275865
49,-1.0596778,-1.0082659,"('unable', 'able')",-0.5354506,-0.46589005,-0.7975642,-0.737078,0.0604862
50,0.24113862,0.24459575,"('clumsy', 'skillful')",-0.62578565,-0.8123272,-0.1923235,-0.2838657,-0.0915422
51,-1.065585,-1.1449842,"('uneducated', 'educated')",-0.15124,-0.19739321,-0.6084125,-0.6711887,-0.0627762
52,-0.7502336,-0.75298524,"('irrational', 'rational')",0.12406922,-0.015510816,-0.3130822,-0.384248,-0.0711658
53,-0.71387076,-0.7055559,"('uncreative', 'creative')",0.9617216,0.8585958,0.1239254,0.0765199,-0.0474055
54,-0.19994968,-0.20465173,"('incapable', 'capable')",0.51622856,0.44678283,0.1581394,0.1210655,-0.0370739
55,-0.055116057,-0.07338588,"('incompetent', 'clever')",-0.1411429,-0.04748088,-0.0981295,-0.0604334,0.0376961
56,-0.24742037,-0.29323727,"('impractical', 'practical')",0.21159977,0.31896105,-0.0179103,0.0128619,0.0307722
57,0.49600875,0.515707,"('unimaginative', 'imaginative')",-1.1090846,-0.985998,-0.3065379,-0.2351455,0.0713924
58,-0.044906795,-0.0167086,"('undiscriminating', 'discriminating')",0.9276824,0.9589548,0.4413878,0.4711231,0.0297353
59,0.30844274,0.3707276,"('foolish', 'wise')",0.14511561,0.03917989,0.2267792,0.2049537,-0.0218255
60,-1.0904058,-1.1573862,"('inefficient', 'efficient')",-0.7063381,-0.5213469,-0.8983719,-0.8393666,0.0590053
61,-0.04710369,-0.1369339,"('illogical', 'logical')",1.036241,0.9036927,0.4945687,0.3833794,-0.1111893
62,-0.5514764,-0.54013157,"('incompetent', 'brilliant')",0.059784263,0.15797812,-0.2458461,-0.1910767,0.0547694
63,-1.0182697,-1.0010489,"('unperceptive', 'insightful')",0.60979646,0.66180587,-0.2042366,-0.1696215,0.0346151
64,0.18942405,0.17914623,"('shy', 'confident')",-5.0189257,-4.83849,-2.4147508,-2.3296719,0.0850789
65,-0.10930006,-0.20561358,"('insecure', 'secure')",-0.23290065,-0.19717701,-0.1711003,-0.2013953,-0.030295
66,0.07199519,0.12624931,"('inactive', 'active')",0.8309382,0.7558021,0.4514667,0.4410257,-0.010441
67,-0.4368253,-0.44594705,"('doubtful', 'determined')",-0.7734483,-0.712708,-0.6051368,-0.5793275,0.0258093
68,-0.31364527,-0.31067595,"('dependent', 'independent')",-0.9899342,-1.0180736,-0.6517897,-0.6643748,-0.0125851
69,0.8894922,0.9999923,"('lazy', 'industrious')",0.2716872,0.2420614,0.5805897,0.6210269,0.0404372
70,-0.29683462,-0.33950996,"('lethargic', 'energetic')",-0.14016396,-0.14080325,-0.2184993,-0.2401566,-0.0216573
71,-0.32325852,-0.32220078,"('diffident', 'self-confident')",0.6985585,0.62752134,0.18765,0.1526603,-0.0349897
72,-0.58689386,-0.61198545,"('unambitious', 'ambitious')",0.43849832,0.4754715,-0.0741978,-0.068257,0.0059408
73,1.1785431,1.2181131,"('helpless', 'self-reliant')",-2.0075727,-2.021106,-0.4145148,-0.4014965,0.0130183
74,0.05292985,0.031849883,"('undedicated', 'dedicated')",0.70921135,0.6770066,0.3810706,0.3544282,-0.0266424
75,0.22962165,0.28529695,"('meek', 'impulsive')",-0.8392914,-0.7698052,-0.3048349,-0.2422541,0.0625808
76,-0.00076825917,-0.0025553927,"('anxious', 'daring')",-0.77801293,-0.71578723,-0.3893906,-0.3591713,0.0302193
77,-1.0891469,-1.0659766,"('unmotivated', 'motivated')",-1.2103983,-1.0662277,-1.1497726,-1.0661021,0.0836705
78,-0.21507528,-0.24697945,"('nonresilient', 'resilient')",0.78039056,0.7386476,0.2826576,0.2458341,-0.0368235
79,-0.07836954,-0.052127473,"('wavering', 'unwavering')",0.06656207,0.0029331143,-0.0059037,-0.0245972,-0.0186935
80,-0.17292865,-0.2097137,"('dominated', 'dominating')",-0.044799477,0.10943482,-0.1088641,-0.0501394,0.0587247
81,-0.758148,-0.7946422,"('submissive', 'aggressive')",-1.3327776,-1.1178081,-1.0454628,-0.9562252,0.0892376
82,-0.43880218,-0.4298722,"('poor', 'rich')",4.2315073,4.1575303,1.8963525,1.863829,-0.0325235
83,-0.63988966,-0.6113329,"('powerless', 'powerful')",-0.803316,-0.7313674,-0.7216028,-0.6713501,0.0502527
84,0.2002383,0.2100545,"('inferior', 'superior')",0.63377607,0.5926015,0.4170072,0.401328,-0.0156792
85,0.6608473,0.76369536,"('insignificant', 'prestigious')",0.77230495,0.6490949,0.7165761,0.7063951,-0.010181
86,-1.2643462,-1.3518168,"('uninfluential', 'influential')",0.23830828,0.23773362,-0.513019,-0.5570416,-0.0440226
87,0.03831099,0.040180176,"('unsuccessful', 'successful')",1.3547721,1.4470104,0.6965415,0.7435953,0.0470538
88,-1.2093459,-1.2313249,"('low', 'eminent')",0.06887084,0.095993385,-0.5702375,-0.5676658,0.0025717
