,manitowoc_male,manitowoc_female,tuple,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.563115,-1.6274557,"('unsociable', 'sociable')",0.3553912,0.17591849,-0.8233062,-0.902969,-0.6770101,-0.7848354,-0.1078253
1,-0.41918644,-0.45048648,"('unfriendly', 'friendly')",-0.33675414,-0.6503451,2.4695866,2.2492967,0.5712154,0.3828217,-0.1883937
2,-0.3891779,-0.33303148,"('unlikable', 'likable')",1.3038704,1.3864539,0.9710878,0.99789697,0.6285934,0.6837731,0.0551797
3,-0.51912135,-0.4433899,"('repellent', 'pleasant')",0.6951844,0.77976483,-0.042274706,0.03754732,0.0445961,0.1246408,0.0800447
4,0.42042306,0.4521213,"('disliked', 'liked')",-0.99800736,-1.164234,-6.8488626,-6.9574223,-2.4754823,-2.5565117,-0.0810294
5,0.968623,0.9565387,"('distant', 'outgoing')",-1.1201458,-1.1348327,0.19510268,0.15386622,0.0145266,-0.0081426,-0.0226692
6,0.83751535,0.8340948,"('distant', 'open')",-1.3213111,-1.3806152,0.9125866,0.84795916,0.1429303,0.1004796,-0.0424507
7,-1.3758518,-1.3575922,"('insensitive', 'sensitive')",0.12475622,0.13715412,0.71906084,0.7016441,-0.1773449,-0.1729313,0.0044136
8,-0.51300144,-0.44757855,"('unaffectionate', 'affectionate')",-1.3780731,-1.532113,1.5283462,1.3800449,-0.1209095,-0.1998822,-0.0789727
9,0.12059407,0.16421863,"('unaffectionate', 'caring')",-0.7517369,-0.8738762,2.1269124,2.039571,0.4985898,0.4433045,-0.0552853
10,-1.6319926,-1.6472013,"('unsympathetic', 'sympathetic')",-0.16327934,-0.1494619,-0.73279434,-0.65442795,-0.8426887,-0.8170304,0.0256583
11,-0.9731619,-0.93752515,"('unhelpful', 'helpful')",0.061208487,0.18963198,1.8855429,2.0133812,0.3245298,0.4218294,0.0972996
12,-0.008582212,0.042801775,"('unsupportive', 'supportive')",-0.3562476,-0.22659862,-1.9022205,-1.9262828,-0.7556834,-0.7033598,0.0523236
13,-1.0897008,-1.214842,"('impolite', 'polite')",-0.1370019,-0.1352148,-0.6317172,-0.59380287,-0.6194733,-0.6479532,-0.0284799
14,-1.7305962,-1.6969007,"('antisocial', 'social')",1.3016064,1.2973615,-1.0291793,-1.0228127,-0.4860564,-0.4741173,0.0119391
15,1.0007752,0.9417039,"('boring', 'funny')",0.52579033,0.4878046,0.79211885,0.77982724,0.7728948,0.7364453,-0.0364495
16,0.09697888,0.09722179,"('unpopular', 'popular')",-0.28953114,-0.3544084,1.1955293,1.0660716,0.3343257,0.2696283,-0.0646974
17,0.08006354,0.11837151,"('nasty', 'nice')",0.1346695,0.1188689,-1.14421,-1.1146545,-0.3098257,-0.2924714,0.0173543
18,0.11738217,0.21696594,"('disagreeable', 'welcoming')",-0.97116977,-1.00739,-0.23879768,-0.35808617,-0.3641951,-0.3828367,-0.0186416
19,-0.71434224,-0.6260631,"('inhospitable', 'hospitable')",-1.0651007,-1.0983492,-0.027924359,-0.005698001,-0.6024558,-0.5767034,0.0257524
20,-1.3095132,-1.2474835,"('rough', 'thoughtful')",0.745338,0.8156839,0.7843225,0.81001925,0.0733824,0.1260732,0.0526908
21,-1.1206697,-1.1543679,"('immoral', 'moral')",0.40341848,0.50961626,-1.1528754,-1.058423,-0.6233756,-0.5677249,0.0556507
22,-0.66237175,-0.63783,"('untrustworthy', 'trustworthy')",0.20028828,0.1898573,-1.2202027,-1.206841,-0.560762,-0.5516046,0.0091574
23,-1.5677112,-1.5978583,"('insincere', 'sincere')",-0.111193866,-0.10166316,6.013234,6.004746,1.4447764,1.4350748,-0.0097016
24,-0.5679523,-0.59899354,"('dishonest', 'honest')",-0.18702096,-0.16054714,1.092908,1.0595227,0.1126449,0.099994,-0.0126509
25,0.33038354,0.27240843,"('egoistic', 'altruistic')",0.5495403,0.35605165,1.7211398,1.6108983,0.8670212,0.7464528,-0.1205684
26,0.007757496,-0.1126867,"('hardhearted', 'benevolent')",2.2247226,1.9474584,1.745529,1.5801477,1.3260031,1.1383065,-0.1876966
27,1.1066234,1.1086088,"('hardhearted', 'softhearted')",-0.1295722,-0.13540173,1.7710729,1.6377913,0.9160414,0.8703328,-0.0457086
28,-1.9103287,-2.0171616,"('disloyal', 'loyal')",-0.5923831,-0.78918356,1.4673928,1.2932326,-0.3451063,-0.5043709,-0.1592646
29,0.64918125,0.5609281,"('unfair', 'fair')",-0.118821114,-0.061386023,-0.3568673,-0.54234916,0.0578309,-0.014269,-0.0720999
30,-0.29267532,-0.26757574,"('intolerant', 'tolerant')",1.2478218,1.3655571,0.97387856,1.0291674,0.6430084,0.7090495,0.0660411
31,0.7442125,0.85138535,"('evil', 'good')",-0.2593521,-0.3445581,-0.7505275,-0.969523,-0.0885557,-0.1542319,-0.0656762
32,-0.77316606,-0.8897521,"('unkind', 'kind')",1.0625969,0.86909944,1.1967654,1.0061485,0.4953988,0.3284986,-0.1669002
33,0.79455566,0.69303954,"('wrong', 'right')",-0.0046335217,-0.1331403,0.29141337,0.124737605,0.3604452,0.2282123,-0.1322329
34,-0.44583485,-0.35180017,"('mean', 'honorable')",0.8536599,1.0706404,6.2496023,6.354178,2.2191424,2.3576727,0.1385303
35,1.2729117,1.1749433,"('corrupt', 'incorrupt')",-1.2831478,-1.3893484,0.4489858,0.24817418,0.1462499,0.0112564,-0.1349935
36,-0.2019707,-0.19079427,"('hostile', 'amicable')",-1.3455286,-1.6332521,1.1032002,0.9050544,-0.1480997,-0.3063307,-0.158231
37,-0.078317136,-0.10212202,"('fake', 'genuine')",-0.43485385,-0.32799047,0.37461337,0.39424267,-0.0461859,-0.0119566,0.0342293
38,-0.6569119,-0.64797384,"('untruthful', 'truthful')",-0.80750126,-0.81518227,0.24632412,0.22682087,-0.4060297,-0.4121118,-0.0060821
39,-0.029980212,0.044477142,"('exploitative', 'cooperative')",1.712631,1.9049157,-0.00447955,0.035036534,0.5593904,0.6614765,0.1020861
40,1.1881317,1.1221827,"('stingy', 'generous')",0.076964095,-0.0053585134,-1.7164339,-1.8857313,-0.150446,-0.2563024,-0.1058564
41,-0.9438005,-0.91787934,"('unforgiving', 'forgiving')",-0.115218535,-0.16862626,0.105725594,0.011509065,-0.3177645,-0.3583322,-0.0405677
42,0.4968725,0.5401661,"('unreliable', 'reliable')",0.6605052,0.72524405,-3.0805943,-2.9341488,-0.6410722,-0.5562462,0.084826
43,-0.5211843,-0.40569627,"('irresponsible', 'responsible')",0.4874684,0.6875247,0.59382975,0.6539996,0.1867046,0.3119427,0.1252381
44,1.2596612,1.3123868,"('prejudiced', 'unprejudiced')",-0.752287,-0.5841695,-1.5139717,-1.4513675,-0.3355325,-0.2410501,0.0944824
45,-1.0741462,-1.0347645,"('incompetent', 'competent')",0.22976902,0.23634732,-0.4427882,-0.44068074,-0.4290551,-0.4130327,0.0160224
46,-1.5948988,-1.5657372,"('uncompetitive', 'competitive')",-0.03378761,0.20019543,-1.4362394,-1.3251523,-1.0216419,-0.896898,0.1247439
47,-0.10841056,-0.11203741,"('stupid', 'smart')",0.80232793,0.7983304,6.0279737,6.0730996,2.2406303,2.2531309,0.0125006
48,-0.64340514,-0.65114194,"('unintelligent', 'intelligent')",0.28935134,0.3246067,0.6829705,0.6784427,0.1096389,0.1173025,0.0076636
49,-0.9486712,-0.82378864,"('unable', 'able')",-0.74802303,-0.59753823,-0.40661395,-0.284761,-0.7011027,-0.5686959,0.1324068
50,0.08434934,0.06592223,"('clumsy', 'skillful')",-0.43448097,-0.60428274,0.6739847,0.6223203,0.107951,0.0279866,-0.0799644
51,-0.8475523,-1.0198021,"('uneducated', 'educated')",0.45210534,0.3116104,0.39709613,0.3613012,0.0005497,-0.1156302,-0.1161799
52,1.4958363,1.3628429,"('irrational', 'rational')",-0.5667738,-0.7574165,0.9819118,0.8123714,0.6369914,0.4725993,-0.1643921
53,-0.36911532,-0.3720162,"('uncreative', 'creative')",0.07941677,-0.08590736,1.5345807,1.4220452,0.4149607,0.3213739,-0.0935868
54,-0.15893263,-0.20110081,"('incapable', 'capable')",-0.59395933,-0.61504877,1.3749391,1.4057752,0.207349,0.1965419,-0.0108071
55,-2.167433,-2.0622852,"('incompetent', 'clever')",1.112441,1.3100744,-0.38251668,-0.2654968,-0.4791696,-0.3392359,0.1399337
56,-0.7877461,-0.7967477,"('impractical', 'practical')",1.2470843,1.2970983,-0.3224843,-0.25138608,0.045618,0.0829882,0.0373702
57,-0.63154423,-0.6051748,"('unimaginative', 'imaginative')",-0.15301913,-0.16310225,-3.1727152,-3.1369681,-1.3190928,-1.3017484,0.0173444
58,-1.3963488,-1.3578752,"('undiscriminating', 'discriminating')",0.89484274,0.9112723,-0.027437305,-0.037148837,-0.1763145,-0.1612506,0.0150639
59,1.3666027,1.3166498,"('foolish', 'wise')",-0.03968176,-0.1846741,1.1193169,1.0135428,0.8154126,0.7151728,-0.1002398
60,-1.4219064,-1.3808302,"('inefficient', 'efficient')",1.0809082,1.3064845,-0.4095663,-0.18817277,-0.2501882,-0.0875062,0.162682
