,nickel_male,nickel_female,tuple,average_male,average_female,female-male
72,0.44893524,0.5166621,"('unambitious', 'ambitious')",0.4489352,0.5166621,0.0677269
73,-2.998187,-2.8645194,"('helpless', 'self-reliant')",-2.9981871,-2.8645194,0.1336677
74,-0.115417175,-0.24024639,"('undedicated', 'dedicated')",-0.1154172,-0.2402464,-0.1248292
75,-0.8905702,-0.7140529,"('meek', 'impulsive')",-0.8905702,-0.7140529,0.1765173
76,0.34783265,0.44142184,"('anxious', 'daring')",0.3478326,0.4414218,0.0935892
77,-1.46339,-1.4307588,"('unmotivated', 'motivated')",-1.46339,-1.4307588,0.0326312
78,-0.9168163,-0.91547567,"('nonresilient', 'resilient')",-0.9168163,-0.9154757,0.0013406
79,-0.08860716,0.030353742,"('wavering', 'unwavering')",-0.0886072,0.0303537,0.1189609
80,-0.3518962,-0.4794329,"('dominated', 'dominating')",-0.3518962,-0.4794329,-0.1275367
81,-0.3193291,-0.3192618,"('submissive', 'aggressive')",-0.3193291,-0.3192618,6.73e-05
82,6.2650957,6.422429,"('poor', 'rich')",6.2650957,6.4224291,0.1573334
83,-0.3966568,-0.4400492,"('powerless', 'powerful')",-0.3966568,-0.4400492,-0.0433924
84,0.6422135,0.61520994,"('inferior', 'superior')",0.6422135,0.6152099,-0.0270036
85,0.0006530732,0.013012677,"('insignificant', 'prestigious')",0.0006531,0.0130127,0.0123596
86,-0.060821474,-0.16593912,"('uninfluential', 'influential')",-0.0608215,-0.1659391,-0.1051176
87,-0.13105522,-0.14399678,"('unsuccessful', 'successful')",-0.1310552,-0.1439968,-0.0129416
88,0.24510583,0.21550205,"('low', 'eminent')",0.2451058,0.2155021,-0.0296037
