,sigma_male,sigma_female,tuple,aldrich_male,aldrich_female,corp_male,corp_female,average_male,average_female,female-male
51,0.23525369,-0.13083021,"('uneducated', 'educated')",-0.40546563,-0.71147984,0.29043382,-0.0077843517,0.040074,-0.2833648,-0.3234388
52,-0.65143687,-0.5300912,"('irrational', 'rational')",0.70752656,0.7943969,0.4589247,0.3895953,0.1716715,0.217967,0.0462955
53,0.52724886,0.99469686,"('uncreative', 'creative')",-1.3427259,-1.1997184,0.28575903,0.19484863,-0.1765727,-0.003391,0.1731817
54,0.30247095,0.64247376,"('incapable', 'capable')",-0.014523888,0.05746595,0.68646467,0.8096876,0.3248039,0.5032091,0.1784052
55,1.6815583,1.4162242,"('incompetent', 'clever')",-0.6485356,-0.9081523,0.4744747,0.3486576,0.5024991,0.2855765,-0.2169226
56,0.44031966,0.50013435,"('impractical', 'practical')",-1.0851288,-1.1843765,-1.1855555,-1.1896183,-0.6101215,-0.6246202,-0.0144987
57,-0.5009743,-0.37863797,"('unimaginative', 'imaginative')",-1.0156608,-1.1588095,-3.141283,-3.3826945,-1.5526393,-1.6400474,-0.0874081
58,0.7940475,0.9579214,"('undiscriminating', 'discriminating')",0.6588706,0.6450847,0.39863896,0.24393618,0.6171857,0.6156474,-0.0015383
59,-0.25801226,0.15776469,"('foolish', 'wise')",1.433005,1.6949888,0.095506914,0.2443747,0.4234999,0.6990427,0.2755428
60,0.89466405,0.7272273,"('inefficient', 'efficient')",-1.7045227,-1.8962147,-0.5160502,-0.68663967,-0.4419696,-0.6185424,-0.1765728
61,0.33314523,0.24157508,"('illogical', 'logical')",-1.0678223,-1.1159941,0.28806716,-0.00621137,-0.14887,-0.2935435,-0.1446735
62,1.1432627,0.96475405,"('incompetent', 'brilliant')",-0.88875675,-0.9626595,0.3563719,0.3745011,0.203626,0.1255319,-0.0780941
63,0.40215448,0.39387372,"('unperceptive', 'insightful')",-1.2338035,-1.2803015,0.2714131,0.12424442,-0.1867453,-0.2540611,-0.0673158
64,-0.2457914,-0.34554088,"('shy', 'confident')",-0.6176499,-0.67313915,-5.8761578,-5.8250666,-2.2465331,-2.2812489,-0.0347158
65,0.94828516,0.73643136,"('insecure', 'secure')",-1.1212676,-1.3748319,-0.037830904,-0.0985843,-0.0702711,-0.2456616,-0.1753905
66,-0.08199072,0.07571827,"('inactive', 'active')",0.16396569,0.292191,0.3390927,0.4269471,0.1403559,0.2649521,0.1245962
67,0.35604447,0.092671804,"('doubtful', 'determined')",-0.26413605,-0.30088496,-0.9576559,-1.0993303,-0.2885825,-0.4358478,-0.1472653
68,-0.24024731,-0.2611478,"('dependent', 'independent')",0.29802808,0.3731509,-0.7614234,-0.7325546,-0.2345475,-0.2068505,0.027697
69,-0.8665454,-0.41534296,"('lazy', 'industrious')",1.8389528,2.1685214,-0.47431383,-0.39029774,0.1660312,0.4542936,0.2882624
70,0.4940515,0.48638135,"('lethargic', 'energetic')",-1.0450666,-1.0202438,-0.38232407,-0.36843562,-0.3111131,-0.300766,0.0103471
71,1.305429,1.6135,"('diffident', 'self-confident')",0.43776068,0.5291809,0.25089428,0.28628343,0.6646947,0.8096548,0.1449601
72,1.4035653,1.439328,"('unambitious', 'ambitious')",-0.7971282,-0.774293,-0.107701376,-0.1595052,0.1662452,0.1685099,0.0022647
73,0.38520372,0.59291816,"('helpless', 'self-reliant')",1.2974151,1.4734274,-2.475567,-2.3362794,-0.2643161,-0.0899779,0.1743382
74,1.0239193,1.2377471,"('undedicated', 'dedicated')",-0.38338107,-0.2520908,-0.5408938,-0.8126348,0.0332148,0.0576738,0.024459
75,-1.2626376,-1.3146127,"('meek', 'impulsive')",1.0766038,0.9883407,-0.61175,-0.5577007,-0.265928,-0.2946576,-0.0287296
76,-0.06874475,-0.14796856,"('anxious', 'daring')",-1.5488149,-1.4895427,-0.6804082,-0.58255345,-0.7659893,-0.7400215,0.0259678
77,-0.09203121,-0.034327097,"('unmotivated', 'motivated')",-1.3006139,-1.4199919,-0.9756152,-0.79092133,-0.7894201,-0.7484134,0.0410067
78,1.164271,1.2962962,"('nonresilient', 'resilient')",-0.32437205,-0.18423307,0.8754538,0.9557199,0.5717843,0.689261,0.1174767
79,-1.2896124,-1.0532645,"('wavering', 'unwavering')",0.63141173,0.61121947,-0.3402752,-0.23652408,-0.3328253,-0.2261897,0.1066356
80,-0.08737225,-0.60981417,"('dominated', 'dominating')",-0.18983138,-0.32929394,-0.38389647,-0.24167998,-0.2203667,-0.3935961,-0.1732294
81,0.2536287,-0.33712584,"('submissive', 'aggressive')",-1.4173453,-1.989686,-1.159969,-1.2765591,-0.7745619,-1.2011236,-0.4265617
82,-0.34183598,-0.34883565,"('poor', 'rich')",-1.3296225,-1.4883089,5.3780203,5.335233,1.2355206,1.1660295,-0.0694911
83,0.72410244,0.66685236,"('powerless', 'powerful')",0.36885315,0.29798993,-0.6255649,-0.61209923,0.1557969,0.117581,-0.0382159
84,0.75643384,0.6628134,"('inferior', 'superior')",0.5764504,0.49172708,1.0005784,1.003144,0.7778209,0.7192282,-0.0585927
85,0.0689347,0.4100846,"('insignificant', 'prestigious')",1.8120258,1.9187963,-0.23117214,-0.3406288,0.5499295,0.6627506,0.1128211
86,0.929575,0.73016477,"('uninfluential', 'influential')",-1.5500032,-1.7370837,-0.59784263,-0.9061904,-0.4060903,-0.6377031,-0.2316128
87,0.17665534,-0.34281337,"('unsuccessful', 'successful')",-0.24842605,-0.5117654,1.3683195,1.5224093,0.4321829,0.2226102,-0.2095727
88,-0.32773295,-0.38357177,"('low', 'eminent')",-0.98049587,-1.1426175,-0.67254585,-0.76444626,-0.6602582,-0.7635452,-0.103287
