,american_male,american_female,tuple,airlines_male,airlines_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.5360863,-1.6249529,"('unsociable', 'sociable')",-0.6562413,-0.7433725,0.19488457,0.1212085,-0.58151025,-0.7406444,-0.6447383,-0.7469404,-0.1022021
1,-0.25522393,-0.30844986,"('unfriendly', 'friendly')",1.2977343,1.3067682,0.053803768,-0.052335978,1.6319425,1.5486042,0.6820642,0.6236466,-0.0584176
2,0.7176257,0.8601676,"('unlikable', 'likable')",0.24771687,0.30438462,1.5855695,1.7124356,0.5949936,0.74102104,0.7864764,0.9045023,0.1180259
3,-0.7620622,-0.6433882,"('repellent', 'pleasant')",-0.46573555,-0.4759261,0.7568518,0.7903148,0.523867,0.5283948,0.0132303,0.0498488,0.0366185
4,-0.08790261,-0.1335838,"('disliked', 'liked')",0.4390857,0.38001868,-0.5877789,-0.66326463,-6.5240107,-6.5891194,-1.6901516,-1.7514873,-0.0613357
5,0.11978163,0.16377172,"('distant', 'outgoing')",0.7646582,0.8663726,-1.6904387,-1.6649069,-0.44437107,-0.3372894,-0.3125925,-0.243013,0.0695795
6,0.22277254,0.30938494,"('distant', 'open')",0.6085038,0.7251748,-1.7479975,-1.698376,0.22269258,0.3295174,-0.1735072,-0.0835747,0.0899325
7,0.13529345,0.15286568,"('insensitive', 'sensitive')",0.5222482,0.50527,0.4433753,0.485578,1.1483221,1.0736518,0.5623097,0.5543414,-0.0079683
8,-0.07193993,-0.0130240545,"('unaffectionate', 'affectionate')",0.48079556,0.48716745,-0.2519355,-0.29318327,0.5117187,0.4645044,0.1671597,0.1613661,-0.0057936
9,0.28390577,0.30789644,"('unaffectionate', 'caring')",0.43049103,0.4115613,-0.07718724,-0.11248314,1.0504969,1.0129974,0.4219266,0.404993,-0.0169336
10,-0.2561532,-0.22028986,"('unsympathetic', 'sympathetic')",-1.1880347,-1.2335949,-0.5214317,-0.44411695,-0.22495316,-0.29634058,-0.5476432,-0.5485855,-0.0009423
11,-0.23303854,-0.16250601,"('unhelpful', 'helpful')",-0.42084444,-0.38776797,-0.5864047,-0.55364597,1.7160878,1.7489465,0.11895,0.1612566,0.0423066
12,0.5626976,0.6457959,"('unsupportive', 'supportive')",0.0054432005,0.059098803,0.7333598,0.86722046,-1.621387,-1.6393535,-0.0799716,-0.0168096,0.063162
13,-0.37455013,-0.41099444,"('impolite', 'polite')",-0.13885039,-0.17069145,0.20904367,0.1404585,-0.11313309,-0.12088223,-0.1043725,-0.1405274,-0.0361549
