,comcast_male,comcast_female,tuple,corp_male,corp_female,average_male,average_female,female-male
18,0.3824992,0.37187636,"('disagreeable', 'welcoming')",-0.41941684,-0.45564044,-0.0184588,-0.041882,-0.0234232
19,-0.2992353,-0.522624,"('inhospitable', 'hospitable')",-0.33492038,-0.33853891,-0.3170778,-0.4305815,-0.1135037
20,-0.7161686,-0.5937519,"('rough', 'thoughtful')",1.0276369,1.0094002,0.1557342,0.2078242,0.05209
21,-1.0854199,-1.0873396,"('immoral', 'moral')",-0.57075316,-0.5907755,-0.8280865,-0.8390576,-0.0109711
22,-0.617567,-0.55472225,"('untrustworthy', 'trustworthy')",-0.80950755,-0.91890514,-0.7135373,-0.7368137,-0.0232764
23,-0.76068205,-0.6899052,"('insincere', 'sincere')",5.269143,5.48741,2.2542305,2.3987525,0.144522
24,0.16782615,0.14816312,"('dishonest', 'honest')",0.41399878,0.44227317,0.2909124,0.2952181,0.0043057
25,1.3765956,1.3328608,"('egoistic', 'altruistic')",1.876054,1.8793731,1.6263249,1.606117,-0.0202079
26,0.680237,0.49495548,"('hardhearted', 'benevolent')",1.759416,1.6015462,1.2198265,1.0482508,-0.1715757
27,-0.2426524,-0.2647418,"('hardhearted', 'softhearted')",1.2804854,1.2172811,0.5189165,0.4762697,-0.0426468
28,-0.65516824,-0.72825384,"('disloyal', 'loyal')",0.6490933,0.66039157,-0.0030375,-0.0339311,-0.0308936
29,-0.2777009,-0.310642,"('unfair', 'fair')",0.03939979,-0.1335054,-0.1191506,-0.2220737,-0.1029231
30,-0.47926325,-0.33119792,"('intolerant', 'tolerant')",0.68862176,0.6340038,0.1046793,0.151403,0.0467237
31,1.1078616,1.1251255,"('evil', 'good')",-0.38588902,-0.46532312,0.3609863,0.3299012,-0.0310851
32,-0.03400112,-0.1735382,"('unkind', 'kind')",0.64659536,0.461508,0.3062971,0.1439849,-0.1623122
33,0.9701184,0.77018625,"('wrong', 'right')",-0.2050231,-0.2865375,0.3825476,0.2418244,-0.1407232
34,-0.43821588,-0.2528236,"('mean', 'honorable')",4.8709493,5.3025203,2.2163668,2.5248485,0.3084817
35,0.8406957,0.654336,"('corrupt', 'incorrupt')",-0.23568438,-0.2226692,0.3025056,0.2158334,-0.0866722
36,1.1559635,0.9355555,"('hostile', 'amicable')",0.04770849,-0.029449636,0.601836,0.4530529,-0.1487831
37,-0.78907573,-0.8141401,"('fake', 'genuine')",0.023342349,0.061856408,-0.3828667,-0.3761418,0.0067249
38,-0.29525828,-0.3200837,"('untruthful', 'truthful')",-0.5191253,-0.40137863,-0.4071918,-0.3607312,0.0464606
39,0.79595894,0.9750158,"('exploitative', 'cooperative')",0.20550673,0.2350184,0.5007328,0.6050171,0.1042843
40,0.75622827,0.69173515,"('stingy', 'generous')",-1.4509628,-1.6801438,-0.3473673,-0.4942043,-0.146837
41,-0.4839336,-0.49402106,"('unforgiving', 'forgiving')",0.04066322,-0.14542718,-0.2216352,-0.3197241,-0.0980889
42,-0.9297104,-0.8883393,"('unreliable', 'reliable')",-3.488952,-3.5953531,-2.209331,-2.2418461,-0.0325151
43,-1.6144184,-1.5014776,"('irresponsible', 'responsible')",-0.09421863,-0.0897692,-0.8543185,-0.7956234,0.0586951
44,-0.13971621,-0.06132305,"('prejudiced', 'unprejudiced')",-1.6632653,-1.6294503,-0.9014908,-0.8453867,0.0561041
45,-1.969807,-1.8163878,"('incompetent', 'competent')",-0.24769789,-0.32820436,-1.1087525,-1.072296,0.0364565
46,-2.0519593,-1.9664708,"('uncompetitive', 'competitive')",-1.3557515,-1.4629579,-1.7038554,-1.7147143,-0.0108589
47,-0.82282203,-0.6070963,"('stupid', 'smart')",4.7261887,5.07659,1.9516833,2.2347469,0.2830636
48,-0.26092905,-0.21815814,"('unintelligent', 'intelligent')",0.44425952,0.42914024,0.0916652,0.105491,0.0138258
49,-0.98882306,-0.7981999,"('unable', 'able')",-0.703941,-0.58043736,-0.846382,-0.6893187,0.1570633
50,0.1886953,0.18265466,"('clumsy', 'skillful')",-0.24859282,-0.30946502,-0.0299488,-0.0634052,-0.0334564
51,-0.94597495,-1.0831121,"('uneducated', 'educated')",0.5876586,0.4023513,-0.1791582,-0.3403804,-0.1612222
52,1.4662453,1.1883519,"('irrational', 'rational')",0.39404404,0.3817613,0.9301447,0.7850566,-0.1450881
53,-0.16161755,-0.28355712,"('uncreative', 'creative')",0.22254139,0.1564768,0.0304619,-0.0635402,-0.0940021
54,-0.045075692,-0.24323799,"('incapable', 'capable')",0.54012674,0.5967115,0.2475255,0.1767368,-0.0707887
55,-1.7717012,-1.4948859,"('incompetent', 'clever')",0.11050266,0.071384534,-0.8305993,-0.7117507,0.1188486
56,-1.4833938,-1.3898882,"('impractical', 'practical')",-1.1453459,-1.0955648,-1.3143699,-1.2427266,0.0716433
57,-1.2192061,-1.2996405,"('unimaginative', 'imaginative')",-3.0324981,-3.269549,-2.1258521,-2.2845948,-0.1587427
58,-0.00016162172,0.06515363,"('undiscriminating', 'discriminating')",0.18304853,0.104062304,0.0914435,0.084608,-0.0068355
59,1.100232,1.0850819,"('foolish', 'wise')",0.15065262,0.26758865,0.6254423,0.6763353,0.050893
60,-1.2289279,-0.9798543,"('inefficient', 'efficient')",-0.43189,-0.31876472,-0.8304089,-0.6493095,0.1810994
61,0.16223326,0.07040549,"('illogical', 'logical')",0.76063454,0.5859801,0.4614339,0.3281928,-0.1332411
62,-0.6101818,-0.35602993,"('incompetent', 'brilliant')",0.14354174,0.25109106,-0.23332,-0.0524694,0.1808506
63,-0.84137744,-0.859884,"('unperceptive', 'insightful')",0.42616117,0.38333848,-0.2076081,-0.2382728,-0.0306647
64,-0.36955595,-0.3498592,"('shy', 'confident')",-6.0425763,-6.317857,-3.2060661,-3.333858,-0.1277919
65,-0.8741336,-0.7789494,"('insecure', 'secure')",-0.48923326,-0.44232595,-0.6816834,-0.6106377,0.0710457
66,-0.05971128,-0.278709,"('inactive', 'active')",0.49656713,0.47273096,0.2184279,0.097011,-0.1214169
67,-0.5583949,-0.57324165,"('doubtful', 'determined')",-0.66072005,-0.6674626,-0.6095575,-0.6203521,-0.0107946
68,-0.9374839,-0.90674525,"('dependent', 'independent')",-0.8593526,-0.8570022,-0.8984182,-0.8818737,0.0165445
69,1.0955793,1.0440186,"('lazy', 'industrious')",-0.5399777,-0.5415041,0.2778008,0.2512573,-0.0265435
70,-1.332058,-1.2707937,"('lethargic', 'energetic')",0.047538817,-0.040962443,-0.6422596,-0.6558781,-0.0136185
71,0.8817708,0.7936574,"('diffident', 'self-confident')",0.16834044,0.19240925,0.5250556,0.4930333,-0.0320223
72,-0.54925305,-0.5580999,"('unambitious', 'ambitious')",-0.59120476,-0.5358459,-0.5702289,-0.5469729,0.023256
73,0.9197465,0.9424299,"('helpless', 'self-reliant')",-2.9644818,-2.9935281,-1.0223677,-1.0255492,-0.0031815
74,-0.11828706,-0.14189751,"('undedicated', 'dedicated')",-0.27362356,-0.4374623,-0.1959553,-0.2896799,-0.0937246
75,0.56309533,0.57684505,"('meek', 'impulsive')",-0.64911056,-0.594826,-0.0430076,-0.0089905,0.0340171
76,-1.1031612,-0.9107792,"('anxious', 'daring')",-0.6796216,-0.60922176,-0.8913914,-0.7600005,0.1313909
77,-1.0390774,-1.0120313,"('unmotivated', 'motivated')",-1.1242452,-1.0113174,-1.0816612,-1.0116744,0.0699868
78,-0.8997918,-0.8796577,"('nonresilient', 'resilient')",-0.14216793,-0.15260571,-0.5209799,-0.5161317,0.0048482
79,0.83827436,0.653087,"('wavering', 'unwavering')",-0.4131198,-0.3326087,0.2125773,0.1602392,-0.0523381
80,-0.7274228,-0.68968725,"('dominated', 'dominating')",-0.71465856,-0.7139948,-0.7210407,-0.701841,0.0191997
81,-1.2340589,-1.0984834,"('submissive', 'aggressive')",-1.2323424,-1.1540267,-1.2332006,-1.126255,0.1069456
82,-0.6514499,-0.5259675,"('poor', 'rich')",5.585903,5.8685985,2.4672265,2.6713154,0.2040889
83,-0.22919443,-0.23892014,"('powerless', 'powerful')",-1.0157818,-1.013095,-0.6224881,-0.6260076,-0.0035195
84,0.09869935,0.09101346,"('inferior', 'superior')",0.72227013,0.6842469,0.4104847,0.3876302,-0.0228545
85,1.7556763,1.6546023,"('insignificant', 'prestigious')",0.19668235,0.20702083,0.9761793,0.9308116,-0.0453677
86,-0.5015243,-0.758936,"('uninfluential', 'influential')",-0.15746951,-0.42396766,-0.3294969,-0.5914518,-0.2619549
87,0.050365314,-0.058476463,"('unsuccessful', 'successful')",1.0056129,1.0424579,0.5279891,0.4919907,-0.0359984
88,0.29658616,0.22931786,"('low', 'eminent')",-0.507785,-0.5779418,-0.1055994,-0.174312,-0.0687126
