,transdigm_male,transdigm_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.377194,-1.4232813,"('unsociable', 'sociable')",1.123163,0.90693414,-0.3938511,-0.53482026,-0.2159607,-0.3503892,-0.1344285
1,-2.0699482,-2.1484215,"('unfriendly', 'friendly')",-0.86330575,-1.0355654,1.7214167,1.634317,-0.4039458,-0.5165566,-0.1126108
2,0.27383354,0.26212656,"('unlikable', 'likable')",1.499606,1.5111431,0.9726747,1.1183386,0.9153714,0.9638694,0.048498
3,-0.32950133,-0.17712452,"('repellent', 'pleasant')",1.0273551,1.1131095,0.18291181,0.25472665,0.2935885,0.3969039,0.1033154
4,-0.42416054,-0.54559046,"('disliked', 'liked')",-0.521268,-0.58661413,-5.792295,-5.8587675,-2.2459078,-2.330324,-0.0844162
5,-0.93403953,-0.8723348,"('distant', 'outgoing')",-2.6199586,-2.433661,-0.17410289,-0.070775524,-1.2427003,-1.1255904,0.1171099
6,-1.202107,-1.1348243,"('distant', 'open')",-2.9824476,-2.8049445,0.15732056,0.21537161,-1.3424114,-1.2414657,0.1009457
7,-0.5872216,-0.48685676,"('insensitive', 'sensitive')",0.060965873,0.13496095,0.11627506,0.17652346,-0.1366602,-0.0584574,0.0782028
8,-1.8571172,-2.0350842,"('unaffectionate', 'affectionate')",-0.69544625,-0.73275703,0.53918236,0.5087411,-0.671127,-0.7530334,-0.0819064
9,-1.8668319,-1.9869627,"('unaffectionate', 'caring')",-0.73820955,-0.82079786,1.0016518,0.99288887,-0.5344632,-0.6049572,-0.070494
10,-1.3094783,-1.199685,"('unsympathetic', 'sympathetic')",0.22969194,0.23608701,-0.61799127,-0.62417287,-0.5659258,-0.5292569,0.0366689
11,-0.28784683,-0.31238618,"('unhelpful', 'helpful')",0.36158815,0.35460913,1.860808,1.9023358,0.6448498,0.6481862,0.0033364
12,-0.80597514,-0.69972426,"('unsupportive', 'supportive')",0.24504362,0.3831326,-2.0124054,-1.927555,-0.8577789,-0.7480489,0.10973
13,-0.5094403,-0.44756946,"('impolite', 'polite')",0.28891233,0.27019373,-0.5009809,-0.46245974,-0.240503,-0.2132785,0.0272245
14,0.28679207,0.32526362,"('antisocial', 'social')",2.2732701,2.283532,-0.2753639,-0.33281592,0.7615661,0.7586599,-0.0029062
15,0.307163,0.16380453,"('boring', 'funny')",-0.5102719,-0.598927,1.001302,0.93059146,0.2660644,0.1651563,-0.1009081
16,-0.12189341,-0.19273624,"('unpopular', 'popular')",-0.20103611,-0.21802497,0.9567776,0.9454223,0.2112827,0.1782204,-0.0330623
17,-0.05964884,-0.042985056,"('nasty', 'nice')",-0.65173626,-0.6031589,-0.09048888,-0.11542184,-0.2672913,-0.2538553,0.013436
18,0.041119903,0.0895447,"('disagreeable', 'welcoming')",-0.7291573,-0.62541556,-0.4348729,-0.41411594,-0.3743034,-0.3166623,0.0576411
19,-1.3107625,-1.343984,"('inhospitable', 'hospitable')",-2.2030213,-2.2164962,-0.22423014,-0.09346682,-1.2460047,-1.2179823,0.0280224
20,0.06292933,0.14760381,"('rough', 'thoughtful')",1.4959552,1.5764534,1.0007112,0.9895641,0.8531986,0.9045405,0.0513419
21,-0.32190272,-0.33716902,"('immoral', 'moral')",1.0059212,0.9303154,-0.69515043,-0.69168264,-0.0037106,-0.0328454,-0.0291348
22,-0.16924939,-0.1483613,"('untrustworthy', 'trustworthy')",0.82482034,0.77255034,-1.0987552,-1.112811,-0.1477281,-0.162874,-0.0151459
23,-0.78146446,-0.74019384,"('insincere', 'sincere')",0.5270895,0.47415635,5.430902,5.332606,1.725509,1.6888561,-0.0366529
24,-0.64742786,-0.6151387,"('dishonest', 'honest')",-0.5622641,-0.5405464,0.40994328,0.4450447,-0.2665829,-0.2368802,0.0297027
25,-0.33959347,-0.40577927,"('egoistic', 'altruistic')",-0.3512295,-0.42824662,1.6243455,1.4933035,0.3111742,0.2197592,-0.091415
26,-0.3493747,-0.38425124,"('hardhearted', 'benevolent')",0.8406415,0.8318634,1.7961419,1.723297,0.7624695,0.7236364,-0.0388331
27,-0.7537065,-0.6303046,"('hardhearted', 'softhearted')",-0.8726527,-0.753696,0.9245647,0.9430626,-0.2339315,-0.1469793,0.0869522
28,-0.25488552,-0.41120926,"('disloyal', 'loyal')",0.29655302,0.085557036,0.8743487,0.6688057,0.3053387,0.1143845,-0.1909542
29,-0.53299785,-0.5322,"('unfair', 'fair')",-0.7144726,-0.7737865,-0.7801297,-0.93532586,-0.6758667,-0.7471041,-0.0712374
30,0.485443,0.46987075,"('intolerant', 'tolerant')",1.1101214,1.0620645,1.5030848,1.5025489,1.032883,1.0114947,-0.0213883
