,carrier_male,carrier_female,tuple,global_male,global_female,corp_male,corp_female,average_male,average_female,female-male
0,0.6003659,0.49029106,"('unsociable', 'sociable')",0.038101744,-0.0324222,-0.37263313,-0.43075284,0.0886115,0.0090387,-0.0795728
1,-1.2228677,-1.1730142,"('unfriendly', 'friendly')",-0.41979414,-0.56409496,1.1925204,1.0195391,-0.1500471,-0.23919,-0.0891429
2,0.7749231,0.771402,"('unlikable', 'likable')",1.4062045,1.4318589,1.1748142,1.2030536,1.1186473,1.1354381,0.0167908
3,0.26515874,0.30284095,"('repellent', 'pleasant')",-0.4847425,-0.38964558,0.55951256,0.63818324,0.1133096,0.1837929,0.0704833
4,-0.9687135,-0.9943504,"('disliked', 'liked')",0.34822565,0.31363925,-5.947987,-6.118738,-2.1894916,-2.2664831,-0.0769915
5,-2.4072738,-2.4087653,"('distant', 'outgoing')",-0.234226,-0.21874487,-0.35743567,-0.3937574,-0.9996452,-1.0070891,-0.0074439
6,-2.5367613,-2.4769235,"('distant', 'open')",-0.9455867,-0.9647146,-0.4541676,-0.52454484,-1.3121719,-1.3220609,-0.009889
7,1.5591457,1.6533929,"('insensitive', 'sensitive')",0.20789139,0.23180339,0.2102327,0.2689731,0.6590899,0.7180565,0.0589666
8,-1.1373249,-1.1410632,"('unaffectionate', 'affectionate')",-0.4930646,-0.61554706,0.1743651,0.07848273,-0.4853415,-0.5593758,-0.0740343
9,-0.011036217,0.033489905,"('unaffectionate', 'caring')",-0.16447265,-0.2418098,0.8169706,0.7657486,0.2138206,0.1858096,-0.028011
10,1.1060917,1.1407824,"('unsympathetic', 'sympathetic')",-0.7122716,-0.7022017,-0.79503775,-0.7607459,-0.1337392,-0.1073884,0.0263508
11,0.48396626,0.48447677,"('unhelpful', 'helpful')",0.31720138,0.2932837,1.6385807,1.6361825,0.8132494,0.8046477,-0.0086017
12,1.2454486,1.4128401,"('unsupportive', 'supportive')",1.2352434,1.3415229,-1.9398524,-1.9105968,0.1802799,0.2812554,0.1009755
13,1.4048932,1.3450791,"('impolite', 'polite')",0.57562315,0.61677265,-0.60658973,-0.49917328,0.4579755,0.4875595,0.029584
14,1.1999032,1.1390985,"('antisocial', 'social')",1.2417184,1.2291185,0.317908,0.29902962,0.9198433,0.8890822,-0.0307611
15,-0.45546952,-0.60522735,"('boring', 'funny')",-0.15068321,-0.28404212,0.13147748,0.08102819,-0.1582251,-0.2694137,-0.1111886
