,phillips_male,phillips_female,tuple,66_male,66_female,average_male,average_female,female-male
0,0.28336066,0.19774193,"('unsociable', 'sociable')",1.1441339,0.98736954,0.7137473,0.5925558,-0.1211915
1,1.9927346,1.7069352,"('unfriendly', 'friendly')",1.0912282,0.93729013,1.5419815,1.3221127,-0.2198688
2,0.95538235,1.0433956,"('unlikable', 'likable')",0.17652431,0.16983956,0.5659533,0.6066176,0.0406643
3,-0.2406452,-0.1158837,"('repellent', 'pleasant')",0.93259853,0.94379103,0.3459767,0.4139537,0.067977
4,0.27095369,0.0952949,"('disliked', 'liked')",-6.8165455,-7.1975913,-3.2727959,-3.5511482,-0.2783523
5,0.22407468,0.10426272,"('distant', 'outgoing')",-1.3056623,-1.2546551,-0.5407938,-0.5751962,-0.0344024
6,0.6157392,0.5166936,"('distant', 'open')",-1.0374886,-0.97051823,-0.2108747,-0.2269123,-0.0160376
7,0.65184134,0.75179887,"('insensitive', 'sensitive')",1.0083574,1.0927292,0.8300993,0.922264,0.0921647
8,0.36920983,0.3669383,"('unaffectionate', 'affectionate')",0.39242005,0.36749196,0.3808149,0.3672151,-0.0135998
9,1.4662584,1.4911573,"('unaffectionate', 'caring')",1.2411687,1.2121897,1.3537135,1.3516735,-0.00204
10,-0.68276054,-0.38886595,"('unsympathetic', 'sympathetic')",0.6946516,0.72537994,0.0059455,0.168257,0.1623115
11,-0.94274473,-0.84105945,"('unhelpful', 'helpful')",2.4112122,2.4833171,0.7342337,0.8211288,0.0868951
12,0.3961009,0.4908313,"('unsupportive', 'supportive')",-1.2269679,-1.2828819,-0.4154335,-0.3960253,0.0194082
13,0.56325954,0.38591233,"('impolite', 'polite')",0.6020887,0.51578534,0.5826741,0.4508488,-0.1318253
14,-0.7736902,-0.6134959,"('antisocial', 'social')",0.624383,0.678121,-0.0746536,0.0323125,0.1069661
15,0.34991753,0.2818799,"('boring', 'funny')",0.21944039,0.15650278,0.284679,0.2191913,-0.0654877
16,-0.14343876,-0.29264358,"('unpopular', 'popular')",-0.13505857,-0.25989547,-0.1392487,-0.2762695,-0.1370208
17,-0.8346369,-0.6702132,"('nasty', 'nice')",-0.5715978,-0.42172772,-0.7031174,-0.5459704,0.157147
18,-0.17174545,-0.23660478,"('disagreeable', 'welcoming')",-0.78463596,-0.72408795,-0.4781907,-0.4803464,-0.0021557
19,-0.6059506,-0.674023,"('inhospitable', 'hospitable')",-0.89118177,-0.85168594,-0.7485662,-0.7628545,-0.0142883
20,0.010456657,0.16757987,"('rough', 'thoughtful')",0.23737903,0.24782404,0.1239178,0.207702,0.0837842
21,0.19641568,0.40786868,"('immoral', 'moral')",0.80788016,0.93402195,0.5021479,0.6709453,0.1687974
22,-0.28022972,-0.26202357,"('untrustworthy', 'trustworthy')",-0.68845886,-0.6379728,-0.4843443,-0.4499982,0.0343461
23,0.27546304,0.2961597,"('insincere', 'sincere')",6.8183103,6.9134502,3.5468867,3.604805,0.0579183
24,0.45487815,0.5793525,"('dishonest', 'honest')",1.2704444,1.2613626,0.8626612,0.9203575,0.0576963
25,0.72568256,0.6767647,"('egoistic', 'altruistic')",0.5278818,0.51716584,0.6267822,0.5969653,-0.0298169
26,1.2723311,1.1594033,"('hardhearted', 'benevolent')",1.1983813,1.0793175,1.2353562,1.1193604,-0.1159958
27,0.16705179,0.2825189,"('hardhearted', 'softhearted')",0.7549179,0.7509614,0.4609849,0.5167401,0.0557552
28,0.4287503,0.37200773,"('disloyal', 'loyal')",0.9933087,0.98348963,0.7110295,0.6777487,-0.0332808
29,0.033413112,-0.18598056,"('unfair', 'fair')",-0.7227623,-0.87415767,-0.3446746,-0.5300691,-0.1853945
30,0.6087675,0.7542754,"('intolerant', 'tolerant')",1.0577216,1.0706667,0.8332446,0.9124711,0.0792265
31,-0.23183961,-0.36920497,"('evil', 'good')",-2.1765218,-2.2183673,-1.2041807,-1.2937862,-0.0896055
32,0.8667303,0.83103216,"('unkind', 'kind')",1.1095885,0.9116774,0.9881594,0.8713548,-0.1168046
33,1.2008682,0.9715618,"('wrong', 'right')",0.383223,0.2465153,0.7920456,0.6090385,-0.1830071
34,-0.47911626,-0.24221736,"('mean', 'honorable')",4.7024255,5.1000385,2.1116545,2.4289105,0.317256
35,-0.48769826,-0.69144905,"('corrupt', 'incorrupt')",-1.7081048,-1.7858363,-1.0979016,-1.2386427,-0.1407411
36,-0.3734556,-0.63662404,"('hostile', 'amicable')",-0.7784567,-0.98003316,-0.5759562,-0.8083286,-0.2323724
37,-0.052532814,0.102247596,"('fake', 'genuine')",0.7769656,0.77066135,0.3622164,0.4364545,0.0742381
38,0.052963622,-0.0049024,"('untruthful', 'truthful')",0.6557325,0.5111957,0.3543481,0.2531466,-0.1012015
39,0.45452094,0.7050233,"('exploitative', 'cooperative')",0.4836681,0.55078983,0.4690945,0.6279066,0.1588121
40,0.37460902,0.45338058,"('stingy', 'generous')",-2.421636,-2.378355,-1.0235136,-0.9624872,0.0610264
