,mylan_male,mylan_female,tuple,nv_male,nv_female,average_male,average_female,female-male
27,-0.81072104,-0.7635762,"('hardhearted', 'softhearted')",-0.5416121,-0.62262034,-0.6761665,-0.6930983,-0.0169318
28,-0.22002472,-0.16037585,"('disloyal', 'loyal')",0.6789988,0.54359066,0.2294871,0.1916074,-0.0378797
29,-0.45115754,-0.5217248,"('unfair', 'fair')",0.29576802,0.26323918,-0.0776948,-0.1292428,-0.051548
30,1.146514,1.1344817,"('intolerant', 'tolerant')",0.8045369,0.79602426,0.9755255,0.965253,-0.0102725
31,-1.2703631,-1.2398784,"('evil', 'good')",-1.8224133,-1.8609927,-1.5463881,-1.5504355,-0.0040474
32,0.03924532,-0.04193852,"('unkind', 'kind')",0.14464732,0.03647738,0.0919463,-0.0027306,-0.0946769
33,-0.7859759,-0.78263646,"('wrong', 'right')",-0.4865755,-0.54347605,-0.6362757,-0.6630563,-0.0267806
34,-0.6155481,-0.4855361,"('mean', 'honorable')",1.636814,1.7466205,0.510633,0.6305422,0.1199092
35,-0.9738796,-1.1216918,"('corrupt', 'incorrupt')",-1.2221904,-1.3998871,-1.098035,-1.2607894,-0.1627544
36,-1.2686498,-1.3457906,"('hostile', 'amicable')",-1.0899413,-1.2604535,-1.1792955,-1.303122,-0.1238265
37,-0.17009148,-0.2728361,"('fake', 'genuine')",-0.079182744,-0.15590441,-0.1246371,-0.2143703,-0.0897332
38,0.054064665,0.074434265,"('untruthful', 'truthful')",-0.36039987,-0.2976898,-0.1531676,-0.1116278,0.0415398
39,0.6071069,0.6642582,"('exploitative', 'cooperative')",0.2008948,0.25967884,0.4040009,0.4619685,0.0579676
40,0.8544427,0.8560883,"('stingy', 'generous')",-0.5015134,-0.4799719,0.1764646,0.1880582,0.0115936
41,0.5270026,0.5924147,"('unforgiving', 'forgiving')",-0.30888686,-0.29672623,0.1090579,0.1478442,0.0387863
42,0.5918451,0.66943103,"('unreliable', 'reliable')",0.010886155,0.11416568,0.3013656,0.3917983,0.0904327
43,0.5296854,0.6513473,"('irresponsible', 'responsible')",0.7532912,0.81924427,0.6414883,0.7352958,0.0938075
44,-0.42024964,-0.38259202,"('prejudiced', 'unprejudiced')",0.12869765,0.1585941,-0.145776,-0.111999,0.033777
45,0.37488738,0.48272407,"('incompetent', 'competent')",0.8086286,0.809261,0.591758,0.6459925,0.0542345
46,0.62751555,0.7025652,"('uncompetitive', 'competitive')",-0.14732541,-0.066709995,0.2400951,0.3179276,0.0778325
47,0.20708142,0.35032558,"('stupid', 'smart')",2.1109836,2.1356595,1.1590325,1.2429925,0.08396
48,0.33099735,0.343849,"('unintelligent', 'intelligent')",-0.4210559,-0.3964114,-0.0450293,-0.0262812,0.0187481
49,-0.4436543,-0.22815874,"('unable', 'able')",-0.30156714,-0.19920781,-0.3726107,-0.2136833,0.1589274
50,0.03290681,0.12002083,"('clumsy', 'skillful')",0.3337888,0.24372649,0.1833478,0.1818737,-0.0014741
51,0.6086406,0.46891063,"('uneducated', 'educated')",0.37613982,0.26709065,0.4923902,0.3680006,-0.1243896
52,-0.5933409,-0.72542214,"('irrational', 'rational')",-0.04477223,-0.15245304,-0.3190565,-0.4389376,-0.1198811
53,-0.7523826,-0.7354366,"('uncreative', 'creative')",-0.3157162,-0.39562398,-0.5340494,-0.5655303,-0.0314809
54,-0.88318825,-0.95988154,"('incapable', 'capable')",0.5057831,0.36571363,-0.1887026,-0.297084,-0.1083814
55,1.0041566,1.1899661,"('incompetent', 'clever')",0.97698516,1.0259926,0.9905709,1.1079793,0.1174084
56,1.1825848,1.1477829,"('impractical', 'practical')",1.522212,1.5870544,1.3523984,1.3674186,0.0150202
57,0.24163677,0.15277591,"('unimaginative', 'imaginative')",-0.6593868,-0.7120275,-0.208875,-0.2796258,-0.0707508
58,-0.69701993,-0.5386539,"('undiscriminating', 'discriminating')",-0.6231451,-0.6037203,-0.6600825,-0.5711871,0.0888954
59,0.50152344,0.50535405,"('foolish', 'wise')",-0.18969919,-0.26918176,0.1559121,0.1180861,-0.037826
60,0.7371902,0.8095247,"('inefficient', 'efficient')",0.8520242,0.9394707,0.7946072,0.8744977,0.0798905
61,-0.42330533,-0.38077095,"('illogical', 'logical')",0.49050602,0.46370918,0.0336003,0.0414691,0.0078688
62,1.4604409,1.5173333,"('incompetent', 'brilliant')",1.9269837,1.9652728,1.6937122,1.741303,0.0475908
63,0.48192605,0.55661875,"('unperceptive', 'insightful')",0.04208412,0.108474664,0.2620051,0.3325467,0.0705416
64,-0.24933618,-0.35723823,"('shy', 'confident')",-1.1435894,-1.1320195,-0.6964628,-0.7446289,-0.0481661
65,0.4421583,0.60211444,"('insecure', 'secure')",1.0518376,1.210721,0.746998,0.9064177,0.1594197
66,-1.1193919,-1.1450958,"('inactive', 'active')",-0.32788423,-0.4168014,-0.7236381,-0.7809486,-0.0573105
67,0.31500572,0.28936267,"('doubtful', 'determined')",0.11404082,0.11879211,0.2145233,0.2040774,-0.0104459
68,-0.20551102,-0.2237952,"('dependent', 'independent')",-0.67818433,-0.6963893,-0.4418477,-0.4600922,-0.0182445
69,-1.0069083,-0.97675854,"('lazy', 'industrious')",-0.8790762,-0.92206687,-0.9429922,-0.9494127,-0.0064205
70,0.4645541,0.571608,"('lethargic', 'energetic')",1.6584604,1.6820236,1.0615072,1.1268158,0.0653086
71,-0.47649372,-0.50707394,"('diffident', 'self-confident')",-0.42750788,-0.41844448,-0.4520008,-0.4627592,-0.0107584
72,-0.6269074,-0.5533127,"('unambitious', 'ambitious')",-0.7361518,-0.701066,-0.6815296,-0.6271894,0.0543402
73,0.35893816,0.3433549,"('helpless', 'self-reliant')",-0.98405474,-0.9823176,-0.3125583,-0.3194814,-0.0069231
74,0.64795315,0.7031121,"('undedicated', 'dedicated')",0.5641309,0.5965798,0.606042,0.649846,0.043804
75,0.09097366,0.008406725,"('meek', 'impulsive')",-0.2444712,-0.26387215,-0.0767488,-0.1277327,-0.0509839
76,0.22492942,0.3153668,"('anxious', 'daring')",1.1663389,1.265455,0.6956342,0.7904109,0.0947767
77,-0.7634553,-0.8041961,"('unmotivated', 'motivated')",-0.88220084,-0.85947216,-0.8228281,-0.8318341,-0.009006
78,-0.7612894,-0.7347384,"('nonresilient', 'resilient')",-0.5620811,-0.4560335,-0.6616852,-0.595386,0.0662992
79,-0.8001792,-0.91880596,"('wavering', 'unwavering')",-0.07694344,-0.15103157,-0.4385613,-0.5349188,-0.0963575
80,0.905166,0.96022826,"('dominated', 'dominating')",1.0519133,1.0968447,0.9785396,1.0285364,0.0499968
81,1.3344219,1.2493552,"('submissive', 'aggressive')",0.7574984,0.7972905,1.0459602,1.0233228,-0.0226374
82,0.8798747,0.8296836,"('poor', 'rich')",2.0744498,2.0169237,1.4771622,1.4233036,-0.0538586
83,-0.6442654,-0.7001944,"('powerless', 'powerful')",-1.0094684,-1.0155251,-0.8268669,-0.8578597,-0.0309928
84,0.018036557,0.006050812,"('inferior', 'superior')",-0.004740469,-0.00074891746,0.006648,0.0026509,-0.0039971
85,-0.6225327,-0.66816723,"('insignificant', 'prestigious')",-1.4601685,-1.5556973,-1.0413506,-1.1119323,-0.0705817
86,-0.48041603,-0.53536004,"('uninfluential', 'influential')",-0.6600986,-0.67194825,-0.5702573,-0.6036541,-0.0333968
87,0.0344457,-0.0005597435,"('unsuccessful', 'successful')",0.8230104,0.77169234,0.428728,0.3855663,-0.0431617
88,0.3327071,0.075334825,"('low', 'eminent')",-0.31562066,-0.59389234,0.0085432,-0.2592787,-0.2678219
