,ppg_male,ppg_female,tuple,industries_male,industries_female,inc_male,inc_female,average_male,average_female,female-male
21,-0.09888147,-0.13200417,"('immoral', 'moral')",0.52589864,0.46733966,-0.60374993,-0.5610029,-0.0589109,-0.0752225,-0.0163116
22,-0.105948165,-0.11925957,"('untrustworthy', 'trustworthy')",-1.0932585,-1.1175915,-1.1103855,-1.146607,-0.7698641,-0.794486,-0.0246219
23,-0.22068296,-0.25529796,"('insincere', 'sincere')",-0.22458383,-0.23960175,5.7270217,5.6125073,1.760585,1.7058692,-0.0547158
24,0.03157655,-0.076267205,"('dishonest', 'honest')",-0.3578358,-0.40359348,0.54024845,0.48715752,0.0713297,0.0024323,-0.0688974
25,0.10687814,0.07915978,"('egoistic', 'altruistic')",0.40395066,0.40284932,1.4023405,1.3752508,0.6377231,0.6190867,-0.0186364
26,-0.44337124,-0.46743935,"('hardhearted', 'benevolent')",1.6198695,1.5882596,1.6253532,1.5609933,0.9339504,0.8939379,-0.0400125
27,-0.59758055,-0.6231984,"('hardhearted', 'softhearted')",-0.17619276,-0.22264129,1.0434331,0.91690236,0.0898866,0.0236876,-0.066199
28,-0.43540934,-0.5757334,"('disloyal', 'loyal')",0.22434948,0.11939756,1.2234756,1.0537109,0.3374719,0.199125,-0.1383469
29,0.11908437,0.06644767,"('unfair', 'fair')",-1.4000918,-1.4029851,-0.65278,-0.7764206,-0.6445958,-0.7043193,-0.0597235
30,0.7149551,0.6495651,"('intolerant', 'tolerant')",1.788182,1.6815093,1.4429994,1.3825362,1.3153788,1.2378701,-0.0775087
31,-0.7035389,-0.5530825,"('evil', 'good')",-1.3957431,-1.3331798,-0.99873275,-1.058096,-1.0326716,-0.9814528,0.0512188
32,0.10701458,-0.012585122,"('unkind', 'kind')",0.20712417,0.11468458,0.8316579,0.71390927,0.3819322,0.2720029,-0.1099293
33,0.469975,0.4154694,"('wrong', 'right')",-0.19272085,-0.24638203,-0.5621641,-0.63045204,-0.09497,-0.1537882,-0.0588182
34,-0.5073484,-0.3565817,"('mean', 'honorable')",0.3470736,0.44110355,6.2016625,6.2752624,2.0137959,2.119928,0.1061321
35,-0.22047538,-0.32679775,"('corrupt', 'incorrupt')",-0.7018273,-0.77289027,0.19625732,0.03697556,-0.2420151,-0.3542375,-0.1122224
36,-0.87018955,-0.8857283,"('hostile', 'amicable')",-0.66701555,-0.7325527,0.51503694,0.32908368,-0.3407227,-0.4297324,-0.0890097
37,0.43109733,0.35738558,"('fake', 'genuine')",0.23443158,0.22073221,0.18615249,0.177705,0.2838938,0.2519409,-0.0319529
38,-0.2703783,-0.2819767,"('untruthful', 'truthful')",-0.4713611,-0.47141284,0.16305484,0.16984022,-0.1928949,-0.1945164,-0.0016215
39,1.256311,1.282364,"('exploitative', 'cooperative')",-0.25908837,-0.19008358,-0.1122209,-0.12327093,0.2950006,0.3230032,0.0280026
40,-0.13039172,-0.17683348,"('stingy', 'generous')",-0.45052692,-0.47207865,-1.6900172,-1.8192942,-0.7569787,-0.8227355,-0.0657568
41,0.13889596,0.121013634,"('unforgiving', 'forgiving')",-0.5537616,-0.6270329,0.48382956,0.35086268,0.022988,-0.0517189,-0.0747069
42,0.8096273,0.7896931,"('unreliable', 'reliable')",0.088744625,0.1691032,-3.1732268,-3.1478012,-0.758285,-0.7296683,0.0286167
43,-0.07247448,-0.045528505,"('irresponsible', 'responsible')",-0.28058594,-0.23071986,0.319564,0.33086812,-0.0111655,0.0182066,0.0293721
44,0.056721903,0.0636047,"('prejudiced', 'unprejudiced')",-0.58167595,-0.5314357,-1.4286953,-1.3872215,-0.6512164,-0.6183508,0.0328656
45,-0.25778857,-0.20525585,"('incompetent', 'competent')",0.15820068,0.14981554,-0.13416499,-0.19766293,-0.0779176,-0.0843678,-0.0064502
46,-0.30073383,-0.2616211,"('uncompetitive', 'competitive')",0.35479596,0.34781662,-0.69660807,-0.6897242,-0.214182,-0.2011762,0.0130058
47,0.004842175,0.107269146,"('stupid', 'smart')",0.40687248,0.47939152,5.240201,5.2991085,1.8839719,1.9619231,0.0779512
48,-0.8879146,-0.92722654,"('unintelligent', 'intelligent')",-0.23701282,-0.2780318,0.22270574,0.21541092,-0.3007406,-0.3299491,-0.0292085
49,-0.6604033,-0.57402104,"('unable', 'able')",-0.18780704,-0.07805827,-0.17049219,-0.090063445,-0.3395675,-0.2473809,0.0921866
50,-0.14794219,-0.13781646,"('clumsy', 'skillful')",0.086939625,0.0709084,-0.17235461,-0.24633406,-0.0777857,-0.104414,-0.0266283
51,-0.5023917,-0.66126317,"('uneducated', 'educated')",0.65898174,0.5617354,0.69279844,0.6182048,0.2831295,0.1728923,-0.1102372
52,0.13038725,-0.0018752217,"('irrational', 'rational')",-0.879346,-1.0044482,0.1373094,0.012033373,-0.2038831,-0.33143,-0.1275469
53,-0.41337946,-0.47943377,"('uncreative', 'creative')",0.15509975,0.12065411,0.77076447,0.6769367,0.1708283,0.1060523,-0.064776
54,-0.14280233,-0.24114291,"('incapable', 'capable')",-0.20370966,-0.18724665,1.1079491,1.1449988,0.2538124,0.2388697,-0.0149427
55,-0.5455903,-0.47681266,"('incompetent', 'clever')",-0.3140967,-0.29766783,-0.110428065,-0.10033687,-0.3233717,-0.2916058,0.0317659
56,1.3163586,1.2817167,"('impractical', 'practical')",1.8247509,1.7937415,0.30532584,0.29647362,1.1488117,1.1239772,-0.0248345
57,-0.45562005,-0.5323742,"('unimaginative', 'imaginative')",0.20918006,0.113588884,-2.2641408,-2.284749,-0.8368603,-0.9011781,-0.0643178
58,0.0034232102,-0.053134445,"('undiscriminating', 'discriminating')",0.47082418,0.46442065,0.35548225,0.30607957,0.2765766,0.2391219,-0.0374547
59,0.009041866,0.07428403,"('foolish', 'wise')",0.04868024,0.062162854,0.11925194,0.092917144,0.0589913,0.0764547,0.0174634
60,0.5878803,0.60074806,"('inefficient', 'efficient')",1.2452784,1.2609959,-0.3052351,-0.18899359,0.5093079,0.5575835,0.0482756
61,0.4902166,0.3684893,"('illogical', 'logical')",-0.7689427,-0.889956,0.24931036,0.14037687,-0.0098052,-0.12703,-0.1172248
62,0.43419468,0.46233326,"('incompetent', 'brilliant')",0.31282437,0.3907376,-0.08119346,0.046142347,0.2219419,0.2997377,0.0777958
63,0.018180521,0.11578869,"('unperceptive', 'insightful')",-0.21652468,-0.19109085,0.5091352,0.58929604,0.103597,0.1713313,0.0677343
64,0.60446167,0.5000498,"('shy', 'confident')",0.10805644,0.078820966,-6.788685,-6.718171,-2.0253889,-2.0464334,-0.0210445
65,-0.41580498,-0.42777005,"('insecure', 'secure')",-0.7363322,-0.800233,-0.6089402,-0.5891227,-0.5870258,-0.6057086,-0.0186828
66,-0.5602086,-0.53967965,"('inactive', 'active')",-0.32094717,-0.36999688,1.2280262,1.1682943,0.1156235,0.0862059,-0.0294176
67,0.9721529,0.9190769,"('doubtful', 'determined')",0.38908347,0.3675358,-0.2488047,-0.20812601,0.3708105,0.3594956,-0.0113149
68,-1.3289822,-1.3520619,"('dependent', 'independent')",-0.90745896,-0.90563893,-0.810405,-0.80666447,-1.0156154,-1.0214551,-0.0058397
69,0.44225532,0.4866205,"('lazy', 'industrious')",1.0858839,1.1376168,-0.46922976,-0.45343208,0.3529698,0.3902684,0.0372986
70,0.15279767,0.15932316,"('lethargic', 'energetic')",0.13272557,0.16607784,0.5720191,0.62528455,0.2858474,0.3168952,0.0310478
71,-0.035713732,0.013855396,"('diffident', 'self-confident')",0.20751312,0.2532451,0.4949712,0.4653528,0.2222569,0.2441511,0.0218942
72,-0.44891003,-0.46217355,"('unambitious', 'ambitious')",-0.50988626,-0.5173113,-1.4397393,-1.4056047,-0.7995119,-0.7950298,0.0044821
73,0.971374,0.9175363,"('helpless', 'self-reliant')",0.825265,0.8371028,-3.2633948,-3.2613976,-0.4889186,-0.5022528,-0.0133342
74,0.5578486,0.57422864,"('undedicated', 'dedicated')",0.55737424,0.6092258,0.22061643,0.17411578,0.4452798,0.4525234,0.0072436
75,0.43586093,0.47319645,"('meek', 'impulsive')",-0.39886755,-0.33669928,-0.04899215,0.018589523,-0.0039996,0.0516956,0.0556952
76,0.17725307,0.1894292,"('anxious', 'daring')",0.12251338,0.22255409,0.054690454,0.11807388,0.1181523,0.1766857,0.0585334
77,0.15359697,0.14850521,"('unmotivated', 'motivated')",-0.06887299,-0.08459183,-1.2573268,-1.1309853,-0.3908676,-0.3556906,0.035177
78,-1.5587974,-1.3884963,"('nonresilient', 'resilient')",-0.28852826,-0.23413318,-0.04422341,0.01985852,-0.6305163,-0.534257,0.0962593
79,-0.5964467,-0.58949846,"('wavering', 'unwavering')",-1.0251125,-1.0470494,0.19754219,0.20071702,-0.4746723,-0.4786103,-0.003938
80,0.7518306,0.7213513,"('dominated', 'dominating')",0.4643999,0.5085366,-0.9866042,-0.9231956,0.0765421,0.1022308,0.0256887
81,0.4609742,0.3460204,"('submissive', 'aggressive')",1.1793844,1.1065402,-0.58082414,-0.46822074,0.3531781,0.3281133,-0.0250648
82,-0.512004,-0.50326407,"('poor', 'rich')",0.5023467,0.5005912,6.182709,6.152627,2.0576839,2.0499848,-0.0076991
83,-0.3721406,-0.38812357,"('powerless', 'powerful')",-0.13413906,-0.10161195,-1.1699703,-1.2112763,-0.55875,-0.5670039,-0.0082539
84,0.3786037,0.2932657,"('inferior', 'superior')",-0.09822793,-0.1707012,0.79345053,0.72591794,0.3579421,0.2828275,-0.0751146
85,0.29901755,0.35355127,"('insignificant', 'prestigious')",0.12200071,0.13858308,0.98895085,0.94700336,0.4699897,0.4797126,0.0097229
86,-0.9262283,-0.9989546,"('uninfluential', 'influential')",-0.2661268,-0.34028873,-0.16603169,-0.24485081,-0.4527956,-0.5280313,-0.0752357
87,0.9222304,0.86365473,"('unsuccessful', 'successful')",0.9943408,0.9806628,0.80292106,0.92112887,0.9064974,0.9218155,0.0153181
88,0.5050964,0.2726069,"('low', 'eminent')",1.6435262,1.4958588,0.7045132,0.6967631,0.9510452,0.8217429,-0.1293023
