,franklin_male,franklin_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
53,0.9874275,0.9865629,"('uncreative', 'creative')",0.30203626,0.17797977,0.67712516,0.64237046,0.6555297,0.6023044,-0.0532253
54,-0.18598732,-0.21596897,"('incapable', 'capable')",-0.19702905,-0.21873319,0.9112103,0.92024386,0.1760647,0.1618472,-0.0142175
55,0.39774123,0.37271956,"('incompetent', 'clever')",-0.26274958,-0.3517488,-0.06363782,-0.07918045,0.0237846,-0.0194032,-0.0431878
56,1.1203278,1.0275035,"('impractical', 'practical')",0.5777422,0.57657045,-0.19481698,-0.17541932,0.5010844,0.4762182,-0.0248662
57,0.32704383,0.3277973,"('unimaginative', 'imaginative')",-0.00591987,-0.14708227,-2.3246632,-2.3192341,-0.6678464,-0.7128397,-0.0449933
58,-0.07230534,-0.14976479,"('undiscriminating', 'discriminating')",0.51334834,0.38106167,0.03792826,-0.015015168,0.1596571,0.0720939,-0.0875632
59,0.60155135,0.64756876,"('foolish', 'wise')",0.9347093,1.0319302,0.34609666,0.34413528,0.6274524,0.6745447,0.0470923
60,0.98288643,0.9801782,"('inefficient', 'efficient')",0.75835365,0.7994914,-0.092741884,0.020846825,0.5494994,0.6001721,0.0506727
61,0.82262343,0.7152383,"('illogical', 'logical')",0.5708076,0.44501883,0.0958191,-0.030952107,0.4964167,0.376435,-0.1199817
62,1.3708624,1.3720872,"('incompetent', 'brilliant')",0.33184823,0.33275962,0.22756308,0.35599378,0.6434246,0.6869469,0.0435223
63,-0.28550035,-0.32744217,"('unperceptive', 'insightful')",0.79387563,0.83789736,0.98387223,1.079227,0.4974159,0.529894,0.0324781
64,0.2629225,0.13974252,"('shy', 'confident')",0.6230854,0.6124499,-6.241345,-6.157461,-1.7851124,-1.8017562,-0.0166438
65,0.3091721,0.23746495,"('insecure', 'secure')",-0.15994242,-0.121421404,-0.5953022,-0.5508222,-0.1486908,-0.1449262,0.0037646
66,-0.114786044,-0.05073484,"('inactive', 'active')",-0.82675976,-0.73610675,1.3215849,1.3030874,0.1266797,0.1720819,0.0454022
67,-0.272298,-0.33590987,"('doubtful', 'determined')",0.3126393,0.35329744,-0.277426,-0.29532695,-0.0790282,-0.0926465,-0.0136183
68,-0.04113026,-0.097561374,"('dependent', 'independent')",-0.75618577,-0.8245654,-0.5034342,-0.5497185,-0.4335834,-0.4906151,-0.0570317
69,0.27285123,0.32984677,"('lazy', 'industrious')",1.0038449,1.0863702,-0.16601726,-0.12064332,0.3702263,0.4318579,0.0616316
70,-0.04493633,0.04887576,"('lethargic', 'energetic')",-0.05711275,0.057828147,0.5671442,0.66580707,0.1550317,0.2575037,0.102472
71,0.52637386,0.5653439,"('diffident', 'self-confident')",1.2964985,1.3843167,0.5421213,0.4865638,0.7883312,0.8120748,0.0237436
72,0.826105,0.81220657,"('unambitious', 'ambitious')",0.578772,0.5970699,-0.7746282,-0.7665402,0.2100829,0.2142454,0.0041625
73,1.1618607,1.1739817,"('helpless', 'self-reliant')",0.78266865,0.7334527,-2.918701,-2.8236709,-0.3247239,-0.3054122,0.0193117
74,0.88287586,0.8518272,"('undedicated', 'dedicated')",0.5608782,0.4999029,-0.26014766,-0.32010144,0.3945355,0.3438762,-0.0506593
75,-0.27593482,-0.18723583,"('meek', 'impulsive')",-0.20540784,-0.24192435,-0.15630169,-0.08191032,-0.2125481,-0.1703568,0.0421913
76,0.83223134,0.8765498,"('anxious', 'daring')",0.2683432,0.42752594,0.32001457,0.47064644,0.4735297,0.591574,0.1180443
77,-0.32999647,-0.3777773,"('unmotivated', 'motivated')",0.49921706,0.40270984,-0.99399734,-0.8997391,-0.2749256,-0.2916022,-0.0166766
78,-0.3946309,-0.4058216,"('nonresilient', 'resilient')",0.19005208,0.22002614,0.23652431,0.33298674,0.0106485,0.0490638,0.0384153
79,0.35509962,0.30868283,"('wavering', 'unwavering')",-0.8408352,-0.9145044,0.19427845,0.15523073,-0.0971524,-0.150197,-0.0530446
80,0.9044567,1.0103382,"('dominated', 'dominating')",0.29788134,0.45352802,-0.86842024,-0.7329424,0.1113059,0.2436413,0.1323354
81,0.72990924,0.6884396,"('submissive', 'aggressive')",1.129701,1.0701042,-0.38478577,-0.27536634,0.4916082,0.4943925,0.0027843
82,-0.42156014,-0.44104987,"('poor', 'rich')",-0.43304798,-0.419881,5.6490316,5.6226077,1.5981412,1.5872256,-0.0109156
83,0.027854756,-0.08988222,"('powerless', 'powerful')",0.5771083,0.45634046,-0.9685096,-1.0581969,-0.1211822,-0.2305796,-0.1093974
84,0.34380686,0.23052824,"('inferior', 'superior')",1.0821105,1.0436574,0.8540487,0.8068887,0.7599887,0.6936914,-0.0662973
85,-0.7578926,-0.7966272,"('insignificant', 'prestigious')",0.39299095,0.30219963,0.634059,0.5713586,0.0897191,0.0256437,-0.0640754
86,0.28657106,0.08766702,"('uninfluential', 'influential')",-0.3312066,-0.5750767,-0.19552061,-0.33282655,-0.080052,-0.2734121,-0.1933601
87,0.34935388,0.34565642,"('unsuccessful', 'successful')",0.761913,0.8052207,0.6517149,0.6883188,0.5876606,0.6130653,0.0254047
88,0.8658486,0.7183046,"('low', 'eminent')",0.18528453,0.0776714,0.20550148,0.13748927,0.4188782,0.3111551,-0.1077231
