,teco_male,teco_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.7633826,-1.9331566,"('unsociable', 'sociable')",0.47800803,0.33132845,-0.81964403,-1.0254986,-0.7016729,-0.8757756,-0.1741027
1,-0.8782853,-0.9841582,"('unfriendly', 'friendly')",0.50964326,0.3274762,1.8633627,1.7776102,0.4982402,0.3736427,-0.1245975
2,0.90466315,0.95123726,"('unlikable', 'likable')",1.374976,1.3249192,0.82803476,0.91511893,1.0358914,1.0637585,0.0278671
3,-0.19677256,-0.14714736,"('repellent', 'pleasant')",0.32586965,0.4085635,0.35503644,0.35059515,0.1613778,0.2040038,0.042626
4,0.677288,0.63818324,"('disliked', 'liked')",0.37280792,0.23185559,-5.886705,-5.8954926,-1.612203,-1.6751512,-0.0629482
5,-0.571293,-0.5869381,"('distant', 'outgoing')",-0.29740632,-0.28143367,-0.22279234,-0.088315696,-0.3638306,-0.3188958,0.0449348
6,-1.1541834,-1.1397965,"('distant', 'open')",-0.95335054,-0.9865901,0.02408589,0.17512837,-0.6944826,-0.6504194,0.0440632
7,-0.6264485,-0.63485277,"('insensitive', 'sensitive')",1.123448,1.1696702,0.8093364,0.80402493,0.4354453,0.4462808,0.0108355
8,-1.1659508,-1.1799207,"('unaffectionate', 'affectionate')",-0.97687197,-1.0745218,0.68503815,0.7067606,-0.4859282,-0.5158939,-0.0299657
9,-0.8644235,-0.892352,"('unaffectionate', 'caring')",0.28585732,0.21565537,1.0313538,1.0380348,0.1509292,0.1204461,-0.0304831
10,-1.4758863,-1.5310053,"('unsympathetic', 'sympathetic')",-0.060884003,-0.11466839,-0.65557885,-0.74323225,-0.7307831,-0.796302,-0.0655189
11,-0.52129626,-0.46150193,"('unhelpful', 'helpful')",0.7306917,0.79935616,1.7727541,1.8340137,0.6607165,0.7239559,0.0632394
12,-0.06261486,-0.028077537,"('unsupportive', 'supportive')",0.92329854,0.96988374,-1.7321408,-1.7105037,-0.2904857,-0.2562325,0.0342532
13,-0.6692657,-0.7683518,"('impolite', 'polite')",0.35221562,0.37493223,-0.48966596,-0.5898319,-0.2689053,-0.3277505,-0.0588452
14,-0.92341924,-0.88127315,"('antisocial', 'social')",1.2653127,1.331473,-0.55783695,-0.6782442,-0.0719812,-0.0760148,-0.0040336
15,0.22352035,0.11636755,"('boring', 'funny')",-0.22825018,-0.300161,0.58247894,0.5695237,0.192583,0.1285767,-0.0640063
16,-0.16278183,-0.14868627,"('unpopular', 'popular')",-0.5876338,-0.66441333,0.47418562,0.5037682,-0.0920767,-0.1031105,-0.0110338
17,-0.52497035,-0.45783186,"('nasty', 'nice')",-1.0186317,-0.9043458,-0.35440233,-0.2635351,-0.6326681,-0.5419043,0.0907638
18,-0.60823774,-0.57669795,"('disagreeable', 'welcoming')",-0.86564875,-0.9050383,-0.42179963,-0.39343098,-0.6318954,-0.6250557,0.0068397
19,-0.9460018,-0.9675811,"('inhospitable', 'hospitable')",-1.0591856,-1.128064,0.13474129,0.25086913,-0.6234821,-0.6149253,0.0085568
20,-1.0764169,-0.9743067,"('rough', 'thoughtful')",0.11888679,0.17302227,0.7451848,0.7196615,-0.0707818,-0.0272077,0.0435741
21,-0.19657633,-0.28637463,"('immoral', 'moral')",1.8177841,1.7470176,-0.42124906,-0.46971446,0.3999862,0.3303095,-0.0696767
22,-0.24439937,-0.21496533,"('untrustworthy', 'trustworthy')",-0.4095339,-0.52749175,-0.87130463,-0.883901,-0.5084126,-0.5421193,-0.0337067
23,-1.2259609,-1.2717248,"('insincere', 'sincere')",0.6046226,0.57028747,5.6752625,5.6153507,1.6846414,1.6379711,-0.0466703
24,0.13714759,0.12530327,"('dishonest', 'honest')",0.8078162,0.7782752,0.7295643,0.69947845,0.558176,0.5343523,-0.0238237
