,charter_male,charter_female,tuple,communications_male,communications_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.61531156,-0.73481154,"('unsociable', 'sociable')",0.13031715,-0.0118048005,-0.46373004,-0.56110364,-0.3162415,-0.4359066,-0.1196651
1,-0.12918624,-0.07753479,"('unfriendly', 'friendly')",0.7559616,0.69820493,1.7056053,1.6032952,0.7774603,0.7413218,-0.0361385
2,0.96081537,1.0958627,"('unlikable', 'likable')",1.5702583,1.6578536,0.9294146,1.0105355,1.153496,1.2547506,0.1012546
3,0.341573,0.43267485,"('repellent', 'pleasant')",0.31345776,0.40360466,0.18226194,0.20371756,0.2790976,0.3466657,0.0675681
4,0.2589325,0.30802688,"('disliked', 'liked')",-0.3842281,-0.39582852,-5.7237625,-5.826609,-1.9496861,-1.9714702,-0.0217841
5,-0.5965862,-0.46579084,"('distant', 'outgoing')",0.04207371,0.110259734,-0.28982002,-0.27215856,-0.2814442,-0.2092299,0.0722143
6,-0.86580217,-0.7133845,"('distant', 'open')",-0.7342393,-0.7058299,0.28684932,0.27432346,-0.4377307,-0.3816303,0.0561004
7,0.3632932,0.34951985,"('insensitive', 'sensitive')",0.4784525,0.5728262,0.53488284,0.56575876,0.4588762,0.4960349,0.0371587
8,-0.25297555,-0.22708322,"('unaffectionate', 'affectionate')",-0.49406135,-0.46427512,0.63612324,0.5860325,-0.0369712,-0.0351086,0.0018626
9,0.6217205,0.65436065,"('unaffectionate', 'caring')",0.20941508,0.23925501,1.1470042,1.1521057,0.65938,0.6819071,0.0225271
10,-0.11145636,-0.15231936,"('unsympathetic', 'sympathetic')",0.09241611,0.14092018,-0.36989364,-0.33417746,-0.1296446,-0.1151922,0.0144524
11,-0.061766956,-0.031653054,"('unhelpful', 'helpful')",0.99890083,1.1121751,1.8404608,1.9627527,0.9258649,1.014425,0.0885601
12,1.4585477,1.59773,"('unsupportive', 'supportive')",0.45903638,0.68409353,-1.6302121,-1.5609741,0.0957907,0.2402832,0.1444925
13,0.07680115,-0.024948861,"('impolite', 'polite')",0.259426,0.26253065,-0.561908,-0.5726277,-0.075227,-0.111682,-0.036455
14,0.9341406,0.87297195,"('antisocial', 'social')",1.0778035,1.089071,-0.6590803,-0.68330973,0.4509546,0.4262444,-0.0247102
15,-0.07247871,-0.13747934,"('boring', 'funny')",0.25910068,0.18228629,0.4466,0.39237797,0.211074,0.1457283,-0.0653457
16,-1.381746,-1.41489,"('unpopular', 'popular')",-1.0861888,-1.0368253,-0.08953017,-0.09604326,-0.8524884,-0.8492529,0.0032355
17,-0.5243857,-0.48004416,"('nasty', 'nice')",-0.975102,-0.89033335,-0.6653838,-0.58894706,-0.7216238,-0.6531082,0.0685156
18,0.23309292,0.24054351,"('disagreeable', 'welcoming')",0.19168821,0.16178967,-0.43999872,-0.48998994,-0.0050725,-0.0292189,-0.0241464
19,-0.6020711,-0.46864986,"('inhospitable', 'hospitable')",-0.22817191,-0.16751555,-0.24241683,-0.15756023,-0.3575533,-0.2645752,0.0929781
20,-1.0025473,-0.9671469,"('rough', 'thoughtful')",-0.13128431,-0.040303685,0.73033726,0.70285916,-0.1344981,-0.1015305,0.0329676
21,0.7717984,0.74426395,"('immoral', 'moral')",1.0572057,1.0212269,-0.51300496,-0.49136376,0.4386663,0.424709,-0.0139573
22,0.4805926,0.49049038,"('untrustworthy', 'trustworthy')",0.9587839,0.9457431,-0.6261629,-0.67929494,0.2710712,0.2523129,-0.0187583
23,0.30874225,0.2760089,"('insincere', 'sincere')",0.7573974,0.7507417,5.392162,5.3678155,2.1527672,2.131522,-0.0212452
24,1.3376074,1.3424164,"('dishonest', 'honest')",0.52802736,0.5488249,1.0022527,0.9834117,0.9559625,0.9582177,0.0022552
25,0.24043229,0.19889024,"('egoistic', 'altruistic')",0.49530426,0.44548368,1.6723385,1.6007215,0.8026917,0.7483651,-0.0543266
26,1.6443996,1.631987,"('hardhearted', 'benevolent')",0.3818911,0.38668704,2.0041032,1.9554763,1.3434645,1.3247167,-0.0187478
27,-0.020666137,-0.007317465,"('hardhearted', 'softhearted')",0.013889894,0.07858545,1.3057487,1.2070327,0.4329908,0.4261002,-0.0068906
28,-0.07000478,-0.19835299,"('disloyal', 'loyal')",-0.55098987,-0.666523,1.1068062,1.0362136,0.1619372,0.0571126,-0.1048246
29,0.8298881,0.8136232,"('unfair', 'fair')",-0.5652167,-0.6201676,-0.41265005,-0.5293761,-0.0493262,-0.1119735,-0.0626473
30,1.1154644,1.0733156,"('intolerant', 'tolerant')",1.5953377,1.602388,1.0455148,0.9948446,1.2521056,1.2235161,-0.0285895
31,-1.0779961,-0.9386731,"('evil', 'good')",-0.90481555,-0.9554171,-1.1447496,-1.2125564,-1.0425204,-1.0355488,0.0069716
32,0.715291,0.69510305,"('unkind', 'kind')",0.5932265,0.58235985,1.2768283,1.2150635,0.8617819,0.8308422,-0.0309397
33,0.9953798,1.0088482,"('wrong', 'right')",0.32051763,0.2863487,-0.55838287,-0.6302046,0.2525049,0.2216641,-0.0308408
34,-0.07400958,0.038039476,"('mean', 'honorable')",0.45769358,0.6135015,5.5917673,5.7292237,1.9918172,2.1269217,0.1351045
35,-1.6779588,-1.7120351,"('corrupt', 'incorrupt')",-1.7304469,-1.8576173,-0.025259163,-0.20856073,-1.144555,-1.2594043,-0.1148493
36,-0.9000053,-0.87697697,"('hostile', 'amicable')",-1.2928941,-1.4243374,0.26392645,0.09427358,-0.642991,-0.7356803,-0.0926893
37,-0.9940721,-0.93353754,"('fake', 'genuine')",-0.21099529,-0.14720622,0.19162716,0.21389377,-0.3378134,-0.28895,0.0488634
38,-0.05673512,-0.001973562,"('untruthful', 'truthful')",-0.015451904,0.06300429,-0.2728269,-0.21985184,-0.1150046,-0.0529404,0.0620642
39,2.46918,2.4175665,"('exploitative', 'cooperative')",0.94111824,0.926859,0.29499063,0.28618646,1.2350963,1.210204,-0.0248923
40,0.8985704,0.91908175,"('stingy', 'generous')",0.2780011,0.2248406,-1.4084704,-1.5179805,-0.0772996,-0.124686,-0.0473864
41,-0.24618945,-0.2599375,"('unforgiving', 'forgiving')",-0.08816781,-0.108166486,0.28807846,0.19209504,-0.0154263,-0.0586696,-0.0432433
42,1.421717,1.5196693,"('unreliable', 'reliable')",1.1867275,1.389279,-2.4990716,-2.44503,0.0364577,0.1546395,0.1181818
43,0.8159066,0.85745853,"('irresponsible', 'responsible')",1.136364,1.3281016,0.45550227,0.53091973,0.8025909,0.9054933,0.1029024
44,-0.7947551,-0.7187933,"('prejudiced', 'unprejudiced')",-0.49051133,-0.39858076,-1.270334,-1.2368826,-0.8518668,-0.7847522,0.0671146
45,0.1759556,0.25148737,"('incompetent', 'competent')",-0.20907131,-0.11393948,-0.33804572,-0.33838663,-0.1237205,-0.0669462,0.0567743
46,0.2015965,0.18561047,"('uncompetitive', 'competitive')",1.2479795,1.3037292,-0.56202245,-0.60576206,0.2958512,0.2945258,-0.0013254
47,-0.19272572,-0.10487987,"('stupid', 'smart')",0.61482096,0.7014613,5.350515,5.477912,1.9242034,2.0248311,0.1006277
48,0.22221525,0.118868366,"('unintelligent', 'intelligent')",0.06868436,0.014181314,0.43094978,0.40756163,0.2406165,0.1802038,-0.0604127
49,-0.8377311,-0.7864947,"('unable', 'able')",-0.704595,-0.5632543,-0.22433712,-0.13099733,-0.5888878,-0.4935821,0.0953057
50,-0.5348618,-0.49795708,"('clumsy', 'skillful')",-0.55974,-0.4977046,-0.29145208,-0.37735417,-0.462018,-0.457672,0.004346
51,0.4195138,0.35822222,"('uneducated', 'educated')",0.29912102,0.17772561,0.6785794,0.5770122,0.4657381,0.3709867,-0.0947514
52,0.54995406,0.45463833,"('irrational', 'rational')",-0.48068842,-0.6983017,0.06293651,-0.112804115,0.0440674,-0.1188225,-0.1628899
53,-0.45825753,-0.36666644,"('uncreative', 'creative')",0.81417805,0.8630842,0.79243875,0.7716491,0.3827864,0.422689,0.0399026
54,-0.20668481,-0.11377233,"('incapable', 'capable')",-0.76793057,-0.62286067,1.0418273,1.1158321,0.022404,0.1263997,0.1039957
55,0.36275926,0.37813532,"('incompetent', 'clever')",0.23941833,0.28517875,-0.0039919987,0.0038248189,0.1993952,0.2223796,0.0229844
56,1.0886997,1.1073699,"('impractical', 'practical')",1.5787011,1.7447673,0.029143244,0.08214221,0.8988481,0.9780931,0.079245
57,-0.23226503,-0.19730282,"('unimaginative', 'imaginative')",0.17513649,0.2616637,-2.3072472,-2.2998106,-0.7881252,-0.7451499,0.0429753
58,0.18209225,0.18828876,"('undiscriminating', 'discriminating')",1.3974078,1.4925699,0.21737304,0.19767359,0.5989577,0.6261774,0.0272197
59,0.3245987,0.33018324,"('foolish', 'wise')",0.20412113,0.18311352,0.3196446,0.28120354,0.2827882,0.2648334,-0.0179548
60,0.56771165,0.5581488,"('inefficient', 'efficient')",1.6637012,1.7553946,-0.22767237,-0.08677911,0.6679135,0.7422547,0.0743412
61,0.6448269,0.5455155,"('illogical', 'logical')",0.8477637,0.72834146,0.2976823,0.15842396,0.5967577,0.4774269,-0.1193308
62,1.2377217,1.3026774,"('incompetent', 'brilliant')",1.0846789,1.2603705,-0.09708346,0.05509194,0.7417723,0.8727132,0.1309409
63,-0.15123865,-0.12215411,"('unperceptive', 'insightful')",1.3015536,1.4016285,0.79414016,0.867487,0.6481517,0.7156538,0.0675021
64,0.19678211,0.10249411,"('shy', 'confident')",0.89882386,0.9140365,-5.88869,-5.905671,-1.5976947,-1.6297135,-0.0320188
65,1.1515834,0.9975706,"('insecure', 'secure')",0.69883555,0.5728762,-0.19482861,-0.2107538,0.5518635,0.453231,-0.0986325
66,-0.17004226,-0.08700341,"('inactive', 'active')",-0.093671896,-0.043825544,1.0196946,0.9769182,0.2519935,0.2820297,0.0300362
67,0.5281366,0.5353077,"('doubtful', 'determined')",-0.118988864,-0.0458614,-0.6219143,-0.5733484,-0.0709222,-0.0279674,0.0429548
68,-1.1270587,-1.2006098,"('dependent', 'independent')",-0.2814487,-0.26501727,-0.63826823,-0.67157936,-0.6822586,-0.7124022,-0.0301436
69,-0.34355983,-0.34107068,"('lazy', 'industrious')",0.046380892,0.087908745,-0.72355026,-0.72441083,-0.3402431,-0.3258576,0.0143855
70,0.6442914,0.7548235,"('lethargic', 'energetic')",1.2156276,1.4083456,0.55250865,0.6192616,0.8041426,0.9274769,0.1233343
71,0.80492884,0.87399906,"('diffident', 'self-confident')",0.4709244,0.52822727,0.6194441,0.6109284,0.6317658,0.6710516,0.0392858
72,0.7312997,0.7023102,"('unambitious', 'ambitious')",-0.07831443,0.031608865,-0.9373912,-0.8515407,-0.094802,-0.0392072,0.0555948
73,1.1622586,1.2203426,"('helpless', 'self-reliant')",0.47312415,0.52568316,-3.1652093,-3.1607423,-0.5099422,-0.4715722,0.03837
74,0.79693985,0.8831155,"('undedicated', 'dedicated')",0.4699299,0.6088999,0.5009544,0.51791686,0.5892747,0.6699774,0.0807027
75,-0.6301849,-0.5022295,"('meek', 'impulsive')",-0.5155216,-0.36168152,-0.36623928,-0.30057308,-0.5039819,-0.3881614,0.1158205
76,1.1052942,1.1311958,"('anxious', 'daring')",1.2174269,1.2902762,0.31644443,0.33102974,0.8797218,0.9175006,0.0377788
77,-0.0009134412,-0.021919996,"('unmotivated', 'motivated')",0.28220904,0.24293727,-1.3212835,-1.2089851,-0.3466626,-0.3293226,0.01734
78,-1.5748038,-1.5648704,"('nonresilient', 'resilient')",-0.015712336,-0.0027326494,-0.15559709,-0.103830084,-0.5820378,-0.5571444,0.0248934
79,0.08661395,0.14649868,"('wavering', 'unwavering')",-0.76954085,-0.74700415,-0.027954143,-0.0028003864,-0.2369604,-0.201102,0.0358584
80,0.66756856,0.5959849,"('dominated', 'dominating')",0.55759805,0.55921763,-0.8460699,-0.7835345,0.1263656,0.1238893,-0.0024763
81,-0.0621742,-0.17007972,"('submissive', 'aggressive')",1.408588,1.3982794,-0.47888124,-0.40982068,0.2891775,0.272793,-0.0163845
82,-1.2002699,-1.0997947,"('poor', 'rich')",0.76011366,0.844138,5.701806,5.740002,1.7538832,1.8281151,0.0742319
83,0.34604275,0.31510958,"('powerless', 'powerful')",0.051253542,0.09102322,-1.0681297,-1.0851667,-0.2236111,-0.2263446,-0.0027335
84,0.578134,0.4862373,"('inferior', 'superior')",0.0447055,-0.012698371,0.6529999,0.56579655,0.4252798,0.3464452,-0.0788346
85,0.8069075,0.9237748,"('insignificant', 'prestigious')",-0.31582215,-0.33120352,0.4885092,0.4175262,0.3265315,0.3366992,0.0101677
