,whole_male,whole_female,tuple,foods_male,foods_female,market_male,market_female,inc_male,inc_female,average_male,average_female,female-male
0,0.12668884,0.0843461,"('unsociable', 'sociable')",0.27844954,0.114045024,1.565615,1.510962,-0.684351,-0.77829623,0.3216006,0.2327642,-0.0888364
1,0.051202863,0.18813862,"('unfriendly', 'friendly')",0.54946464,0.57261163,-0.14386265,-0.10708804,2.6495576,2.5489812,0.7765906,0.8006608,0.0240702
2,0.5688682,0.51465243,"('unlikable', 'likable')",0.2848364,0.19032979,0.28388202,0.28869554,0.31976542,0.39159068,0.364338,0.3463171,-0.0180209
3,-2.3374634,-2.2362583,"('repellent', 'pleasant')",-1.9819512,-1.9936768,0.33218348,0.5190753,0.13489874,0.3033562,-0.9630831,-0.8518759,0.1112072
4,0.18625247,0.27039862,"('disliked', 'liked')",0.9859568,1.011632,-0.1753181,-0.057871368,-6.3196235,-6.362553,-1.3306831,-1.2845985,0.0460846
5,0.2422243,0.35229915,"('distant', 'outgoing')",0.9449889,1.0650587,-1.1305828,-1.0926955,0.5193325,0.50024235,0.1439907,0.2062262,0.0622355
6,1.0639496,1.1599671,"('distant', 'open')",1.3888036,1.5086471,-0.500686,-0.4179724,1.0558076,1.04578,0.7519687,0.8241054,0.0721367
7,-0.13696514,-0.13421571,"('insensitive', 'sensitive')",-0.67842543,-0.69545627,0.83854663,0.9515333,0.99525857,1.0787768,0.2546037,0.3001595,0.0455558
8,0.1949798,0.24889937,"('unaffectionate', 'affectionate')",0.54716694,0.5817713,-0.68032265,-0.6919402,1.512529,1.4706144,0.3935883,0.4023362,0.0087479
9,0.95072997,1.0406219,"('unaffectionate', 'caring')",0.60519147,0.6113477,-0.28140068,-0.26839128,1.7458917,1.8125565,0.7551031,0.7990337,0.0439306
10,-0.6314776,-0.72875607,"('unsympathetic', 'sympathetic')",-1.2158232,-1.390224,0.27215967,0.36305982,-0.67629194,-0.5869624,-0.5628582,-0.5857207,-0.0228625
11,-0.28020945,-0.160941,"('unhelpful', 'helpful')",-0.48375914,-0.48845172,0.29167256,0.40116715,1.862867,2.0366232,0.3476427,0.4470994,0.0994567
12,0.60856724,0.7514603,"('unsupportive', 'supportive')",0.4104515,0.46277708,0.32700473,0.49565023,-1.5848112,-1.530576,-0.0596969,0.0448279,0.1045248
13,0.51539314,0.45596528,"('impolite', 'polite')",0.11108312,-0.008835547,1.499863,1.3470613,-0.66600215,-0.7137574,0.3650843,0.2701084,-0.0949759
14,-1.2207984,-1.2189053,"('antisocial', 'social')",-0.91669124,-1.074048,0.9630483,0.9209214,-0.9462967,-0.88086414,-0.5301845,-0.5632241,-0.0330396
15,1.1695174,1.0674758,"('boring', 'funny')",0.869393,0.85382843,0.17460543,0.10273381,0.7200124,0.6639178,0.733382,0.671989,-0.061393
16,-0.9722831,-0.9103162,"('unpopular', 'popular')",-0.02433639,0.120411865,-1.6834857,-1.5531619,0.4503377,0.49522233,-0.5574419,-0.461961,0.0954809
17,-0.08312413,0.014132528,"('nasty', 'nice')",-0.10834487,-0.0035541505,-0.498977,-0.45020697,-0.09758953,-0.03791858,-0.1970089,-0.1193868,0.0776221
18,-0.832645,-0.7794182,"('disagreeable', 'welcoming')",-0.085448205,-0.019936249,-1.245041,-1.2082508,-0.015511423,-0.012653977,-0.5446614,-0.5050648,0.0395966
19,0.6661213,0.7232968,"('inhospitable', 'hospitable')",0.9123351,0.99693036,-0.7121278,-0.65814704,0.69044673,0.6794498,0.3891938,0.4353825,0.0461887
20,-1.1069751,-1.0286837,"('rough', 'thoughtful')",-0.88209176,-0.8078734,0.20180324,0.30124116,0.70064336,0.72682536,-0.2716551,-0.2021227,0.0695324
21,-0.69294137,-0.79123485,"('immoral', 'moral')",-0.29955214,-0.53608286,0.9496393,0.949666,-0.86303884,-0.7426593,-0.2264733,-0.2800778,-0.0536045
22,0.012127733,-0.0374518,"('untrustworthy', 'trustworthy')",-1.548809,-1.747579,0.46285334,0.50823176,-0.93096226,-0.8588863,-0.5011976,-0.5339213,-0.0327237
23,0.29157317,0.33699256,"('insincere', 'sincere')",-0.64626664,-0.74283993,0.9437604,0.90255195,6.4031844,6.510154,1.7480628,1.7517146,0.0036518
24,0.37346482,0.34353977,"('dishonest', 'honest')",0.024248913,-0.12568282,0.16287464,0.07804706,1.0834146,1.0766193,0.4110007,0.3431308,-0.0678699
25,0.7589066,0.75264853,"('egoistic', 'altruistic')",2.182921,2.260706,0.25866634,0.31171918,1.9803119,1.9007064,1.2952014,1.306445,0.0112436
26,0.5715301,0.52716774,"('hardhearted', 'benevolent')",0.9363674,0.93127817,0.8500396,0.78883255,1.7435722,1.5645304,1.0253773,0.9529522,-0.0724251
27,0.2705962,0.33231676,"('hardhearted', 'softhearted')",0.27017942,0.39456883,0.038873926,0.019551698,1.8919637,1.8181373,0.6179034,0.6411436,0.0232402
28,0.84170276,0.7465992,"('disloyal', 'loyal')",1.0224527,0.885662,0.8336182,0.8848593,1.2610966,1.223544,0.9897176,0.9351661,-0.0545515
29,-0.0132345,-0.00885259,"('unfair', 'fair')",-0.5871447,-0.5483182,-0.034502342,-0.0438765,-0.077971205,-0.20263666,-0.1782132,-0.200921,-0.0227078
30,-0.30514348,-0.29109105,"('intolerant', 'tolerant')",-0.2885487,-0.3577634,0.31217235,0.2006295,0.7341067,0.74926645,0.1131467,0.0752604,-0.0378863
31,-0.47788835,-0.34686264,"('evil', 'good')",0.4162123,0.6156828,-2.361743,-2.24174,-0.11697374,-0.168935,-0.6350982,-0.5354637,0.0996345
32,0.9802035,0.9466066,"('unkind', 'kind')",0.501448,0.37889168,0.55835503,0.4737906,1.3373276,1.2357552,0.8443335,0.758761,-0.0855725
33,1.635524,1.5809976,"('wrong', 'right')",1.1085608,1.0749048,0.2210098,0.1629859,-0.09092137,-0.21368498,0.7185433,0.6513008,-0.0672425
34,-0.3226837,-0.18493782,"('mean', 'honorable')",0.5819756,0.6423747,0.94801307,1.024342,6.350438,6.5240736,1.8894358,2.0014632,0.1120274
35,0.2918112,0.30126035,"('corrupt', 'incorrupt')",0.28333718,0.42929995,-1.9810799,-2.008139,0.24734028,0.036906153,-0.2896478,-0.3101681,-0.0205203
36,-0.61917704,-0.5647712,"('hostile', 'amicable')",0.32808286,0.35961574,-1.9352229,-1.914569,0.28899106,0.0829826,-0.4843315,-0.5091855,-0.024854
37,0.96400595,0.9568512,"('fake', 'genuine')",0.7778995,0.77476656,0.16404828,0.17745647,0.6745051,0.7033949,0.6451147,0.6531173,0.0080026
38,1.3344665,1.3646369,"('untruthful', 'truthful')",0.83653647,0.84799033,0.2667129,0.31564397,0.42260614,0.50122935,0.7150805,0.7573751,0.0422946
39,0.9140253,0.954955,"('exploitative', 'cooperative')",0.56939846,0.5476355,0.8265466,0.8460996,0.20101866,0.22252466,0.6277472,0.6428037,0.0150565
40,-0.41228113,-0.3689629,"('stingy', 'generous')",0.67752063,0.7068164,-0.49386245,-0.42467555,-1.3234559,-1.4118863,-0.3880197,-0.3746771,0.0133426
41,0.5360161,0.5984305,"('unforgiving', 'forgiving')",0.27101183,0.19273797,0.27008548,0.32191378,0.045705177,-0.037352003,0.2807046,0.2689326,-0.011772
42,1.4186791,1.3951433,"('unreliable', 'reliable')",0.79638207,0.76820844,0.78129923,0.8877739,-3.2179532,-3.1104276,-0.0553982,-0.0148255,0.0405727
43,0.13844019,0.23708737,"('irresponsible', 'responsible')",-0.7405705,-0.814092,0.59928644,0.65290904,0.6113848,0.693758,0.1521352,0.1924156,0.0402804
44,-0.112825654,-0.17463969,"('prejudiced', 'unprejudiced')",-0.59438705,-0.53604984,-0.9192124,-0.9439435,-1.6836612,-1.715993,-0.8275216,-0.8426565,-0.0151349
45,0.42489982,0.533787,"('incompetent', 'competent')",0.13446204,0.086864926,1.0511076,1.231307,-0.39708546,-0.30028272,0.303346,0.3879191,0.0845731
46,-0.6847245,-0.7099526,"('uncompetitive', 'competitive')",-0.23606691,-0.37088114,2.3294291,2.446208,-1.4358613,-1.3592589,-0.0068059,0.0015289,0.0083348
47,-0.09881319,0.08815183,"('stupid', 'smart')",-0.040658236,-0.018215008,0.6938512,0.7083641,5.7324157,5.8541403,1.5716989,1.6581103,0.0864114
48,-0.2637234,-0.29592404,"('unintelligent', 'intelligent')",0.3354092,0.24391481,-0.5379471,-0.52180654,0.30649453,0.29090926,-0.0399417,-0.0707266,-0.0307849
49,-0.3801763,-0.25139976,"('unable', 'able')",-0.40183038,-0.28559852,0.03595981,0.18343697,-0.1710491,0.08938649,-0.229274,-0.0660437,0.1632303
50,0.46292642,0.45115748,"('clumsy', 'skillful')",0.41277838,0.4323117,-1.0061256,-0.94417757,0.1071811,0.1548083,-0.0058099,0.023525,0.0293349
51,-0.9452764,-1.0605457,"('uneducated', 'educated')",-0.64619696,-0.86290526,0.28344864,0.17868322,0.6039879,0.5068388,-0.1760092,-0.3094822,-0.133473
52,0.9040208,0.8535507,"('irrational', 'rational')",0.91943204,0.84930986,-1.6447785,-1.7765583,0.44964978,0.32039306,0.157081,0.0616738,-0.0954072
53,-0.99291617,-0.9399335,"('uncreative', 'creative')",-0.8211863,-0.7712152,-1.1222985,-1.00217,0.9980058,0.97726315,-0.4845988,-0.4340139,0.0505849
54,0.38813573,0.30020943,"('incapable', 'capable')",0.24314511,0.20993595,0.12732911,0.064725436,1.4371635,1.4541417,0.5489433,0.5072532,-0.0416901
55,-0.25955996,-0.27260092,"('incompetent', 'clever')",-0.36876488,-0.5052371,1.531598,1.6406983,-0.38465223,-0.25364956,0.1296552,0.1523027,0.0226475
56,1.2239815,1.3096583,"('impractical', 'practical')",0.41040754,0.38493544,2.071646,2.0759873,-0.59508497,-0.42694518,0.7777376,0.8359089,0.0581713
57,-0.63266593,-0.65694016,"('unimaginative', 'imaginative')",-0.665084,-0.7554286,-0.08037904,0.03636522,-3.0150366,-2.9960923,-1.0982914,-1.093024,0.0052674
58,-0.37365583,-0.39166105,"('undiscriminating', 'discriminating')",-0.61417717,-0.66013026,0.2270529,0.262626,0.2257353,0.21834223,-0.1337612,-0.1427058,-0.0089446
59,0.3617371,0.35977796,"('foolish', 'wise')",0.73099685,0.7662201,-1.4347343,-1.5176371,0.87438047,0.8401985,0.133095,0.1121399,-0.0209551
60,-0.5379836,-0.49098605,"('inefficient', 'efficient')",-0.20218717,-0.24531409,2.2185647,2.2192125,-0.53479075,-0.327967,0.2359008,0.2887363,0.0528355
61,-0.1732253,-0.21338788,"('illogical', 'logical')",-0.49798065,-0.6056956,0.6477345,0.55216104,0.33331352,0.25262424,0.0774605,-0.0035745,-0.081035
62,-0.05181423,-0.013269767,"('incompetent', 'brilliant')",-0.4912868,-0.50357854,0.7968396,0.9085344,-0.24769145,0.027174728,0.0015118,0.1047152,0.1032034
63,-0.43078667,-0.34401414,"('unperceptive', 'insightful')",0.1686588,0.09197683,0.7723441,0.9008282,0.854611,0.986067,0.3412068,0.4087145,0.0675077
64,-0.34747744,-0.43308395,"('shy', 'confident')",-0.9564727,-1.074008,-0.3143709,-0.34250522,-7.4398623,-7.452953,-2.2645459,-2.3256376,-0.0610917
65,-0.5051181,-0.715946,"('insecure', 'secure')",-1.2506633,-1.4505376,0.62847376,0.5337359,-0.77071255,-0.7050679,-0.4745051,-0.5844539,-0.1099488
66,-0.02997436,-0.08019895,"('inactive', 'active')",-0.16579394,-0.18837717,-0.65067065,-0.61867905,0.9126273,0.7927415,0.0165471,-0.0236284,-0.0401755
67,0.84860057,0.7953349,"('doubtful', 'determined')",0.32230252,0.27760887,0.52273005,0.37894565,-0.6857943,-0.7108022,0.2519597,0.1852718,-0.0666879
68,-0.11353609,-0.16898768,"('dependent', 'independent')",-0.9593605,-0.9802246,-0.36846212,-0.3684312,-0.3752681,-0.38481465,-0.4541567,-0.4756145,-0.0214578
69,0.63713914,0.6684944,"('lazy', 'industrious')",1.6988239,1.8283545,0.15788424,0.22513314,-0.24204478,-0.3172385,0.5629507,0.6011859,0.0382352
70,-0.5893608,-0.60905164,"('lethargic', 'energetic')",-0.9271824,-1.0663276,0.45982873,0.4792505,0.24711916,0.31559643,-0.2023988,-0.2201331,-0.0177343
71,1.276753,1.4062123,"('diffident', 'self-confident')",1.8007867,1.9548113,1.0144126,1.0750626,0.81052214,0.77811307,1.2256186,1.3035498,0.0779312
72,-0.53103644,-0.597783,"('unambitious', 'ambitious')",-1.2161608,-1.2568167,-0.42341796,-0.4795485,-0.6852178,-0.5961767,-0.7139583,-0.7325812,-0.0186229
