,capri_male,capri_female,tuple,holdings_male,holdings_female,limited_male,limited_female,average_male,average_female,female-male
0,-0.96052474,-1.0600096,"('unsociable', 'sociable')",-0.7387813,-0.9613394,0.7964742,0.65148556,-0.3009439,-0.4566211,-0.1556772
1,-1.2320887,-1.2439642,"('unfriendly', 'friendly')",0.18263088,-0.029302867,1.0791838,0.82599056,0.0099087,-0.1490922,-0.1590009
2,0.8790627,0.928244,"('unlikable', 'likable')",1.7541734,1.89444,0.5832714,0.686906,1.0721691,1.1698634,0.0976943
3,-0.27936447,-0.18296717,"('repellent', 'pleasant')",-0.3364425,-0.32175973,0.5061503,0.556561,-0.0365522,0.017278,0.0538302
4,0.24322039,0.28480527,"('disliked', 'liked')",0.97685444,1.1158028,-3.8540645,-3.672129,-0.8779965,-0.7571736,0.1208229
5,-0.714897,-0.6608111,"('distant', 'outgoing')",-0.37928635,-0.25848016,-0.63421035,-0.64688957,-0.5761312,-0.5220603,0.0540709
6,-1.1104497,-1.0453869,"('distant', 'open')",-0.22362961,-0.15671639,0.29164016,0.15248722,-0.3474797,-0.349872,-0.0023923
7,-0.0885113,-0.015942097,"('insensitive', 'sensitive')",-0.15303303,-0.23803407,0.79893005,0.8288445,0.1857952,0.1916228,0.0058276
8,-0.9181762,-0.95826364,"('unaffectionate', 'affectionate')",-0.079078145,-0.17297092,-0.47567558,-0.6607743,-0.4909767,-0.5973363,-0.1063596
9,-0.7089597,-0.7319683,"('unaffectionate', 'caring')",0.29378718,0.09651017,0.44072333,0.27316415,0.0085169,-0.1207647,-0.1292816
10,-0.6897017,-0.6823402,"('unsympathetic', 'sympathetic')",-1.2653267,-1.4468197,0.49223763,0.47972307,-0.4875969,-0.5498123,-0.0622154
11,-0.3509698,-0.3392418,"('unhelpful', 'helpful')",-1.1977988,-1.2780324,1.3026628,1.2756648,-0.0820353,-0.1138698,-0.0318345
12,-0.36942837,-0.21478675,"('unsupportive', 'supportive')",-0.09861324,0.0036173277,-1.0691413,-1.0284429,-0.5123943,-0.4132041,0.0991902
13,-0.56842417,-0.70819676,"('impolite', 'polite')",-0.8915119,-1.0034132,0.8717543,0.8121527,-0.1960606,-0.2998191,-0.1037585
14,0.4977138,0.5381088,"('antisocial', 'social')",1.322804,1.419306,1.029882,1.1331444,0.9501332,1.0301864,0.0800532
15,0.067140386,-0.06066554,"('boring', 'funny')",-0.6736423,-0.6875911,0.3046131,0.29885018,-0.1006296,-0.1498021,-0.0491725
16,-0.08295676,-0.0040372815,"('unpopular', 'popular')",-0.19992338,-0.004378915,0.5586027,0.58303714,0.0919075,0.1915403,0.0996328
17,0.5614057,0.58614445,"('nasty', 'nice')",-1.0464171,-0.9550074,-0.10611025,-0.10090667,-0.1970406,-0.1565899,0.0404507
18,-0.5099796,-0.43218404,"('disagreeable', 'welcoming')",0.068962336,0.12316685,-0.99844307,-1.0166647,-0.4798201,-0.441894,0.0379261
19,-1.4228382,-1.4290894,"('inhospitable', 'hospitable')",-1.1095357,-1.1315655,-0.83940244,-0.9731045,-1.1239254,-1.1779198,-0.0539944
20,-0.26064524,-0.064260155,"('rough', 'thoughtful')",-0.6620825,-0.5426807,0.6479976,0.5986336,-0.0915767,-0.0027691,0.0888076
21,-0.5877143,-0.62657046,"('immoral', 'moral')",-0.9682159,-1.0106728,0.07274662,0.10724409,-0.4943945,-0.5099997,-0.0156052
22,-0.023590595,0.01934722,"('untrustworthy', 'trustworthy')",-0.7611698,-0.7327225,-0.73746425,-0.7305369,-0.5074082,-0.4813041,0.0261041
23,-1.4270912,-1.4153714,"('insincere', 'sincere')",-1.1560309,-1.3814572,4.15782,3.9305942,0.5248993,0.3779218,-0.1469775
24,-0.39347723,-0.52691865,"('dishonest', 'honest')",-1.066137,-1.2035775,0.01667241,-0.04559681,-0.4809806,-0.592031,-0.1110504
25,0.3834688,0.33465844,"('egoistic', 'altruistic')",1.2355835,1.1798135,0.59409666,0.5048805,0.7377164,0.6731175,-0.0645989
26,0.18218791,0.1487601,"('hardhearted', 'benevolent')",1.9733171,1.8805319,1.8156327,1.6047462,1.3237127,1.2113461,-0.1123666
27,0.09194787,0.2207333,"('hardhearted', 'softhearted')",-0.0116617605,-0.17288743,0.54504484,0.3467756,0.2084436,0.1315405,-0.0769031
28,0.061881434,-0.0592815,"('disloyal', 'loyal')",-0.0695438,-0.28630555,0.7480769,0.6460151,0.2468049,0.1001427,-0.1466622
29,0.18694317,0.23391487,"('unfair', 'fair')",-0.267494,-0.17063382,-0.7130449,-0.76537436,-0.2645319,-0.2340311,0.0305008
30,0.25780898,0.15867467,"('intolerant', 'tolerant')",0.80001867,0.6854134,1.3876637,1.2839496,0.8151638,0.7093459,-0.1058179
31,-1.1368083,-1.0667027,"('evil', 'good')",-0.42382157,-0.3636846,-1.2804068,-1.4179921,-0.9470123,-0.9494598,-0.0024475
32,-0.21308559,-0.333545,"('unkind', 'kind')",-0.09187113,-0.3140558,0.6851421,0.51134163,0.1267285,-0.0454197,-0.1721482
33,0.5591425,0.5253129,"('wrong', 'right')",0.5849692,0.5987351,-0.3820916,-0.46175593,0.2540067,0.220764,-0.0332427
34,-1.1486096,-1.0819705,"('mean', 'honorable')",-0.6441135,-0.53124505,3.934059,3.8950272,0.7137786,0.7606039,0.0468253
35,0.8600832,0.882061,"('corrupt', 'incorrupt')",-0.66424,-0.53908235,-1.2687837,-1.4028981,-0.3576468,-0.3533065,0.0043403
36,-0.6164769,-0.58906835,"('hostile', 'amicable')",-0.10804482,-0.13462478,-0.7395937,-1.0184304,-0.4880385,-0.5807078,-0.0926693
37,-0.33286735,-0.3710565,"('fake', 'genuine')",-0.75644207,-0.8392368,0.43910724,0.39260304,-0.2167341,-0.2725634,-0.0558293
38,-0.6706878,-0.6869842,"('untruthful', 'truthful')",-0.6964479,-0.73190975,-0.16845834,-0.12462106,-0.5118647,-0.514505,-0.0026403
39,0.14784633,0.13128243,"('exploitative', 'cooperative')",-0.8274618,-0.8398912,0.15203097,0.015918946,-0.1758615,-0.2308966,-0.0550351
40,0.35743946,0.47881278,"('stingy', 'generous')",0.9604534,1.0428437,-0.33757108,-0.2547368,0.3267739,0.4223066,0.0955327
41,-0.12818605,-0.06141023,"('unforgiving', 'forgiving')",0.3585506,0.31625015,0.89414775,0.83554643,0.3748374,0.3634621,-0.0113753
42,1.158765,1.1728106,"('unreliable', 'reliable')",1.1444947,1.1558564,-1.6091328,-1.5078646,0.2313756,0.2736008,0.0422252
43,-0.2535266,-0.30136284,"('irresponsible', 'responsible')",-0.8229908,-0.9063694,0.7136081,0.55616754,-0.1209698,-0.2171882,-0.0962184
44,-0.038680673,-0.093439415,"('prejudiced', 'unprejudiced')",-0.464605,-0.40852204,-1.6564153,-1.6580266,-0.7199003,-0.719996,-9.57e-05
45,-0.61539644,-0.54503894,"('incompetent', 'competent')",-0.1223279,-0.18381694,1.5326056,1.4901806,0.2649604,0.2537749,-0.0111855
46,-0.11836812,-0.07062028,"('uncompetitive', 'competitive')",0.5360081,0.48265037,1.2018801,1.2225765,0.53984,0.5448689,0.0050289
47,0.5957175,0.678415,"('stupid', 'smart')",-0.24015453,-0.17509225,4.820218,4.7624264,1.7252604,1.7552497,0.0299893
48,-0.7341004,-0.73242927,"('unintelligent', 'intelligent')",-0.7562447,-0.84662235,0.5841182,0.5684477,-0.3020756,-0.336868,-0.0347924
49,-0.83140063,-0.7634142,"('unable', 'able')",-1.0638026,-1.0112733,-0.066885225,-0.0229719,-0.6540295,-0.5992198,0.0548097
50,0.39376572,0.4611785,"('clumsy', 'skillful')",-0.08857442,-0.035518695,-0.776891,-0.7813941,-0.1572332,-0.1185781,0.0386551
51,-0.6619373,-0.7023304,"('uneducated', 'educated')",-0.14640278,-0.1667555,0.35670894,0.3997983,-0.1505437,-0.1564292,-0.0058855
52,-0.73551476,-0.8182318,"('irrational', 'rational')",-0.5108535,-0.46179134,-0.5345848,-0.750218,-0.5936511,-0.676747,-0.0830959
53,-1.4061339,-1.3348411,"('uncreative', 'creative')",0.03940838,-0.07916152,0.09111626,-0.06649308,-0.4252031,-0.4934986,-0.0682955
54,-0.27673194,-0.36994,"('incapable', 'capable')",0.25788653,0.15550247,-0.1705989,-0.308738,-0.0631481,-0.1743918,-0.1112437
55,-0.22687647,-0.21645539,"('incompetent', 'clever')",-0.45001328,-0.57479167,1.1558577,1.1715157,0.159656,0.1267562,-0.0328998
56,-0.16311821,-0.2336742,"('impractical', 'practical')",-0.4586821,-0.5232025,0.8488764,0.9045946,0.075692,0.0492393,-0.0264527
57,-0.7516522,-0.7652166,"('unimaginative', 'imaginative')",-0.123755276,-0.2943465,-0.7950146,-0.89834267,-0.5568074,-0.6526353,-0.0958279
58,-0.11541109,0.031640895,"('undiscriminating', 'discriminating')",0.85071933,0.8211721,0.3672262,0.33269593,0.3675115,0.3951697,0.0276582
59,0.9011131,0.8431289,"('foolish', 'wise')",-0.084945746,0.045452114,-0.34871477,-0.40529945,0.1558175,0.1610939,0.0052764
60,-0.72419184,-0.7465988,"('inefficient', 'efficient')",-0.8116794,-0.9084441,0.34306723,0.5037473,-0.3976014,-0.3837652,0.0138362
61,-0.48990038,-0.5321378,"('illogical', 'logical')",-0.18137006,-0.2701287,0.46803555,0.334645,-0.067745,-0.1558738,-0.0881288
62,0.38389862,0.45102292,"('incompetent', 'brilliant')",0.26907662,0.34186435,1.1849451,1.3247106,0.6126401,0.7058659,0.0932258
63,-1.1923395,-1.051317,"('unperceptive', 'insightful')",0.5454604,0.5719673,1.2028602,1.3110188,0.185327,0.2772231,0.0918961
64,-0.03018962,-0.15682149,"('shy', 'confident')",0.63328356,0.673255,-4.676294,-4.4507823,-1.3577332,-1.3114496,0.0462836
65,-0.31798694,-0.42412847,"('insecure', 'secure')",-0.47997463,-0.545858,0.77133125,0.8809536,-0.0088768,-0.0296776,-0.0208008
66,0.7246773,0.74357694,"('inactive', 'active')",1.4287567,1.4640472,1.0963631,0.94865566,1.0832657,1.0520933,-0.0311724
67,0.2993171,0.18104655,"('doubtful', 'determined')",0.23245329,0.24504808,0.18796417,0.2669968,0.2399115,0.2310305,-0.008881
68,-1.1673119,-1.1786399,"('dependent', 'independent')",-1.2201557,-1.1913983,-0.7003824,-0.65244347,-1.0292834,-1.0074938,0.0217896
69,0.39908808,0.4492304,"('lazy', 'industrious')",0.89117897,1.0789586,-0.22310919,-0.20102549,0.3557192,0.4423879,0.0866687
70,0.6085205,0.6200979,"('lethargic', 'energetic')",0.5873073,0.5663584,1.2225032,1.2908692,0.8061103,0.8257751,0.0196648
71,0.43310413,0.4403185,"('diffident', 'self-confident')",1.0185736,0.98703784,0.56389457,0.5148065,0.6718574,0.6473876,-0.0244698
72,-0.8546321,-0.8649562,"('unambitious', 'ambitious')",-0.06528442,-0.070136264,-0.4278223,-0.3063077,-0.4492462,-0.4138,0.0354462
73,1.2947812,1.3052306,"('helpless', 'self-reliant')",0.34120518,0.44716254,-3.2358727,-3.1462705,-0.5332955,-0.4646258,0.0686697
74,0.30305895,0.42856982,"('undedicated', 'dedicated')",-0.2609696,-0.21200946,0.12575114,0.023251219,0.0559468,0.0799372,0.0239904
75,0.872617,0.9975027,"('meek', 'impulsive')",0.9111796,1.1090558,-0.34566015,-0.20411064,0.4793788,0.6341492,0.1547704
76,0.8921155,0.9524828,"('anxious', 'daring')",0.3144905,0.38905805,0.49688348,0.61542046,0.5678298,0.6523204,0.0844906
