,medco_male,medco_female,tuple,health_male,health_female,solutions_male,solutions_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.54974014,-0.62914985,"('unsociable', 'sociable')",0.41914368,0.24657935,0.5364536,0.3747369,-0.48670688,-0.67025894,-0.0202124,-0.1695231,-0.1493107
1,-1.607594,-1.5935547,"('unfriendly', 'friendly')",1.2958862,1.2496005,0.27013394,0.1367522,2.0302706,1.896807,0.4971742,0.4224012,-0.074773
2,0.80876774,0.8072907,"('unlikable', 'likable')",1.3599423,1.3383074,1.6805469,1.7293845,1.1128278,1.1994553,1.2405212,1.2686094,0.0280882
3,-0.282818,-0.26338372,"('repellent', 'pleasant')",-1.3789777,-1.2191606,-0.07644147,0.00925602,-0.28711072,-0.17099103,-0.506337,-0.4110698,0.0952672
4,0.27707586,0.3236675,"('disliked', 'liked')",1.0706078,1.1175522,0.41758096,0.46199453,-5.1722574,-5.2803025,-0.8517482,-0.8442721,0.0074761
5,-0.03821722,0.031196157,"('distant', 'outgoing')",0.7300984,0.8919201,0.20994604,0.29923788,0.30269575,0.3598656,0.3011307,0.395555,0.0944243
6,-0.35626033,-0.24981058,"('distant', 'open')",0.79605436,0.9526979,0.009420939,0.07270462,0.7200893,0.76225984,0.2923261,0.384463,0.0921369
7,-0.8649452,-0.84107924,"('insensitive', 'sensitive')",-0.31919956,-0.27933756,0.39314243,0.38089797,0.41330814,0.43612948,-0.0944235,-0.0758473,0.0185762
8,-1.5395393,-1.5641223,"('unaffectionate', 'affectionate')",0.23455095,0.21738514,-1.4073181,-1.4333434,0.40894413,0.35928655,-0.5758406,-0.6051985,-0.0293579
9,-0.8296091,-0.78319544,"('unaffectionate', 'caring')",1.3856794,1.3930587,0.63468766,0.6068365,1.1789912,1.1835213,0.5924373,0.6000552,0.0076179
10,-1.1087613,-1.1303145,"('unsympathetic', 'sympathetic')",-0.25616273,-0.26145196,-0.08135511,-0.10134669,-0.37895566,-0.42498615,-0.4563087,-0.4795248,-0.0232161
11,-0.33403704,-0.32637915,"('unhelpful', 'helpful')",0.1154235,0.08644822,1.8474946,1.8581135,1.807071,1.8087274,0.858988,0.8567275,-0.0022605
12,0.61661845,0.71925646,"('unsupportive', 'supportive')",2.9308624,3.1017418,2.006293,2.1291647,-1.3377373,-1.3224778,1.0540092,1.1569213,0.1029121
13,0.32121262,0.29927224,"('impolite', 'polite')",0.7034859,0.5780441,1.0791708,1.0028311,0.062746175,-0.006467983,0.5416539,0.4684199,-0.073234
14,-0.4317828,-0.41243085,"('antisocial', 'social')",0.038184963,0.014194975,0.17190973,0.19112667,-0.92953247,-0.9318815,-0.2878051,-0.2847477,0.0030574
15,-0.090136066,-0.11026732,"('boring', 'funny')",0.5248394,0.43008754,0.32222328,0.30051783,0.7741638,0.712504,0.3827726,0.3332105,-0.0495621
16,-0.03051174,-0.023483185,"('unpopular', 'popular')",0.021811143,0.09929466,0.45683184,0.4623344,0.7567867,0.82217675,0.3012295,0.3400807,0.0388512
