,analog_male,analog_female,tuple,devices_male,devices_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1424959,-1.2388052,"('unsociable', 'sociable')",-0.28439352,-0.37277263,-0.1528002,-0.23749125,-0.5265632,-0.6163563,-0.0897931
1,-0.1305491,-0.27992672,"('unfriendly', 'friendly')",-1.1263181,-1.393462,1.4980911,1.2525624,0.080408,-0.1402754,-0.2206834
2,-1.2348871,-1.3332945,"('unlikable', 'likable')",-0.6377014,-0.74595916,0.23367262,0.29500794,-0.5463053,-0.5947486,-0.0484433
3,-0.6440735,-0.51329213,"('repellent', 'pleasant')",-0.34278688,-0.23695002,0.10935516,0.22891748,-0.2925017,-0.1737749,0.1187268
4,-0.67180645,-0.7973596,"('disliked', 'liked')",-0.032327157,-0.19997033,-5.7086606,-5.817503,-2.137598,-2.2716109,-0.1340129
5,-0.8672793,-1.0525233,"('distant', 'outgoing')",-1.3257958,-1.5114801,-0.15612002,-0.29890627,-0.7830651,-0.9543033,-0.1712382
6,-0.7787896,-0.93464905,"('distant', 'open')",-1.4097724,-1.630914,0.09267664,-0.060267083,-0.6986284,-0.8752766,-0.1766482
7,-0.09408459,-0.08788507,"('insensitive', 'sensitive')",0.03675379,0.17702828,0.55671716,0.63243264,0.1664621,0.2405253,0.0740632
8,-0.22008772,-0.38449237,"('unaffectionate', 'affectionate')",-0.73808235,-0.9082146,0.33528215,0.13733748,-0.2076293,-0.3851232,-0.1774939
9,0.10401642,0.00517983,"('unaffectionate', 'caring')",-0.8074765,-0.94100124,0.76660764,0.70846784,0.0210492,-0.0757845,-0.0968337
10,-1.0349104,-0.9843919,"('unsympathetic', 'sympathetic')",-0.55291003,-0.5275969,-0.26239714,-0.20825055,-0.6167392,-0.5734131,0.0433261
11,-0.28272316,-0.19343174,"('unhelpful', 'helpful')",0.3477812,0.4637037,1.7695477,1.8823094,0.6115352,0.7175272,0.105992
12,-0.50094235,-0.5516434,"('unsupportive', 'supportive')",-0.18274647,-0.15140426,-1.6570048,-1.6258934,-0.7802312,-0.7763136,0.0039176
13,-0.602199,-0.63834685,"('impolite', 'polite')",0.0065608546,-0.02738099,-0.10360053,-0.07956998,-0.2330796,-0.2484326,-0.015353
14,-0.32585388,-0.26861534,"('antisocial', 'social')",0.58960325,0.6634709,-0.311444,-0.19005325,-0.0158982,0.0682674,0.0841656
15,0.6182854,0.5540224,"('boring', 'funny')",-0.076593295,-0.079774916,0.5518061,0.4846868,0.3644994,0.3196447,-0.0448547
16,-1.1922843,-1.3079759,"('unpopular', 'popular')",-0.22434442,-0.29464108,0.63260776,0.62800515,-0.2613403,-0.3248706,-0.0635303
17,-0.38650212,-0.43424687,"('nasty', 'nice')",-0.28289947,-0.29997593,-0.15074888,-0.15673538,-0.2733835,-0.296986,-0.0236025
18,-0.95972705,-1.1257457,"('disagreeable', 'welcoming')",-1.0199499,-1.1413326,-0.3674676,-0.42243832,-0.7823815,-0.8965056,-0.1141241
19,-1.2966375,-1.4563731,"('inhospitable', 'hospitable')",-1.2479775,-1.449174,-0.005877156,-0.09018606,-0.8501641,-0.9985778,-0.1484137
20,0.6106756,0.66785675,"('rough', 'thoughtful')",1.0693617,1.1191028,1.2069577,1.1527932,0.9623316,0.9799176,0.017586
21,-0.5663942,-0.5781338,"('immoral', 'moral')",-0.22738254,-0.24953093,-0.56688243,-0.4511507,-0.453553,-0.4262718,0.0272812
22,-0.92092365,-0.9401801,"('untrustworthy', 'trustworthy')",-0.6985085,-0.7441701,-0.8539456,-0.83045346,-0.8244592,-0.8382679,-0.0138087
23,-0.12513681,-0.056635134,"('insincere', 'sincere')",-0.41085467,-0.35844034,5.347365,5.456374,1.6037911,1.680433,0.0766419
24,0.050026022,0.014142044,"('dishonest', 'honest')",-1.9585022,-1.9925126,0.7275062,0.71591824,-0.3936567,-0.4208175,-0.0271608
25,0.44596916,0.36068612,"('egoistic', 'altruistic')",-0.0029176325,-0.08898923,1.2136294,1.2123573,0.5522269,0.4946847,-0.0575422
26,0.27061796,0.19176994,"('hardhearted', 'benevolent')",0.47602305,0.33024284,1.4250699,1.2929003,0.7239037,0.604971,-0.1189327
27,-0.093306795,-0.07297378,"('hardhearted', 'softhearted')",-0.30388772,-0.2783668,1.3940225,1.2888305,0.332276,0.3124966,-0.0197794
28,0.50635743,0.49124116,"('disloyal', 'loyal')",-0.19433546,-0.21939862,0.83919334,0.7641857,0.3837384,0.3453428,-0.0383956
29,-0.28842115,-0.42473525,"('unfair', 'fair')",-0.84964365,-0.9158821,-0.4238307,-0.61478406,-0.5206319,-0.6518005,-0.1311686
30,0.5383207,0.570107,"('intolerant', 'tolerant')",1.0791833,1.1195486,1.2882724,1.2632039,0.9685922,0.9842865,0.0156943
31,-1.4503465,-1.6085453,"('evil', 'good')",-0.70693564,-0.8975287,-0.7346578,-0.96786994,-0.96398,-1.1579813,-0.1940013
32,-0.6743646,-0.76348823,"('unkind', 'kind')",-0.61388695,-0.6388926,0.7710394,0.76391566,-0.1724041,-0.2128217,-0.0404176
