,vertex_male,vertex_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5445538,-0.7248696,"('unsociable', 'sociable')",0.08858905,-0.07783801,-0.75602347,-0.99505544,-0.4039961,-0.5992544,-0.1952583
1,0.056011867,-0.026554547,"('unfriendly', 'friendly')",0.7393253,0.5876136,2.0185068,1.9417804,0.937948,0.8342799,-0.1036681
2,-0.4029461,-0.43131244,"('unlikable', 'likable')",0.58877456,0.5633432,0.789644,0.89561874,0.3251575,0.3425498,0.0173923
3,0.30602717,0.34795544,"('repellent', 'pleasant')",-1.1059139,-1.0194678,-0.12929413,-0.120676115,-0.309727,-0.2640628,0.0456642
4,-1.3695043,-1.4402673,"('disliked', 'liked')",0.32637417,0.252359,-5.5811467,-5.590755,-2.2080924,-2.2595544,-0.051462
5,-0.8432364,-0.7198582,"('distant', 'outgoing')",0.21432108,0.19895098,0.14729103,0.3278222,-0.1605414,-0.0643617,0.0961797
6,-1.5527779,-1.4539542,"('distant', 'open')",0.03142845,0.0034021288,0.75118,0.95918536,-0.2567231,-0.1637889,0.0929342
7,0.54012096,0.48345563,"('insensitive', 'sensitive')",-1.1492605,-1.1653967,0.3007295,0.3219715,-0.1028033,-0.1199898,-0.0171865
8,0.34801307,0.3290778,"('unaffectionate', 'affectionate')",0.2180254,0.13999577,0.69503605,0.73773146,0.4203582,0.4022683,-0.0180899
9,1.3537112,1.3228464,"('unaffectionate', 'caring')",0.16418897,0.10946052,1.0202566,1.0770097,0.8460523,0.8364388,-0.0096135
10,0.6592823,0.49054354,"('unsympathetic', 'sympathetic')",-1.2611682,-1.3418865,-1.0089445,-1.107814,-0.5369435,-0.6530523,-0.1161088
11,-0.46896347,-0.4017633,"('unhelpful', 'helpful')",-0.23047386,-0.26967475,1.3330468,1.344618,0.2112032,0.2243933,0.0131901
12,0.6061106,0.6376244,"('unsupportive', 'supportive')",0.591516,0.593967,-1.7926438,-1.7606856,-0.1983391,-0.1763647,0.0219744
13,-1.0274142,-1.1017507,"('impolite', 'polite')",-1.2509453,-1.3156486,-0.567825,-0.71557033,-0.9487282,-1.0443233,-0.0955951
14,0.18498474,0.12762985,"('antisocial', 'social')",-0.29749843,-0.2466232,-0.77387315,-0.94553286,-0.2954623,-0.3548421,-0.0593798
15,-0.19497153,-0.2631248,"('boring', 'funny')",-0.0015162453,-0.080341704,0.5640986,0.54808575,0.1225369,0.0682064,-0.0543305
16,-1.1163193,-1.1427855,"('unpopular', 'popular')",0.19818461,0.20810147,0.82670814,0.8987031,-0.0304755,-0.0119937,0.0184818
17,-0.6438106,-0.66600645,"('nasty', 'nice')",-0.8740289,-0.8227433,-0.59656835,-0.44834325,-0.7048026,-0.6456977,0.0591049
18,-0.18629019,-0.28743285,"('disagreeable', 'welcoming')",0.34179837,0.31431657,-0.020399358,-0.00060154125,0.0450363,0.0087607,-0.0362756
19,-0.7462623,-0.73644054,"('inhospitable', 'hospitable')",-0.39785224,-0.47186595,0.4193083,0.5688354,-0.2416021,-0.2131571,0.028445
20,0.9526089,0.8840539,"('rough', 'thoughtful')",0.50834787,0.5866061,0.8687986,0.869055,0.7765851,0.779905,0.0033199
21,0.10817234,-0.0018580239,"('immoral', 'moral')",-0.2516762,-0.29989642,-1.0176291,-1.1355193,-0.3870444,-0.4790912,-0.0920468
22,-1.8457662,-1.8701304,"('untrustworthy', 'trustworthy')",-0.65115654,-0.69932085,-0.9253728,-1.001169,-1.1407652,-1.1902068,-0.0494416
23,0.6737333,0.62446713,"('insincere', 'sincere')",-0.45141587,-0.5676553,5.033144,5.006439,1.7518204,1.6877503,-0.0640701
24,0.61718374,0.60733044,"('dishonest', 'honest')",-1.1931453,-1.2146804,0.47499305,0.39212567,-0.0336562,-0.0717414,-0.0380852
25,1.623027,1.6089191,"('egoistic', 'altruistic')",0.80893207,0.91070604,1.9347671,1.871798,1.4555755,1.4638077,0.0082322
26,1.0066228,0.8750334,"('hardhearted', 'benevolent')",1.4657707,1.4098067,1.5627211,1.3525525,1.3450383,1.2124642,-0.1325741
27,0.54516697,0.6111639,"('hardhearted', 'softhearted')",-0.40109155,-0.40648785,1.8348525,1.7762498,0.6596426,0.6603086,0.000666
28,0.57486475,0.4778855,"('disloyal', 'loyal')",0.31559905,0.19406615,0.9217816,0.8095147,0.6040818,0.4938221,-0.1102597
29,-0.6394029,-0.63872594,"('unfair', 'fair')",-0.76397216,-0.7419495,-0.2920567,-0.39505368,-0.5651439,-0.5919097,-0.0267658
30,1.3251686,1.2551292,"('intolerant', 'tolerant')",0.42342076,0.3647557,0.7729164,0.6674573,0.8405019,0.7624474,-0.0780545
31,-1.3937681,-1.2856514,"('evil', 'good')",-0.087361634,-0.046981245,-0.29984605,-0.24054986,-0.5936586,-0.5243942,0.0692644
32,0.8816876,0.74103403,"('unkind', 'kind')",0.35273126,0.2446977,1.0598642,0.82936573,0.764761,0.6050325,-0.1597285
33,0.8024889,0.72097886,"('wrong', 'right')",0.89247054,0.8574469,0.02586285,0.00433515,0.5736074,0.527587,-0.0460204
34,1.1721635,1.2749959,"('mean', 'honorable')",-0.30668864,-0.23359154,5.752916,5.930638,2.2061302,2.324014,0.1178838
35,-0.4709946,-0.39823902,"('corrupt', 'incorrupt')",-0.09716383,-0.063508295,0.3963493,0.35153952,-0.0572697,-0.0367359,0.0205338
36,-0.16794246,-0.19949299,"('hostile', 'amicable')",-0.64794254,-0.7245514,0.76088786,0.5916501,-0.0183324,-0.1107981,-0.0924657
37,0.635692,0.63487583,"('fake', 'genuine')",-0.59019446,-0.5829177,0.24435633,0.27482975,0.096618,0.1089293,0.0123113
38,-0.97147685,-0.9302167,"('untruthful', 'truthful')",-0.2917682,-0.33206108,-0.07684395,-0.014963392,-0.4466964,-0.4257471,0.0209493
39,1.4707797,1.4801012,"('exploitative', 'cooperative')",-0.108794734,-0.08071221,0.056166537,0.006139137,0.4727172,0.4685094,-0.0042078
40,-0.025712097,-0.12676832,"('stingy', 'generous')",0.8028392,0.78053564,-0.9627132,-1.0102495,-0.061862,-0.1188274,-0.0569654
41,0.0647005,-0.120024376,"('unforgiving', 'forgiving')",0.7996493,0.7161195,0.28792974,0.10948914,0.3840932,0.2351948,-0.1488984
42,-0.8485126,-0.9503046,"('unreliable', 'reliable')",-0.28126273,-0.3430962,-3.0315342,-2.9225304,-1.3871031,-1.4053103,-0.0182072
43,-0.18745224,-0.22812948,"('irresponsible', 'responsible')",-0.36416486,-0.38617235,-0.09857177,-0.10046689,-0.2167296,-0.2382562,-0.0215266
44,-1.9855121,-1.9720888,"('prejudiced', 'unprejudiced')",-1.5043209,-1.4637004,-1.5572699,-1.5319674,-1.6823676,-1.6559188,0.0264488
45,-1.4032568,-1.5079001,"('incompetent', 'competent')",-0.27780697,-0.32470885,-0.49397635,-0.55522335,-0.7250134,-0.7959441,-0.0709307
46,-0.025562473,-0.098060355,"('uncompetitive', 'competitive')",-0.041092787,-0.067941085,-0.90926915,-1.0917434,-0.3253081,-0.4192483,-0.0939402
47,-0.6607729,-0.5462024,"('stupid', 'smart')",0.4460345,0.5035497,5.0878305,5.2091403,1.6243641,1.7221626,0.0977985
48,1.3476609,1.1876056,"('unintelligent', 'intelligent')",0.76335716,0.7785555,0.113366075,0.0043660803,0.7414614,0.6568424,-0.084619
49,0.15466265,0.18106002,"('unable', 'able')",0.20829655,0.3138699,-0.017871507,0.21822794,0.1150292,0.2377193,0.1226901
50,-0.4687819,-0.47401392,"('clumsy', 'skillful')",-0.06339169,-0.09278686,0.30058217,0.40682817,-0.0771971,-0.0533242,0.0238729
51,-0.9351803,-1.013934,"('uneducated', 'educated')",0.019278454,-0.11888035,0.25047284,0.08352172,-0.2218097,-0.3497642,-0.1279545
52,0.3937519,0.29713142,"('irrational', 'rational')",-0.00453642,-0.104060665,0.60126907,0.5505044,0.3301615,0.2478584,-0.0823031
53,-0.21432364,-0.26825613,"('uncreative', 'creative')",-0.40067247,-0.45897132,0.65167,0.62984145,0.0122246,-0.032462,-0.0446866
54,0.0122749135,-0.065562546,"('incapable', 'capable')",-0.089394584,-0.17763168,1.0511285,1.1789919,0.3246696,0.3119326,-0.012737
55,0.5411269,0.39536396,"('incompetent', 'clever')",0.14491677,0.1083405,-0.37886137,-0.49127555,0.1023941,0.004143,-0.0982511
56,-0.054127067,-0.20355943,"('impractical', 'practical')",0.22972037,0.17692879,-1.0031126,-1.0116872,-0.2758397,-0.3461059,-0.0702662
57,-1.3775841,-1.505524,"('unimaginative', 'imaginative')",-0.37031108,-0.42360792,-2.6347075,-2.7627912,-1.4608676,-1.5639744,-0.1031068
58,0.21860486,0.20032519,"('undiscriminating', 'discriminating')",-0.3094693,-0.2922739,-0.09345063,-0.1044727,-0.0614384,-0.0654738,-0.0040354
59,-0.5563835,-0.43181238,"('foolish', 'wise')",0.5596193,0.5840629,0.6860304,0.8152224,0.2297554,0.322491,0.0927356
60,0.83113325,0.7512208,"('inefficient', 'efficient')",-0.27802297,-0.23197937,-0.79739445,-0.8120884,-0.0814281,-0.0976156,-0.0161875
61,0.0034920406,-0.16315836,"('illogical', 'logical')",-0.51432514,-0.58197063,0.1936184,-0.02201309,-0.1057382,-0.255714,-0.1499758
62,0.25583363,0.2608604,"('incompetent', 'brilliant')",-0.119345754,-0.046469647,-0.5025897,-0.2744856,-0.1220339,-0.0200316,0.1020023
63,0.29387257,0.31009632,"('unperceptive', 'insightful')",0.18632558,0.15383065,0.7038674,0.7664247,0.3946885,0.4101172,0.0154287
64,-1.9672328,-2.047984,"('shy', 'confident')",-0.20605333,-0.28738338,-6.335893,-6.4849963,-2.836393,-2.9401213,-0.1037283
65,0.69010335,0.56349695,"('insecure', 'secure')",-0.67711323,-0.7411086,-0.5392329,-0.6510087,-0.1754143,-0.2762068,-0.1007925
66,-0.70587766,-0.5628569,"('inactive', 'active')",-1.0982702,-1.1140422,0.9417984,0.95110285,-0.2874498,-0.2419321,0.0455177
67,-0.09370449,-0.19107202,"('doubtful', 'determined')",-0.46856198,-0.46900433,-0.7717632,-0.72338736,-0.4446766,-0.4611546,-0.016478
68,-0.7458447,-0.7768838,"('dependent', 'independent')",-0.644534,-0.60945904,-0.57814926,-0.5583136,-0.656176,-0.6482188,0.0079572
69,0.4042029,0.49904713,"('lazy', 'industrious')",1.0473511,1.1173059,0.112812966,0.18985699,0.5214557,0.60207,0.0806143
70,-0.43675512,-0.41683945,"('lethargic', 'energetic')",-0.9359504,-0.9350057,0.09889379,0.12019926,-0.4246039,-0.4105486,0.0140553
71,1.4221514,1.4981666,"('diffident', 'self-confident')",1.1444106,1.1281642,0.7208358,0.7597503,1.0957993,1.1286937,0.0328944
72,0.676382,0.67118806,"('unambitious', 'ambitious')",-0.38448426,-0.3742709,-1.2240951,-1.087347,-0.3107324,-0.2634766,0.0472558
73,0.32540226,0.4040942,"('helpless', 'self-reliant')",-0.22719193,-0.22667618,-3.013314,-2.8882225,-0.9717012,-0.9036015,0.0680997
74,0.43917632,0.42637926,"('undedicated', 'dedicated')",0.22394761,0.18558145,0.022683354,-0.0058996603,0.2286024,0.2020203,-0.0265821
75,-1.541618,-1.4408444,"('meek', 'impulsive')",-0.63476175,-0.66638803,-0.23356238,-0.04353763,-0.8033141,-0.7169234,0.0863907
76,0.35993022,0.32205898,"('anxious', 'daring')",-1.1328516,-1.0972239,-0.40302733,-0.36984482,-0.3919829,-0.3816699,0.010313
77,0.11763,0.047907226,"('unmotivated', 'motivated')",0.20993924,0.19858404,-1.4068626,-1.3778611,-0.3597645,-0.3771233,-0.0173588
78,0.44030845,0.40688387,"('nonresilient', 'resilient')",1.8006054,1.8409014,0.4538706,0.596949,0.8982615,0.9482447,0.0499832
79,-1.2815781,-1.2806602,"('wavering', 'unwavering')",-0.7151396,-0.7866414,0.13524307,0.30339882,-0.6204915,-0.5879676,0.0325239
80,0.63882923,0.6578418,"('dominated', 'dominating')",-0.8112823,-0.7307648,-1.3806792,-1.3766717,-0.5177108,-0.4831982,0.0345126
81,-0.98965293,-1.1333265,"('submissive', 'aggressive')",0.19821967,0.116326556,-1.0741298,-1.2403435,-0.6218544,-0.7524478,-0.1305934
82,-1.0574844,-1.1217492,"('poor', 'rich')",0.1804207,0.14352171,5.8390303,5.9485908,1.6539888,1.6567877,0.0027989
83,0.67521673,0.6568686,"('powerless', 'powerful')",0.10777074,0.14630723,-1.2754365,-1.3102422,-0.1641497,-0.1690221,-0.0048724
84,1.0634208,1.0243747,"('inferior', 'superior')",0.8998724,0.8669592,0.9246109,0.8691414,0.9626347,0.9201585,-0.0424762
85,0.9444556,0.9441828,"('insignificant', 'prestigious')",1.2914553,1.2384208,1.277878,1.3687818,1.171263,1.1837951,0.0125321
86,0.64139676,0.5001197,"('uninfluential', 'influential')",0.2340088,0.12883505,-0.37085745,-0.62707037,0.1681827,0.0006281,-0.1675546
87,-0.88863647,-0.86963546,"('unsuccessful', 'successful')",-0.10573512,-0.11549536,0.7060886,0.795502,-0.0960943,-0.0632096,0.0328847
88,0.26731694,0.12187686,"('low', 'eminent')",-0.18403101,-0.30819455,-0.00763838,-0.06870025,0.0252158,-0.085006,-0.1102218
