,trimble_male,trimble_female,tuple,inc_male,inc_female,average_male,average_female,female-male
22,0.4351431,0.33885294,"('untrustworthy', 'trustworthy')",-0.9766589,-0.890319,-0.2707579,-0.275733,-0.0049751
23,-0.22903693,-0.22471468,"('insincere', 'sincere')",6.361126,6.4440603,3.0660446,3.1096728,0.0436282
24,0.03584633,-0.09372543,"('dishonest', 'honest')",1.1746123,1.1655573,0.6052293,0.5359159,-0.0693134
25,-0.5062843,-0.5305114,"('egoistic', 'altruistic')",1.2389219,1.1619213,0.3663188,0.3157049,-0.0506139
26,-0.7221213,-0.90186024,"('hardhearted', 'benevolent')",1.3547113,1.2261047,0.316295,0.1621222,-0.1541728
27,0.30322552,0.34783486,"('hardhearted', 'softhearted')",1.5115322,1.3866479,0.9073789,0.8672414,-0.0401375
28,-0.43655726,-0.32250395,"('disloyal', 'loyal')",1.1523288,1.1682338,0.3578858,0.4228649,0.0649791
29,0.3345867,0.29393154,"('unfair', 'fair')",-0.45578215,-0.61225504,-0.0605977,-0.1591617,-0.098564
30,0.42211062,0.3866827,"('intolerant', 'tolerant')",1.4916905,1.4127767,0.9569006,0.8997297,-0.0571709
31,-0.63488793,-0.6713854,"('evil', 'good')",-0.82078785,-0.93665075,-0.7278379,-0.8040181,-0.0761802
32,0.0777121,0.012748821,"('unkind', 'kind')",0.88690734,0.7412126,0.4823097,0.3769807,-0.105329
33,0.4811828,0.31456894,"('wrong', 'right')",-0.3922484,-0.42856055,0.0444672,-0.0569958,-0.101463
34,-0.023406623,0.020859305,"('mean', 'honorable')",6.1773868,6.2817354,3.0769901,3.1512973,0.0743072
35,0.33828542,0.28661844,"('corrupt', 'incorrupt')",-0.13967074,-0.207032,0.0993073,0.0397932,-0.0595141
36,-1.0856123,-1.0863903,"('hostile', 'amicable')",0.09819621,0.060997482,-0.493708,-0.5126964,-0.0189884
37,0.40796164,0.35963255,"('fake', 'genuine')",0.6165015,0.55914736,0.5122316,0.45939,-0.0528416
38,0.0038502924,-0.048721265,"('untruthful', 'truthful')",0.49431545,0.58964705,0.2490829,0.2704629,0.02138
39,0.547431,0.6197589,"('exploitative', 'cooperative')",-0.037815593,0.011168573,0.2548077,0.3154638,0.0606561
40,-0.064624764,-0.06187038,"('stingy', 'generous')",-1.344429,-1.5151067,-0.7045269,-0.7884885,-0.0839616
41,0.40481395,0.36639774,"('unforgiving', 'forgiving')",-0.14560142,-0.2793051,0.1296063,0.0435463,-0.08606
42,0.72279346,0.71693546,"('unreliable', 'reliable')",-3.2262132,-3.1941388,-1.2517099,-1.2386017,0.0131082
43,-0.43751422,-0.5338605,"('irresponsible', 'responsible')",0.76612914,0.6859083,0.1643075,0.0760239,-0.0882836
44,-0.3320108,-0.37493536,"('prejudiced', 'unprejudiced')",-1.9176571,-1.891578,-1.1248339,-1.1332567,-0.0084228
45,-0.085653126,-0.15471797,"('incompetent', 'competent')",0.20892252,0.13045177,0.0616347,-0.0121331,-0.0737678
46,-0.32331312,-0.32307178,"('uncompetitive', 'competitive')",-0.73824406,-0.83456063,-0.5307786,-0.5788162,-0.0480376
47,0.4251103,0.43484974,"('stupid', 'smart')",5.7354217,6.014865,3.080266,3.2248573,0.1445913
48,-0.65482515,-0.632613,"('unintelligent', 'intelligent')",1.0002271,0.9228262,0.172701,0.1451066,-0.0275944
49,-0.118778,0.12239348,"('unable', 'able')",0.07574938,0.2779869,-0.0215143,0.2001902,0.2217045
50,0.15928946,0.30236918,"('clumsy', 'skillful')",0.10237278,0.15416092,0.1308311,0.228265,0.0974339
51,-0.23286769,-0.38366818,"('uneducated', 'educated')",0.46813878,0.3475513,0.1176355,-0.0180584,-0.1356939
52,-0.20548812,-0.22336993,"('irrational', 'rational')",0.034198467,0.05990302,-0.0856448,-0.0817335,0.0039113
53,-1.0311773,-1.056087,"('uncreative', 'creative')",0.8892899,0.84132725,-0.0709437,-0.1073799,-0.0364362
54,-0.6454795,-0.77263826,"('incapable', 'capable')",1.117657,1.2368097,0.2360887,0.2320857,-0.004003
55,-0.41178674,-0.35285497,"('incompetent', 'clever')",-0.023426287,-0.10254994,-0.2176065,-0.2277025,-0.010096
56,0.82090455,0.61288035,"('impractical', 'practical')",0.4559276,0.40060535,0.6384161,0.5067428,-0.1316733
57,-1.4541433,-1.5562611,"('unimaginative', 'imaginative')",-2.6546345,-2.837679,-2.054389,-2.19697,-0.142581
58,0.2294407,0.13448963,"('undiscriminating', 'discriminating')",0.20217513,0.025147548,0.2158079,0.0798186,-0.1359893
59,0.2841362,0.30429557,"('foolish', 'wise')",0.665564,0.813139,0.4748501,0.5587173,0.0838672
60,0.4205202,0.3758697,"('inefficient', 'efficient')",0.2764709,0.282682,0.3484955,0.3292758,-0.0192197
61,-0.047393132,-0.1774768,"('illogical', 'logical')",0.24830797,0.13433066,0.1004574,-0.0215731,-0.1220305
62,0.41212204,0.5427465,"('incompetent', 'brilliant')",0.8289563,1.016935,0.6205392,0.7798407,0.1593015
63,-0.008054102,-0.02438156,"('unperceptive', 'insightful')",1.2560112,1.2408452,0.6239786,0.6082318,-0.0157468
64,-0.23728812,-0.39170265,"('shy', 'confident')",-6.9585185,-6.9502163,-3.5979033,-3.6709595,-0.0730562
65,-0.05514901,-0.11709419,"('insecure', 'secure')",-0.72758746,-0.6793251,-0.3913682,-0.3982096,-0.0068414
66,-0.9955403,-1.1906177,"('inactive', 'active')",0.50904393,0.45106888,-0.2432482,-0.3697744,-0.1265262
67,0.23099455,0.08616061,"('doubtful', 'determined')",-0.41037866,-0.49418658,-0.0896921,-0.204013,-0.1143209
68,0.33066165,0.2619054,"('dependent', 'independent')",-0.17179576,-0.21263985,0.0794329,0.0246328,-0.0548001
69,0.2212467,0.18272564,"('lazy', 'industrious')",-0.30720988,-0.28550562,-0.0429816,-0.05139,-0.0084084
70,0.27637377,0.25691092,"('lethargic', 'energetic')",0.48917726,0.4665695,0.3827755,0.3617402,-0.0210353
71,0.26801574,0.18401353,"('diffident', 'self-confident')",0.7880047,0.80106515,0.5280102,0.4925393,-0.0354709
72,-0.8410003,-0.814831,"('unambitious', 'ambitious')",-0.6626436,-0.60167575,-0.751822,-0.7082534,0.0435686
73,0.46735042,0.39902335,"('helpless', 'self-reliant')",-2.9205077,-2.8941023,-1.2265786,-1.2475395,-0.0209609
74,0.051912658,-0.020474765,"('undedicated', 'dedicated')",-0.034178823,-0.22864443,0.0088669,-0.1245596,-0.1334265
75,-0.82277894,-0.87853205,"('meek', 'impulsive')",-0.48422718,-0.4340906,-0.6535031,-0.6563113,-0.0028082
76,0.21973218,0.26031905,"('anxious', 'daring')",0.14782295,0.16128829,0.1837776,0.2108037,0.0270261
77,-1.1235855,-1.0592607,"('unmotivated', 'motivated')",-1.0655094,-0.971547,-1.0945475,-1.0154039,0.0791436
78,-0.49884698,-0.28434974,"('nonresilient', 'resilient')",0.24550994,0.3265537,-0.1266685,0.021102,0.1477705
79,-1.3305897,-1.4965918,"('wavering', 'unwavering')",0.4158773,0.40303588,-0.4573562,-0.546778,-0.0894218
80,0.9293092,0.95563185,"('dominated', 'dominating')",-1.5996822,-1.4949627,-0.3351865,-0.2696654,0.0655211
81,-0.039429296,-0.172367,"('submissive', 'aggressive')",-0.50439465,-0.4384901,-0.271912,-0.3054286,-0.0335166
82,-0.22149289,-0.28067532,"('poor', 'rich')",6.4431825,6.593695,3.1108449,3.1565099,0.045665
83,-0.43261087,-0.58182734,"('powerless', 'powerful')",-0.8865824,-0.9464057,-0.6595966,-0.7641165,-0.1045199
84,0.42190504,0.22776264,"('inferior', 'superior')",1.0795226,0.981909,0.7507138,0.6048358,-0.145878
85,-0.7378089,-0.85405684,"('insignificant', 'prestigious')",0.33962712,0.25272876,-0.1990909,-0.300664,-0.1015731
86,-1.2601278,-1.4498056,"('uninfluential', 'influential')",-0.017975785,-0.22197244,-0.6390518,-0.835889,-0.1968372
87,0.34330797,0.14408682,"('unsuccessful', 'successful')",0.6827537,0.77249587,0.5130308,0.4582914,-0.0547394
88,-0.7168132,-0.87961733,"('low', 'eminent')",0.19238906,0.120643176,-0.2622121,-0.3794871,-0.117275
