,nike_male,nike_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.14273098,-0.30728108,"('unsociable', 'sociable')",-0.50458837,-0.709588,-0.3236597,-0.5084345,-0.1847748
1,2.5848844,2.681328,"('unfriendly', 'friendly')",1.5782185,1.5220424,2.0815516,2.1016853,0.0201337
2,0.49870056,0.51672393,"('unlikable', 'likable')",0.823263,0.96796805,0.6609818,0.742346,0.0813642
3,-0.83063275,-0.75519484,"('repellent', 'pleasant')",0.14288113,0.10381821,-0.3438758,-0.3256883,0.0181875
4,-0.66081816,-0.6037427,"('disliked', 'liked')",-6.283825,-6.2541537,-3.4723215,-3.4289482,0.0433733
5,1.114479,1.2925687,"('distant', 'outgoing')",-0.5447736,-0.3564607,0.2848527,0.468054,0.1832013
6,0.69520634,0.8656967,"('distant', 'open')",-0.25728396,-0.08715882,0.2189612,0.389269,0.1703078
7,0.07536474,0.057846665,"('insensitive', 'sensitive')",0.15214014,0.10866237,0.1137524,0.0832545,-0.0304979
8,0.93441147,1.0157945,"('unaffectionate', 'affectionate')",0.16576952,0.21714567,0.5500905,0.6164701,0.0663796
9,1.8407115,1.9090346,"('unaffectionate', 'caring')",0.7477475,0.82939917,1.2942295,1.3692169,0.0749874
10,-0.4102595,-0.5004265,"('unsympathetic', 'sympathetic')",-0.42021412,-0.5827396,-0.4152368,-0.5415831,-0.1263463
11,0.2636555,0.16994923,"('unhelpful', 'helpful')",2.243515,2.2753766,1.2535852,1.2226629,-0.0309223
12,1.6482649,1.803469,"('unsupportive', 'supportive')",-1.6038723,-1.5041258,0.0221963,0.1496716,0.1274753
13,-0.6138841,-0.8036176,"('impolite', 'polite')",-0.48803148,-0.6093018,-0.5509578,-0.7064597,-0.1555019
14,-0.8579479,-1.0225432,"('antisocial', 'social')",-1.0429682,-1.17103,-0.950458,-1.0967866,-0.1463286
15,-0.02732782,-0.12024687,"('boring', 'funny')",-0.05951061,-0.0050032567,-0.0434192,-0.0626251,-0.0192059
16,-0.44005263,-0.35911518,"('unpopular', 'popular')",0.55886304,0.53188616,0.0594052,0.0863855,0.0269803
17,-1.0035127,-0.90059865,"('nasty', 'nice')",-0.7919248,-0.676429,-0.8977188,-0.7885138,0.109205
18,0.1615729,0.15868418,"('disagreeable', 'welcoming')",-0.5649568,-0.5157146,-0.2016919,-0.1785152,0.0231767
