,lam_male,lam_female,tuple,resh_male,resh_female,corp_male,corp_female,average_male,average_female,female-male
0,0.83022237,0.64570963,"('unsociable', 'sociable')",0.9771656,0.89216363,0.19380046,0.033460118,0.6670628,0.5237778,-0.143285
1,0.36500245,0.17102882,"('unfriendly', 'friendly')",-0.7964915,-1.107333,1.5408953,1.303584,0.3698021,0.1224266,-0.2473755
2,1.6344208,1.6162096,"('unlikable', 'likable')",1.4969271,1.4485371,0.7107701,0.7084695,1.280706,1.2577387,-0.0229673
3,0.23595782,0.38075033,"('repellent', 'pleasant')",0.30326968,0.45859426,0.99618423,1.0561918,0.5118039,0.6318455,0.1200416
4,0.06513517,-0.017141407,"('disliked', 'liked')",-0.34120443,-0.42825592,-6.747887,-6.86503,-2.3413188,-2.4368091,-0.0954903
5,-1.4442961,-1.4878258,"('distant', 'outgoing')",-2.243729,-2.334769,-0.65189415,-0.7101837,-1.4466399,-1.5109261,-0.0642862
6,-1.616389,-1.6322848,"('distant', 'open')",-2.6823926,-2.766081,-0.42179757,-0.48156455,-1.5735264,-1.6266435,-0.0531171
7,0.49324492,0.55273217,"('insensitive', 'sensitive')",0.81318855,0.92107767,0.8463136,0.81862456,0.7175824,0.7641448,0.0465624
8,0.16851604,0.067826405,"('unaffectionate', 'affectionate')",-1.1731739,-1.3257058,1.023076,0.90277874,0.0061394,-0.1183669,-0.1245063
9,0.5378061,0.333907,"('unaffectionate', 'caring')",-1.1785595,-1.3551096,1.415685,1.2984983,0.2583105,0.0924319,-0.1658786
10,0.6577349,0.65560913,"('unsympathetic', 'sympathetic')",1.0814785,1.1880049,-0.25589424,-0.3054781,0.4944397,0.512712,0.0182723
11,-0.2706058,-0.38874948,"('unhelpful', 'helpful')",0.24823217,0.26665542,1.7179799,1.8158946,0.5652021,0.5646002,-0.0006019
12,1.7488427,1.7736526,"('unsupportive', 'supportive')",0.15731798,0.22541273,-1.8422667,-1.9254309,0.021298,0.0245448,0.0032468
13,-0.6587783,-0.7344064,"('impolite', 'polite')",0.09741105,0.13164787,-0.6658995,-0.6072395,-0.4090889,-0.4033327,0.0057562
14,1.0923187,1.2461915,"('antisocial', 'social')",2.161463,2.3282075,0.4316138,0.37913126,1.2284652,1.3178434,0.0893782
15,0.23440318,0.23651308,"('boring', 'funny')",0.3771682,0.29916444,0.15327394,0.15335354,0.2549484,0.229677,-0.0252714
16,-1.3928514,-1.4326153,"('unpopular', 'popular')",-1.07236,-1.0493367,0.2380251,0.27164018,-0.7423954,-0.7367706,0.0056248
17,-0.5438701,-0.52641904,"('nasty', 'nice')",-0.7083581,-0.66095763,-0.6946185,-0.66049653,-0.6489489,-0.6159577,0.0329912
18,0.54649353,0.5739961,"('disagreeable', 'welcoming')",0.39125162,0.43924075,-0.485694,-0.53242654,0.1506837,0.1602701,0.0095864
19,0.13893999,0.050881222,"('inhospitable', 'hospitable')",-1.6463593,-1.7861298,-0.530733,-0.52522504,-0.6793841,-0.7534912,-0.0741071
20,0.25369346,0.28983775,"('rough', 'thoughtful')",-0.27242914,-0.10869769,0.5265713,0.5493064,0.1692785,0.2434822,0.0742037
21,0.46938288,0.5866435,"('immoral', 'moral')",1.7178342,1.8578151,-0.32479694,-0.27857727,0.6208068,0.7219605,0.1011537
22,0.49368715,0.53678507,"('untrustworthy', 'trustworthy')",0.99625385,1.0775961,-0.74469316,-0.8016652,0.2484159,0.2709053,0.0224894
23,1.2875221,1.2331755,"('insincere', 'sincere')",1.207538,1.1959577,5.835347,5.9040966,2.7768024,2.7777433,0.0009409
24,0.36328724,0.44056165,"('dishonest', 'honest')",0.49190146,0.5047332,0.5596995,0.5813207,0.4716294,0.5088719,0.0372425
