,nike_male,nike_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.18652956,-0.30353993,"('unsociable', 'sociable')",-0.53359723,-0.6899155,-0.3600634,-0.4967277,-0.1366643
1,2.5338368,2.5963266,"('unfriendly', 'friendly')",1.7168088,1.6456106,2.1253228,2.1209686,-0.0043542
2,0.40890655,0.43087873,"('unlikable', 'likable')",0.522674,0.64022666,0.4657903,0.5355527,0.0697624
3,-0.8155307,-0.69220173,"('repellent', 'pleasant')",0.23176673,0.24972196,-0.291882,-0.2212399,0.0706421
4,-0.7961302,-0.782681,"('disliked', 'liked')",-6.6088595,-6.653258,-3.7024949,-3.7179694,-0.0154745
5,0.84059995,0.9654134,"('distant', 'outgoing')",-0.522332,-0.4139661,0.159134,0.2757236,0.1165896
6,0.54081905,0.6538244,"('distant', 'open')",-0.040363822,0.059512764,0.2502276,0.3566686,0.106441
7,0.25018933,0.25818038,"('insensitive', 'sensitive')",0.38440317,0.39226127,0.3172963,0.3252208,0.0079245
8,0.8812821,0.8823236,"('unaffectionate', 'affectionate')",0.41625276,0.39912483,0.6487674,0.6407242,-0.0080432
9,1.7510096,1.769875,"('unaffectionate', 'caring')",0.7064735,0.7336253,1.2287415,1.2517502,0.0230087
10,-0.36550483,-0.43208176,"('unsympathetic', 'sympathetic')",-0.49157372,-0.6243236,-0.4285393,-0.5282027,-0.0996634
11,0.05875682,-0.015167303,"('unhelpful', 'helpful')",1.6030022,1.6197026,0.8308795,0.8022676,-0.0286119
12,1.6519058,1.7706476,"('unsupportive', 'supportive')",-1.6836766,-1.6329366,-0.0158854,0.0688555,0.0847409
13,-0.8306067,-0.95587975,"('impolite', 'polite')",-0.7217562,-0.8137961,-0.7761815,-0.8848379,-0.1086564
14,-0.81616974,-0.9236093,"('antisocial', 'social')",-0.9917109,-1.1043223,-0.9039403,-1.0139658,-0.1100255
15,-0.14710118,-0.24709862,"('boring', 'funny')",-0.087726474,-0.08634572,-0.1174138,-0.1667222,-0.0493084
16,-0.44317955,-0.4147647,"('unpopular', 'popular')",0.6268044,0.6187354,0.0918124,0.1019853,0.0101729
17,-1.135892,-1.0509166,"('nasty', 'nice')",-0.7967042,-0.6813199,-0.9662981,-0.8661182,0.1001799
18,0.07477302,0.07356939,"('disagreeable', 'welcoming')",-0.543497,-0.52073824,-0.234362,-0.2235844,0.0107776
19,0.21761882,0.33121198,"('inhospitable', 'hospitable')",-0.21580136,-0.023943301,0.0009087,0.1536343,0.1527256
20,0.122616164,0.17772198,"('rough', 'thoughtful')",1.3318251,1.2653165,0.7272207,0.7215192,-0.0057015
21,0.20555738,0.10125511,"('immoral', 'moral')",-0.60326123,-0.6829201,-0.1988519,-0.2908325,-0.0919806
22,-0.5515387,-0.65643483,"('untrustworthy', 'trustworthy')",-1.0606599,-1.1417115,-0.8060993,-0.8990731,-0.0929738
23,1.156543,1.1091172,"('insincere', 'sincere')",5.720752,5.6102037,3.4386473,3.3596604,-0.0789869
24,1.1470387,1.068511,"('dishonest', 'honest')",1.0584341,0.9945946,1.1027365,1.0315528,-0.0711837
25,0.76508635,0.77819467,"('egoistic', 'altruistic')",1.4330139,1.4147637,1.0990502,1.0964792,-0.002571
26,2.3504772,2.3700528,"('hardhearted', 'benevolent')",1.5939512,1.5250685,1.9722142,1.9475607,-0.0246535
27,0.22741584,0.32241592,"('hardhearted', 'softhearted')",1.0652286,1.0453905,0.6463222,0.6839032,0.037581
