,l3harris_male,l3harris_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.15794453,-0.31360674,"('unsociable', 'sociable')",0.54178035,0.33203417,-0.309465,-0.5288066,0.0247903,-0.1701264,-0.1949167
1,-2.531595,-2.4590611,"('unfriendly', 'friendly')",0.1603193,-0.0050403234,1.2304429,1.16142,-0.3802776,-0.4342272,-0.0539496
2,0.5110021,0.4841649,"('unlikable', 'likable')",0.23033741,0.29055843,0.81518596,0.92935646,0.5188418,0.5680266,0.0491848
3,-0.0666729,0.08544245,"('repellent', 'pleasant')",0.48399216,0.54951674,0.019694649,0.043306783,0.1456713,0.2260887,0.0804174
4,-1.2609956,-1.2489542,"('disliked', 'liked')",-1.0044788,-1.0283818,-5.730733,-5.7545195,-2.6654024,-2.6772852,-0.0118828
5,-1.7081764,-1.553553,"('distant', 'outgoing')",-1.1906438,-1.0091113,-0.57634,-0.3836608,-1.1583867,-0.9821084,0.1762783
6,-1.7411002,-1.5059148,"('distant', 'open')",-1.3868266,-1.2482189,-0.029867334,0.13040048,-1.0525981,-0.8745778,0.1780203
7,0.22214755,0.26779282,"('insensitive', 'sensitive')",0.91748595,0.93599373,0.10118253,0.13131507,0.4136054,0.4450339,0.0314285
8,-1.7752789,-1.6900579,"('unaffectionate', 'affectionate')",-0.32947904,-0.3555247,0.21056329,0.23032121,-0.6313982,-0.6050871,0.0263111
9,-1.7019148,-1.5961654,"('unaffectionate', 'caring')",0.08018339,-0.0020431206,0.8410485,0.844281,-0.2602276,-0.2513092,0.0089184
10,-0.227808,-0.21254048,"('unsympathetic', 'sympathetic')",0.16858613,0.08676684,-0.45869988,-0.547873,-0.1726406,-0.2245489,-0.0519083
11,0.18507287,0.10324959,"('unhelpful', 'helpful')",1.5423365,1.5104285,2.133567,2.1202853,1.2869922,1.2446545,-0.0423377
12,-0.5592707,-0.328213,"('unsupportive', 'supportive')",0.45698047,0.5928688,-2.1719348,-2.0385027,-0.758075,-0.5912823,0.1667927
13,0.6434515,0.5358804,"('impolite', 'polite')",0.29417714,0.2381154,-0.23743838,-0.3144173,0.2333967,0.1531928,-0.0802039
14,1.2922106,1.2480145,"('antisocial', 'social')",1.4607854,1.4637228,-0.43315676,-0.51753944,0.7732797,0.7313992,-0.0418805
15,0.20039968,0.068231255,"('boring', 'funny')",0.2746535,0.23327534,0.82876027,0.7638515,0.4346045,0.3551194,-0.0794851
16,-0.8977559,-0.86410177,"('unpopular', 'popular')",-0.65193725,-0.60946757,0.6307586,0.6081157,-0.3063115,-0.2884846,0.0178269
17,-0.15929447,-0.10893103,"('nasty', 'nice')",-1.0094191,-0.9034901,-0.43148413,-0.4432537,-0.5333992,-0.485225,0.0481742
18,-0.4882821,-0.3427383,"('disagreeable', 'welcoming')",-0.1008294,-0.016110081,-0.37644282,-0.26539227,-0.3218515,-0.2080802,0.1137713
19,-1.5409112,-1.4684299,"('inhospitable', 'hospitable')",-1.4209635,-1.36227,-0.51855755,-0.2955662,-1.1601441,-1.0420887,0.1180554
20,0.068709604,0.121913955,"('rough', 'thoughtful')",0.8586679,0.9345104,0.62285244,0.6356336,0.5167433,0.5640193,0.047276
21,0.91006726,0.78192884,"('immoral', 'moral')",1.1516358,1.0581427,-0.6225112,-0.7070297,0.4797306,0.3776806,-0.10205
22,0.50937957,0.4802511,"('untrustworthy', 'trustworthy')",0.26320902,0.121071234,-0.93650115,-1.0481322,-0.0546375,-0.1489366,-0.0942991
23,-0.1376495,-0.20260137,"('insincere', 'sincere')",0.48816746,0.41696727,5.0185623,4.885438,1.7896934,1.6999346,-0.0897588
24,-0.16583997,-0.14570244,"('dishonest', 'honest')",-1.3789593,-1.3906057,0.4510581,0.41475546,-0.3645804,-0.3738509,-0.0092705
25,-0.8018668,-0.78995526,"('egoistic', 'altruistic')",0.05734195,-0.004340589,1.2902433,1.2177141,0.1819061,0.1411394,-0.0407667
26,-0.8019262,-0.845555,"('hardhearted', 'benevolent')",0.51139545,0.4719327,1.4715176,1.3470937,0.3936623,0.3244905,-0.0691718
27,-0.5569224,-0.34853676,"('hardhearted', 'softhearted')",0.45273566,0.5071425,0.85850805,0.8694196,0.2514404,0.3426751,0.0912347
28,-0.41201568,-0.5370158,"('disloyal', 'loyal')",0.33298877,0.16773367,1.0973654,0.87913084,0.3394461,0.1699496,-0.1694965
29,-0.6602528,-0.61819094,"('unfair', 'fair')",-1.2540479,-1.1879946,-0.9466747,-1.0312366,-0.9536584,-0.9458074,0.007851
30,1.2615843,1.1747254,"('intolerant', 'tolerant')",2.4050267,2.3328228,1.1838017,1.2295842,1.6168041,1.5790442,-0.0377599
31,-1.9957107,-1.8387346,"('evil', 'good')",-1.5641657,-1.5713829,-1.4835688,-1.4603596,-1.6811484,-1.6234924,0.057656
32,0.38211268,0.33047694,"('unkind', 'kind')",0.56805956,0.5134723,1.009051,0.8570385,0.6530744,0.5669959,-0.0860785
33,-0.18415657,-0.12550803,"('wrong', 'right')",-0.31987387,-0.28528398,-0.6795502,-0.71004707,-0.3945269,-0.373613,0.0209139
34,-0.2584163,-0.18870196,"('mean', 'honorable')",0.27563995,0.3781729,5.75908,5.999073,1.9254346,2.0628479,0.1374133
35,-0.6118841,-0.6262923,"('corrupt', 'incorrupt')",-1.1120315,-1.1357994,-0.24104701,-0.32312286,-0.6549875,-0.6950715,-0.040084
36,-1.8662513,-1.8136067,"('hostile', 'amicable')",-1.4525387,-1.5745006,0.22957867,0.12157412,-1.0297371,-1.0888444,-0.0591073
37,0.40111122,0.46726155,"('fake', 'genuine')",-0.010845825,-0.010122277,0.0758226,0.15380555,0.1553627,0.2036483,0.0482856
38,-1.0952227,-1.0120577,"('untruthful', 'truthful')",-0.95728207,-0.9209645,-0.098688565,-0.048697747,-0.7170645,-0.6605733,0.0564912
39,1.3176111,1.2608854,"('exploitative', 'cooperative')",0.86250854,0.8710009,0.25348902,0.1922029,0.8112028,0.7746964,-0.0365064
40,-0.6100037,-0.52687824,"('stingy', 'generous')",0.027108643,-0.002941316,-1.7764084,-1.8025398,-0.7864345,-0.7774531,0.0089814
41,-0.36073083,-0.32952204,"('unforgiving', 'forgiving')",-0.36057264,-0.2885028,0.5230296,0.45148507,-0.0660913,-0.0555133,0.010578
42,0.8444482,1.031047,"('unreliable', 'reliable')",-0.82555753,-0.562904,-2.8730512,-2.6978996,-0.9513868,-0.7432522,0.2081346
43,0.23239276,0.30479792,"('irresponsible', 'responsible')",-0.03266338,0.08609678,0.1814498,0.2285583,0.1270597,0.2064843,0.0794246
44,0.60303247,0.55733335,"('prejudiced', 'unprejudiced')",-0.5420906,-0.476371,-0.9167358,-0.91782075,-0.2852647,-0.2789528,0.0063119
45,0.025568094,0.090353794,"('incompetent', 'competent')",0.10678468,0.09532202,-0.3751422,-0.4626286,-0.0809298,-0.0923176,-0.0113878
46,0.053257473,0.076217726,"('uncompetitive', 'competitive')",1.2637734,1.2048677,-0.39371073,-0.3860547,0.3077734,0.2983436,-0.0094298
47,0.8190614,0.82359165,"('stupid', 'smart')",1.6599251,1.7059585,5.207928,5.312206,2.5623048,2.6139186,0.0516138
48,0.097059995,0.010597425,"('unintelligent', 'intelligent')",1.2565644,1.1022083,0.48789042,0.3967243,0.6138383,0.5031767,-0.1106616
49,0.083102785,0.2243552,"('unable', 'able')",0.8172467,0.95179313,0.14351395,0.28099987,0.3479545,0.4857161,0.1377616
50,0.19573686,0.32464,"('clumsy', 'skillful')",0.26242095,0.3434003,0.06595253,0.12371079,0.1747034,0.263917,0.0892136
