,fmc_male,fmc_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.12059156,-0.3554915,"('unsociable', 'sociable')",0.23059827,-0.04227439,0.0550034,-0.1988829,-0.2538863
1,-1.8351293,-1.9140216,"('unfriendly', 'friendly')",0.9349991,0.76608187,-0.4500651,-0.5739698,-0.1239047
2,0.9843514,1.0131526,"('unlikable', 'likable')",1.0219045,1.1289474,1.0031279,1.0710499,0.067922
3,0.74585944,0.78996706,"('repellent', 'pleasant')",1.2407565,1.2627722,0.9933079,1.0263696,0.0330617
4,-0.19355784,-0.17895013,"('disliked', 'liked')",-5.530779,-5.6162763,-2.8621683,-2.8976133,-0.035445
5,-1.7195096,-1.5888292,"('distant', 'outgoing')",-1.2820631,-1.2290965,-1.5007863,-1.4089628,0.0918235
6,-2.568573,-2.4136424,"('distant', 'open')",-1.568523,-1.5184315,-2.068548,-1.966037,0.102511
7,0.20401736,0.18318024,"('insensitive', 'sensitive')",0.41694382,0.32777917,0.3104806,0.2554797,-0.0550009
8,-1.9831197,-1.9672899,"('unaffectionate', 'affectionate')",0.046904117,0.03245032,-0.9681078,-0.9674198,0.000688
9,-1.5160633,-1.5728718,"('unaffectionate', 'caring')",0.68054676,0.60763896,-0.4177583,-0.4826164,-0.0648581
10,-0.07120007,-0.13265759,"('unsympathetic', 'sympathetic')",-0.60614663,-0.6544316,-0.3386734,-0.3935446,-0.0548712
11,0.74885106,0.681017,"('unhelpful', 'helpful')",1.9903088,1.9915333,1.3695799,1.3362751,-0.0333048
12,-0.43540958,-0.33549196,"('unsupportive', 'supportive')",-2.0613441,-2.1255994,-1.2483768,-1.2305456,0.0178312
13,0.47539997,0.39297327,"('impolite', 'polite')",-0.6309823,-0.625523,-0.0777912,-0.1162748,-0.0384836
14,1.5620848,1.4440782,"('antisocial', 'social')",0.800928,0.66174865,1.1815064,1.0529134,-0.128593
15,0.48033634,0.3843119,"('boring', 'funny')",0.64630747,0.59335077,0.5633219,0.4888313,-0.0744906
16,-0.33201835,-0.29747808,"('unpopular', 'popular')",0.9789,0.91106313,0.3234408,0.3067925,-0.0166483
17,-0.4617752,-0.4056227,"('nasty', 'nice')",-0.35283175,-0.37402174,-0.4073035,-0.3898222,0.0174813
18,-0.9057837,-0.8674184,"('disagreeable', 'welcoming')",-0.855501,-0.9112979,-0.8806424,-0.8893582,-0.0087158
19,-1.0644855,-1.0194683,"('inhospitable', 'hospitable')",-0.93303937,-0.8809533,-0.9987625,-0.9502108,0.0485517
20,0.7238198,0.659652,"('rough', 'thoughtful')",0.86441725,0.8684782,0.7941185,0.7640651,-0.0300534
21,1.2430235,1.1749218,"('immoral', 'moral')",0.09530449,0.08270089,0.669164,0.6288113,-0.0403527
22,0.37436864,0.34839082,"('untrustworthy', 'trustworthy')",-0.74869347,-0.80471075,-0.1871624,-0.22816,-0.0409976
23,0.41519234,0.3306466,"('insincere', 'sincere')",5.341867,5.252514,2.8785295,2.7915802,-0.0869493
24,0.091193,0.047759563,"('dishonest', 'honest')",0.1848236,0.2552663,0.1380083,0.1515129,0.0135046
25,-1.0724759,-1.0891818,"('egoistic', 'altruistic')",1.0906184,1.0277276,0.0090712,-0.0307271,-0.0397983
