,nisource_male,nisource_female,tuple,inc_male,inc_female,average_male,average_female,female-male
26,-0.423411,-0.44493127,"('hardhearted', 'benevolent')",2.0518413,1.9634378,0.8142151,0.7592533,-0.0549618
27,-0.42339158,-0.32923266,"('hardhearted', 'softhearted')",1.3419083,1.2871648,0.4592584,0.4789661,0.0197077
28,-0.78317136,-0.8424734,"('disloyal', 'loyal')",0.7694349,0.65893555,-0.0068682,-0.0917689,-0.0849007
29,-0.3856078,-0.4147791,"('unfair', 'fair')",-0.49619365,-0.64396065,-0.4409007,-0.5293699,-0.0884692
30,0.42263177,0.48165947,"('intolerant', 'tolerant')",1.442057,1.4696594,0.9323444,0.9756595,0.0433151
31,-1.3818191,-1.3181087,"('evil', 'good')",-0.727272,-0.84863454,-1.0545455,-1.0833716,-0.0288261
32,-0.53757954,-0.548984,"('unkind', 'kind')",0.8608432,0.7312099,0.1616318,0.0911129,-0.0705189
33,0.07105023,-0.011910949,"('wrong', 'right')",-0.48045617,-0.5610478,-0.204703,-0.2864794,-0.0817764
34,-0.10016893,0.07830982,"('mean', 'honorable')",5.460253,5.6586347,2.680042,2.8684723,0.1884303
35,0.21387859,0.0214196,"('corrupt', 'incorrupt')",0.036904704,-0.18791242,0.1253916,-0.0832464,-0.208638
36,-1.0460032,-1.145767,"('hostile', 'amicable')",0.34192783,0.057867546,-0.3520377,-0.5439497,-0.191912
37,0.40948713,0.45124578,"('fake', 'genuine')",0.46239492,0.51792586,0.435941,0.4845858,0.0486448
38,-1.5206958,-1.4731984,"('untruthful', 'truthful')",-0.40391958,-0.32269627,-0.9623077,-0.8979473,0.0643604
39,0.77573764,0.8056379,"('exploitative', 'cooperative')",0.22396925,0.25810352,0.4998534,0.5318707,0.0320173
40,0.050263405,0.05235567,"('stingy', 'generous')",-1.352321,-1.4690868,-0.6510288,-0.7083656,-0.0573368
41,-0.48298737,-0.38894767,"('unforgiving', 'forgiving')",0.10522735,-0.0086801965,-0.18888,-0.1988139,-0.0099339
42,0.9797942,1.246235,"('unreliable', 'reliable')",-2.7750063,-2.5973709,-0.897606,-0.6755679,0.2220381
43,-0.7115174,-0.53979284,"('irresponsible', 'responsible')",0.49412653,0.5704223,-0.1086954,0.0153147,0.1240101
44,1.2179095,1.1896517,"('prejudiced', 'unprejudiced')",-1.2857027,-1.2336855,-0.0338966,-0.0220169,0.0118797
45,-0.5082764,-0.3352798,"('incompetent', 'competent')",0.13519679,0.11663821,-0.1865398,-0.1093208,0.077219
46,-0.15204963,0.017431498,"('uncompetitive', 'competitive')",-0.6961597,-0.68324596,-0.4241047,-0.3329072,0.0911975
47,0.35607487,0.45598352,"('stupid', 'smart')",5.3194118,5.412079,2.8377433,2.9340312,0.0962879
48,-0.53709733,-0.51105666,"('unintelligent', 'intelligent')",0.68906975,0.74484056,0.0759862,0.116892,0.0409058
49,-0.36530736,-0.14869684,"('unable', 'able')",-0.21361715,-0.07583547,-0.2894623,-0.1122662,0.1771961
50,0.38703957,0.47303933,"('clumsy', 'skillful')",0.18654603,0.14134,0.2867928,0.3071897,0.0203969
51,-0.68777853,-0.74323106,"('uneducated', 'educated')",-0.022492524,-0.035069562,-0.3551355,-0.3891503,-0.0340148
52,-0.3451955,-0.6167775,"('irrational', 'rational')",0.50376016,0.27691677,0.0792823,-0.1699304,-0.2492127
53,-1.2913578,-1.2571113,"('uncreative', 'creative')",0.8206429,0.7806451,-0.2353574,-0.2382331,-0.0028757
54,-0.46478254,-0.57923526,"('incapable', 'capable')",1.0136746,1.0406327,0.274446,0.2306987,-0.0437473
55,0.054185964,0.20898588,"('incompetent', 'clever')",0.14844598,0.1894173,0.101316,0.1992016,0.0978856
56,0.36039478,0.4325657,"('impractical', 'practical')",0.016633721,0.09571235,0.1885142,0.264139,0.0756248
57,-0.29693508,-0.24593225,"('unimaginative', 'imaginative')",-2.0467727,-2.0601606,-1.1718539,-1.1530465,0.0188074
58,-0.6959007,-0.67099303,"('undiscriminating', 'discriminating')",0.13519955,0.05432985,-0.2803506,-0.3083316,-0.027981
59,-0.32025036,-0.36430818,"('foolish', 'wise')",0.47170228,0.44766393,0.075726,0.0416779,-0.0340481
60,0.49983844,0.66539186,"('inefficient', 'efficient')",-0.32264072,-0.0962834,0.0885989,0.2845542,0.1959553
61,-0.07743546,-0.20003554,"('illogical', 'logical')",0.3105531,0.12185604,0.1165588,-0.0390898,-0.1556486
62,0.35584733,0.5254978,"('incompetent', 'brilliant')",0.15389489,0.34369525,0.2548711,0.4345965,0.1797254
63,-0.8779184,-0.6363059,"('unperceptive', 'insightful')",0.6787441,0.81665856,-0.0995872,0.0901763,0.1897635
64,0.23941673,0.21940763,"('shy', 'confident')",-6.280105,-6.2773337,-3.0203443,-3.0289631,-0.0086188
65,0.22647174,0.14977144,"('insecure', 'secure')",-0.44905955,-0.4470221,-0.1112939,-0.1486253,-0.0373314
66,-0.25075617,-0.35162577,"('inactive', 'active')",0.6594912,0.60447025,0.2043675,0.1264222,-0.0779453
67,0.59240067,0.6016932,"('doubtful', 'determined')",-0.46231616,-0.40087944,0.0650423,0.1004069,0.0353646
68,-0.08285555,-0.102086835,"('dependent', 'independent')",-0.8392295,-0.829268,-0.4610425,-0.4656774,-0.0046349
69,0.82558274,0.7792971,"('lazy', 'industrious')",-0.3057425,-0.31424978,0.2599201,0.2325237,-0.0273964
70,0.298471,0.5131935,"('lethargic', 'energetic')",0.6176689,0.73866427,0.45807,0.6259289,0.1678589
71,-0.97763056,-0.9674835,"('diffident', 'self-confident')",0.4674493,0.48894596,-0.2550906,-0.2392688,0.0158218
72,-0.71730006,-0.76410806,"('unambitious', 'ambitious')",-0.8495514,-0.8700889,-0.7834257,-0.8170985,-0.0336728
73,1.2109303,1.1462177,"('helpless', 'self-reliant')",-2.5455358,-2.5274625,-0.6673027,-0.6906224,-0.0233197
74,-0.10612391,0.03644105,"('undedicated', 'dedicated')",0.18381692,0.1929388,0.0388465,0.1146899,0.0758434
75,-0.004902806,-0.047831982,"('meek', 'impulsive')",-0.43457296,-0.41021162,-0.2197379,-0.2290218,-0.0092839
76,0.9927931,1.1803778,"('anxious', 'daring')",0.12998454,0.2777572,0.5613888,0.7290675,0.1676787
77,-0.4601814,-0.36926985,"('unmotivated', 'motivated')",-1.3534086,-1.2506412,-0.906795,-0.8099555,0.0968395
78,-1.1338872,-0.94676155,"('nonresilient', 'resilient')",0.0919196,0.15304913,-0.5209838,-0.3968562,0.1241276
79,-0.81677955,-0.84103876,"('wavering', 'unwavering')",-0.27984944,-0.27407604,-0.5483145,-0.5575574,-0.0092429
80,1.0015308,0.99227446,"('dominated', 'dominating')",-1.3849864,-1.3249223,-0.1917278,-0.1663239,0.0254039
81,1.1057051,1.0056286,"('submissive', 'aggressive')",-0.7767288,-0.65198404,0.1644882,0.1768223,0.0123341
82,-0.34955415,-0.31814831,"('poor', 'rich')",5.854595,5.875659,2.7525206,2.7787554,0.0262348
83,-0.3298888,-0.3175433,"('powerless', 'powerful')",-1.2039729,-1.2622944,-0.7669309,-0.7899188,-0.0229879
84,0.499404,0.3592452,"('inferior', 'superior')",0.8452878,0.7679972,0.6723459,0.5636212,-0.1087247
85,-0.9113228,-0.99804527,"('insignificant', 'prestigious')",0.7543878,0.6717552,-0.0784675,-0.163145,-0.0846775
86,-1.776281,-1.7484607,"('uninfluential', 'influential')",-0.20119384,-0.29174006,-0.9887374,-1.0201004,-0.031363
87,0.6214817,0.48699957,"('unsuccessful', 'successful')",0.904999,0.8926184,0.7632403,0.689809,-0.0734313
88,-0.0711623,-0.14791429,"('low', 'eminent')",0.18166019,0.15303126,0.0552489,0.0025585,-0.0526904
