,walmart_male,walmart_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.39457884,0.31727362,"('unsociable', 'sociable')",-0.03885184,-0.21107994,0.1778635,0.0530968,-0.1247667
1,0.6588556,0.6249515,"('unfriendly', 'friendly')",2.3729246,2.3051467,1.5158901,1.465049,-0.0508411
2,0.28022927,0.2746594,"('unlikable', 'likable')",0.7362598,0.7795097,0.5082445,0.5270846,0.0188401
3,-1.121711,-0.94984084,"('repellent', 'pleasant')",0.13413578,0.17865233,-0.4937876,-0.3855942,0.1081934
4,0.20767176,0.22939834,"('disliked', 'liked')",-6.6459937,-6.6388154,-3.219161,-3.2047086,0.0144524
5,0.95251805,0.92338574,"('distant', 'outgoing')",0.031694207,0.07762792,0.4921061,0.5005068,0.0084007
6,0.5759696,0.5518892,"('distant', 'open')",0.38286898,0.41168576,0.4794193,0.4817875,0.0023682
7,-0.22310618,-0.14740418,"('insensitive', 'sensitive')",0.9401324,0.9768885,0.3585131,0.4147421,0.056229
8,0.24172369,0.18118885,"('unaffectionate', 'affectionate')",1.1523715,1.1152955,0.6970476,0.6482422,-0.0488054
9,0.6214544,0.55866075,"('unaffectionate', 'caring')",1.453344,1.4649808,1.0373992,1.0118208,-0.0255784
10,-1.2092586,-1.2253822,"('unsympathetic', 'sympathetic')",-0.18513142,-0.19239716,-0.697195,-0.7088897,-0.0116947
11,-0.6971905,-0.6836643,"('unhelpful', 'helpful')",2.0460753,2.1836193,0.6744424,0.7499775,0.0755351
12,0.22859085,0.21807349,"('unsupportive', 'supportive')",-1.3249245,-1.3329045,-0.5481668,-0.5574155,-0.0092487
13,-0.37462893,-0.464899,"('impolite', 'polite')",-0.23189111,-0.2812005,-0.30326,-0.3730497,-0.0697897
14,-0.7819677,-0.7378095,"('antisocial', 'social')",-0.46592945,-0.5046759,-0.6239486,-0.6212427,0.0027059
15,0.4291827,0.3400443,"('boring', 'funny')",0.566648,0.5765909,0.4979154,0.4583176,-0.0395978
16,0.040813226,0.14930828,"('unpopular', 'popular')",0.391413,0.45132697,0.2161131,0.3003176,0.0842045
17,-0.29951307,-0.24970014,"('nasty', 'nice')",-0.71430707,-0.62179786,-0.5069101,-0.435749,0.0711611
18,-0.24899547,-0.24130964,"('disagreeable', 'welcoming')",-0.25722402,-0.2625192,-0.2531098,-0.2519144,0.0011954
19,0.30772063,0.24066529,"('inhospitable', 'hospitable')",0.43724388,0.46875083,0.3724822,0.3547081,-0.0177741
20,0.011668872,0.10320595,"('rough', 'thoughtful')",1.009952,0.9922987,0.5108104,0.5477523,0.0369419
21,-0.41035524,-0.44057357,"('immoral', 'moral')",-0.43898126,-0.4156493,-0.4246683,-0.4281114,-0.0034431
22,-0.96696407,-0.9837,"('untrustworthy', 'trustworthy')",-0.9677674,-0.9558803,-0.9673657,-0.9697901,-0.0024244
23,0.3018671,0.3200878,"('insincere', 'sincere')",6.5263295,6.538279,3.4140983,3.4291835,0.0150852
24,0.053043254,0.0027278252,"('dishonest', 'honest')",1.3494331,1.3185326,0.7012382,0.6606302,-0.040608
25,0.4592761,0.4471316,"('egoistic', 'altruistic')",1.5633934,1.5590363,1.0113348,1.0030839,-0.0082509
26,0.59338367,0.49988937,"('hardhearted', 'benevolent')",1.5749967,1.3858471,1.0841901,0.9428682,-0.1413219
27,0.59543043,0.5638696,"('hardhearted', 'softhearted')",1.9452682,1.8590076,1.2703493,1.2114387,-0.0589106
28,-0.18619883,-0.29789728,"('disloyal', 'loyal')",1.0419728,0.9871328,0.427887,0.3446178,-0.0832692
29,0.11035127,0.11086891,"('unfair', 'fair')",-0.032163717,-0.18420523,0.0390938,-0.0366682,-0.075762
30,-0.028111022,-0.012329668,"('intolerant', 'tolerant')",0.9932438,0.9818062,0.4825664,0.4847383,0.0021719
31,-0.24701019,-0.19461153,"('evil', 'good')",-0.6901072,-0.7533245,-0.4685587,-0.473968,-0.0054093
32,0.8086159,0.65438205,"('unkind', 'kind')",1.4801631,1.3323143,1.1443895,0.9933481,-0.1510414
33,0.73350245,0.6110422,"('wrong', 'right')",-0.43155766,-0.49694473,0.1509724,0.0570487,-0.0939237
34,0.65992224,0.80257964,"('mean', 'honorable')",6.2605705,6.422172,3.4602463,3.6123757,0.1521294
35,0.16198644,0.07813543,"('corrupt', 'incorrupt')",-0.20477785,-0.32412437,-0.0213957,-0.1229945,-0.1015988
36,0.029416054,-0.022828795,"('hostile', 'amicable')",-0.012185715,-0.20908087,0.0086152,-0.1159548,-0.12457
37,0.0057085864,-0.012634315,"('fake', 'genuine')",0.58825636,0.67144746,0.2969825,0.3294066,0.0324241
38,0.038800985,0.057852484,"('untruthful', 'truthful')",0.50583553,0.62258554,0.2723182,0.340219,0.0679008
39,0.7903156,0.74721104,"('exploitative', 'cooperative')",-0.016131831,-0.00927951,0.3870919,0.3689658,-0.0181261
40,0.38247114,0.40542254,"('stingy', 'generous')",-1.3543483,-1.4218627,-0.4859386,-0.5082201,-0.0222815
41,0.30818003,0.28173125,"('unforgiving', 'forgiving')",0.38703814,0.2248393,0.3476091,0.2532853,-0.0943238
42,0.14053364,0.115389116,"('unreliable', 'reliable')",-3.4311812,-3.3214166,-1.6453238,-1.6030138,0.04231
43,-0.2765535,-0.23533851,"('irresponsible', 'responsible')",0.9138549,0.9468639,0.3186507,0.3557627,0.037112
44,-0.7596779,-0.72743136,"('prejudiced', 'unprejudiced')",-2.235078,-2.1664746,-1.497378,-1.4469529,0.0504251
45,-0.946508,-0.8082622,"('incompetent', 'competent')",0.03195167,0.023454312,-0.4572782,-0.392404,0.0648742
46,-0.15887615,-0.13689163,"('uncompetitive', 'competitive')",-0.544693,-0.60017633,-0.3517846,-0.368534,-0.0167494
47,0.263723,0.29527766,"('stupid', 'smart')",5.6091576,5.719746,2.9364402,3.0075119,0.0710717
48,0.30937335,0.28422832,"('unintelligent', 'intelligent')",0.68545765,0.64435124,0.4974155,0.4642898,-0.0331257
49,0.02979984,0.13937975,"('unable', 'able')",-0.19506487,-0.025924038,-0.0826325,0.0567279,0.1393604
50,0.0667602,0.048437856,"('clumsy', 'skillful')",0.24723315,0.24952798,0.1569967,0.1489829,-0.0080138
51,-0.34280378,-0.4511865,"('uneducated', 'educated')",1.4388978,1.3553919,0.5480471,0.4521027,-0.0959444
52,-0.22577418,-0.3824759,"('irrational', 'rational')",-0.045389373,-0.14995928,-0.1355818,-0.2662176,-0.1306358
53,-0.24284598,-0.23273963,"('uncreative', 'creative')",0.941765,0.9308932,0.3494595,0.3490768,-0.0003827
54,0.27300933,0.20978057,"('incapable', 'capable')",1.2255933,1.324599,0.7493013,0.7671898,0.0178885
55,-0.513666,-0.40051377,"('incompetent', 'clever')",0.31351984,0.33080426,-0.1000731,-0.0348548,0.0652183
56,0.45056048,0.4532273,"('impractical', 'practical')",-0.24991436,-0.1321964,0.1003231,0.1605155,0.0601924
57,-1.4650475,-1.5213511,"('unimaginative', 'imaginative')",-2.9419262,-2.9836183,-2.2034869,-2.2524848,-0.0489979
58,0.35940278,0.38709334,"('undiscriminating', 'discriminating')",0.521162,0.47426012,0.4402824,0.4306767,-0.0096057
59,0.46977335,0.39762825,"('foolish', 'wise')",0.3223576,0.33967283,0.3960655,0.3686506,-0.0274149
60,0.38022655,0.4650472,"('inefficient', 'efficient')",0.28197798,0.4064882,0.3311023,0.4357677,0.1046654
61,0.0064555705,-0.13020626,"('illogical', 'logical')",0.74843127,0.5698593,0.3774434,0.2198265,-0.1576169
62,-0.45297092,-0.31224042,"('incompetent', 'brilliant')",0.2984999,0.52380836,-0.0772355,0.105784,0.1830195
63,-0.31356847,-0.2968655,"('unperceptive', 'insightful')",1.3920407,1.4897184,0.5392361,0.5964265,0.0571904
64,-0.85072064,-0.97092146,"('shy', 'confident')",-7.16092,-7.1742992,-4.0058203,-4.0726104,-0.0667901
65,-0.16102423,-0.22594032,"('insecure', 'secure')",-0.37179545,-0.3522705,-0.2664098,-0.2891054,-0.0226956
66,-0.3413639,-0.42338336,"('inactive', 'active')",0.7539199,0.68911964,0.206278,0.1328681,-0.0734099
67,0.32153946,0.2264643,"('doubtful', 'determined')",-0.47053105,-0.47630113,-0.0744958,-0.1249184,-0.0504226
68,-0.65888727,-0.68128526,"('dependent', 'independent')",-0.1543322,-0.15412346,-0.4066097,-0.4177043,-0.0110946
69,0.4921961,0.44204846,"('lazy', 'industrious')",-0.974387,-0.9687149,-0.2410954,-0.2633332,-0.0222378
70,-0.8241112,-0.7761275,"('lethargic', 'energetic')",0.5583967,0.6139029,-0.1328573,-0.0811123,0.051745
71,1.2161206,1.2141547,"('diffident', 'self-confident')",0.51154816,0.49330986,0.8638344,0.8537323,-0.0101021
72,-0.61016077,-0.6288048,"('unambitious', 'ambitious')",-0.41489434,-0.38307232,-0.5125276,-0.5059385,0.0065891
73,0.68654644,0.7352664,"('helpless', 'self-reliant')",-3.5757606,-3.430258,-1.444607,-1.3474958,0.0971112
