,trane_male,trane_female,tuple,technologies_male,technologies_female,plc_male,plc_female,average_male,average_female,female-male
0,-0.18992518,-0.25970387,"('unsociable', 'sociable')",-0.39963275,-0.48724028,-0.7514626,-0.9258035,-0.4470069,-0.5575825,-0.1105756
1,-1.6763849,-1.7282879,"('unfriendly', 'friendly')",-0.15257448,-0.28586668,1.8812482,1.8240236,0.0174296,-0.063377,-0.0808066
2,0.74140584,0.7784126,"('unlikable', 'likable')",0.3571201,0.37785962,0.7987902,0.83352137,0.6324387,0.6632645,0.0308258
3,-0.59515697,-0.5131665,"('repellent', 'pleasant')",0.033916257,0.08589342,-0.5362782,-0.44438413,-0.3658396,-0.2905524,0.0752872
4,-0.5208693,-0.5635554,"('disliked', 'liked')",-0.12915325,-0.16852741,-3.6054103,-4.0128736,-1.4184777,-1.5816522,-0.1631745
5,-1.8640957,-1.7805834,"('distant', 'outgoing')",-0.97823215,-0.87829995,0.12161892,0.16112539,-0.9069029,-0.832586,0.0743169
6,-2.073512,-1.9701959,"('distant', 'open')",-1.4541181,-1.3790118,0.05221349,0.11389376,-1.1584723,-1.078438,0.0800343
7,0.3293816,0.26929867,"('insensitive', 'sensitive')",0.5379705,0.5474642,-0.08780166,-0.029262353,0.2598501,0.2625002,0.0026501
8,-1.0194861,-0.9947383,"('unaffectionate', 'affectionate')",-0.02852678,-0.054410513,0.8074539,0.79608214,-0.0801863,-0.0843556,-0.0041693
9,-1.5219262,-1.5123326,"('unaffectionate', 'caring')",-0.042381182,-0.11156358,0.9746294,0.9591723,-0.1965593,-0.2215746,-0.0250153
10,-0.4739883,-0.50251216,"('unsympathetic', 'sympathetic')",-0.54772043,-0.6083129,-1.1405867,-1.1149547,-0.7207651,-0.7419266,-0.0211615
11,-0.24695565,-0.24157143,"('unhelpful', 'helpful')",1.0465417,1.0378573,0.730235,0.7541553,0.5099403,0.5168137,0.0068734
12,-0.2401944,-0.14910497,"('unsupportive', 'supportive')",0.9445049,1.0142196,-1.4164968,-1.3935736,-0.2373954,-0.176153,0.0612424
13,0.25546658,0.28696874,"('impolite', 'polite')",-0.20904398,-0.20193094,-0.9294678,-0.96616834,-0.2943484,-0.2937102,0.0006382
14,0.8315657,0.85637456,"('antisocial', 'social')",1.2188739,1.2694827,0.42531425,0.40895522,0.8252513,0.8449375,0.0196862
15,0.65374136,0.50521225,"('boring', 'funny')",0.07587765,-0.029706327,0.6304191,0.48511872,0.453346,0.3202082,-0.1331378
16,-0.7104506,-0.6932141,"('unpopular', 'popular')",-0.09926979,-0.116574734,0.18594101,0.0968471,-0.2079265,-0.2376472,-0.0297207
17,-0.034453258,-0.010550928,"('nasty', 'nice')",-0.52643585,-0.4785091,-0.78888804,-0.770291,-0.4499257,-0.4197837,0.030142
18,-0.42927507,-0.39111924,"('disagreeable', 'welcoming')",0.3282304,0.39985472,-0.73115754,-0.67164,-0.2774007,-0.2209682,0.0564325
19,-1.4252447,-1.4332333,"('inhospitable', 'hospitable')",-1.1393051,-1.1900246,-0.23802613,-0.22671366,-0.934192,-0.9499905,-0.0157985
20,0.26202908,0.2919029,"('rough', 'thoughtful')",0.68544114,0.7547074,0.72695607,0.67243546,0.5581421,0.5730153,0.0148732
21,0.8342156,0.75607073,"('immoral', 'moral')",0.5546545,0.5100524,-1.2972134,-1.2716551,0.0305522,-0.001844,-0.0323962
22,0.39920372,0.4603087,"('untrustworthy', 'trustworthy')",-0.38296124,-0.39826345,-0.65238553,-0.6797679,-0.2120477,-0.2059075,0.0061402
23,-0.77296555,-0.83053076,"('insincere', 'sincere')",-0.33576748,-0.41857454,3.7208328,3.825874,0.8706999,0.858923,-0.0117769
24,-0.53492904,-0.5338288,"('dishonest', 'honest')",-1.3738775,-1.4330152,0.17301024,0.1340919,-0.5785988,-0.6109174,-0.0323186
25,-0.92530435,-0.87578756,"('egoistic', 'altruistic')",0.3460884,0.3404056,1.580733,1.5491723,0.333839,0.3379301,0.0040911
26,-0.14432918,-0.19686417,"('hardhearted', 'benevolent')",0.7823011,0.79685795,2.6907964,2.5511909,1.1095894,1.0503949,-0.0591945
27,-0.94197977,-0.8549447,"('hardhearted', 'softhearted')",-0.041582763,-0.049080566,0.37229985,0.26637274,-0.2037542,-0.2125508,-0.0087966
28,-0.7155108,-0.83252835,"('disloyal', 'loyal')",0.20614581,0.07061969,0.76216847,0.63003516,0.0842678,-0.0439578,-0.1282256
