,centene_male,centene_female,tuple,corp_male,corp_female,del_male,del_female,average_male,average_female,female-male
0,-0.5805525,-0.63838655,"('unsociable', 'sociable')",0.6325402,0.42859757,-0.6684944,-0.6993632,-0.2055022,-0.3030507,-0.0975485
1,-1.9168408,-1.9555643,"('unfriendly', 'friendly')",-0.47231555,-0.6519209,1.7807413,1.7007829,-0.202805,-0.3022341,-0.0994291
2,0.48559836,0.47067454,"('unlikable', 'likable')",1.3332328,1.340616,0.5603537,0.5963235,0.7930616,0.802538,0.0094764
3,-0.076180555,0.09991825,"('repellent', 'pleasant')",0.5785474,0.6308673,0.40582126,0.4735667,0.3027294,0.4014508,0.0987214
4,-1.1709864,-1.173868,"('disliked', 'liked')",-0.5058351,-0.51270044,-7.597355,-7.6994767,-3.0913922,-3.1286818,-0.0372896
5,-1.9148052,-1.9313455,"('distant', 'outgoing')",-0.81766194,-0.84142435,0.3629725,0.33379152,-0.7898316,-0.8129928,-0.0231612
6,-2.3757508,-2.3468592,"('distant', 'open')",-1.638378,-1.6660796,0.9420859,0.95536536,-1.0240142,-1.0191912,0.004823
7,0.039295726,0.20232166,"('insensitive', 'sensitive')",-0.17922974,-0.08754414,0.3158577,0.41787356,0.0586412,0.1775504,0.1189092
8,-1.2487875,-1.3266953,"('unaffectionate', 'affectionate')",-0.70256925,-0.76924837,1.4957927,1.4323171,-0.1518547,-0.2212089,-0.0693542
9,-1.3642458,-1.3958681,"('unaffectionate', 'caring')",-0.3278144,-0.4135312,1.639025,1.6665778,-0.0176784,-0.0476071,-0.0299287
10,-0.31006926,-0.22713321,"('unsympathetic', 'sympathetic')",-0.947961,-0.97839695,-0.43383676,-0.32288554,-0.5639556,-0.5094719,0.0544837
11,0.31481352,0.37557378,"('unhelpful', 'helpful')",0.09960212,0.13421904,0.7311307,0.8235862,0.3818488,0.4444597,0.0626109
12,-0.71009064,-0.56779397,"('unsupportive', 'supportive')",-0.19687724,-0.11750619,-2.146282,-2.1240003,-1.0177499,-0.9364335,0.0813164
13,-0.23773038,-0.21700744,"('impolite', 'polite')",-0.46657628,-0.47999868,-0.83457315,-0.79521406,-0.51296,-0.4974067,0.0155533
14,0.7488257,0.82829523,"('antisocial', 'social')",1.5960823,1.5599583,-0.50479877,-0.57737184,0.6133697,0.6036273,-0.0097424
15,-0.041080594,-0.17898567,"('boring', 'funny')",-0.10387504,-0.1443568,0.35722354,0.2684483,0.070756,-0.0182981,-0.0890541
16,-0.95774984,-0.92506015,"('unpopular', 'popular')",-0.3315683,-0.3680574,1.0053478,0.9097973,-0.0946567,-0.1277734,-0.0331167
17,-0.17150314,-0.12224143,"('nasty', 'nice')",-0.6712738,-0.5501432,-1.0032141,-1.0008657,-0.6153304,-0.5577501,0.0575803
18,-0.99400747,-0.8217906,"('disagreeable', 'welcoming')",-0.27554286,-0.25747034,-0.18432328,-0.29184014,-0.4846245,-0.4570337,0.0275908
19,-2.040006,-2.0135121,"('inhospitable', 'hospitable')",-1.5140662,-1.4728272,-0.26779333,-0.18554632,-1.2739552,-1.2239619,0.0499933
20,0.34827858,0.4560829,"('rough', 'thoughtful')",0.72675633,0.70801127,0.01497433,-0.026695833,0.3633364,0.3791328,0.0157964
21,0.5719641,0.63511443,"('immoral', 'moral')",0.84612286,0.75660336,-0.8902267,-0.81493187,0.1759534,0.192262,0.0163086
22,-0.066392995,0.009649299,"('untrustworthy', 'trustworthy')",0.13334042,0.07029424,-1.3609303,-1.4103775,-0.4313276,-0.443478,-0.0121504
23,-0.11540879,-0.031607952,"('insincere', 'sincere')",-0.17416894,-0.23950854,5.5757236,5.556442,1.7620487,1.761775,-0.0002737
24,-0.2963676,-0.3115024,"('dishonest', 'honest')",-0.39563042,-0.3948258,0.85688037,0.8161187,0.0549608,0.0365969,-0.0183639
25,-0.79436857,-0.85949475,"('egoistic', 'altruistic')",0.50144476,0.38914204,0.8422953,0.7002341,0.1831238,0.0766271,-0.1064967
26,-0.13019702,-0.1643538,"('hardhearted', 'benevolent')",1.0594395,1.0649277,1.1517946,1.0182251,0.693679,0.6395996,-0.0540794
27,-0.39534366,-0.29765126,"('hardhearted', 'softhearted')",-0.21928501,-0.17212506,1.514028,1.4194472,0.2997998,0.316557,0.0167572
28,0.33334374,0.26601368,"('disloyal', 'loyal')",0.36882675,0.23308939,0.8254558,0.7781242,0.5092088,0.4257424,-0.0834664
