,intercontinentalexchange_male,intercontinentalexchange_female,tuple,grp_male,grp_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.4031432,-1.5384666,"('unsociable', 'sociable')",-0.22875212,-0.44369003,-0.3029598,-0.49451637,-0.6449517,-0.8255577,-0.180606
1,-1.6265827,-1.7039429,"('unfriendly', 'friendly')",-1.2601701,-1.2974358,1.5273246,1.4292548,-0.4531428,-0.5240413,-0.0708985
2,0.8334004,0.92495227,"('unlikable', 'likable')",1.2346332,1.3789049,1.0001514,1.2131923,1.0227284,1.1723499,0.1496215
3,-0.67299587,-0.61346024,"('repellent', 'pleasant')",0.27884606,0.31482443,0.42801574,0.49798578,0.0112886,0.06645,0.0551614
4,-0.5319395,-0.5945457,"('disliked', 'liked')",-0.5853293,-0.51882005,-5.821533,-5.712175,-2.3129339,-2.2751802,0.0377537
5,-0.83239025,-0.6763281,"('distant', 'outgoing')",-1.7456378,-1.5804595,-0.6632103,-0.5225559,-1.0804127,-0.9264478,0.1539649
6,-0.557645,-0.44063783,"('distant', 'open')",-1.9812552,-1.8081169,-0.28806302,-0.14165999,-0.9423211,-0.7968049,0.1455162
7,-0.28983444,-0.21441376,"('insensitive', 'sensitive')",-0.034787856,-0.018432654,0.25190768,0.31823012,-0.0242382,0.0284612,0.0526994
8,-1.6662275,-1.7059308,"('unaffectionate', 'affectionate')",-1.4687703,-1.4591054,0.61530507,0.5959052,-0.8398976,-0.856377,-0.0164794
9,-1.6590627,-1.7008593,"('unaffectionate', 'caring')",-1.1606692,-1.1836913,1.0467625,1.0358112,-0.5909898,-0.6162465,-0.0252567
10,-2.0022593,-2.0402932,"('unsympathetic', 'sympathetic')",-0.21140067,-0.36535275,0.033044003,-0.079351775,-0.726872,-0.8283325,-0.1014605
11,-0.47268572,-0.45176595,"('unhelpful', 'helpful')",0.34426907,0.31080136,2.3985777,2.341769,0.7567204,0.7336015,-0.0231189
12,-1.226574,-1.0912071,"('unsupportive', 'supportive')",-0.68264985,-0.6030836,-1.9727055,-1.8499705,-1.2939765,-1.1814204,0.1125561
13,-0.06722571,-0.105543174,"('impolite', 'polite')",0.30159807,0.26134077,-0.29032284,-0.29715472,-0.0186502,-0.047119,-0.0284688
14,-0.2762166,-0.28758082,"('antisocial', 'social')",0.999681,0.89863276,-0.3783496,-0.44095027,0.1150383,0.0567005,-0.0583378
15,0.8758705,0.7972085,"('boring', 'funny')",0.5605517,0.57357323,0.6864475,0.6880916,0.7076232,0.6862911,-0.0213321
16,-0.031591926,-0.12977934,"('unpopular', 'popular')",-0.25252503,-0.20097576,0.6837214,0.7460042,0.1332015,0.1384164,0.0052149
17,-0.3067922,-0.16888145,"('nasty', 'nice')",-0.2819784,-0.1359532,-0.39517877,-0.41883573,-0.3279831,-0.2412235,0.0867596
18,-0.3614745,-0.23583193,"('disagreeable', 'welcoming')",-1.2232461,-1.0226331,-0.36730495,-0.26732615,-0.6506752,-0.5085971,0.1420781
19,-1.3622115,-1.2653741,"('inhospitable', 'hospitable')",-1.0253079,-0.87658256,-0.084524155,0.110678785,-0.8240145,-0.6770926,0.1469219
20,0.5585482,0.5681831,"('rough', 'thoughtful')",-0.017488452,-0.13535675,0.9061985,0.75319886,0.4824194,0.3953418,-0.0870776
21,-0.69512475,-0.78455186,"('immoral', 'moral')",1.1538388,1.0691888,-0.6173214,-0.63262707,-0.0528691,-0.1159967,-0.0631276
22,-0.42670006,-0.5480403,"('untrustworthy', 'trustworthy')",0.4501388,0.3190171,-0.9546996,-1.04149,-0.3104203,-0.4235044,-0.1130841
23,-0.72631425,-0.764588,"('insincere', 'sincere')",0.4372034,0.3641916,5.764731,5.476528,1.8252068,1.6920439,-0.1331629
24,-1.1182979,-1.1087435,"('dishonest', 'honest')",-0.14628287,-0.1369747,0.9406957,0.89140475,-0.1079617,-0.1181045,-0.0101428
25,-0.18334937,-0.29198343,"('egoistic', 'altruistic')",-0.50404876,-0.4843577,1.2730538,1.2218955,0.1952185,0.1485181,-0.0467004
26,0.41194457,0.2921275,"('hardhearted', 'benevolent')",0.21689989,0.11163075,1.7889187,1.6319507,0.8059211,0.6785696,-0.1273515
27,-1.1244994,-0.94863296,"('hardhearted', 'softhearted')",-0.659266,-0.59629565,0.9622141,0.92002517,-0.2738504,-0.2083011,0.0655493
28,-1.235319,-1.4041294,"('disloyal', 'loyal')",-0.90428364,-1.0347365,1.2238189,1.0193514,-0.3052613,-0.4731715,-0.1679102
