,chipotle_male,chipotle_female,tuple,mexican_male,mexican_female,grill_male,grill_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2078769,-1.3208677,"('unsociable', 'sociable')",0.30429685,0.21917501,1.5921327,1.5365676,-0.36368534,-0.50449276,0.0812168,-0.0174045,-0.0986213
1,-0.57878786,-0.54103166,"('unfriendly', 'friendly')",-0.20311543,-0.15899283,1.169664,1.1110076,2.0857742,1.9286996,0.6183838,0.5849206,-0.0334632
2,-0.14547509,-0.03753552,"('unlikable', 'likable')",0.10469772,0.19069688,0.9251242,0.9569497,0.58478034,0.6284416,0.3672818,0.4346382,0.0673564
3,-1.5240812,-1.4497885,"('repellent', 'pleasant')",-0.7229197,-0.73556364,-1.4165754,-1.3632541,-0.2009303,-0.14167468,-0.9661267,-0.9225702,0.0435565
4,0.2303471,0.24125427,"('disliked', 'liked')",0.31544903,0.25966758,0.18668315,0.15025683,-6.101362,-6.2325797,-1.3422208,-1.3953502,-0.0531294
5,1.4409757,1.4879928,"('distant', 'outgoing')",-0.6141871,-0.50701785,-0.063099235,0.019649055,-0.00088421255,-0.018607778,0.1907013,0.245504,0.0548027
6,1.3567321,1.4341811,"('distant', 'open')",-0.7033212,-0.5968489,0.48056886,0.52074575,0.554165,0.4995826,0.4220362,0.4644151,0.0423789
7,-1.5166565,-1.5303661,"('insensitive', 'sensitive')",-0.7677005,-0.7308283,-0.12532008,-0.09532961,0.43065006,0.48870924,-0.4947568,-0.4669536,0.0278032
8,-0.6838826,-0.6369911,"('unaffectionate', 'affectionate')",-0.60236263,-0.54913914,-0.25761542,-0.30622122,0.74584436,0.6900528,-0.1995041,-0.2005747,-0.0010706
9,-0.85228527,-0.8311026,"('unaffectionate', 'caring')",-0.5015067,-0.43852705,0.24637988,0.21946588,1.0958325,1.0959675,-0.0028949,0.0114509,0.0143458
10,-1.9616224,-2.0220537,"('unsympathetic', 'sympathetic')",-1.2778825,-1.3168545,-0.7242165,-0.82109773,-0.9415864,-0.9000269,-1.2263269,-1.2650082,-0.0386813
11,-1.8841554,-1.895027,"('unhelpful', 'helpful')",-0.63338345,-0.59918493,-0.17476489,-0.14416896,1.5357829,1.6589125,-0.2891302,-0.2448671,0.0442631
12,-0.49417424,-0.51714134,"('unsupportive', 'supportive')",0.672172,0.6937862,0.61486566,0.6454105,-1.5648744,-1.565835,-0.1930027,-0.1859449,0.0070578
