,baxter_male,baxter_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,0.47830576,0.33973804,"('unsociable', 'sociable')",0.2172085,0.15001717,-0.5378301,-0.656611,0.0525614,-0.0556186,-0.10818
1,1.2187133,1.1131713,"('unfriendly', 'friendly')",0.69883054,0.56552017,2.1117384,1.973233,1.3430942,1.2173082,-0.125786
2,0.40095556,0.47817528,"('unlikable', 'likable')",1.0052245,1.138255,0.53479475,0.6875531,0.6469916,0.7679945,0.1210029
3,-1.1940477,-1.1642973,"('repellent', 'pleasant')",-0.46070004,-0.39519367,0.10619332,0.14837399,-0.5161848,-0.4703724,0.0458124
4,-0.5604808,-0.6370338,"('disliked', 'liked')",-0.120115936,-0.1694375,-6.319214,-6.431824,-2.3332702,-2.4127652,-0.079495
5,0.33662605,0.3710132,"('distant', 'outgoing')",-0.042005718,-0.056032777,0.21708275,0.22155678,0.1705677,0.1788457,0.008278
6,-0.30499423,-0.2479523,"('distant', 'open')",-0.14071965,-0.16616687,0.8271836,0.81056786,0.1271566,0.1321496,0.004993
7,0.36682525,0.35562667,"('insensitive', 'sensitive')",-0.10206792,-0.017654493,0.5021763,0.513584,0.2556445,0.2838521,0.0282076
8,0.76902866,0.7612405,"('unaffectionate', 'affectionate')",-0.17067605,-0.24312446,0.94075406,0.88760436,0.5130355,0.4685735,-0.044462
9,1.5877067,1.5735567,"('unaffectionate', 'caring')",0.3858199,0.36051708,1.1749595,1.1846509,1.0494954,1.0395749,-0.0099205
10,-0.37569883,-0.4330214,"('unsympathetic', 'sympathetic')",-0.8649559,-0.746847,-0.75692856,-0.7944434,-0.6658611,-0.6581039,0.0077572
11,0.19219343,0.25249904,"('unhelpful', 'helpful')",0.4978065,0.6378662,1.3736216,1.4917637,0.6878738,0.794043,0.1061692
12,1.1421517,1.1711646,"('unsupportive', 'supportive')",0.47806823,0.64795214,-1.9178121,-1.8773139,-0.0991974,-0.019399,0.0797984
13,-0.30894527,-0.41041666,"('impolite', 'polite')",0.39240688,0.44059658,-0.60199714,-0.5830642,-0.1728452,-0.1842948,-0.0114496
